network_id,station_id,gap_length,predicted_loss,observed_recovery_loss,conformal_radius,conformal_multiplier,conformal_scale_power,conformal_calibration_networks,prediction_lower,prediction_upper
chmi_botic,0-203-1-200480,180,2.1775896336929454,2.133420727988621,11.141537562220892,6.461924812371041,0.7,51,0.0,13.319127195913836
chmi_botic,0-203-1-200480,365,1.1904294749569722,3.981492652321607,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200550,7,0.3622293661456342,0.39784456657984896,3.174318203469323,6.461924812371041,0.7,51,0.0,3.5365475696149575
chmi_botic,0-203-1-200550,14,1.1904294749569722,0.4649845380516526,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200550,30,0.5814509675140005,0.6190633408688359,4.421005637871343,6.461924812371041,0.7,51,0.0,5.002456605385344
chmi_botic,0-203-1-200550,60,1.1904294749569722,0.8329190112358018,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200550,90,1.0600901316053073,1.105607004413066,6.731345073454306,6.461924812371041,0.7,51,0.0,7.791435205059614
chmi_botic,0-203-1-200550,180,2.4607161074010997,2.5778846008507648,12.136821339424602,6.461924812371041,0.7,51,0.0,14.5975374468257
chmi_botic,0-203-1-200550,365,1.1904294749569722,5.012806447790972,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200580,7,0.4319990755172015,0.37599515282918533,3.590871570965682,6.461924812371041,0.7,51,0.0,4.022870646482883
chmi_botic,0-203-1-200580,14,1.1904294749569722,0.4621319370614486,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200580,30,0.6782675854919376,0.5722881856153246,4.9242789211717035,6.461924812371041,0.7,51,0.0,5.602546506663641
chmi_botic,0-203-1-200580,60,1.1904294749569722,0.7055034569175231,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200580,90,1.0730701034574748,1.013218315461374,6.7889336960633395,6.461924812371041,0.7,51,0.0,7.8620037995208145
chmi_botic,0-203-1-200580,180,2.4163037597816017,2.182080662258174,11.983066549857336,6.461924812371041,0.7,51,0.0,14.399370309638938
chmi_botic,0-203-1-200580,365,1.1904294749569722,4.318259127335614,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200590,7,0.39335351119256085,0.470365330983722,3.362869561586221,6.461924812371041,0.7,51,0.0,3.756223072778782
chmi_botic,0-203-1-200590,14,1.1904294749569722,0.5164233493245496,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200590,30,0.7482534186682402,0.6777020873605418,5.274678542119916,6.461924812371041,0.7,51,0.0,6.022931960788156
chmi_botic,0-203-1-200590,60,1.1904294749569722,1.0853576872770492,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
chmi_botic,0-203-1-200590,90,1.416805877302625,1.5264263737072283,8.24668004878243,6.461924812371041,0.7,51,0.0,9.663485926085055
chmi_botic,0-203-1-200590,180,3.1751644332635838,3.654472040277864,14.507689608576058,6.461924812371041,0.7,51,0.0,17.68285404183964
chmi_botic,0-203-1-200590,365,1.1904294749569722,6.984301511937825,7.300531353981962,6.461924812371041,0.7,51,0.0,8.490960828938935
