network_id,panel,seed,epoch,train_loss,validation_loss
arso_drava,first_confirmation,11,91,0.08456069976091385,0.16389161348342896
arso_drava,first_confirmation,22,1,0.9108107288678488,0.9122952222824097
arso_drava,first_confirmation,22,2,0.9083184599876404,0.8963812589645386
arso_drava,first_confirmation,22,3,0.7985789577166239,0.8827817440032959
arso_drava,first_confirmation,22,4,0.8761369784673055,0.8684545755386353
arso_drava,first_confirmation,22,5,0.7922797004381815,0.855027973651886
arso_drava,first_confirmation,22,6,0.8203732570012411,0.8398483395576477
arso_drava,first_confirmation,22,7,0.8245624899864197,0.8241493105888367
arso_drava,first_confirmation,22,8,0.7746921181678772,0.8095276951789856
arso_drava,first_confirmation,22,9,0.7539115150769552,0.7932944893836975
arso_drava,first_confirmation,22,10,0.7335274418195089,0.7776145339012146
arso_drava,first_confirmation,22,11,0.7841956416765848,0.7599897384643555
arso_drava,first_confirmation,22,12,0.6753090222676595,0.7413285374641418
arso_drava,first_confirmation,22,13,0.6755849520365397,0.7215704321861267
arso_drava,first_confirmation,22,14,0.6579218109448751,0.7011345624923706
arso_drava,first_confirmation,22,15,0.6662604610125223,0.6790277361869812
arso_drava,first_confirmation,22,16,0.6702545483907064,0.6540124416351318
arso_drava,first_confirmation,22,17,0.6245018939177195,0.6272982954978943
arso_drava,first_confirmation,22,18,0.5748444298903147,0.5971516966819763
arso_drava,first_confirmation,22,19,0.5412571628888448,0.5668845772743225
arso_drava,first_confirmation,22,20,0.45462172230084735,0.5335601568222046
arso_drava,first_confirmation,22,21,0.48079249262809753,0.49702391028404236
arso_drava,first_confirmation,22,22,0.39924294749895733,0.4561997056007385
arso_drava,first_confirmation,22,23,0.340141827861468,0.41908782720565796
arso_drava,first_confirmation,22,24,0.3303874929745992,0.3839964270591736
arso_drava,first_confirmation,22,25,0.3310074061155319,0.3487187623977661
arso_drava,first_confirmation,22,26,0.3458298444747925,0.3233807384967804
arso_drava,first_confirmation,22,27,0.3673850397268931,0.30549007654190063
arso_drava,first_confirmation,22,28,0.29517515003681183,0.29439395666122437
arso_drava,first_confirmation,22,29,0.3410766025384267,0.28611838817596436
arso_drava,first_confirmation,22,30,0.2991285522778829,0.27865973114967346
arso_drava,first_confirmation,22,31,0.27592284480730694,0.2703767716884613
arso_drava,first_confirmation,22,32,0.30196666717529297,0.2622658908367157
arso_drava,first_confirmation,22,33,0.23785825073719025,0.25383636355400085
arso_drava,first_confirmation,22,34,0.24019833405812582,0.24535764753818512
arso_drava,first_confirmation,22,35,0.24051789939403534,0.2353557050228119
arso_drava,first_confirmation,22,36,0.2252095341682434,0.22504828870296478
arso_drava,first_confirmation,22,37,0.20977396269639334,0.21739907562732697
arso_drava,first_confirmation,22,38,0.24596760173638663,0.21050123870372772
arso_drava,first_confirmation,22,39,0.20126143097877502,0.2058369517326355
arso_drava,first_confirmation,22,40,0.19796274105707803,0.20225593447685242
arso_drava,first_confirmation,22,41,0.18577085932095846,0.19760356843471527
arso_drava,first_confirmation,22,42,0.1809565673271815,0.18913745880126953
arso_drava,first_confirmation,22,43,0.17240901788075766,0.17995445430278778
arso_drava,first_confirmation,22,44,0.17210823794205984,0.1700034886598587
arso_drava,first_confirmation,22,45,0.16301647325356802,0.15879446268081665
arso_drava,first_confirmation,22,46,0.16382670402526855,0.14664876461029053
arso_drava,first_confirmation,22,47,0.1582883894443512,0.13808535039424896
arso_drava,first_confirmation,22,48,0.1500266989072164,0.13231630623340607
arso_drava,first_confirmation,22,49,0.15927319477001825,0.1292733997106552
arso_drava,first_confirmation,22,50,0.1553848534822464,0.12782666087150574
arso_drava,first_confirmation,22,51,0.14815730353196463,0.12646996974945068
arso_drava,first_confirmation,22,52,0.15351840356985727,0.1263427436351776
arso_drava,first_confirmation,22,53,0.14185109237829843,0.12823089957237244
arso_drava,first_confirmation,22,54,0.14394127080837885,0.12734302878379822
arso_drava,first_confirmation,22,55,0.13990559677282968,0.12579041719436646
arso_drava,first_confirmation,22,56,0.13365380962689719,0.12312161922454834
arso_drava,first_confirmation,22,57,0.13014886528253555,0.11937538534402847
arso_drava,first_confirmation,22,58,0.12772177904844284,0.11316462606191635
arso_drava,first_confirmation,22,59,0.128415085375309,0.10858854651451111
arso_drava,first_confirmation,22,60,0.12478100756804149,0.1084866002202034
arso_drava,first_confirmation,22,61,0.11837325990200043,0.1069917157292366
arso_drava,first_confirmation,22,62,0.13527638216813406,0.10695528239011765
arso_drava,first_confirmation,22,63,0.13217957317829132,0.10838835686445236
arso_drava,first_confirmation,22,64,0.12182990709940593,0.10846632719039917
arso_drava,first_confirmation,22,65,0.11503113309542339,0.10898234695196152
arso_drava,first_confirmation,22,66,0.12478069464365642,0.11025602370500565
arso_drava,first_confirmation,22,67,0.12453980992237727,0.1119089126586914
arso_drava,first_confirmation,22,68,0.12462056924899419,0.11234632879495621
arso_drava,first_confirmation,22,69,0.1144870991508166,0.10877586156129837
arso_drava,first_confirmation,22,70,0.11619761834541957,0.10800421237945557
arso_drava,first_confirmation,22,71,0.11202913026014964,0.10679193586111069
arso_drava,first_confirmation,22,72,0.11032005151112874,0.10715073347091675
arso_drava,first_confirmation,22,73,0.11404438068469365,0.10711812973022461
arso_drava,first_confirmation,22,74,0.10690591235955556,0.10860734432935715
arso_drava,first_confirmation,22,75,0.11068954070409139,0.11064398288726807
arso_drava,first_confirmation,22,76,0.11992007493972778,0.11338649690151215
arso_drava,first_confirmation,22,77,0.11279253164927165,0.11720402538776398
arso_drava,first_confirmation,22,78,0.10832210381825765,0.1168646290898323
arso_drava,first_confirmation,22,79,0.1064208373427391,0.11340902000665665
arso_drava,first_confirmation,22,80,0.11019737770160039,0.10966915637254715
arso_drava,first_confirmation,22,81,0.11043821026881535,0.10862693935632706
arso_drava,first_confirmation,22,82,0.1108725294470787,0.10866019129753113
arso_drava,first_confirmation,22,83,0.09794693440198898,0.11174996942281723
arso_drava,first_confirmation,33,1,0.7073275645573934,0.9101235270500183
arso_drava,first_confirmation,33,2,0.7148133714993795,0.888440728187561
arso_drava,first_confirmation,33,3,0.6755700906117758,0.865464985370636
arso_drava,first_confirmation,33,4,0.6866907676060995,0.8417622447013855
arso_drava,first_confirmation,33,5,0.6537791689236959,0.8193206787109375
arso_drava,first_confirmation,33,6,0.6614029010136923,0.7942220568656921
arso_drava,first_confirmation,33,7,0.6468567848205566,0.7698318958282471
arso_drava,first_confirmation,33,8,0.6677064100901285,0.7465631365776062
arso_drava,first_confirmation,33,9,0.6191965341567993,0.7246242165565491
arso_drava,first_confirmation,33,10,0.6396603584289551,0.7002290487289429
arso_drava,first_confirmation,33,11,0.6274368166923523,0.6751546859741211
arso_drava,first_confirmation,33,12,0.5847461620966593,0.6497027277946472
arso_drava,first_confirmation,33,13,0.5699250102043152,0.6253329515457153
arso_drava,first_confirmation,33,14,0.5637634992599487,0.5972682237625122
arso_drava,first_confirmation,33,15,0.5021529595057169,0.5670900344848633
arso_drava,first_confirmation,33,16,0.524420976638794,0.5324518084526062
arso_drava,first_confirmation,33,17,0.501943826675415,0.5005063414573669
arso_drava,first_confirmation,33,18,0.5587133169174194,0.4691353738307953
arso_drava,first_confirmation,33,19,0.4594590862592061,0.4395754337310791
arso_drava,first_confirmation,33,20,0.4442588488260905,0.41393202543258667
arso_drava,first_confirmation,33,21,0.43001942833264667,0.3894021213054657
arso_drava,first_confirmation,33,22,0.3925839563210805,0.3662751317024231
arso_drava,first_confirmation,33,23,0.3710829019546509,0.3430001139640808
arso_drava,first_confirmation,33,24,0.34637389580408734,0.32183021306991577
arso_drava,first_confirmation,33,25,0.389215350151062,0.3019776940345764
arso_drava,first_confirmation,33,26,0.3719325363636017,0.2856855094432831
arso_drava,first_confirmation,33,27,0.3308512270450592,0.26918381452560425
arso_drava,first_confirmation,33,28,0.35082105298837024,0.25486916303634644
arso_drava,first_confirmation,33,29,0.305595467487971,0.24090516567230225
arso_drava,first_confirmation,33,30,0.301548570394516,0.22929871082305908
arso_drava,first_confirmation,33,31,0.28476036588350934,0.22035568952560425
arso_drava,first_confirmation,33,32,0.3141094446182251,0.20914903283119202
arso_drava,first_confirmation,33,33,0.27701736986637115,0.19663968682289124
arso_drava,first_confirmation,33,34,0.23901763061682382,0.18586981296539307
arso_drava,first_confirmation,33,35,0.23200363914171854,0.17472149431705475
arso_drava,first_confirmation,33,36,0.22345622877279916,0.16649757325649261
arso_drava,first_confirmation,33,37,0.2310617615779241,0.15899673104286194
arso_drava,first_confirmation,33,38,0.23430741329987845,0.15480251610279083
arso_drava,first_confirmation,33,39,0.20513048022985458,0.1525140404701233
arso_drava,first_confirmation,33,40,0.20854617158571878,0.1525118201971054
arso_drava,first_confirmation,33,41,0.22499596079190573,0.1531926989555359
arso_drava,first_confirmation,33,42,0.20871807634830475,0.15320990979671478
arso_drava,first_confirmation,33,43,0.2227663199106852,0.1501738727092743
arso_drava,first_confirmation,33,44,0.2183637966712316,0.1456255167722702
arso_drava,first_confirmation,33,45,0.23111200829346976,0.1423184871673584
arso_drava,first_confirmation,33,46,0.21130123734474182,0.1410442590713501
arso_drava,first_confirmation,33,47,0.2135931154092153,0.14063361287117004
arso_drava,first_confirmation,33,48,0.20668074488639832,0.14107094705104828
arso_drava,first_confirmation,33,49,0.22160000602404276,0.14289289712905884
arso_drava,first_confirmation,33,50,0.18028356631596884,0.147865891456604
arso_drava,first_confirmation,33,51,0.20659340421358743,0.1495000422000885
arso_drava,first_confirmation,33,52,0.193633034825325,0.1471288949251175
arso_drava,first_confirmation,33,53,0.1941858728726705,0.14790961146354675
arso_drava,first_confirmation,33,54,0.20084073642889658,0.15091393887996674
arso_drava,first_confirmation,33,55,0.22587734460830688,0.1576269268989563
arso_drava,first_confirmation,33,56,0.17215952525536218,0.1641935110092163
arso_drava,first_confirmation,33,57,0.2085964580376943,0.16660445928573608
arso_drava,first_confirmation,33,58,0.20383357256650925,0.16609510779380798
arso_drava,first_confirmation,33,59,0.22864315658807755,0.1732940673828125
arso_kamniska_bistrica,first_confirmation,11,1,0.8355210026105245,0.715994656085968
arso_kamniska_bistrica,first_confirmation,11,2,0.8324801325798035,0.7064962983131409
arso_kamniska_bistrica,first_confirmation,11,3,0.8190907041231791,0.6971386075019836
arso_kamniska_bistrica,first_confirmation,11,4,0.7919365763664246,0.6882912516593933
arso_kamniska_bistrica,first_confirmation,11,5,0.8609550595283508,0.6798241138458252
arso_kamniska_bistrica,first_confirmation,11,6,0.7912259499231974,0.6695430278778076
arso_kamniska_bistrica,first_confirmation,11,7,0.7628164688746134,0.6609307527542114
arso_kamniska_bistrica,first_confirmation,11,8,0.7268359859784445,0.6500310897827148
arso_kamniska_bistrica,first_confirmation,11,9,0.7290037473042806,0.638770580291748
arso_kamniska_bistrica,first_confirmation,11,10,0.6751776536305746,0.6267114281654358
arso_kamniska_bistrica,first_confirmation,11,11,0.6712478697299957,0.6150254607200623
arso_kamniska_bistrica,first_confirmation,11,12,0.6388958295186361,0.6022967100143433
arso_kamniska_bistrica,first_confirmation,11,13,0.6826846202214559,0.589198112487793
arso_kamniska_bistrica,first_confirmation,11,14,0.5801883935928345,0.5714793801307678
arso_kamniska_bistrica,first_confirmation,11,15,0.575533946355184,0.5535846948623657
arso_kamniska_bistrica,first_confirmation,11,16,0.4960221250851949,0.53286212682724
arso_kamniska_bistrica,first_confirmation,11,17,0.49248380462328595,0.5133206844329834
arso_kamniska_bistrica,first_confirmation,11,18,0.4974034329255422,0.49341881275177
arso_kamniska_bistrica,first_confirmation,11,19,0.485574205716451,0.473629891872406
arso_kamniska_bistrica,first_confirmation,11,20,0.5554935932159424,0.4527747631072998
arso_kamniska_bistrica,first_confirmation,11,21,0.4378235538800557,0.43178221583366394
arso_kamniska_bistrica,first_confirmation,11,22,0.4117154727379481,0.4111572206020355
arso_kamniska_bistrica,first_confirmation,11,23,0.4047119716803233,0.38842251896858215
arso_kamniska_bistrica,first_confirmation,11,24,0.40694714585940045,0.3640087842941284
arso_kamniska_bistrica,first_confirmation,11,25,0.34927329421043396,0.33603471517562866
arso_kamniska_bistrica,first_confirmation,11,26,0.33889437715212506,0.3112121522426605
arso_kamniska_bistrica,first_confirmation,11,27,0.35395975907643634,0.2902454137802124
arso_kamniska_bistrica,first_confirmation,11,28,0.34420691430568695,0.274240106344223
arso_kamniska_bistrica,first_confirmation,11,29,0.2760619322458903,0.26477324962615967
arso_kamniska_bistrica,first_confirmation,11,30,0.29719078540802,0.2608221769332886
arso_kamniska_bistrica,first_confirmation,11,31,0.27026842534542084,0.26049867272377014
arso_kamniska_bistrica,first_confirmation,11,32,0.2573815584182739,0.2610446810722351
arso_kamniska_bistrica,first_confirmation,11,33,0.24753483136494955,0.2626708447933197
arso_kamniska_bistrica,first_confirmation,11,34,0.27256789803504944,0.26236817240715027
arso_kamniska_bistrica,first_confirmation,11,35,0.23411008218924204,0.25984078645706177
arso_kamniska_bistrica,first_confirmation,11,36,0.23415108025074005,0.25699636340141296
arso_kamniska_bistrica,first_confirmation,11,37,0.23277666668097177,0.25448283553123474
arso_kamniska_bistrica,first_confirmation,11,38,0.24557243784268698,0.2520114779472351
arso_kamniska_bistrica,first_confirmation,11,39,0.2305658459663391,0.24998390674591064
arso_kamniska_bistrica,first_confirmation,11,40,0.21464804808298746,0.24772828817367554
arso_kamniska_bistrica,first_confirmation,11,41,0.22366178035736084,0.2448299527168274
arso_kamniska_bistrica,first_confirmation,11,42,0.2230610797802607,0.24138371646404266
arso_kamniska_bistrica,first_confirmation,11,43,0.22059988478819528,0.2405993640422821
arso_kamniska_bistrica,first_confirmation,11,44,0.22319760421911874,0.23999038338661194
arso_kamniska_bistrica,first_confirmation,11,45,0.21822539965311685,0.24142977595329285
arso_kamniska_bistrica,first_confirmation,11,46,0.21704930563767752,0.2407524585723877
arso_kamniska_bistrica,first_confirmation,11,47,0.2013356884320577,0.2397814691066742
arso_kamniska_bistrica,first_confirmation,11,48,0.22305763761202493,0.23898382484912872
arso_kamniska_bistrica,first_confirmation,11,49,0.19681999584039053,0.2372305989265442
arso_kamniska_bistrica,first_confirmation,11,50,0.23493391275405884,0.23566614091396332
arso_kamniska_bistrica,first_confirmation,11,51,0.2221241593360901,0.2333211451768875
arso_kamniska_bistrica,first_confirmation,11,52,0.2083543837070465,0.2304951250553131
arso_kamniska_bistrica,first_confirmation,11,53,0.20153515537579855,0.2275679111480713
arso_kamniska_bistrica,first_confirmation,11,54,0.19757229089736938,0.22580675780773163
arso_kamniska_bistrica,first_confirmation,11,55,0.2002598543961843,0.2253246307373047
arso_kamniska_bistrica,first_confirmation,11,56,0.19401633242766061,0.2258874773979187
arso_kamniska_bistrica,first_confirmation,11,57,0.1935928910970688,0.22601117193698883
arso_kamniska_bistrica,first_confirmation,11,58,0.1908985028664271,0.22455395758152008
arso_kamniska_bistrica,first_confirmation,11,59,0.21163650353749594,0.22201897203922272
arso_kamniska_bistrica,first_confirmation,11,60,0.20568463702996573,0.21931485831737518
arso_kamniska_bistrica,first_confirmation,11,61,0.20300815999507904,0.2166837453842163
arso_kamniska_bistrica,first_confirmation,11,62,0.18875155846277872,0.2157929241657257
arso_kamniska_bistrica,first_confirmation,11,63,0.1821219970782598,0.21592918038368225
arso_kamniska_bistrica,first_confirmation,11,64,0.19453826546669006,0.2173028290271759
arso_kamniska_bistrica,first_confirmation,11,65,0.17618625859419504,0.2189597189426422
arso_kamniska_bistrica,first_confirmation,11,66,0.18154703080654144,0.21930061280727386
arso_kamniska_bistrica,first_confirmation,11,67,0.19375446935494742,0.2170778065919876
arso_kamniska_bistrica,first_confirmation,11,68,0.18854172031084696,0.21505096554756165
arso_kamniska_bistrica,first_confirmation,11,69,0.17645154893398285,0.21359209716320038
arso_kamniska_bistrica,first_confirmation,11,70,0.1711261918147405,0.21191833913326263
arso_kamniska_bistrica,first_confirmation,11,71,0.1728972444931666,0.21117401123046875
arso_kamniska_bistrica,first_confirmation,11,72,0.18996412555376688,0.21037670969963074
arso_kamniska_bistrica,first_confirmation,11,73,0.1795187989870707,0.20791514217853546
arso_kamniska_bistrica,first_confirmation,11,74,0.17085856199264526,0.20647256076335907
arso_kamniska_bistrica,first_confirmation,11,75,0.19101011753082275,0.20600053668022156
arso_kamniska_bistrica,first_confirmation,11,76,0.16536774734656015,0.2064523994922638
arso_kamniska_bistrica,first_confirmation,11,77,0.17443757752577463,0.20638258755207062
arso_kamniska_bistrica,first_confirmation,11,78,0.16390065352121988,0.20601405203342438
arso_kamniska_bistrica,first_confirmation,11,79,0.170745258529981,0.20414353907108307
arso_kamniska_bistrica,first_confirmation,11,80,0.1647279659907023,0.20237146317958832
arso_kamniska_bistrica,first_confirmation,11,81,0.17661612232526144,0.2014855593442917
arso_kamniska_bistrica,first_confirmation,11,82,0.16945409774780273,0.199244424700737
arso_kamniska_bistrica,first_confirmation,11,83,0.1596194456020991,0.1990828514099121
arso_kamniska_bistrica,first_confirmation,11,84,0.16126939157644907,0.19996827840805054
arso_kamniska_bistrica,first_confirmation,11,85,0.1572980284690857,0.2009280025959015
arso_kamniska_bistrica,first_confirmation,11,86,0.16586199402809143,0.20085522532463074
arso_kamniska_bistrica,first_confirmation,11,87,0.17652705311775208,0.19878849387168884
arso_kamniska_bistrica,first_confirmation,11,88,0.16946512460708618,0.19718806445598602
arso_kamniska_bistrica,first_confirmation,11,89,0.1589913864930471,0.19454284012317657
arso_kamniska_bistrica,first_confirmation,11,90,0.15138786534468332,0.1941598653793335
arso_kamniska_bistrica,first_confirmation,11,91,0.14640311896800995,0.19383658468723297
arso_kamniska_bistrica,first_confirmation,11,92,0.15066213657458624,0.19271676242351532
arso_kamniska_bistrica,first_confirmation,11,93,0.14961967865626016,0.19046060740947723
arso_kamniska_bistrica,first_confirmation,11,94,0.14584268629550934,0.18854087591171265
arso_kamniska_bistrica,first_confirmation,11,95,0.14938874542713165,0.1881306767463684
arso_kamniska_bistrica,first_confirmation,11,96,0.14764231195052466,0.1907237321138382
arso_kamniska_bistrica,first_confirmation,11,97,0.1532898098230362,0.19226568937301636
arso_kamniska_bistrica,first_confirmation,11,98,0.1421914945046107,0.19081757962703705
arso_kamniska_bistrica,first_confirmation,11,99,0.1406294455130895,0.18740974366664886
arso_kamniska_bistrica,first_confirmation,11,100,0.13554577777783075,0.18491165339946747
arso_kamniska_bistrica,first_confirmation,22,1,0.810223122437795,0.7588199973106384
arso_kamniska_bistrica,first_confirmation,22,2,0.8017023007074991,0.7408647537231445
arso_kamniska_bistrica,first_confirmation,22,3,0.8286841909090678,0.7237807512283325
arso_kamniska_bistrica,first_confirmation,22,4,0.8213732043902079,0.7077317833900452
arso_kamniska_bistrica,first_confirmation,22,5,0.7447301546732584,0.691325843334198
arso_kamniska_bistrica,first_confirmation,22,6,0.691941499710083,0.6739997267723083
arso_kamniska_bistrica,first_confirmation,22,7,0.6934142708778381,0.656858503818512
arso_kamniska_bistrica,first_confirmation,22,8,0.6696406404177347,0.6382075548171997
arso_kamniska_bistrica,first_confirmation,22,9,0.6995295286178589,0.6192278861999512
arso_kamniska_bistrica,first_confirmation,22,10,0.6515720089276632,0.5997480154037476
arso_kamniska_bistrica,first_confirmation,22,11,0.6341390411059061,0.5804041028022766
arso_kamniska_bistrica,first_confirmation,22,12,0.6864936053752899,0.5594637393951416
arso_kamniska_bistrica,first_confirmation,22,13,0.6161476572354635,0.5365609526634216
arso_kamniska_bistrica,first_confirmation,22,14,0.5490987698237101,0.512662947177887
arso_kamniska_bistrica,first_confirmation,22,15,0.5715349316596985,0.48943832516670227
arso_kamniska_bistrica,first_confirmation,22,16,0.49866293867429096,0.46590009331703186
arso_kamniska_bistrica,first_confirmation,22,17,0.5472602347532908,0.44330012798309326
arso_kamniska_bistrica,first_confirmation,22,18,0.4744928181171417,0.42295870184898376
arso_kamniska_bistrica,first_confirmation,22,19,0.4217236042022705,0.4064334034919739
arso_kamniska_bistrica,first_confirmation,22,20,0.47582463423411053,0.3940334618091583
arso_kamniska_bistrica,first_confirmation,22,21,0.45508570472399396,0.38636162877082825
arso_kamniska_bistrica,first_confirmation,22,22,0.4404874046643575,0.37915050983428955
arso_kamniska_bistrica,first_confirmation,22,23,0.409333199262619,0.3710632920265198
arso_kamniska_bistrica,first_confirmation,22,24,0.3813419044017792,0.3616761565208435
arso_kamniska_bistrica,first_confirmation,22,25,0.40630531311035156,0.3533695340156555
arso_kamniska_bistrica,first_confirmation,22,26,0.3645664354165395,0.343538373708725
arso_kamniska_bistrica,first_confirmation,22,27,0.3559354643026988,0.33151233196258545
arso_kamniska_bistrica,first_confirmation,22,28,0.3429517348607381,0.31995901465415955
arso_kamniska_bistrica,first_confirmation,22,29,0.3823938767115275,0.3083024024963379
arso_kamniska_bistrica,first_confirmation,22,30,0.3202806810537974,0.297393798828125
arso_kamniska_bistrica,first_confirmation,22,31,0.3437982499599457,0.28782540559768677
arso_kamniska_bistrica,first_confirmation,22,32,0.3047955135504405,0.279291033744812
arso_kamniska_bistrica,first_confirmation,22,33,0.2987133264541626,0.27337121963500977
arso_kamniska_bistrica,first_confirmation,22,34,0.3105943997701009,0.2683255076408386
arso_kamniska_bistrica,first_confirmation,22,35,0.27764470378557843,0.2639392018318176
arso_kamniska_bistrica,first_confirmation,22,36,0.2860353042682012,0.25912827253341675
arso_kamniska_bistrica,first_confirmation,22,37,0.29374876618385315,0.25572600960731506
arso_kamniska_bistrica,first_confirmation,22,38,0.3442208121220271,0.25343358516693115
