network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_07120001,development,05515500,Ta,M,2013-12-05,2013-12-05,2026-03-10,4479,4479,4479,4479,1.0,1.0,0,materialized
huc8_07120001,development,05515500,P,M,2013-12-05,2013-12-05,2026-03-10,4479,4479,4479,4479,1.0,1.0,0,materialized
huc8_07120001,development,05515500,W,M,2013-12-05,2013-12-05,2026-03-10,4479,4479,4479,4479,1.0,1.0,0,materialized
huc8_07120001,development,05515500,RH,M,2013-12-05,2013-12-05,2026-03-10,4479,4479,4479,4479,1.0,1.0,0,materialized
huc8_07120001,development,05515500,Rs,M,2013-12-05,2013-12-05,2026-03-10,4479,4479,4479,4479,1.0,1.0,0,materialized
huc8_07120001,development,05515500,F,H,2013-12-05,2013-12-05,2026-03-10,4479,4479,4479,4479,1.0,1.0,0,materialized
huc8_07120001,development,05515500,L,H,2013-12-05,2013-12-05,2026-03-10,4479,4479,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05516665,Ta,M,2012-05-11,2012-05-11,2025-12-09,4961,4961,4961,4961,1.0,1.0,0,materialized
huc8_07120001,development,05516665,P,M,2012-05-11,2012-05-11,2025-12-09,4961,4961,4961,4961,1.0,1.0,0,materialized
huc8_07120001,development,05516665,W,M,2012-05-11,2012-05-11,2025-12-09,4961,4961,4961,4961,1.0,1.0,0,materialized
huc8_07120001,development,05516665,RH,M,2012-05-11,2012-05-11,2025-12-09,4961,4961,4961,4961,1.0,1.0,0,materialized
huc8_07120001,development,05516665,Rs,M,2012-05-11,2012-05-11,2025-12-09,4961,4961,4961,4961,1.0,1.0,0,materialized
huc8_07120001,development,05516665,F,H,2012-05-11,2012-05-11,2025-12-09,4961,4961,4961,4961,1.0,1.0,0,materialized
huc8_07120001,development,05516665,L,H,2012-05-11,2012-05-11,2025-12-09,4961,4961,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05517000,Ta,M,2012-05-11,2012-05-11,2026-01-07,4990,4990,4990,4990,1.0,1.0,0,materialized
huc8_07120001,development,05517000,P,M,2012-05-11,2012-05-11,2026-01-07,4990,4990,4990,4990,1.0,1.0,0,materialized
huc8_07120001,development,05517000,W,M,2012-05-11,2012-05-11,2026-01-07,4990,4990,4990,4990,1.0,1.0,0,materialized
huc8_07120001,development,05517000,RH,M,2012-05-11,2012-05-11,2026-01-07,4990,4990,4990,4990,1.0,1.0,0,materialized
huc8_07120001,development,05517000,Rs,M,2012-05-11,2012-05-11,2026-01-07,4990,4990,4990,4990,1.0,1.0,0,materialized
huc8_07120001,development,05517000,F,H,2012-05-11,2012-05-11,2026-01-07,4990,4990,4990,4990,1.0,1.0,0,materialized
huc8_07120001,development,05517000,L,H,2012-05-11,2012-05-11,2026-01-07,4990,4990,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120001,development,05517010,Ta,M,2016-12-01,2016-12-01,2025-06-29,3133,3133,3133,3133,1.0,1.0,0,materialized
