network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05090203,development,03262001,Ta,M,2000-12-02,2000-12-02,2014-09-29,5050,5050,5050,5050,1.0,1.0,0,materialized
huc8_05090203,development,03262001,P,M,2000-12-02,2000-12-02,2014-09-29,5050,5050,5050,5050,1.0,1.0,0,materialized
huc8_05090203,development,03262001,W,M,2000-12-02,2000-12-02,2014-09-29,5050,5050,5050,5050,1.0,1.0,0,materialized
huc8_05090203,development,03262001,RH,M,2000-12-02,2000-12-02,2014-09-29,5050,5050,5050,5050,1.0,1.0,0,materialized
huc8_05090203,development,03262001,Rs,M,2000-12-02,2000-12-02,2014-09-29,5050,5050,5050,5050,1.0,1.0,0,materialized
huc8_05090203,development,03262001,F,H,2000-12-02,2000-12-02,2014-09-29,5050,5050,5050,5050,1.0,1.0,0,materialized
huc8_05090203,development,03262001,L,H,2000-12-02,2000-12-02,2014-09-29,5050,5050,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05090203,development,03277075,Ta,M,2000-12-01,2000-12-01,2015-09-30,5417,5417,5417,5417,1.0,1.0,0,materialized
huc8_05090203,development,03277075,P,M,2000-12-01,2000-12-01,2015-09-30,5417,5417,5417,5417,1.0,1.0,0,materialized
huc8_05090203,development,03277075,W,M,2000-12-01,2000-12-01,2015-09-30,5417,5417,5417,5417,1.0,1.0,0,materialized
huc8_05090203,development,03277075,RH,M,2000-12-01,2000-12-01,2015-09-30,5417,5417,5417,5417,1.0,1.0,0,materialized
huc8_05090203,development,03277075,Rs,M,2000-12-01,2000-12-01,2015-09-30,5417,5417,5417,5417,1.0,1.0,0,materialized
huc8_05090203,development,03277075,F,H,2000-12-01,2000-12-01,2015-09-30,5417,5417,5417,5417,1.0,1.0,0,materialized
huc8_05090203,development,03277075,L,H,2000-12-01,2000-12-01,2015-09-30,5417,5417,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05090203,development,03277130,Ta,M,2000-12-02,2000-12-02,2015-09-29,5415,5415,5415,5415,1.0,1.0,0,materialized
huc8_05090203,development,03277130,P,M,2000-12-02,2000-12-02,2015-09-29,5415,5415,5415,5415,1.0,1.0,0,materialized
huc8_05090203,development,03277130,W,M,2000-12-02,2000-12-02,2015-09-29,5415,5415,5415,5415,1.0,1.0,0,materialized
huc8_05090203,development,03277130,RH,M,2000-12-02,2000-12-02,2015-09-29,5415,5415,5415,5415,1.0,1.0,0,materialized
huc8_05090203,development,03277130,Rs,M,2000-12-02,2000-12-02,2015-09-29,5415,5415,5415,5415,1.0,1.0,0,materialized
huc8_05090203,development,03277130,F,H,2000-12-02,2000-12-02,2015-09-29,5415,5415,5050,5050,0.9325946445060018,0.9325946445060018,0,materialized
huc8_05090203,development,03277130,L,H,2000-12-02,2000-12-02,2015-09-29,5415,5415,1910,1910,0.3527239150507849,0.3527239150507849,0,materialized
