network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_07120004,development,05536995,Ta,M,2017-03-29,2017-03-29,2026-03-24,3283,3283,3283,3283,1.0,1.0,0,materialized
huc8_07120004,development,05536995,P,M,2017-03-29,2017-03-29,2026-03-24,3283,3283,3283,3283,1.0,1.0,0,materialized
huc8_07120004,development,05536995,W,M,2017-03-29,2017-03-29,2026-03-24,3283,3283,3283,3283,1.0,1.0,0,materialized
huc8_07120004,development,05536995,RH,M,2017-03-29,2017-03-29,2026-03-24,3283,3283,3283,3283,1.0,1.0,0,materialized
huc8_07120004,development,05536995,Rs,M,2017-03-29,2017-03-29,2026-03-24,3283,3283,3283,3283,1.0,1.0,0,materialized
huc8_07120004,development,05536995,F,H,2017-03-29,2017-03-29,2026-03-24,3283,3283,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120004,development,05536995,L,H,2017-03-29,2017-03-29,2026-03-24,3283,3283,3263,3263,0.9939080109655802,0.9939080109655802,0,materialized
huc8_07120004,development,05537980,Ta,M,2017-11-17,2017-11-17,2026-01-06,2973,2973,2973,2973,1.0,1.0,0,materialized
huc8_07120004,development,05537980,P,M,2017-11-17,2017-11-17,2026-01-06,2973,2973,2973,2973,1.0,1.0,0,materialized
huc8_07120004,development,05537980,W,M,2017-11-17,2017-11-17,2026-01-06,2973,2973,2973,2973,1.0,1.0,0,materialized
huc8_07120004,development,05537980,RH,M,2017-11-17,2017-11-17,2026-01-06,2973,2973,2973,2973,1.0,1.0,0,materialized
huc8_07120004,development,05537980,Rs,M,2017-11-17,2017-11-17,2026-01-06,2973,2973,2973,2973,1.0,1.0,0,materialized
huc8_07120004,development,05537980,F,H,2017-11-17,2017-11-17,2026-01-06,2973,2973,2973,2973,1.0,1.0,0,materialized
huc8_07120004,development,05537980,L,H,2017-11-17,2017-11-17,2026-01-06,2973,2973,2955,2955,0.9939455095862765,0.9939455095862765,0,materialized
huc8_07120004,development,05539670,Ta,M,1973-03-29,1981-01-01,2026-04-20,19381,16546,16546,16546,1.0,1.0,2835,materialized
huc8_07120004,development,05539670,P,M,1973-03-29,1981-01-01,2026-04-20,19381,16546,16546,16546,1.0,1.0,2835,materialized
huc8_07120004,development,05539670,W,M,1973-03-29,1981-01-01,2026-04-20,19381,16546,16546,16546,1.0,1.0,2835,materialized
huc8_07120004,development,05539670,RH,M,1973-03-29,1981-01-01,2026-04-20,19381,16546,16546,16546,1.0,1.0,2835,materialized
huc8_07120004,development,05539670,Rs,M,1973-03-29,1981-01-01,2026-04-20,19381,16546,16546,15448,1.0,0.9336395503444941,2835,materialized
huc8_07120004,development,05539670,F,H,1973-03-29,1973-03-29,2026-04-20,19381,19381,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07120004,development,05539670,L,H,1973-03-29,1973-03-29,2026-04-20,19381,19381,0,0,0.0,0.0,0,failed_or_unavailable
