network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_16020102,development,10133650,Ta,M,2010-05-18,2010-05-18,2026-02-23,5761,5761,5761,5761,1.0,1.0,0,materialized
huc8_16020102,development,10133650,P,M,2010-05-18,2010-05-18,2026-02-23,5761,5761,5761,5761,1.0,1.0,0,materialized
huc8_16020102,development,10133650,W,M,2010-05-18,2010-05-18,2026-02-23,5761,5761,5761,5761,1.0,1.0,0,materialized
huc8_16020102,development,10133650,RH,M,2010-05-18,2010-05-18,2026-02-23,5761,5761,5761,5761,1.0,1.0,0,materialized
huc8_16020102,development,10133650,Rs,M,2010-05-18,2010-05-18,2026-02-23,5761,5761,5761,5761,1.0,1.0,0,materialized
huc8_16020102,development,10133650,F,H,2010-05-18,2010-05-18,2026-02-23,5761,5761,5761,5659,1.0,0.9822947404964416,0,materialized
huc8_16020102,development,10133650,L,H,2010-05-18,2010-05-18,2026-02-23,5761,5761,933,933,0.16195105016490194,0.16195105016490194,0,materialized
huc8_16020102,development,10133800,Ta,M,2001-10-18,2001-10-18,2026-04-29,8960,8960,8960,8960,1.0,1.0,0,materialized
huc8_16020102,development,10133800,P,M,2001-10-18,2001-10-18,2026-04-29,8960,8960,8960,8960,1.0,1.0,0,materialized
huc8_16020102,development,10133800,W,M,2001-10-18,2001-10-18,2026-04-29,8960,8960,8960,8960,1.0,1.0,0,materialized
huc8_16020102,development,10133800,RH,M,2001-10-18,2001-10-18,2026-04-29,8960,8960,8960,8960,1.0,1.0,0,materialized
huc8_16020102,development,10133800,Rs,M,2001-10-18,2001-10-18,2026-04-29,8960,8960,8960,8960,1.0,1.0,0,materialized
huc8_16020102,development,10133800,F,H,2001-10-18,2001-10-18,2026-04-29,8960,8960,8960,8916,1.0,0.9950892857142857,0,materialized
huc8_16020102,development,10133800,L,H,2001-10-18,2001-10-18,2026-04-29,8960,8960,0,0,0.0,0.0,0,failed_or_unavailable
huc8_16020102,development,10133980,Ta,M,2007-07-12,2007-07-12,2026-03-23,6830,6830,6830,6830,1.0,1.0,0,materialized
huc8_16020102,development,10133980,P,M,2007-07-12,2007-07-12,2026-03-23,6830,6830,6830,6830,1.0,1.0,0,materialized
huc8_16020102,development,10133980,W,M,2007-07-12,2007-07-12,2026-03-23,6830,6830,6830,6830,1.0,1.0,0,materialized
huc8_16020102,development,10133980,RH,M,2007-07-12,2007-07-12,2026-03-23,6830,6830,6830,6830,1.0,1.0,0,materialized
huc8_16020102,development,10133980,Rs,M,2007-07-12,2007-07-12,2026-03-23,6830,6830,6830,6830,1.0,1.0,0,materialized
huc8_16020102,development,10133980,F,H,2007-07-12,2007-07-12,2026-03-23,6830,6830,6827,6827,0.9995607613469986,0.9995607613469986,0,materialized
huc8_16020102,development,10133980,L,H,2007-07-12,2007-07-12,2026-03-23,6830,6830,0,0,0.0,0.0,0,failed_or_unavailable
