date,E03002A,E07071A,E12021A,E14079A,E03154A,E03224A,E04252A,E10111A
2014-07-16,25.033,,,,,,,
2014-07-23,18.844,,,,,,,
2014-07-24,19.0,,,,,,,
2014-07-25,19.026304347826088,,,,,,,
2014-07-26,19.236666666666668,,,,,,,
2014-07-27,18.884375000000002,,,,,,,
2014-07-28,18.127083333333335,,,,,,,
2014-07-29,18.058541666666667,,,,,,,
2014-07-30,17.762291666666666,,,,,,,
2014-07-31,17.793541666666666,,,,,,,
2014-08-01,17.441875,,,,,,,
2014-08-02,17.38,,,,,,,
2014-08-03,17.3725,,,,,,,
2014-08-04,17.337083333333332,,,,,,,
2014-08-05,17.266041666666666,,,,,,,
2014-08-06,17.594166666666666,,,,,,,
2014-08-07,17.385625,,,,,,,
2014-08-08,17.093333333333334,,,,,,,
2014-08-09,16.698333333333334,,,,,,,
2014-08-10,15.820222222222222,,,,,,,
2014-08-11,15.137083333333335,,,,,,,
2014-08-12,15.110624999999999,,,,,,,
2014-08-13,15.232291666666667,,,,,,,
2014-08-14,15.220833333333333,,,,,,,
2014-08-15,15.28875,,,,,,,
2014-08-16,14.859166666666667,,,,,,,
2014-08-17,14.535208333333332,,,,,,,
2014-08-18,14.50625,,,,,,,
2014-08-19,14.277083333333332,,,,,,,
2014-08-20,13.911666666666667,,,,,,,
2014-08-21,13.409583333333332,,,,,,,
2014-08-22,13.67875,,,,,,,
2014-08-23,13.705833333333333,,,,,,,
2014-08-24,13.683124999999999,,,,,,,
2014-08-25,13.839166666666666,,,,,,,
2014-08-26,14.014375000000001,,,,,,,
2014-08-27,14.090408163265307,,,,,,,
2014-08-28,15.129375000000001,,,,,,,
2014-08-29,15.066666666666668,,,,,,,
2014-08-30,15.022708333333334,,,,,,,
2014-08-31,15.135,,,,,,,
2014-09-01,15.109583333333333,,,,,,,
2014-09-02,14.953958333333333,,,,,,,
2014-09-03,15.299999999999999,,,,,,,
2014-09-04,15.488541666666668,,,,,,,
2014-09-05,15.665,,,,,,,
2014-09-06,15.575000000000001,,,,,,,
2014-09-07,14.956249999999999,,,,,,,
2014-09-08,14.501249999999999,,,,,,,
2014-09-09,14.353541666666667,,,,,,,
2014-09-10,14.338333333333333,,,,,,,
2014-09-11,14.628124999999999,,,,,,,
2014-09-12,14.49375,,,,,,,
2014-09-13,14.568125,,,,,,,
2014-09-14,14.586041666666667,,,,,,,
2014-09-15,14.746458333333335,,,,,,,
2014-09-16,15.101458333333333,,,,,,,
2014-09-17,15.184166666666668,,,,,,,
2014-09-18,15.322291666666667,,,,,,,
2014-09-19,15.525416666666667,,,,,,,
2014-09-20,15.322291666666667,,,,,,,
2014-09-21,14.575416666666667,,,,,,,
2014-09-22,13.79125,,,,,,,
2014-09-23,13.505625,,,,,,,
2014-09-24,13.54,,,,,,,
2014-09-25,13.344166666666666,,,,,,,
2014-09-26,13.939166666666667,,,,,,,
2014-09-27,13.442708333333334,,,,,,,
2014-09-28,13.691041666666665,,,,,,,
2014-09-29,14.252916666666666,,,,,,,
2014-09-30,14.502291666666666,,,,,,,
2014-10-01,14.551250000000001,,,,,,,
2014-10-02,14.144791666666668,,,,,,,
2014-10-03,14.032916666666667,,,,,,,
2014-10-04,13.846666666666666,,,,,,,
2014-10-05,12.498125,,,,,,,
2014-10-06,12.134583333333333,,,,,,,
2014-10-07,11.728125,,,,,,,
2014-10-08,11.369583333333333,,,,,,,
2014-10-09,11.405208333333334,,,,,,,
2014-10-10,11.404791666666666,,,,,,,
2014-10-11,10.9112,,,,,,,
2015-02-09,,13.85206896551724,13.951456310679612,,,,,
2015-02-10,,12.631772151898733,12.827452229299364,13.525625,,,,
2015-02-19,,6.9309677419354845,7.2385,7.476923076923077,,,,
2015-02-20,,6.150347222222222,6.76875,6.5772916666666665,,,,
2015-02-21,,5.766840277777778,6.358958333333334,6.232708333333334,,,,
2015-02-22,,4.969790940766551,5.789583333333333,5.913958333333333,,,,
2015-02-23,,4.781019108280255,5.830625,5.985416666666667,,,,
2015-02-24,,5.330208333333333,5.857291666666666,6.180625,,,,
2015-02-25,,5.855208333333334,6.211458333333333,6.628541666666667,,,,
2015-02-26,,7.301875,7.499583333333334,7.430833333333333,,,,
2015-02-27,,5.9539583333333335,6.547083333333333,6.36375,,,,
2015-02-28,,6.944375,7.06625,7.303125,,,,
2015-03-01,,6.57375,7.004791666666667,6.888125,,,,
2015-03-02,,5.1258333333333335,5.960625,6.013541666666666,,,,
2015-03-03,,5.11125,5.511458333333334,5.969166666666666,,,,
2015-03-04,,5.638541666666666,5.679375,6.372083333333333,,,,
2015-03-05,,5.905625000000001,6.1525,6.793913043478261,,,,
2015-03-06,,7.256458333333334,7.261875,7.658043478260869,,,,
2015-03-07,,7.876666666666666,7.8325,7.990416666666667,,,,
2015-03-08,,7.864791666666666,8.089791666666667,7.714583333333334,,,,
2015-03-09,,6.535416666666666,7.2875000000000005,6.764583333333333,,,,
2015-03-10,,7.285106382978723,6.99,6.898846153846154,,,,
2015-03-11,,5.338888888888889,6.960833333333333,6.38875,,,,
2015-03-12,,,7.925833333333333,7.975,,,,
2015-03-13,,8.53346153846154,8.209583333333333,8.09153846153846,,,,
2015-03-14,,6.825,7.2820833333333335,6.960208333333333,,,,
2015-03-15,,6.713333333333334,7.048541666666666,7.1066666666666665,,,,
2015-03-16,,7.05125,7.228541666666666,7.2775,,,,
2015-03-17,,7.392083333333333,7.58125,7.479375,,,,
2015-03-18,,6.904375000000001,7.366041666666667,6.977291666666667,,,,
2015-03-19,,6.93,7.3152083333333335,7.13,,,,
2015-03-20,,7.824146341463415,7.696511627906976,7.735625,,,,
2015-03-21,,7.843125000000001,7.936458333333333,7.840625,,,,
2015-03-22,,8.685833333333333,8.227291666666668,8.228333333333333,,,,
2015-03-23,,7.445625,7.840208333333333,7.550851063829786,,,,
2015-03-24,,7.30125,7.47,7.436041666666667,,,,
2015-03-25,,7.485833333333333,7.3758333333333335,7.322083333333333,,,,
2015-03-26,,7.589583333333334,7.512291666666666,7.504375,,,,
2015-03-27,,7.75375,7.48,7.528333333333333,,,,
2015-03-28,,9.448958333333334,8.555416666666666,8.821458333333334,,,,
2015-03-29,,8.893333333333333,8.89625,8.499374999999999,,,,
2015-03-30,,7.974166666666666,8.178333333333333,7.893958333333334,,,,
2015-03-31,,8.234358974358974,8.20051282051282,8.042307692307691,,,,
2015-04-01,,7.49875,7.484999999999999,7.528333333333333,,,,
2015-04-02,,9.079583333333334,8.395833333333334,8.427916666666667,,,,
2015-04-03,,9.483333333333333,8.9725,8.902916666666666,,,,
2015-04-04,,9.481666666666667,9.049000000000001,8.965,,,,
2015-04-05,,10.14125,,9.4675,,,,
2015-04-06,,11.132083333333334,,9.812916666666666,,,,
2015-04-07,,11.580416666666666,,9.979583333333332,,,,
2015-04-08,,11.465833333333334,,10.027916666666666,,,,
2015-04-09,,11.9775,,10.255,,,,
2015-04-10,,12.089166666666666,,10.5025,,,,
2015-04-11,,11.306666666666667,,9.835833333333332,,,,
2015-04-12,,9.5125,,8.959583333333333,,,,
2015-04-13,,9.608333333333333,,8.997916666666667,,,,
2015-04-14,,12.074583333333335,,10.550833333333332,,,,
2015-04-15,,12.072083333333333,,10.2,,,,
2015-04-16,,11.847083333333332,,,,,,
2015-04-17,,10.4,,,,,,
2016-09-23,,,,,19.355,20.153333333333332,20.321428571428573,
2016-10-04,,,,,11.688857142857144,12.8428,11.850322580645162,
2016-10-05,,,,,11.77625,11.988124999999998,11.805625,
2016-10-06,,,,,11.070208333333333,11.174166666666666,11.061875,
2016-10-07,,,,,11.575000000000001,11.811041666666668,11.598125000000001,
2016-10-08,,,,,11.383125,11.5575,11.376041666666666,
2016-10-09,,,,,10.717916666666667,10.535416666666666,10.681875,
2016-10-10,,,,,10.1,9.559791666666667,10.000416666666666,
2016-10-11,,,,,10.393749999999999,9.76125,10.322916666666666,
2016-10-12,,,,,11.216875,11.04125,11.212708333333333,
2016-10-13,,,,,11.008333333333333,10.738750000000001,10.970833333333333,
2016-10-14,,,,,10.77125,10.59,10.740833333333335,
2016-10-15,,,,,10.847916666666668,10.664166666666667,10.833125,
2016-10-16,,,,,10.661458333333334,10.419583333333334,10.627291666666666,
2016-10-17,,,,,10.819791666666667,10.676666666666668,10.810416666666667,
2016-10-18,,,,,10.428749999999999,10.320625,10.393541666666666,
2016-10-19,,,,,10.625625,10.4125,10.613958333333334,
2016-10-20,,,,,10.649375000000001,10.552291666666667,10.638125,
2016-10-21,,,,,10.349583333333333,10.115833333333333,10.309795918367348,
2016-10-22,,,,,10.121041666666667,9.628541666666667,10.072708333333333,
2016-10-23,,,,,9.833958333333333,9.294166666666667,9.761458333333334,
2016-10-24,,,,,9.759183673469387,9.042708333333334,9.672708333333334,
2016-10-25,,,,,9.963541666666666,9.367708333333333,9.907291666666667,
2016-10-26,,,,,10.654583333333333,10.41625,10.655833333333334,
2016-10-27,,,,,10.926041666666668,10.648541666666667,10.922083333333333,
2016-10-28,,,,,11.474791666666667,11.712916666666667,11.518333333333333,
2016-10-29,,,,,11.761458333333332,11.947083333333333,11.815208333333333,
2016-10-30,,,,,11.490416666666667,11.677291666666667,11.525833333333333,
2016-10-31,,,,,11.135416666666666,11.245833333333332,11.129375000000001,
2016-11-01,,,,,10.433125,9.976041666666667,10.407083333333334,
2016-11-02,,,,,8.74375,7.930833333333333,8.632448979591837,
2016-11-03,,,,,8.231458333333334,7.37875,8.100416666666666,
2016-11-04,,,,,8.931875,8.290416666666667,8.852291666666668,
2016-11-05,,,,,8.192708333333334,7.4975,8.065208333333333,
2016-11-06,,,,,7.251874999999999,6.250416666666666,7.08625,
2016-11-07,,,,,7.2225,6.2281249999999995,7.081875,
2016-11-08,,,,,6.992291666666667,5.952916666666667,6.857291666666666,
2016-11-09,,,,,7.257959183673469,6.155,7.098125,
2016-11-10,,,,,7.569791666666667,6.430416666666667,7.431041666666666,
2016-11-11,,,,,7.826041666666666,6.7664583333333335,7.708125,
2016-11-12,,,,,8.300625,7.363125,8.217916666666666,
2016-11-13,,,,,8.312708333333333,7.087708333333333,8.202083333333333,
2016-11-14,,,,,9.452708333333334,8.740208333333333,9.427916666666667,
2016-11-15,,,,,10.22375,9.67625,10.228541666666667,
2016-11-16,,,,,9.416666666666666,8.633958333333334,9.365416666666667,
2016-11-17,,,,,7.9775,6.757916666666667,7.870625,
2016-11-18,,,,,7.033541666666667,5.837291666666666,6.892499999999999,
2016-11-19,,,,,6.801666666666667,5.562083333333334,6.658124999999999,
2016-11-20,,,,,7.055,5.9593750000000005,6.930833333333333,
2016-11-21,,,,,7.046875,5.998541666666667,6.952916666666667,
2016-11-22,,,,,7.767083333333333,7.005416666666666,7.694791666666667,
2016-11-23,,,,,8.289583333333333,7.469791666666667,8.225,
2016-11-24,,,,,8.209791666666666,7.337291666666666,8.104791666666666,
2016-11-25,,,,,8.335625,7.456458333333334,8.237499999999999,
2016-11-26,,,,,7.579166666666667,6.304583333333333,7.41875,
2016-11-27,,,,,8.134375,6.832083333333333,8.0425,
2016-11-28,,,,,7.851041666666667,6.556875000000001,7.719374999999999,
2016-11-29,,,,,6.348333333333334,4.46875,6.108750000000001,
2016-11-30,,,,,6.210625,4.4366666666666665,6.013750000000001,
2016-12-01,,,,,6.954375,5.210625,6.797499999999999,
2016-12-02,,,,,7.739,6.2,7.636333333333334,
2017-04-27,,,,,,,,9.137407407407407
2017-04-28,,,,,,,,9.6675
2017-04-29,,,,,,,,10.063125
2017-04-30,,,,,,,,10.583541666666667
2017-05-01,,,,,,,,11.231458333333334
2017-05-02,,,,,,,,11.361666666666666
2017-05-03,,,,,,,,10.705208333333333
2017-05-04,,,,,,,,11.203125
2017-05-05,,,,,,,,11.15
2017-05-06,,,,,,,,10.464791666666667
2017-05-07,,,,,,,,11.013958333333333
2017-05-08,,,,,,,,10.264375
2017-05-09,,,,,,,,9.970625
2017-05-10,,,,,,,,10.449375
2017-05-11,,,,,,,,11.307708333333332
2017-05-12,,,,,,,,11.586041666666667
2017-05-13,,,,,,,,11.985833333333334
2017-05-14,,,,,,,,11.617142857142856
2017-05-25,,,,,,,,16.806666666666665
2017-05-26,,,,,,,,16.252291666666668
2017-05-27,,,,,,,,15.752758620689654
