date,6ff82c44-bbf2-4593-8218-76569f550b47,f8ae6b4c-56c4-45a1-b83f-4697843b937f,bfc68b5e-abb1-4d68-97cb-f066350d2e01,E03081A,E04007A,E07012A
2017-05-24,,15.094,,,,
2017-05-25,,16.207,,,,
2017-05-26,,16.807,,,,
2017-05-27,,16.465,,,,
2017-05-28,,15.626,,,,
2017-05-29,,14.933,,,,
2017-05-30,,14.456,,,,
2017-05-31,,14.606,,,,
2017-06-01,,15.466,,,,
2017-06-02,,15.393,,,,
2017-06-03,,15.094,,,,
2017-06-04,,13.804,,,,
2017-06-05,,12.758,,,,
2017-06-06,,12.084,,,,
2017-06-07,,12.001,,,,
2017-06-08,,12.874,,,,
2017-06-09,,13.482,,,,
2017-06-10,,13.71,,,,
2017-06-11,,13.896,,,,
2017-06-12,,13.278,,,,
2017-06-13,,13.468,,,,
2017-06-14,,14.174,,,,
2017-06-15,,15.055,,,,
2017-06-16,,14.811,,,,
2017-06-17,,16.432,,,,
2017-06-18,,17.406,,,,
2017-06-19,,18.193,,,,
2017-06-20,,17.963,,,,
2017-06-21,,17.31,,,,
2017-06-22,,17.202,,,,
2017-06-23,,15.853,,,,
2017-06-24,,15.743,,,,
2017-06-25,,15.345,,,,
2017-06-26,,14.554,,,,
2017-06-27,,14.314,,,,
2017-06-28,,13.605,,,,
2017-06-29,,12.752,,,,
2017-06-30,,13.348,,,,
2017-07-01,,14.253,,,,
2017-07-02,,14.745,,,,
2017-07-03,,14.89,,,,
2017-07-04,,15.063,,,,
2017-07-05,,15.298,,,,
2017-07-06,,16.253,,,,
2017-07-07,,16.711,,,,
2017-07-08,,16.44,,,,
2017-07-09,,16.263,,,,
2017-07-10,,16.219,,,,
2017-07-11,,15.005,,,,
2017-07-12,,14.645,,,,
2017-07-13,,14.644,,,,
2017-07-14,,14.533,,,,
2017-07-15,,14.534,,,,
2017-07-16,,15.956,,,,
2017-07-17,,15.593,,,,
2017-07-18,,16.108,,,,
2017-07-19,,16.293,,,,
2017-07-20,,15.949,,,,
2017-07-21,,14.799,,,,
2017-07-22,,14.701,,,,
2017-07-23,,14.247,,,,
2017-07-24,,14.622,,,,
2017-07-25,,14.375,,,,
2017-07-26,,14.604,,,,
2017-07-27,,14.351,,,,
2017-07-28,,14.154,,,,
2017-07-29,,14.427,,,,
2017-07-30,,14.576,,,,
2017-07-31,,14.361,,,,
2017-08-01,,14.354,,,,
2017-08-02,,14.314,,,,
2017-08-03,,14.74,,,,
2017-08-04,,14.829,,,,
2017-08-05,,14.204,,,,
2017-08-06,,13.684,,,,
2017-08-07,,14.068,,,,
2017-08-08,,13.914,,,,
2017-08-09,,13.591,,,,
2017-08-10,,13.423,,,,
2017-08-11,,13.26,,,,
2017-08-12,,14.095,,,,
2017-08-13,,13.682,,,,
2017-08-14,,13.557,,,,
2017-08-15,,14.111,,,,
2017-08-16,,13.669,,,,
2017-08-17,,14.485,,,,
2017-08-18,,14.466,,,,
2017-08-19,,13.709,,,,
2017-08-20,,13.346,,,,
2017-08-21,,13.655,,,,
2017-08-22,,14.263,,,,
2017-08-23,,14.978,,,,
2017-08-24,,14.554,,,,
2017-08-25,,14.093,,,,
2017-08-26,,14.627,,,,
2017-08-27,,14.215,,,,
2017-08-28,,14.865,,,,
2017-08-29,,15.07,,,,
2017-08-30,,13.933,,,,
2017-08-31,,12.653,,,,
2017-09-01,,12.304,,,,
2017-09-02,,12.502,,,,
2017-09-03,,11.958,,,,
2017-09-04,,12.707,,,,
2017-09-05,,13.923,,,,
2017-09-06,,13.352,,,,
2017-09-07,,13.091,,,,
2017-09-08,,13.318,,,,
2017-09-09,,12.752,,,,
2017-09-10,,12.036,,,,
2017-09-11,,12.082,,,,
2017-09-12,,12.222,,,,
2017-09-13,,12.077,,,,
2017-09-14,,11.576,,,,
2017-09-15,,11.173,,,,
2017-09-16,,10.986,,,,
2017-09-17,,10.75,,,,
2017-09-18,,10.855,,,,
2017-09-19,,10.697,,,,
2017-09-20,,10.768,,,,
2017-09-21,,11.859,,,,
2017-09-22,,10.817,,,,
2017-09-23,,11.592,,,,
2017-09-24,,11.795,,,,
2017-09-25,,12.5,,,,
2017-09-26,,12.86,,,,
2017-09-27,,13.147,,,,
2017-09-28,,13.422,,,,
2017-09-29,,13.144,,,,
2017-09-30,,12.156,,,,
2017-10-01,,12.876,,,,
2017-10-02,,12.803,,,,
2017-10-03,,11.677,,,,
2017-10-04,,11.127,,,,
2017-10-05,,11.608,,,,
2017-10-06,,10.988,,,,
2017-10-07,,11.178,,,,
2017-10-08,,11.211,,,,
2017-10-09,,11.621,,,,
2017-10-10,,12.208,,,,
2017-10-11,,12.463,,,,
2017-10-12,,11.555,,,,
2017-10-13,,12.125,,,,
2017-10-14,,13.726,,,,
2017-10-15,,13.475,,,,
2017-10-16,,13.086,,,,
2017-10-17,,12.041,,,,
2017-10-18,,11.233,,,,
2017-10-19,,11.374,,,,
2017-10-20,,11.917,,,,
2017-10-21,,11.635,,,,
2017-10-22,,10.761,,,,
2017-10-23,,10.702,,,,
2017-10-24,,11.946,,,,
2017-10-25,,12.469,,,,
2017-10-26,,11.585,,,,
2017-10-27,,10.558,,,,
2017-10-28,,9.979,,,,
2017-10-29,,10.722,,,,
2017-10-30,,8.586,,,,
2017-10-31,,8.696,,,,
2017-11-01,,9.163,,,,
2017-11-02,,8.623,,,,
2017-11-03,,9.035,,,,
2017-11-04,,9.558,,,,
2017-11-05,,8.336,,,,
2017-11-06,,6.8,,,,
2017-11-07,,7.848,,,,
2017-11-08,,7.509,,,,
2017-11-09,,7.392,,,,
2017-11-10,,7.866,,,,
2017-11-11,,7.85,,,,
2017-11-12,,7.15,,,,
2017-11-13,,5.864,,,,
2017-11-14,,6.902,,,,
2017-11-15,,8.449,,,,
2017-11-16,,8.711,,,,
2017-11-17,,6.53,,,,
2017-11-18,,5.895,,,,
2017-11-19,,5.391,,,,
2017-11-20,,6.488,,,,
2017-11-21,,8.842,,,,
2017-11-22,,10.223,,,,
2017-11-23,,9.147,,,,
2017-11-24,,6.633,,,,
2017-11-25,,5.225,,,,
2017-11-26,,5.286,,,,
2017-11-27,,6.685,,,,
2017-11-28,,5.815,,,,
2017-11-29,,5.007,,,,
2017-11-30,,3.843,,,,
2017-12-01,,3.572,,,,
2017-12-02,,4.478,,,,
2017-12-03,,5.985,,,,
2017-12-04,,6.117,,,,
2017-12-05,,6.685,,,,
2017-12-06,,7.053,,,,
2017-12-07,,7.708,,,,
2017-12-08,,4.855,,,,
2017-12-09,,3.315,,,,
2017-12-10,,3.092,,,,
2017-12-11,,2.659,,,,
2017-12-12,,1.341,,,,
2017-12-13,,3.122,,,,
2017-12-14,,4.114,,,,
2017-12-15,,4.208,,,,
2017-12-16,,3.49,,,,
2017-12-17,,3.41,,,,
2017-12-18,,4.02,,,,
2017-12-19,,4.225,,,,
2017-12-20,,5.748,,,,
2017-12-21,,7.097,,,,
2017-12-22,,7.103,,,,
2017-12-23,,7.364,,,,
2017-12-24,,7.643,,,,
2017-12-25,,7.972,,,,
2017-12-26,,6.083,,,,
2017-12-27,,4.704,,,,
2017-12-28,,3.576,,,,
2017-12-29,,3.239,,,,
2017-12-30,,4.771,,,,
2018-01-01,,5.442,,,,
2018-01-02,,5.202,,,,
2018-01-03,,5.857,,,,
2018-01-04,,6.054,,,,
2018-01-05,,4.908,,,,
2018-01-06,,4.456,,,,
2018-01-07,,3.899,,,,
2018-01-08,,3.102,,,,
2018-01-09,,4.058,,,,
2018-01-10,,5.167,,,,
2018-01-11,,5.567,,,,
2018-01-12,,5.926,,,,
2018-01-13,,5.656,,,,
2018-01-14,,5.024,,,,
2018-01-15,,5.358,,,,
2018-01-16,,4.671,,,,
2018-01-17,,3.804,,,,
2018-01-18,,4.569,,,,
2018-01-19,,3.928,,,,
2018-01-20,,3.764,,,,
2018-01-21,,3.245,,,,
2018-01-22,,4.054,,,,
2018-01-23,,5.651,,,,
2018-01-24,,6.507,,,,
2018-01-25,,5.199,,,,
2018-01-26,,4.523,,,,
2018-01-27,,4.777,,,,
2018-01-28,,6.673,,,,
2018-01-29,,7.308,,,,
2018-01-30,,5.132,,,,
2018-01-31,,5.12,,,,
2018-02-01,,4.232,,,,
2018-02-02,,4.094,,,,
2018-02-03,,4.049,,,,
2018-02-04,,4.165,,,,
2018-02-05,,3.686,,,,
2018-02-06,,3.35,,,,
2018-02-07,,2.63,,,,
2018-02-08,,2.949,,,,
2018-02-09,,4.467,,,,
2018-02-10,,3.524,,,,
2018-02-11,,4.281,,,,
2018-02-12,,3.104,,,,
2018-02-13,,3.347,,,,
2018-02-14,,2.818,,,,
2018-02-15,,4.15,,,,
2018-02-16,,3.432,,,,
2018-02-17,,3.728,,,,
2018-02-18,,4.298,,,,
2018-02-19,,5.843,,,,
2018-02-20,,6.359,,,,
2018-02-21,,5.941,,,,
2018-02-22,,5.064,,,,
2018-02-23,,3.141,,,,
2018-02-24,,3.086,,,,
2018-02-25,,2.747,,,,
2018-02-26,,2.133,,,,
2018-02-27,,1.741,,,,
2018-02-28,,0.536,,,,
2018-03-01,,0.006,,,,
2018-03-02,,0.105,,,,
2018-03-03,,0.26,,,,
2018-03-04,,1.28,,,,
2018-03-05,,3.63,,,,
2018-03-06,,4.435,,,,
2018-03-07,,4.398,,,,
2018-03-08,,4.279,,,,
2018-03-09,,4.255,,,,
2018-03-10,,5.732,,,,
2018-03-11,,5.865,,,,
2018-03-12,,5.954,,,,
2018-03-13,,5.957,,,,
2018-03-14,,5.646,,,,
2018-03-15,,6.515,,,,
2018-03-16,,6.939,,,,
2018-03-17,,4.714,,,,
2018-03-18,,2.303,,,,
2018-03-19,,2.992,,,,
2018-03-20,,4.252,,,,
2018-03-21,,4.442,,,,
2018-03-22,,5.944,,,,
2018-03-23,,6.627,,,,
2018-03-24,,6.842,,,,
2018-03-25,,7.133,,,,
2018-03-26,,6.545,,,,
2018-03-27,,6.936,,,,
2018-03-28,,6.634,,,,
2018-03-29,,5.392,,,,
2018-03-30,,6.199,,,,
2018-03-31,,5.726,,,,
2018-04-01,,5.271,,,,
2018-04-02,,4.448,,,,
2018-04-03,,6.667,,,,
2018-04-04,,6.927,,,,
2018-04-05,,6.817,,,,
2018-04-06,,7.165,,,,
2018-04-07,,8.032,,,,
2018-04-08,,8.293,,,,
2018-04-09,,8.025,,,,
2018-04-10,,7.525,,,,
2018-04-11,,7.325,,,,
2018-04-12,,6.775,,,,
2018-04-13,,7.123,,,,
2018-04-14,,8.604,,,,
2018-04-15,,8.726,,,,
2018-04-16,,9.307,,,,
2018-04-17,,9.283,,,,
2018-04-18,,11.699,,,,
2018-04-19,,12.507,,,,
2018-04-20,,12.768,,,,
2018-04-21,,12.108,,,,
2018-04-22,,12.771,,,,
2018-04-23,,11.217,,,,
2018-04-24,,10.516,,,,
2018-04-25,,10.128,,,,
2018-04-26,,9.788,,,,
2018-04-27,,8.682,,,,
2018-04-28,,8.376,,,,
2018-04-29,,8.071,,,,
2018-04-30,,7.621,,,,
2018-05-01,,7.845,,,,
2018-05-02,,9.071,,,,
2018-05-03,,9.104,,,,
2018-05-04,,10.266,,,,
2018-05-05,,11.461,,,,
2018-05-06,,12.826,,,,
2018-05-07,,13.511,,,,
2018-05-08,,14.103,,,,
2018-05-09,,12.646,,,,
2018-05-10,,12.003,,,,
2018-05-11,,10.775,,,,
2018-05-12,,11.269,,,,
2018-05-13,,11.9,,,,
2018-05-14,,11.983,,,,
2018-05-15,,12.671,,,,
2018-05-16,,12.751,,,,
2018-05-17,,11.403,,,,
2018-05-18,,11.078,,,,
2018-05-19,,11.747,,,,
2018-05-20,,12.544,,,,
2018-05-21,,13.134,,,,
2018-05-22,,13.721,,,,
2018-05-23,,13.227,,,,
2018-05-24,,12.935,,,,
2018-05-25,,12.82,,,,
2018-05-26,,13.234,,,,
2018-05-27,,14.068,,,,
2018-05-28,,14.834,,,,
2018-05-29,,15.217,,,,
2018-05-30,,14.34,,,,
2018-05-31,,14.128,,,,
2018-06-01,,15.17,,,,
2018-06-02,,15.446,,,,
2018-06-03,,15.558,,,,
2018-06-04,,15.489,,,,
2018-06-05,,14.197,,,,
2018-06-06,,13.319,,,,
2018-06-07,,13.219,,,,
2018-06-08,,13.342,,,,
2018-06-09,,13.384,,,,
2018-06-10,,13.765,,,,
2018-06-11,,13.998,,,,
2018-06-12,,13.967,,,,
2018-06-13,,13.839,,,,
2018-06-14,,14.305,,,,
2018-06-15,,13.66,,,,
2018-06-16,,13.234,,,,
2018-06-17,,13.235,,,,
2018-06-18,,14.16,,,,
2018-06-19,,15.09,,,,
2018-06-20,,15.703,,,,
2018-06-21,,14.358,,,,
2018-06-22,,13.818,,,,
2018-06-23,,13.697,,,,
2018-06-24,,13.825,,,,
2018-06-25,,14.622,,,,
2018-06-26,,15.536,,,,
2018-06-27,,15.517,,,,
2018-06-28,,15.832,,,,
2018-06-29,,16.133,,,,
2018-06-30,,16.347,,,,
2018-07-01,,16.526,,,,
2018-07-02,,16.867,,,,
2018-07-03,,16.477,,,,
2018-07-04,,16.177,,,,
2018-07-05,,16.639,,,,
2018-07-06,,17.015,,,,
2018-07-07,,17.702,,,,
2018-07-08,,17.83,,,,
2018-07-09,,17.884,,,,
2018-07-10,,17.399,,,,
2018-07-11,,16.667,,,,
2018-07-12,,16.595,,,,
2018-07-13,,16.43,,,,
2018-07-14,,16.432,,,,
2018-07-15,,16.856,,,,
2018-07-16,,16.888,,,,
2018-07-17,,16.326,,,,
2018-07-18,,15.889,,,,
2018-07-19,,16.229,,,,
2018-07-20,,16.031,,,,
2018-07-21,,15.71,,,,
2018-07-22,,16.099,,,,
2018-07-23,,17.104,,,,
2018-07-24,,17.935,,,,
2018-07-25,,17.349,,,,
2018-07-26,,17.507,,,,
2018-07-27,,18.133,,,,
2018-07-28,,17.599,,,,
2018-07-29,,15.699,,,,
2018-07-30,,15.626,,,,
2018-07-31,,16.051,,,,
2018-08-01,,15.66,,,,
2018-08-02,,16.22,,,,
2018-08-03,,17.114,,,,
2018-08-04,,17.202,,,,
2018-08-05,,17.01,,,,
2018-08-06,,17.459,,,,
2018-08-07,,17.871,,,,
2018-08-08,,16.932,,,,
2018-08-09,,15.626,,,,
2018-08-10,,14.345,,,,
2018-08-11,,13.695,,,,
2018-08-12,,14.653,,,,
2018-08-13,,15.559,,,,
2018-08-14,,15.616,,,,
2018-08-15,,16.132,,,,
2018-08-16,,16.113,,,,
2018-08-17,,14.617,,,,
2018-08-18,,15.224,,,,
2018-08-19,,16.356,,,,
2018-08-20,,16.421,,,,
2018-08-21,,17.066,,,,
2018-08-22,,16.924,,,,
2018-08-23,,15.964,,,,
2018-08-24,,13.945,,,,
2018-08-25,,13.009,,,,
2018-08-26,,12.378,,,,
2018-08-27,,13.169,,,,
2018-08-28,,13.892,,,,
2018-08-29,,14.031,,,,
2018-08-30,,13.272,,,,
2018-08-31,,13.046,,,,
2018-09-01,,12.976,,,,
2018-09-02,,14.375,,,,
2018-09-03,,15.18,,,,
2018-09-04,,14.538,,,,
2018-09-05,,14.327,,,,
2018-09-06,,13.167,,,,
2018-09-07,,11.886,,,,
2018-09-08,,12.066,,,,
2018-09-09,,13.026,,,,
2018-09-10,,13.02,,,,
2018-09-11,,13.796,,,,
2018-09-12,,13.376,,,,
2018-09-13,,12.047,,,,
2018-09-14,,12.147,,,,
2018-09-15,,12.231,,,,
2018-09-16,,12.948,,,,
2018-09-17,,14.127,,,,
2018-09-18,,14.648,,,,
2018-09-19,,14.726,,,,
2018-09-20,,13.472,,,,
2018-09-21,,12.99,,,,
2018-09-22,,11.384,,,,
2018-09-23,,10.832,,,,
2018-09-24,,9.951,,,,
2018-09-25,,9.202,,,,
2018-09-26,,10.639,,,,
2018-09-27,,12.179,,,,
2018-09-28,,11.809,,,,
2018-09-29,,9.943,,,,
2018-09-30,,9.427,,,,
2018-10-01,,8.909,,,,
2018-10-02,,10.18,,,,
2018-10-03,,11.114,,,,
2018-10-04,,11.908,,,,
2018-10-05,,12.411,,,,
2018-10-06,,10.955,,,,
2018-10-07,,8.769,,,,
2018-10-08,,9.551,,,,
2018-10-09,,10.838,,,,
2018-10-10,,10.774,,,,
2018-10-11,,11.91,,,,
2018-10-12,,12.431,,,,
2018-10-13,,14.433,,,,
2018-10-14,,13.602,,,,
2018-10-15,,11.245,,,,
2018-10-16,,11.269,,,,
2018-10-17,,11.805,,,,
2018-10-18,,10.831,,,,
2018-10-19,,9.201,,,,
2018-10-20,,9.134,,,,
2018-10-21,,9.561,,,,
2018-10-22,,9.018,,,,
2018-10-23,,9.332,,,,
2018-10-24,,10.201,,,,
2018-10-25,,9.845,,,,
2018-10-26,,9.379,,,,
2018-10-27,,7.426,,,,
2018-10-28,,6.443,,,,
2018-10-29,,5.738,,,,
2018-10-30,,5.575,,,,
2018-10-31,,5.055,,,,
2018-11-01,,6.063,,,,
2018-11-02,,5.186,,,,
2018-11-03,,6.118,,,,
2018-11-04,,7.778,,,,
2018-11-05,,8.179,,,,
2018-11-06,,8.709,,,,
2018-11-07,,9.619,,,,
2018-11-08,,8.863,,,,
2018-11-09,,8.309,,,,
2018-11-10,,8.635,,,,
2018-11-11,,8.547,,,,
2018-11-12,,7.642,,,,
2018-11-13,,7.786,,,,
2018-11-14,,8.489,,,,
2018-11-15,,8.222,,,,
2018-11-16,,8.899,,,,
2018-11-17,,8.848,,,,
2018-11-18,,7.733,,,,
2018-11-19,,7.043,,,,
2018-11-20,,6.182,,,,
2018-11-21,,5.449,,,,
2018-11-22,,4.488,,,,
2018-11-23,,4.977,,,,
2018-11-24,,5.9,,,,
2018-11-25,,5.941,,,,
2018-11-26,,6.021,,,,
2018-11-27,,5.308,,,,
2018-11-28,,7.305,,,,
2018-11-29,,8.636,,,,
2018-11-30,,7.618,,,,
2018-12-01,,7.035,,,,
2018-12-02,,8.55,,,,
2018-12-03,,8.572,,,,
2018-12-04,,6.035,,,,
2018-12-05,,6.151,,,,
2018-12-06,,8.327,,,,
2018-12-07,,8.758,,,,
2018-12-08,,7.436,,,,
2018-12-09,,7.571,,,,
2018-12-10,,6.969,,,,
2018-12-11,,6.775,,,,
2018-12-12,,6.316,,,,
2018-12-13,,4.934,,,,
2018-12-14,,3.796,,,,
2018-12-15,,3.149,,,,
2018-12-16,,4.766,,,,
2018-12-17,,5.354,,,,
2018-12-18,,6.484,,,,
2018-12-19,,6.665,,,,
2018-12-20,,6.543,,,,
2018-12-21,,7.013,,,,
2018-12-22,,7.089,,,,
2018-12-23,,6.739,,,,
2018-12-24,,5.605,,,,
2018-12-25,,5.45,,,,
2018-12-26,,6.941,,,,
2018-12-27,,7.424,,,,
2018-12-28,,7.513,,,,
2018-12-29,,7.971,,,,
2018-12-30,,7.617,,,,
2019-01-01,,7.5,,,,
2019-01-02,,5.602,,,,
2019-01-03,,4.965,,,,
2019-01-04,,4.209,,,,
2019-01-05,,4.673,,,,
2019-01-06,,5.596,,,,
2019-01-07,,6.289,,,,
2019-01-08,,6.148,,,,
2019-01-09,,4.426,,,,
2019-01-10,,3.981,,,,
2019-01-11,,4.941,,,,
2019-01-12,,5.926,,,,
2019-01-13,,7.117,,,,
2019-01-14,,6.355,,,,
2019-01-15,,6.118,,,,
2019-01-16,,6.51,,,,
2019-01-17,,4.549,,,,
2019-01-18,,2.951,,,,
2019-01-19,,3.329,,,,
2019-01-20,,4.282,,,,
2019-01-21,,3.966,,,,
2019-01-22,,3.975,,,,
2019-01-23,,3.05,,,,
2019-01-24,,2.599,,,,
2019-01-25,,4.346,,,,
2019-01-26,,6.067,,,,
2019-01-27,,5.248,,,,
2019-01-28,,3.369,,,,
2019-01-29,,2.724,,,,
2019-01-30,,3.003,,,,
2019-01-31,,2.27,,,,
2019-02-01,,2.235,,,,
2019-02-02,,2.141,4.128,,,
2019-02-03,,1.396,3.9585,,,
2019-02-04,,3.565,4.6035,,,
2019-02-05,,3.116,4.643,,,
2019-02-06,,4.466,5.286,,,
2019-02-07,,4.659,5.727,,,
2019-02-08,,5.617,6.1365,,,
2019-02-09,,5.399,6.4365000000000006,,,
2019-02-10,,5.25,6.6275,,,
2019-02-11,,4.615,6.444,,,
2019-02-12,,4.393,6.176,,,
2019-02-13,,6.342,6.6575,,,
2019-02-14,,5.439,6.8485,,,
2019-02-15,,4.304,6.804,,,
2019-02-16,,5.557,7.032500000000001,,,
2019-02-17,,7.044,7.536,,,
2019-02-18,,6.593,7.7415,,,
2019-02-19,,6.373,7.829000000000001,,,
2019-02-20,,6.895,8.084999999999999,,,
2019-02-21,,7.971,8.466999999999999,,,
2019-02-22,,6.969,8.48,,,
2019-02-23,,6.115,8.4455,,,
2019-02-24,,6.416,8.4585,,,
2019-02-25,,5.822,8.0745,,,
2019-02-26,,5.336,7.816,,,
2019-02-27,,5.347,7.7325,,,
2019-02-28,,5.292,7.5585,,,
2019-03-01,,6.061,7.571,,,
2019-03-02,,6.799,7.858,,,
2019-03-03,,7.059,8.0265,,,
2019-03-04,,6.394,7.928,,,
2019-03-05,,5.729,7.6525,,,
2019-03-06,,7.156,8.033,,,
2019-03-07,,6.588,8.076,,,
2019-03-08,,6.032,7.555,,,
2019-03-09,,6.397,7.312,,,
2019-03-10,,5.755,7.249,,,
2019-03-11,,5.478,6.7365,,,
2019-03-12,,6.176,6.8715,,,
2019-03-13,,6.282,6.947,,,
2019-03-14,,6.976,7.577500000000001,,,
2019-03-15,,7.65,8.189,,,
2019-03-16,,7.501,8.2315,,,
2019-03-17,,6.68,7.878,,,
2019-03-18,,6.722,7.4395,,,
2019-03-19,,7.866,8.1015,,,
2019-03-20,,8.875,8.844,,,
2019-03-21,,9.235,9.579,,,
2019-03-22,,9.358,9.826,,,
2019-03-23,,8.793,9.8305,,,
2019-03-24,,7.892,9.6355,,,
