evaluation_split,experiment,station_id,target,model,gap_length,window,information_combination,primary_data_version,sensitivity_data_version,primary_MAE,sensitivity_MAE,MAE_difference,ci_lower,ci_upper,p_value,n_paired_anchors,n_years,hypothesis_family,training_seeds_collapsed_first,bootstrap_unit,p_bh,bh_family_size,bh_finite_hypotheses,bh_reject,bh_alpha,bh_scope,status
development_test,M4,B1,T,donor_regression,90.0,368,full_information,published_v2,no_s2_suspect_v2,0.5031133385803138,0.6862010669100456,0.18308772832973186,0.11662081929263399,0.25069302488915324,9.054644033312798e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0010131219819950776,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,donor_regression,180.0,368,full_information,published_v2,no_s2_suspect_v2,0.5164227906328344,0.6972091838320035,0.18078639319916903,0.12005193008703836,0.23845680442057837,4.968419671058655e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0005957910846054302,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,kalman,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.42969652919193363,0.42969652919193363,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,kalman,30.0,368,full_information,published_v2,no_s2_suspect_v2,0.6457697000419439,0.6457697000419439,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,kalman,90.0,368,full_information,published_v2,no_s2_suspect_v2,0.990410106139661,0.990410106139661,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,kalman,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.4985639539494264,1.4985639539494264,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,linear,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.43342665236590905,0.43342665236590905,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,linear,30.0,368,full_information,published_v2,no_s2_suspect_v2,0.6334495425466811,0.6334495425466811,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,linear,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.1621619182792338,1.1621619182792338,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,linear,180.0,368,full_information,published_v2,no_s2_suspect_v2,2.4170459662788555,2.4170459662788555,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,pchip,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.4147496753244771,0.4147496753244771,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,pchip,30.0,368,full_information,published_v2,no_s2_suspect_v2,0.6938017290098852,0.6938017290098852,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,pchip,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.3231023444290995,1.3231023444290995,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,pchip,180.0,368,full_information,published_v2,no_s2_suspect_v2,2.266840491457,2.266840491457,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,random_forest,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.4024365416651218,0.7210167431366314,0.3185802014715096,0.22501425058173408,0.42399653816862787,9.468312782701105e-07,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,2.1877190998728895e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,random_forest,30.0,368,full_information,published_v2,no_s2_suspect_v2,0.428962727988083,0.7149857325290836,0.2860230045410006,0.203196829674621,0.38062021532013757,9.605719242244959e-08,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,3.5453836475922302e-06,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,random_forest,90.0,368,full_information,published_v2,no_s2_suspect_v2,0.4405559062744928,0.6274406378563089,0.18688473158181612,0.12931074476902812,0.2447009379412599,1.1641532182693481e-08,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,5.594997897698376e-07,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,random_forest,180.0,368,full_information,published_v2,no_s2_suspect_v2,0.46970452254401884,0.6488103239517211,0.1791058014077023,0.14829848260618952,0.21367345785088263,1.862645149230957e-09,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.1763638920254178e-07,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,xgboost,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.4281548286095644,0.7861718923617631,0.3580170637521989,0.2440119861792295,0.4886994009751532,6.940899766050279e-07,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.68598607992435e-05,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,xgboost,30.0,368,full_information,published_v2,no_s2_suspect_v2,0.48601500837652534,0.7738629433485839,0.2878479349720585,0.19994929576779275,0.3844591365472688,1.5555997379124165e-08,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,6.801560700226289e-07,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,xgboost,90.0,368,full_information,published_v2,no_s2_suspect_v2,0.47752890735864634,0.692952683981922,0.21542377662327553,0.16221861743161248,0.27265985200078124,3.259629011154175e-09,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.929972010354201e-07,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,B1,T,xgboost,180.0,368,full_information,published_v2,no_s2_suspect_v2,0.49447594991436716,0.7113686554961735,0.21689270558180632,0.1722722500065963,0.2671485580018273,1.862645149230957e-09,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.1763638920254178e-07,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,climatology,10.0,368,full_information,published_v2,no_s2_suspect_v2,573.5947368421054,573.5947368421054,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,climatology,30.0,368,full_information,published_v2,no_s2_suspect_v2,554.9643518518519,554.9643518518519,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,climatology,90.0,368,full_information,published_v2,no_s2_suspect_v2,556.7849462365591,556.7849462365591,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,climatology,180.0,368,full_information,published_v2,no_s2_suspect_v2,568.1686965811966,568.1686965811966,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,donor_regression,10.0,368,full_information,published_v2,no_s2_suspect_v2,456.73999999646605,420.8437682057484,-35.89623179071761,-76.11300045695864,1.8847337967918592,0.421044722374063,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,donor_regression,30.0,368,full_information,published_v2,no_s2_suspect_v2,412.82585167284964,468.07171903422466,55.245867361375076,28.447669189551398,83.61363708958861,0.0006253640458453447,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.005166525053175783,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,donor_regression,90.0,368,full_information,published_v2,no_s2_suspect_v2,425.9616680827578,482.55209298610316,56.59042490334542,35.30288398760747,80.46155453340823,0.0002152901142835617,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0020740830670979062,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,donor_regression,180.0,368,full_information,published_v2,no_s2_suspect_v2,412.6483221788955,456.6962307953728,44.047908616477265,30.78279813140116,58.27052926463913,9.149312973022461e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0001347271889602582,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,independent_flow,10.0,368,full_information,published_v2,no_s2_suspect_v2,467.50086177189365,432.7922366839871,-34.708625087906576,-136.67759248853415,54.27393770311039,0.5659611264854902,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,independent_flow,30.0,368,full_information,published_v2,no_s2_suspect_v2,459.83800967161187,492.4277495404554,32.58973986884361,-50.45108784006708,123.25894014927326,0.41403430147329345,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,independent_flow,90.0,368,full_information,published_v2,no_s2_suspect_v2,471.5980529387014,495.631374048214,24.033321109512613,-29.451714864024297,84.61134998421853,0.7942198486998677,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,independent_flow,180.0,368,full_information,published_v2,no_s2_suspect_v2,432.3770788954649,459.5148704454584,27.137791549993583,1.3902002540109097,57.25446559798491,0.15736517310142517,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.6705124766930289,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,kalman,10.0,368,full_information,published_v2,no_s2_suspect_v2,399.77559808575495,399.77559808575495,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,kalman,30.0,368,full_information,published_v2,no_s2_suspect_v2,503.39205494855287,503.39205494855287,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,kalman,90.0,368,full_information,published_v2,no_s2_suspect_v2,688.7248613976666,688.7248613976666,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,kalman,180.0,368,full_information,published_v2,no_s2_suspect_v2,1064.7720358802067,1064.7720358802067,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,linear,10.0,368,full_information,published_v2,no_s2_suspect_v2,399.77559808612443,399.77559808612443,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,linear,30.0,368,full_information,published_v2,no_s2_suspect_v2,503.392054958184,503.392054958184,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,linear,90.0,368,full_information,published_v2,no_s2_suspect_v2,688.7248611603452,688.7248611603452,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,linear,180.0,368,full_information,published_v2,no_s2_suspect_v2,1064.7720345185817,1064.7720345185817,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,pchip,10.0,368,full_information,published_v2,no_s2_suspect_v2,414.2231337293559,414.2231337293559,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,pchip,30.0,368,full_information,published_v2,no_s2_suspect_v2,517.8558914337922,517.8558914337922,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,pchip,90.0,368,full_information,published_v2,no_s2_suspect_v2,742.116199437371,742.116199437371,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,pchip,180.0,368,full_information,published_v2,no_s2_suspect_v2,970.8700620369559,970.8700620369559,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,random_forest,10.0,368,full_information,published_v2,no_s2_suspect_v2,1261.164758254538,1260.7885042862838,-0.3762539682539446,-0.5068651916248107,-0.23475664029867,3.1074348953552544e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0003907668129468864,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,random_forest,30.0,368,full_information,published_v2,no_s2_suspect_v2,1119.7756391561113,1119.452630797058,-0.3230083590534447,-0.4500363278953188,-0.18997119387484537,6.656715413555503e-06,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00010062970853896138,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,random_forest,90.0,368,full_information,published_v2,no_s2_suspect_v2,1181.659815121905,1181.4031152015548,-0.2566999203504125,-0.3704463514109079,-0.14618165607038056,8.656829595565796e-05,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.0009762980043888092,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,random_forest,180.0,368,full_information,published_v2,no_s2_suspect_v2,1307.6660981634107,1307.5051230837064,-0.16097507970417488,-0.26038002560694246,-0.06678501931129852,0.017613530158996582,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.10454680349893378,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,xgboost,10.0,368,full_information,published_v2,no_s2_suspect_v2,1201.9308282149461,1247.8106114437705,45.879783228824024,11.803980801230992,77.93573754561575,0.03190453310526209,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.16853658566013915,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,xgboost,30.0,368,full_information,published_v2,no_s2_suspect_v2,1062.7800339310259,1115.706978918005,52.926944986979166,21.017410933883088,81.29758501971206,0.00858427706407383,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.05519573623551545,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,xgboost,90.0,368,full_information,published_v2,no_s2_suspect_v2,1122.165659127184,1161.5418726986027,39.37621357141853,11.358727520905047,67.61919654873533,0.016678825952112675,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.10021400286660512,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,F,xgboost,180.0,368,full_information,published_v2,no_s2_suspect_v2,1237.4116227630875,1285.6182251759067,48.206602412818796,27.62268213320999,67.92530817667638,0.00028228759765625,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.00263901760703639,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,climatology,10.0,368,full_information,published_v2,no_s2_suspect_v2,1.1828406886050573,1.1828406886050573,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,climatology,30.0,368,full_information,published_v2,no_s2_suspect_v2,1.14782723320855,1.14782723320855,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,climatology,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.1520090738932292,1.1520090738932292,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,climatology,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.1380227374215413,1.1380227374215413,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,donor_regression,10.0,368,full_information,published_v2,no_s2_suspect_v2,4.0460282077518,9.315705920585412,5.269677712833608,4.946676417697112,5.582800910572339,3.6219717003405094e-08,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.5137711135834894e-06,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,donor_regression,30.0,368,full_information,published_v2,no_s2_suspect_v2,4.039581484565988,9.43751733306587,5.3979358484998805,5.084646268865722,5.6734502350757285,5.820766091346741e-11,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,5.169567884877324e-09,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,donor_regression,90.0,368,full_information,published_v2,no_s2_suspect_v2,3.9445259745887444,9.366459884576816,5.421933909988072,5.118358569972431,5.720835184195613,9.313225746154785e-10,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,6.786714761685103e-08,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,donor_regression,180.0,368,full_information,published_v2,no_s2_suspect_v2,4.382593867237742,10.50621523039132,6.123621363153578,5.758080540855475,6.433648762589989,2.9802322387695312e-08,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.2641522421765683e-06,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,kalman,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.7603475192617177,0.7603475192617177,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,kalman,30.0,368,full_information,published_v2,no_s2_suspect_v2,1.035551181099996,1.035551181099996,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,kalman,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.321502617978749,1.321502617978749,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,kalman,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.995080344249046,1.995080344249046,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,linear,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.7603475178257698,0.7603475178257698,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,linear,30.0,368,full_information,published_v2,no_s2_suspect_v2,1.0355511882968838,1.0355511882968838,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,linear,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.3215025615004747,1.3215025615004747,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,linear,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.995080005396987,1.995080005396987,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,pchip,10.0,368,full_information,published_v2,no_s2_suspect_v2,0.7727451484788587,0.7727451484788587,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,pchip,30.0,368,full_information,published_v2,no_s2_suspect_v2,1.0761658282156872,1.0761658282156872,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,pchip,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.4242095215787292,1.4242095215787292,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,pchip,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.8677420587865876,1.8677420587865876,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,random_forest,10.0,368,full_information,published_v2,no_s2_suspect_v2,2.637446844816156,2.6386109842362666,0.0011641394201113227,0.0004746942791590093,0.0018997826006571042,0.02529872478771722,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.14437545350741432,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,random_forest,30.0,368,full_information,published_v2,no_s2_suspect_v2,2.3494270320041934,2.3507381517682857,0.0013111197640928132,0.000769958876195445,0.00191602754139472,0.004123038903344423,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.028932534724209504,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,random_forest,90.0,368,full_information,published_v2,no_s2_suspect_v2,2.4496923403944804,2.4507566076460794,0.0010642672515983394,0.0006840267577547141,0.0014706948803979583,0.00019535142928361893,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.001911894437997907,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,random_forest,180.0,368,full_information,published_v2,no_s2_suspect_v2,2.66497552736915,2.66584113870478,0.0008656113356299694,0.0005043803309372584,0.001222821859019675,0.002181529998779297,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.015897200657771185,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,xgboost,10.0,368,full_information,published_v2,no_s2_suspect_v2,2.5362576133326478,2.589255885074013,0.052998271741365115,0.012023070485968332,0.09530356959292764,0.07186333944264334,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.3426771991543496,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,xgboost,30.0,368,full_information,published_v2,no_s2_suspect_v2,2.2545338383427374,2.310854989510995,0.0563211511682581,0.019317769651059784,0.09088266584608286,0.006321071618003771,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.04207139470343493,2842,2842,True,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,xgboost,90.0,368,full_information,published_v2,no_s2_suspect_v2,2.3527373064376116,2.384329825233815,0.03159251879620293,0.0011341272716453555,0.0599419334712421,0.045629615895450115,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.22710922657595312,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,L,xgboost,180.0,368,full_information,published_v2,no_s2_suspect_v2,2.5470553797534388,2.58148910652878,0.03443372677534055,0.011815118382119705,0.05612628219474076,0.015132129192352295,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,0.09243192654448461,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_hydro,10.0,368,full_information,published_v2,no_s2_suspect_v2,1.2448176644223603,1.2448176644223603,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_hydro,30.0,368,full_information,published_v2,no_s2_suspect_v2,1.3258639160228454,1.3258639160228454,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_hydro,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.3541036964841837,1.3541036964841837,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_hydro,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.2538749903891935,1.2538749903891935,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_only,10.0,368,full_information,published_v2,no_s2_suspect_v2,1.1031415922088645,1.1031415922088645,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_only,30.0,368,full_information,published_v2,no_s2_suspect_v2,1.0954316436829936,1.0954316436829936,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_only,90.0,368,full_information,published_v2,no_s2_suspect_v2,1.1009440916278335,1.1009440916278335,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,air_only,180.0,368,full_information,published_v2,no_s2_suspect_v2,1.06328868842986,1.06328868842986,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
development_test,M4,P3,T,climatology,10.0,368,full_information,published_v2,no_s2_suspect_v2,1.2797368827619051,1.2797368827619051,0.0,0.0,0.0,1.0,20,3,data_version_sensitivity,True,persistent_anchor_within_station_year_strata,1.0,2842,2842,False,0.05,within_named_hypothesis_family,ok
