experiment,mask_type,layout,outage_mode,overlap_ratio,pattern,window_length,training_protocol,fit_split,tuning_split,evaluation_split,validation_scope,target_station_id,station_id,target,model,gap_length,data_version,failed_stations,failure_count,failure_fraction,MAE,skill,n_units,status
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,pchip,180.0,published_v2,"[""P3""]",1,0.3333333333333333,2.480040909873667,-2.819138344131508,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,pchip,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,2.480040909873667,-2.819138344131508,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,pchip,180.0,published_v2,"[""S2""]",1,0.3333333333333333,2.480040909873667,-2.819138344131508,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,pchip,180.0,published_v2,[],0,0.0,2.480040909873667,-2.819138344131508,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.4965462466946294,0.11207010017190563,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.8294492646555334,-9.226511217151932,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.727578214320861,-8.96545496954667,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""B1""]",1,0.3333333333333333,0.41741671333304425,0.23828257038923573,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""P3""]",1,0.3333333333333333,0.546904123152881,0.043996848932001745,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.819275915362971,-9.18719682271198,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,"[""S2""]",1,0.3333333333333333,3.710976857596266,-8.914187436285285,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,10.0,published_v2,[],0,0.0,0.43063795352834366,0.26419013069799513,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.47970034519914384,0.3081172121457539,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.7162519741844706,-6.011516565673571,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.608216427395173,-5.794249617072458,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""B1""]",1,0.3333333333333333,0.44494617493344124,0.3208127842358436,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""P3""]",1,0.3333333333333333,0.546503244019725,0.2081233721131904,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.706577385979949,-5.984303836888419,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,"[""S2""]",1,0.3333333333333333,3.590774765236007,-5.749818835816161,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,30.0,published_v2,[],0,0.0,0.4724939308131605,0.3036464771107471,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.4789928440530444,0.25023714359440635,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.7946383471655643,-6.291792928777446,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.6811474700821805,-6.0490312255650975,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""B1""]",1,0.3333333333333333,0.45947796760985005,0.2617066614552134,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""P3""]",1,0.3333333333333333,0.5330534112052243,0.19019431119707805,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.7849220198936444,-6.266974228368494,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,"[""S2""]",1,0.3333333333333333,3.6649556783938095,-6.006535347088449,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,90.0,published_v2,[],0,0.0,0.47939031669208265,0.24966932833449285,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.4970859282744674,0.26431614657225133,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,4.024388190828064,-5.167301922201737,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.9192804102214778,-4.99815769671558,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""B1""]",1,0.3333333333333333,0.48051420053661686,0.27752932684706827,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""P3""]",1,0.3333333333333333,0.5523594232437282,0.19670707664964143,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,4.01466474318922,-5.150475917572818,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,"[""S2""]",1,0.3333333333333333,3.905375819101696,-4.972825350167275,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,random_forest,180.0,published_v2,[],0,0.0,0.5061928915687719,0.24775314012613844,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.5769376987218857,-0.12279064716272825,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.609608224630356,-8.297781111972798,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.298722933530807,-7.509250208506343,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""B1""]",1,0.3333333333333333,0.4317964279651642,0.09175133856952154,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""P3""]",1,0.3333333333333333,0.7769634181261063,-0.44842900181136064,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.776589795351028,-8.526749213441594,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,"[""S2""]",1,0.3333333333333333,3.4649409687519075,-7.6814897859517375,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,10.0,published_v2,[],0,0.0,0.46676396727561953,0.13559612515521263,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.5872129525740941,0.09158284566256306,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.5053676700592042,-5.417814789556234,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.1893496799468997,-4.897381155177541,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""B1""]",1,0.3333333333333333,0.4890221357345581,0.18701693408131131,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""P3""]",1,0.3333333333333333,0.7877434756358465,-0.1905676971321894,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.65443563858668,-5.589105597301359,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,"[""S2""]",1,0.3333333333333333,3.3364256127675374,-5.052985686288954,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,30.0,published_v2,[],0,0.0,0.5167516944805781,0.19402466000290478,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.600313569770919,0.04149357978093668,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.5258621208535303,-5.544849979836899,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.1958342105150224,-5.010717916994486,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""B1""]",1,0.3333333333333333,0.4836373569567998,0.20348381778746455,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""P3""]",1,0.3333333333333333,0.7842348105377621,-0.17456945809054825,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.657417493727472,-5.6880270672170905,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,"[""S2""]",1,0.3333333333333333,3.3312426729334725,-5.1560380297481485,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,90.0,published_v2,[],0,0.0,0.5022711904181374,0.19785548544076026,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,0.6053667466176881,0.11897929595146206,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,3.6825017754236855,-4.57549088633848,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,3.347394807868534,-4.101047052237829,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""B1""]",1,0.3333333333333333,0.49875309126244655,0.2495756624367087,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""P3""]",1,0.3333333333333333,0.7914543021718662,-0.11322246968121921,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,3.8089200113879307,-4.731082721588451,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,"[""S2""]",1,0.3333333333333333,3.482294421990713,-4.265721666080539,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,xgboost,180.0,published_v2,[],0,0.0,0.5175731349322531,0.22526639654476935,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.277632956191881,-0.6486148343461683,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.277632956191881,-0.6486148343461683,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.180801792191193,-0.128537890655174,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""B1""]",1,0.3333333333333333,1.180801792191193,-0.128537890655174,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""P3""]",1,0.3333333333333333,1.277632956191881,-0.6486148343461683,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.277632956191881,-0.6486148343461683,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,"[""S2""]",1,0.3333333333333333,1.180801792191193,-0.128537890655174,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,10.0,published_v2,[],0,0.0,1.180801792191193,-0.128537890655174,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.3006298002973193,-0.3577196912335142,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.3006298002973193,-0.3577196912335142,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.2640502038937362,-0.09394469700843677,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""B1""]",1,0.3333333333333333,1.2640502038937362,-0.09394469700843677,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""P3""]",1,0.3333333333333333,1.3006298002973193,-0.3577196912335142,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.3006298002973193,-0.3577196912335142,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,"[""S2""]",1,0.3333333333333333,1.2640502038937362,-0.09394469700843677,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,30.0,published_v2,[],0,0.0,1.2640502038937362,-0.09394469700843677,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.324322489916393,-0.2829955332385806,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.324322489916393,-0.2829955332385806,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.2535970799821188,-0.07534566280257053,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""B1""]",1,0.3333333333333333,1.2535970799821188,-0.07534566280257053,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""P3""]",1,0.3333333333333333,1.324322489916393,-0.2829955332385806,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.324322489916393,-0.2829955332385806,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,"[""S2""]",1,0.3333333333333333,1.2535970799821188,-0.07534566280257053,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,90.0,published_v2,[],0,0.0,1.2535970799821188,-0.07534566280257053,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.2437873200252136,-0.07374837410382624,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.2437873200252136,-0.07374837410382624,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.240460703068272,-0.06305768225834393,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""B1""]",1,0.3333333333333333,1.240460703068272,-0.06305768225834393,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""P3""]",1,0.3333333333333333,1.2437873200252136,-0.07374837410382624,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.2437873200252136,-0.07374837410382624,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,"[""S2""]",1,0.3333333333333333,1.240460703068272,-0.06305768225834393,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_hydro,180.0,published_v2,[],0,0.0,1.240460703068272,-0.06305768225834393,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""B1""]",1,0.3333333333333333,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""P3""]",1,0.3333333333333333,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,"[""S2""]",1,0.3333333333333333,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,10.0,published_v2,[],0,0.0,1.1148604349184361,-0.010363078564235345,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""B1"",""S2""]",2,0.6666666666666666,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""B1""]",1,0.3333333333333333,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""P3""]",1,0.3333333333333333,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""S2"",""P3""]",2,0.6666666666666666,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,"[""S2""]",1,0.3333333333333333,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,30.0,published_v2,[],0,0.0,1.140807691081942,0.05675249695036011,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,90.0,published_v2,"[""B1"",""P3""]",2,0.6666666666666666,1.1285376285581525,0.08719857122923949,20,ok
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,air_only,90.0,published_v2,"[""B1"",""S2"",""P3""]",3,1.0,1.1285376285581525,0.08719857122923949,20,ok
