network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05010005,development,03026480,Ta,M,2012-09-30,2012-09-30,2024-12-17,4462,4462,4462,4462,1.0,1.0,0,materialized
huc8_05010005,development,03026480,P,M,2012-09-30,2012-09-30,2024-12-17,4462,4462,4462,4462,1.0,1.0,0,materialized
huc8_05010005,development,03026480,W,M,2012-09-30,2012-09-30,2024-12-17,4462,4462,4462,4462,1.0,1.0,0,materialized
huc8_05010005,development,03026480,RH,M,2012-09-30,2012-09-30,2024-12-17,4462,4462,4462,4462,1.0,1.0,0,materialized
huc8_05010005,development,03026480,Rs,M,2012-09-30,2012-09-30,2024-12-17,4462,4462,4462,4462,1.0,1.0,0,materialized
huc8_05010005,development,03026480,F,H,2012-09-30,2012-09-30,2024-12-17,4462,4462,4462,4462,1.0,1.0,0,materialized
huc8_05010005,development,03026480,L,H,2012-09-30,2012-09-30,2024-12-17,4462,4462,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010005,development,03027500,Ta,M,2007-10-01,2007-10-01,2024-12-17,6288,6288,6288,6288,1.0,1.0,0,materialized
huc8_05010005,development,03027500,P,M,2007-10-01,2007-10-01,2024-12-17,6288,6288,6288,6288,1.0,1.0,0,materialized
huc8_05010005,development,03027500,W,M,2007-10-01,2007-10-01,2024-12-17,6288,6288,6288,6288,1.0,1.0,0,materialized
huc8_05010005,development,03027500,RH,M,2007-10-01,2007-10-01,2024-12-17,6288,6288,6288,6288,1.0,1.0,0,materialized
huc8_05010005,development,03027500,Rs,M,2007-10-01,2007-10-01,2024-12-17,6288,6288,6288,6288,1.0,1.0,0,materialized
huc8_05010005,development,03027500,F,H,2007-10-01,2007-10-01,2024-12-17,6288,6288,5923,5769,0.9419529262086515,0.9174618320610687,0,materialized
huc8_05010005,development,03027500,L,H,2007-10-01,2007-10-01,2024-12-17,6288,6288,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010005,development,03028000,Ta,M,2011-09-30,2011-09-30,2025-11-30,5176,5176,5176,5176,1.0,1.0,0,materialized
huc8_05010005,development,03028000,P,M,2011-09-30,2011-09-30,2025-11-30,5176,5176,5176,5176,1.0,1.0,0,materialized
huc8_05010005,development,03028000,W,M,2011-09-30,2011-09-30,2025-11-30,5176,5176,5176,5176,1.0,1.0,0,materialized
huc8_05010005,development,03028000,RH,M,2011-09-30,2011-09-30,2025-11-30,5176,5176,5176,5176,1.0,1.0,0,materialized
huc8_05010005,development,03028000,Rs,M,2011-09-30,2011-09-30,2025-11-30,5176,5176,5176,5176,1.0,1.0,0,materialized
huc8_05010005,development,03028000,F,H,2011-09-30,2011-09-30,2025-11-30,5176,5176,5176,5176,1.0,1.0,0,materialized
huc8_05010005,development,03028000,L,H,2011-09-30,2011-09-30,2025-11-30,5176,5176,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010005,development,03028500,Ta,M,2013-10-01,2013-10-01,2024-12-16,4095,4095,4095,4095,1.0,1.0,0,materialized
huc8_05010005,development,03028500,P,M,2013-10-01,2013-10-01,2024-12-16,4095,4095,4095,4095,1.0,1.0,0,materialized
huc8_05010005,development,03028500,W,M,2013-10-01,2013-10-01,2024-12-16,4095,4095,4095,4095,1.0,1.0,0,materialized
huc8_05010005,development,03028500,RH,M,2013-10-01,2013-10-01,2024-12-16,4095,4095,4095,4095,1.0,1.0,0,materialized
huc8_05010005,development,03028500,Rs,M,2013-10-01,2013-10-01,2024-12-16,4095,4095,4095,4095,1.0,1.0,0,materialized
huc8_05010005,development,03028500,F,H,2013-10-01,2013-10-01,2024-12-16,4095,4095,4095,3943,1.0,0.9628815628815629,0,materialized
huc8_05010005,development,03028500,L,H,2013-10-01,2013-10-01,2024-12-16,4095,4095,0,0,0.0,0.0,0,failed_or_unavailable
