date,6454100,6461500,6465500
2010-10-11,,,17.3
2010-10-12,,,16.6
2010-10-17,,,12.9
2010-10-18,,,11.5
2010-10-19,,,10.8
2010-10-20,,,11.2
2010-10-21,,,11.2
2010-10-22,,,12.0
2010-10-23,,,13.7
2010-10-24,,,13.2
2010-10-25,,,11.9
2010-10-26,,,8.9
2010-10-27,,,5.2
2010-10-28,,,4.6
2010-10-29,,,7.1
2010-10-30,,,9.0
2010-10-31,,,7.9
2010-11-01,,,8.7
2010-11-02,,,9.3
2010-11-03,,,9.8
2010-11-04,,,7.2
2010-11-05,,,6.2
2010-11-06,,,7.3
2010-11-07,,,9.3
2010-11-08,,,10.3
2010-11-09,,,10.2
2010-11-10,,,8.1
2010-11-11,,,5.8
2010-11-12,,,6.0
2010-11-13,,,5.7
2010-11-14,,,4.9
2010-11-15,,,4.7
2010-11-16,,,5.3
2010-11-17,,,4.7
2010-11-18,,,4.0
2010-11-19,,,3.7
2010-11-20,,,0.6
2010-11-21,,,0.4
2010-11-22,,,0.3
2010-11-23,,,0.3
2010-11-24,,,0.3
2010-11-25,,,0.3
2010-11-26,,,0.4
2010-11-27,,,0.3
2010-11-28,,,0.4
2010-11-29,,,0.3
2010-11-30,,,0.3
2010-12-01,,,0.3
2010-12-02,,,0.3
2010-12-03,,,0.3
2010-12-04,,,0.3
2010-12-05,,,0.3
2010-12-06,,,0.3
2010-12-07,,,0.3
2010-12-08,,,0.3
2010-12-09,,,0.3
2010-12-10,,,0.3
2010-12-11,,,0.3
2010-12-12,,,0.3
2010-12-13,,,0.3
2010-12-14,,,0.3
2010-12-15,,,0.3
2010-12-16,,,0.3
2010-12-17,,,0.3
2010-12-18,,,0.3
2010-12-19,,,0.3
2010-12-20,,,0.3
2010-12-21,,,0.3
2010-12-22,,,0.3
2010-12-23,,,0.3
2010-12-24,,,0.3
2010-12-25,,,0.3
2010-12-26,,,0.3
2010-12-27,,,0.3
2010-12-28,,,0.3
2010-12-29,,,0.3
2010-12-30,,,0.3
2010-12-31,,,0.3
2011-01-01,,,0.3
2011-01-02,,,0.3
2011-01-03,,,0.3
2011-01-04,,,0.3
2011-01-05,,,0.3
2011-01-06,,,0.3
2011-01-07,,,0.3
2011-01-08,,,0.3
2011-01-09,,,0.3
2011-01-10,,,0.3
2011-01-11,,,0.3
2011-01-12,,,0.3
2011-01-13,,,0.3
2011-01-14,,,0.3
2011-01-15,,,0.3
2011-01-16,,,0.3
2011-01-17,,,0.3
2011-01-18,,,0.3
2011-01-19,,,0.3
2011-01-20,,,0.3
2011-01-21,,,0.3
2011-01-22,,,0.3
2011-01-23,,,0.3
2011-01-24,,,0.3
2011-01-25,,,0.3
2011-01-26,,,0.3
2011-01-27,,,0.3
2011-01-28,,,0.3
2011-01-29,,,0.3
2011-01-30,,,0.3
2011-01-31,,,0.3
2011-02-01,,,0.3
2011-02-02,,,0.3
2011-02-03,,,0.3
2011-02-04,,,0.3
2011-02-05,,,0.3
2011-02-06,,,0.3
2011-02-07,,,0.3
2011-02-08,,,0.3
2011-02-09,,,0.3
2011-02-10,,,0.3
2011-02-11,,,0.3
2011-02-12,,,0.3
2011-02-13,,,0.3
2011-02-14,,,0.3
2011-02-15,,,0.3
2011-02-16,,,0.3
2011-02-17,,,0.3
2011-02-18,,,0.3
2011-02-19,,,0.3
2011-02-21,,,0.3
2011-02-22,,,0.3
2011-02-23,,,0.3
2011-02-24,,,0.3
2011-02-25,,,0.3
2011-02-26,,,0.3
2011-02-27,,,0.3
