site_id,date,temperature_c,qualifier
05536995,2017-04-26,16.6,A
05536995,2017-04-26,16.6,A
05536995,2017-04-26,16.5,A
05536995,2017-04-26,16.6,A
05536995,2017-04-27,16.7,A
05536995,2017-04-27,16.8,A
05536995,2017-04-27,16.7,A
05536995,2017-04-27,16.8,A
05536995,2017-04-28,16.4,A
05536995,2017-04-28,16.5,A
05536995,2017-04-28,16.3,A
05536995,2017-04-28,16.5,A
05536995,2017-04-29,15.6,A
05536995,2017-04-29,15.7,A
05536995,2017-04-29,15.5,A
05536995,2017-04-29,15.7,A
05536995,2017-04-30,12.5,A
05536995,2017-04-30,12.5,A
05536995,2017-04-30,12.3,A
05536995,2017-04-30,12.5,A
05536995,2017-05-01,11.2,A
05536995,2017-05-01,11.3,A
05536995,2017-05-01,11.1,A
05536995,2017-05-01,11.3,A
05536995,2017-05-02,11.3,A
05536995,2017-05-02,11.4,A
05536995,2017-05-02,11.2,A
05536995,2017-05-02,11.4,A
05536995,2017-05-03,11.6,A
05536995,2017-05-03,11.7,A
05536995,2017-05-03,11.5,A
05536995,2017-05-03,11.6,A
05536995,2017-05-04,12.2,A
05536995,2017-05-04,12.2,A
05536995,2017-05-04,12.0,A
05536995,2017-05-04,12.2,A
05536995,2017-05-05,12.4,A
05536995,2017-05-05,12.4,A
05536995,2017-05-05,12.3,A
05536995,2017-05-05,12.4,A
05536995,2017-05-06,13.1,A
05536995,2017-05-06,13.2,A
05536995,2017-05-06,13.0,A
05536995,2017-05-06,13.1,A
05536995,2017-05-07,14.0,A
05536995,2017-05-07,14.0,A
05536995,2017-05-07,13.9,A
05536995,2017-05-07,14.0,A
05536995,2017-05-08,14.2,A
05536995,2017-05-08,14.3,A
05536995,2017-05-08,14.1,A
05536995,2017-05-08,14.3,A
05536995,2017-05-09,14.0,A
05536995,2017-05-09,14.1,A
05536995,2017-05-09,13.9,A
05536995,2017-05-09,14.1,A
05536995,2017-05-10,14.1,A
05536995,2017-05-10,14.2,A
05536995,2017-05-10,14.0,A
05536995,2017-05-10,14.1,A
05536995,2017-05-11,14.4,A
05536995,2017-05-11,14.5,A
05536995,2017-05-11,14.3,A
05536995,2017-05-11,14.5,A
05536995,2017-05-12,15.1,A
05536995,2017-05-12,15.2,A
05536995,2017-05-12,15.0,A
05536995,2017-05-12,15.1,A
05536995,2017-05-13,15.8,A
05536995,2017-05-13,15.9,A
05536995,2017-05-13,15.7,A
05536995,2017-05-13,15.9,A
05536995,2017-05-14,16.3,A
05536995,2017-05-14,16.4,A
05536995,2017-05-14,16.2,A
05536995,2017-05-14,16.4,A
05536995,2017-05-15,17.0,A
05536995,2017-05-15,17.1,A
05536995,2017-05-15,16.9,A
05536995,2017-05-15,17.1,A
05536995,2017-05-16,17.7,A
05536995,2017-05-16,17.8,A
05536995,2017-05-16,17.6,A
05536995,2017-05-16,17.8,A
05536995,2017-05-17,18.1,A
05536995,2017-05-17,18.2,A
05536995,2017-05-17,18.1,A
05536995,2017-05-17,18.2,A
05536995,2017-05-18,18.7,A
05536995,2017-05-18,18.8,A
05536995,2017-05-18,18.6,A
05536995,2017-05-18,18.8,A
05536995,2017-05-19,18.2,A
05536995,2017-05-19,18.2,A
05536995,2017-05-19,18.0,A
05536995,2017-05-19,18.2,A
05536995,2017-05-20,17.7,A
05536995,2017-05-20,17.8,A
05536995,2017-05-20,17.6,A
05536995,2017-05-20,17.7,A
05536995,2017-05-21,17.2,A
05536995,2017-05-21,17.4,A
05536995,2017-05-21,17.2,A
05536995,2017-05-21,17.3,A
05536995,2017-05-22,16.9,A
05536995,2017-05-22,17.0,A
05536995,2017-05-22,16.8,A
05536995,2017-05-22,17.0,A
05536995,2017-05-23,16.9,A
05536995,2017-05-23,17.1,A
05536995,2017-05-23,16.8,A
05536995,2017-05-23,17.0,A
05536995,2017-05-24,17.2,A
05536995,2017-05-24,17.3,A
05536995,2017-05-24,17.1,A
05536995,2017-05-24,17.2,A
05536995,2017-05-25,17.1,A
05536995,2017-05-25,17.1,A
05536995,2017-05-25,17.0,A
05536995,2017-05-25,17.1,A
05536995,2017-05-26,16.8,A
05536995,2017-05-26,16.8,A
05536995,2017-05-26,16.7,A
05536995,2017-05-26,16.9,A
05536995,2017-05-27,17.1,A
05536995,2017-05-27,17.1,A
05536995,2017-05-27,17.0,A
05536995,2017-05-27,17.1,A
05536995,2017-05-28,17.8,A
05536995,2017-05-28,17.8,A
05536995,2017-05-28,17.7,A
05536995,2017-05-28,17.8,A
05536995,2017-05-29,18.5,A
05536995,2017-05-29,18.5,A
05536995,2017-05-29,18.4,A
05536995,2017-05-29,18.5,A
05536995,2017-05-30,18.6,A
05536995,2017-05-30,18.6,A
05536995,2017-05-30,18.5,A
05536995,2017-05-30,18.7,A
05536995,2017-05-31,18.7,A
05536995,2017-05-31,18.8,A
05536995,2017-05-31,18.7,A
05536995,2017-05-31,18.8,A
05536995,2017-06-01,19.1,A
05536995,2017-06-01,19.1,A
05536995,2017-06-01,19.0,A
05536995,2017-06-01,19.1,A
05536995,2017-06-02,19.7,A
05536995,2017-06-02,19.7,A
05536995,2017-06-02,19.6,A
05536995,2017-06-02,19.7,A
05536995,2017-06-03,20.3,A
05536995,2017-06-03,20.3,A
05536995,2017-06-03,20.2,A
05536995,2017-06-03,20.4,A
05536995,2017-06-04,20.9,A
05536995,2017-06-04,20.9,A
05536995,2017-06-04,20.8,A
05536995,2017-06-04,20.9,A
05536995,2017-06-05,21.3,A
05536995,2017-06-05,21.3,A
05536995,2017-06-05,21.2,A
05536995,2017-06-05,21.4,A
05536995,2017-06-06,21.4,A
05536995,2017-06-06,21.4,A
05536995,2017-06-06,21.3,A
05536995,2017-06-06,21.5,A
05536995,2017-06-07,21.6,A
05536995,2017-06-07,21.6,A
05536995,2017-06-07,21.5,A
05536995,2017-06-07,21.6,A
05536995,2017-06-08,21.6,A
05536995,2017-06-08,21.6,A
05536995,2017-06-08,21.5,A
05536995,2017-06-08,21.7,A
05536995,2017-06-09,21.7,A
05536995,2017-06-09,21.7,A
05536995,2017-06-09,21.6,A
05536995,2017-06-09,21.8,A
05536995,2017-06-10,21.9,A
05536995,2017-06-10,21.9,A
05536995,2017-06-10,21.8,A
05536995,2017-06-10,21.9,A
05536995,2017-06-11,22.2,A
05536995,2017-06-11,22.2,A
05536995,2017-06-11,22.1,A
05536995,2017-06-11,22.2,A
05536995,2017-06-12,22.4,A
05536995,2017-06-12,22.4,A
05536995,2017-06-12,22.3,A
05536995,2017-06-12,22.5,A
05536995,2017-06-13,22.8,A
05536995,2017-06-13,22.8,A
05536995,2017-06-13,22.8,A
05536995,2017-06-13,22.9,A
05536995,2017-06-14,23.3,A
05536995,2017-06-14,23.3,A
05536995,2017-06-14,23.2,A
05536995,2017-06-14,23.3,A
05536995,2017-06-15,23.6,A
05536995,2017-06-15,23.7,A
05536995,2017-06-15,23.6,A
05536995,2017-06-15,23.7,A
05536995,2017-06-16,23.6,A
05536995,2017-06-16,23.7,A
05536995,2017-06-16,23.6,A
05536995,2017-06-16,23.7,A
05536995,2017-06-17,24.1,A
05536995,2017-06-17,24.1,A
05536995,2017-06-17,24.0,A
05536995,2017-06-17,24.1,A
05536995,2017-06-18,23.8,A
05536995,2017-06-18,23.9,A
05536995,2017-06-18,23.8,A
05536995,2017-06-18,23.9,A
05536995,2017-06-19,23.5,A
05536995,2017-06-19,23.5,A
05536995,2017-06-19,23.4,A
05536995,2017-06-19,23.5,A
05536995,2017-06-20,23.0,A
05536995,2017-06-20,23.0,A
05536995,2017-06-20,22.9,A
05536995,2017-06-20,23.0,A
05536995,2017-06-21,22.7,A
05536995,2017-06-21,22.8,A
05536995,2017-06-21,22.7,A
05536995,2017-06-21,22.8,A
05536995,2017-06-22,22.9,A
05536995,2017-06-22,22.9,A
05536995,2017-06-22,22.8,A
05536995,2017-06-22,23.0,A
05536995,2017-06-23,23.4,A
05536995,2017-06-23,23.4,A
05536995,2017-06-23,23.3,A
05536995,2017-06-23,23.4,A
05536995,2017-06-24,23.4,A
05536995,2017-06-24,23.4,A
05536995,2017-06-24,23.3,A
05536995,2017-06-24,23.5,A
05536995,2017-06-25,23.0,A
05536995,2017-06-25,23.0,A
05536995,2017-06-25,22.9,A
05536995,2017-06-25,23.0,A
05536995,2017-06-26,22.4,A
05536995,2017-06-26,22.4,A
05536995,2017-06-26,22.3,A
05536995,2017-06-26,22.5,A
05536995,2017-06-27,22.3,A
05536995,2017-06-27,22.3,A
05536995,2017-06-27,22.2,A
05536995,2017-06-27,22.4,A
05536995,2017-06-28,22.0,A
05536995,2017-06-28,22.0,A
05536995,2017-06-28,21.9,A
05536995,2017-06-28,22.1,A
05536995,2017-06-29,21.8,A
05536995,2017-06-29,21.8,A
05536995,2017-06-29,21.7,A
05536995,2017-06-29,21.8,A
05536995,2017-06-30,21.6,A
05536995,2017-06-30,21.6,A
05536995,2017-06-30,21.5,A
05536995,2017-06-30,21.6,A
05536995,2017-07-01,22.0,A
05536995,2017-07-01,22.0,A
05536995,2017-07-01,21.9,A
05536995,2017-07-01,22.0,A
05536995,2017-07-02,22.3,A
05536995,2017-07-02,22.3,A
05536995,2017-07-02,22.2,A
05536995,2017-07-02,22.4,A
05536995,2017-07-03,22.9,A
05536995,2017-07-03,22.9,A
05536995,2017-07-03,22.8,A
05536995,2017-07-03,22.9,A
05536995,2017-07-04,23.3,A
05536995,2017-07-04,23.4,A
05536995,2017-07-04,23.3,A
05536995,2017-07-04,23.4,A
05536995,2017-07-05,24.1,A
05536995,2017-07-05,24.1,A
05536995,2017-07-05,24.0,A
05536995,2017-07-05,24.2,A
05536995,2017-07-06,24.7,A
05536995,2017-07-06,24.7,A
05536995,2017-07-06,24.6,A
05536995,2017-07-06,24.7,A
05536995,2017-07-07,25.1,A
05536995,2017-07-07,25.1,A
05536995,2017-07-07,25.0,A
05536995,2017-07-07,25.1,A
05536995,2017-07-08,25.0,A
05536995,2017-07-08,25.0,A
05536995,2017-07-08,24.9,A
05536995,2017-07-08,25.1,A
05536995,2017-07-09,25.1,A
05536995,2017-07-09,25.1,A
05536995,2017-07-09,25.0,A
05536995,2017-07-09,25.1,A
05536995,2017-07-10,24.8,A
05536995,2017-07-10,24.9,A
05536995,2017-07-10,24.7,A
05536995,2017-07-10,24.9,A
05536995,2017-07-11,24.9,A
05536995,2017-07-11,24.9,A
05536995,2017-07-11,24.8,A
05536995,2017-07-11,25.0,A
05536995,2017-07-12,24.7,A
05536995,2017-07-12,24.7,A
05536995,2017-07-12,24.6,A
05536995,2017-07-12,24.7,A
05536995,2017-07-13,24.2,A
05536995,2017-07-13,24.2,A
05536995,2017-07-13,24.1,A
05536995,2017-07-13,24.2,A
05536995,2017-07-14,23.7,A
05536995,2017-07-14,23.8,A
05536995,2017-07-14,23.6,A
05536995,2017-07-14,23.8,A
05536995,2017-07-15,23.6,A
05536995,2017-07-15,23.6,A
05536995,2017-07-15,23.5,A
05536995,2017-07-15,23.6,A
05536995,2017-07-16,23.6,A
05536995,2017-07-16,23.6,A
05536995,2017-07-16,23.5,A
05536995,2017-07-16,23.6,A
05536995,2017-07-17,23.3,A
05536995,2017-07-17,23.3,A
05536995,2017-07-17,23.2,A
05536995,2017-07-17,23.3,A
05536995,2017-07-18,23.4,A
05536995,2017-07-18,23.4,A
05536995,2017-07-18,23.3,A
05536995,2017-07-18,23.5,A
05536995,2017-07-19,24.0,A
05536995,2017-07-19,24.0,A
05536995,2017-07-19,23.9,A
05536995,2017-07-19,24.1,A
05536995,2017-07-20,24.5,A
05536995,2017-07-20,24.5,A
05536995,2017-07-20,24.4,A
05536995,2017-07-20,24.5,A
05536995,2017-07-21,24.8,A
05536995,2017-07-21,24.8,A
05536995,2017-07-21,24.7,A
05536995,2017-07-21,24.8,A
05536995,2017-07-22,24.6,A
05536995,2017-07-22,24.6,A
05536995,2017-07-22,24.5,A
05536995,2017-07-22,24.6,A
05536995,2017-07-23,25.1,A
05536995,2017-07-23,25.1,A
05536995,2017-07-23,25.0,A
05536995,2017-07-23,25.1,A
05536995,2017-07-24,24.9,A
05536995,2017-07-24,24.9,A
05536995,2017-07-24,24.8,A
05536995,2017-07-24,25.0,A
05536995,2017-07-25,24.7,A
05536995,2017-07-25,24.7,A
05536995,2017-07-25,24.6,A
05536995,2017-07-25,24.7,A
05536995,2017-07-26,24.8,A
05536995,2017-07-26,24.8,A
05536995,2017-07-26,24.7,A
05536995,2017-07-26,24.9,A
05536995,2017-07-27,24.8,A
05536995,2017-07-27,24.8,A
05536995,2017-07-27,24.7,A
05536995,2017-07-27,24.8,A
05536995,2017-07-28,24.7,A
05536995,2017-07-28,24.7,A
05536995,2017-07-28,24.6,A
05536995,2017-07-28,24.7,A
05536995,2017-07-29,24.6,A
05536995,2017-07-29,24.6,A
05536995,2017-07-29,24.5,A
05536995,2017-07-29,24.6,A
05536995,2017-07-30,24.6,A
05536995,2017-07-30,24.6,A
05536995,2017-07-30,24.5,A
05536995,2017-07-30,24.7,A
05536995,2017-07-31,24.8,A
05536995,2017-07-31,24.8,A
05536995,2017-07-31,24.7,A
05536995,2017-07-31,24.8,A
05536995,2017-08-01,24.9,A
05536995,2017-08-01,24.9,A
05536995,2017-08-01,24.8,A
05536995,2017-08-01,25.0,A
05536995,2017-08-02,25.3,A
05536995,2017-08-02,25.3,A
05536995,2017-08-02,25.2,A
05536995,2017-08-02,25.4,A
05536995,2017-08-03,25.7,A
05536995,2017-08-03,25.8,A
05536995,2017-08-03,25.6,A
05536995,2017-08-03,25.8,A
05536995,2017-08-04,25.1,A
05536995,2017-08-04,25.1,A
05536995,2017-08-04,25.0,A
05536995,2017-08-04,25.2,A
05536995,2017-08-05,24.1,A
05536995,2017-08-05,24.1,A
05536995,2017-08-05,24.0,A
05536995,2017-08-05,24.1,A
05536995,2017-08-06,23.7,A
05536995,2017-08-06,23.7,A
05536995,2017-08-06,23.6,A
05536995,2017-08-06,23.7,A
05536995,2017-08-07,23.8,A
05536995,2017-08-07,23.8,A
05536995,2017-08-07,23.7,A
05536995,2017-08-07,23.8,A
05536995,2017-08-08,23.8,A
05536995,2017-08-08,23.8,A
05536995,2017-08-08,23.7,A
05536995,2017-08-08,23.8,A
05536995,2017-08-09,24.1,A
05536995,2017-08-09,24.1,A
05536995,2017-08-09,24.0,A
05536995,2017-08-09,24.1,A
05536995,2017-08-10,24.2,A
05536995,2017-08-10,24.3,A
05536995,2017-08-10,24.1,A
05536995,2017-08-10,24.3,A
05536995,2017-08-11,24.5,A
05536995,2017-08-11,24.5,A
05536995,2017-08-11,24.4,A
05536995,2017-08-11,24.6,A
05536995,2017-08-12,24.6,A
05536995,2017-08-12,24.6,A
05536995,2017-08-12,24.5,A
05536995,2017-08-12,24.7,A
05536995,2017-08-13,24.5,A
05536995,2017-08-13,24.5,A
05536995,2017-08-13,24.4,A
05536995,2017-08-13,24.6,A
05536995,2017-08-14,24.3,A
05536995,2017-08-14,24.3,A
05536995,2017-08-14,24.2,A
05536995,2017-08-14,24.4,A
05536995,2017-08-15,24.5,A
05536995,2017-08-15,24.5,A
05536995,2017-08-15,24.4,A
05536995,2017-08-15,24.6,A
05536995,2017-08-16,24.7,A
05536995,2017-08-16,24.8,A
05536995,2017-08-16,24.7,A
05536995,2017-08-16,24.8,A
05536995,2017-08-17,25.1,A
05536995,2017-08-17,25.2,A
05536995,2017-08-17,25.0,A
05536995,2017-08-17,25.2,A
05536995,2017-08-18,25.1,A
05536995,2017-08-18,25.1,A
05536995,2017-08-18,25.0,A
05536995,2017-08-18,25.2,A
05536995,2017-08-19,25.3,A
05536995,2017-08-19,25.3,A
05536995,2017-08-19,25.2,A
05536995,2017-08-19,25.3,A
05536995,2017-08-20,25.5,A
05536995,2017-08-20,25.5,A
05536995,2017-08-20,25.4,A
05536995,2017-08-20,25.5,A
05536995,2017-08-21,25.6,A
05536995,2017-08-21,25.6,A
05536995,2017-08-21,25.5,A
05536995,2017-08-21,25.7,A
05536995,2017-08-22,25.7,A
05536995,2017-08-22,25.8,A
05536995,2017-08-22,25.6,A
05536995,2017-08-22,25.8,A
05536995,2017-08-23,25.5,A
05536995,2017-08-23,25.5,A
05536995,2017-08-23,25.4,A
05536995,2017-08-23,25.5,A
05536995,2017-08-24,25.1,A
05536995,2017-08-24,25.2,A
05536995,2017-08-24,25.0,A
05536995,2017-08-24,25.2,A
05536995,2017-08-25,24.7,A
05536995,2017-08-25,24.7,A
05536995,2017-08-25,24.6,A
05536995,2017-08-25,24.7,A
05536995,2017-08-26,24.4,A
05536995,2017-08-26,24.4,A
05536995,2017-08-26,24.2,A
05536995,2017-08-26,24.4,A
05536995,2017-08-27,24.0,A
05536995,2017-08-27,24.1,A
05536995,2017-08-27,23.9,A
05536995,2017-08-27,24.1,A
05536995,2017-08-28,23.9,A
05536995,2017-08-28,24.0,A
05536995,2017-08-28,23.8,A
05536995,2017-08-28,24.0,A
05536995,2017-08-29,23.9,A
05536995,2017-08-29,23.9,A
05536995,2017-08-29,23.8,A
05536995,2017-08-29,23.9,A
05536995,2017-08-30,23.9,A
05536995,2017-08-30,23.9,A
05536995,2017-08-30,23.8,A
05536995,2017-08-30,23.9,A
05536995,2017-08-31,23.8,A
05536995,2017-08-31,23.9,A
05536995,2017-08-31,23.7,A
05536995,2017-08-31,23.9,A
05536995,2017-09-01,23.4,A
05536995,2017-09-01,23.5,A
05536995,2017-09-01,23.3,A
05536995,2017-09-01,23.5,A
05536995,2017-09-02,23.1,A
05536995,2017-09-02,23.1,A
05536995,2017-09-02,23.0,A
05536995,2017-09-02,23.2,A
05536995,2017-09-03,22.9,A
05536995,2017-09-03,22.9,A
05536995,2017-09-03,22.8,A
05536995,2017-09-03,23.0,A
05536995,2017-09-04,22.8,A
05536995,2017-09-04,22.8,A
05536995,2017-09-04,22.7,A
05536995,2017-09-04,22.9,A
05536995,2017-09-05,22.7,A
05536995,2017-09-05,22.8,A
05536995,2017-09-05,22.6,A
05536995,2017-09-05,22.8,A
05536995,2017-09-06,22.6,A
05536995,2017-09-06,22.6,A
05536995,2017-09-06,22.5,A
05536995,2017-09-06,22.6,A
05536995,2017-09-07,22.2,A
05536995,2017-09-07,22.3,A
05536995,2017-09-07,22.1,A
05536995,2017-09-07,22.3,A
05536995,2017-09-08,22.0,A
05536995,2017-09-08,22.0,A
05536995,2017-09-08,21.8,A
05536995,2017-09-08,22.0,A
05536995,2017-09-09,21.8,A
05536995,2017-09-09,21.8,A
05536995,2017-09-09,21.7,A
05536995,2017-09-09,21.9,A
05536995,2017-09-10,21.6,A
05536995,2017-09-10,21.6,A
05536995,2017-09-10,21.5,A
05536995,2017-09-10,21.7,A
05536995,2017-09-11,21.6,A
05536995,2017-09-11,21.6,A
05536995,2017-09-11,21.5,A
05536995,2017-09-11,21.7,A
05536995,2017-09-12,21.6,A
05536995,2017-09-12,21.6,A
05536995,2017-09-12,21.4,A
05536995,2017-09-12,21.6,A
05536995,2017-09-13,21.7,A
05536995,2017-09-13,21.7,A
05536995,2017-09-13,21.5,A
05536995,2017-09-13,21.7,A
05536995,2017-09-14,21.7,A
05536995,2017-09-14,21.8,A
05536995,2017-09-14,21.6,A
05536995,2017-09-14,21.8,A
05536995,2017-09-15,21.8,A
05536995,2017-09-15,21.8,A
05536995,2017-09-15,21.7,A
05536995,2017-09-15,21.9,A
05536995,2017-09-16,22.3,A
05536995,2017-09-16,22.3,A
05536995,2017-09-16,22.2,A
05536995,2017-09-16,22.4,A
05536995,2017-09-17,22.9,A
05536995,2017-09-17,22.9,A
05536995,2017-09-17,22.8,A
05536995,2017-09-17,22.9,A
05536995,2017-09-18,23.2,A
05536995,2017-09-18,23.2,A
05536995,2017-09-18,23.0,A
05536995,2017-09-18,23.2,A
05536995,2017-09-19,23.5,A
05536995,2017-09-19,23.5,A
05536995,2017-09-19,23.3,A
05536995,2017-09-19,23.5,A
05536995,2017-09-20,23.6,A
05536995,2017-09-20,23.6,A
05536995,2017-09-20,23.5,A
05536995,2017-09-20,23.7,A
05536995,2017-09-21,23.8,A
05536995,2017-09-21,23.9,A
05536995,2017-09-21,23.7,A
05536995,2017-09-21,23.9,A
05536995,2017-09-22,24.2,A
05536995,2017-09-22,24.2,A
05536995,2017-09-22,24.1,A
05536995,2017-09-22,24.3,A
05536995,2017-09-23,24.7,A
05536995,2017-09-23,24.8,A
05536995,2017-09-23,24.6,A
05536995,2017-09-23,24.8,A
05536995,2017-09-24,25.2,A
05536995,2017-09-24,25.2,A
05536995,2017-09-24,25.1,A
05536995,2017-09-24,25.2,A
05536995,2017-09-25,25.4,A
05536995,2017-09-25,25.4,A
05536995,2017-09-25,25.2,A
05536995,2017-09-25,25.4,A
05536995,2017-09-26,25.4,A
05536995,2017-09-26,25.5,A
05536995,2017-09-26,25.4,A
05536995,2017-09-26,25.5,A
05536995,2017-09-27,25.2,A
05536995,2017-09-27,25.3,A
05536995,2017-09-27,25.2,A
05536995,2017-09-27,25.3,A
05536995,2017-09-28,24.7,A
05536995,2017-09-28,24.8,A
05536995,2017-09-28,24.6,A
05536995,2017-09-28,24.8,A
05536995,2017-09-29,24.3,A
05536995,2017-09-29,24.3,A
05536995,2017-09-29,24.2,A
05536995,2017-09-29,24.3,A
05536995,2017-09-30,23.6,A
05536995,2017-09-30,23.7,A
05536995,2017-09-30,23.5,A
05536995,2017-09-30,23.7,A
05536995,2017-10-01,22.9,A
05536995,2017-10-01,22.9,A
05536995,2017-10-01,22.8,A
05536995,2017-10-01,22.9,A
05536995,2017-10-02,22.3,A
05536995,2017-10-02,22.4,A
05536995,2017-10-02,22.2,A
05536995,2017-10-02,22.4,A
05536995,2017-10-03,22.0,A
05536995,2017-10-03,22.0,A
05536995,2017-10-03,21.9,A
05536995,2017-10-03,22.1,A
05536995,2017-10-04,21.8,A
05536995,2017-10-04,21.8,A
05536995,2017-10-04,21.7,A
05536995,2017-10-04,21.8,A
05536995,2017-10-05,21.7,A
05536995,2017-10-05,21.8,A
05536995,2017-10-05,21.6,A
05536995,2017-10-05,21.8,A
05536995,2017-10-06,21.8,A
05536995,2017-10-06,21.8,A
05536995,2017-10-06,21.7,A
05536995,2017-10-06,21.9,A
05536995,2017-10-07,21.7,A
05536995,2017-10-07,21.8,A
05536995,2017-10-07,21.6,A
05536995,2017-10-07,21.8,A
05536995,2017-10-08,21.2,A
05536995,2017-10-08,21.2,A
05536995,2017-10-08,21.1,A
05536995,2017-10-08,21.3,A
05536995,2017-10-09,21.0,A
05536995,2017-10-09,21.0,A
05536995,2017-10-09,20.9,A
05536995,2017-10-09,21.1,A
05536995,2017-10-10,21.1,A
05536995,2017-10-10,21.1,A
05536995,2017-10-10,21.0,A
05536995,2017-10-10,21.2,A
05536995,2017-10-11,20.4,A
05536995,2017-10-11,20.5,A
05536995,2017-10-11,20.3,A
05536995,2017-10-11,20.5,A
05536995,2017-10-12,19.7,A
05536995,2017-10-12,19.7,A
05536995,2017-10-12,19.6,A
05536995,2017-10-12,19.7,A
05536995,2017-10-13,19.1,A
05536995,2017-10-13,19.1,A
05536995,2017-10-13,19.0,A
05536995,2017-10-13,19.1,A
05536995,2017-10-14,19.2,A
05536995,2017-10-14,19.2,A
05536995,2017-10-14,19.0,A
05536995,2017-10-14,19.2,A
05536995,2017-10-15,18.3,A
05536995,2017-10-15,18.3,A
05536995,2017-10-15,18.2,A
05536995,2017-10-15,18.4,A
05536995,2017-10-16,17.9,A
05536995,2017-10-16,17.9,A
05536995,2017-10-16,17.8,A
05536995,2017-10-16,17.9,A
05536995,2017-10-17,17.8,A
05536995,2017-10-17,17.8,A
05536995,2017-10-17,17.6,A
05536995,2017-10-17,17.8,A
05536995,2017-10-18,17.5,A
05536995,2017-10-18,17.5,A
05536995,2017-10-18,17.4,A
05536995,2017-10-18,17.5,A
05536995,2017-10-19,17.4,A
05536995,2017-10-19,17.4,A
05536995,2017-10-19,17.3,A
05536995,2017-10-19,17.4,A
05536995,2017-10-20,17.5,A
