network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05130202,development,03431083,Ta,M,2003-09-06,2003-09-06,2026-02-08,8192,8192,8192,8192,1.0,1.0,0,materialized
huc8_05130202,development,03431083,P,M,2003-09-06,2003-09-06,2026-02-08,8192,8192,8192,8192,1.0,1.0,0,materialized
huc8_05130202,development,03431083,W,M,2003-09-06,2003-09-06,2026-02-08,8192,8192,8192,8192,1.0,1.0,0,materialized
huc8_05130202,development,03431083,RH,M,2003-09-06,2003-09-06,2026-02-08,8192,8192,8192,8192,1.0,1.0,0,materialized
huc8_05130202,development,03431083,Rs,M,2003-09-06,2003-09-06,2026-02-08,8192,8192,8192,8192,1.0,1.0,0,materialized
huc8_05130202,development,03431083,F,H,2003-09-06,2003-09-06,2026-02-08,8192,8192,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05130202,development,03431083,L,H,2003-09-06,2003-09-06,2026-02-08,8192,8192,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05130202,development,03431091,Ta,M,1996-10-25,1996-10-25,2026-02-23,10714,10714,10714,10714,1.0,1.0,0,materialized
huc8_05130202,development,03431091,P,M,1996-10-25,1996-10-25,2026-02-23,10714,10714,10714,10714,1.0,1.0,0,materialized
huc8_05130202,development,03431091,W,M,1996-10-25,1996-10-25,2026-02-23,10714,10714,10714,10714,1.0,1.0,0,materialized
huc8_05130202,development,03431091,RH,M,1996-10-25,1996-10-25,2026-02-23,10714,10714,10714,10714,1.0,1.0,0,materialized
huc8_05130202,development,03431091,Rs,M,1996-10-25,1996-10-25,2026-02-23,10714,10714,10714,10714,1.0,1.0,0,materialized
huc8_05130202,development,03431091,F,H,1996-10-25,1996-10-25,2026-02-23,10714,10714,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05130202,development,03431091,L,H,1996-10-25,1996-10-25,2026-02-23,10714,10714,5477,5471,0.5112002986746313,0.5106402837408998,0,materialized
huc8_05130202,development,03431514,Ta,M,1996-11-01,1996-11-01,2026-01-12,10665,10665,10665,10665,1.0,1.0,0,materialized
huc8_05130202,development,03431514,P,M,1996-11-01,1996-11-01,2026-01-12,10665,10665,10665,10665,1.0,1.0,0,materialized
huc8_05130202,development,03431514,W,M,1996-11-01,1996-11-01,2026-01-12,10665,10665,10665,10665,1.0,1.0,0,materialized
huc8_05130202,development,03431514,RH,M,1996-11-01,1996-11-01,2026-01-12,10665,10665,10665,10665,1.0,1.0,0,materialized
huc8_05130202,development,03431514,Rs,M,1996-11-01,1996-11-01,2026-01-12,10665,10665,10665,10665,1.0,1.0,0,materialized
huc8_05130202,development,03431514,F,H,1996-11-01,1996-11-01,2026-01-12,10665,10665,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05130202,development,03431514,L,H,1996-11-01,1996-11-01,2026-01-12,10665,10665,5185,5185,0.4861697140178153,0.4861697140178153,0,materialized
