network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_02070010,01649190,180,SON,1,2016-10-20,0.6388189944956038,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,2,2016-10-23,0.633649138742023,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,3,2016-10-26,0.6254411653677623,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,4,2016-10-29,0.622881735695733,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,5,2016-11-01,0.6334934153821733,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,6,2016-11-04,0.6271165912681156,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,7,2016-11-07,0.6079400483767191,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,8,2016-11-10,0.6237486154503292,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649190,180,SON,9,2016-11-14,0.6115828555160099,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,0,2015-01-01,1.7844630445752825,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,1,2015-02-18,0.18284722295190609,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,2,2015-12-31,0.9938783032553535,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,3,2016-02-06,0.8861694804259709,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,4,2016-12-26,0.5219528062002999,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,5,2017-02-02,1.3244032723563055,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,6,2017-12-20,1.3688775539398195,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,7,2018-02-02,0.6568274123328074,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,8,2019-02-07,0.6209486893245152,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,DJF,9,2019-12-25,0.9022895608629499,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,0,2015-06-04,0.5639398302350729,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,1,2015-07-28,0.47157489231654587,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,2,2016-06-04,1.0840227944510323,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,3,2016-07-27,0.6494107927594867,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,4,2017-06-15,0.6948001861572263,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,5,2018-06-03,2.6568351200648714,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,6,2018-07-18,1.3664883749825611,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,7,2018-08-25,1.27093402317592,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,8,2019-07-03,0.6318798610142292,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,JJA,9,2019-08-31,1.374705396379744,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,0,2015-03-01,0.9152152295623507,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,1,2015-04-04,1.1851884024483816,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,2,2015-05-16,2.2884031023297995,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,3,2016-04-01,1.0507928030831473,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,4,2016-05-15,0.8455734252929688,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,5,2017-03-18,1.01796840940203,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,6,2017-04-21,2.7214854104178294,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,7,2018-05-02,1.302091271536691,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,8,2019-04-20,0.3363162449428018,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,MAM,9,2019-05-25,0.3475407191685268,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,0,2015-09-01,0.6278648921421599,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,1,2015-11-02,1.5007729939052032,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,2,2016-09-25,1.4793046678815571,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,3,2016-11-14,1.4469529833112442,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,4,2017-10-04,0.468656049455915,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,5,2017-11-16,0.9963619095938546,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,6,2018-10-16,0.5840859821864532,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,7,2018-11-28,1.4427757399422785,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,8,2019-10-11,0.5311308997017997,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,7,SON,9,2019-11-30,0.31098646436418814,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,0,2015-01-16,1.8407965149874022,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,1,2015-02-07,1.6042893517409296,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,2,2015-12-05,2.6235920619964603,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,3,2015-12-28,2.431297119706869,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,4,2016-01-19,1.3702302436033884,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,5,2016-12-16,1.2852846940358482,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,6,2017-01-08,1.7045332936445872,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,7,2017-01-30,1.883926396369934,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,8,2017-02-21,1.7911368020375569,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,DJF,9,2019-12-02,1.631816037495931,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,0,2015-06-30,0.8740332285563152,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,1,2015-07-17,0.8369769032796227,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,2,2015-08-03,1.1125135803222657,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,3,2015-08-21,1.2616090774536133,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,4,2016-07-15,1.5069307835896808,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,5,2018-06-10,1.399699452718099,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,6,2018-07-28,0.9763381067911784,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,7,2019-06-07,1.0519540405273438,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,8,2019-06-24,1.9641836039225258,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,JJA,9,2019-08-31,1.0313885498046877,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,0,2015-03-01,1.0528688820203145,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,1,2015-03-17,1.2611463069915774,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,2,2015-04-03,1.331926911671956,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,3,2016-04-01,1.7815532048543294,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,4,2017-03-06,2.2022181320190426,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,5,2017-03-22,1.4629618390401202,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,6,2017-04-08,3.1037959925333656,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,7,2019-03-29,1.341592051188151,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,8,2019-04-15,0.857046038309733,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,MAM,9,2019-05-02,1.3190583674112952,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,0,2015-10-29,1.2446975262959799,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,1,2016-11-03,1.449652083714803,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,2,2016-11-27,2.058253091176351,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,3,2017-10-19,1.3520844395955407,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,4,2018-09-23,1.7858176612854004,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,5,2018-10-17,1.3633525753021238,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,6,2018-11-11,1.1303652890523277,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,7,2019-09-12,1.284335123697917,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,8,2019-10-06,1.008702564239502,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,30,SON,9,2019-11-30,2.2631026109059653,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,0,2015-01-16,2.954145276811388,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,1,2015-01-26,2.5751481644312544,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,2,2015-02-05,3.033877742290497,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,3,2016-12-11,1.6242794370651248,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,4,2016-12-21,1.7542629988988239,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,5,2017-01-01,1.6722364913092718,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,6,2017-01-11,2.6081839421722623,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,7,2017-01-22,2.681009888119168,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,8,2017-02-01,2.2969238085216945,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,DJF,9,2017-02-12,2.8998687945471873,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,JJA,0,2015-06-30,2.9189771058824325,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,0,2016-10-17,2.1315800380706786,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,1,2016-10-23,3.4034428140852184,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,2,2016-10-29,2.3339595328436955,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,3,2016-11-05,2.7992271174324883,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,4,2016-11-11,3.401603126525879,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,5,2016-11-18,1.6045098813374838,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,6,2016-11-24,2.265190078947279,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
huc8_02070010,01649500,90,SON,7,2018-09-11,2.0023161172866826,xgboost_b_d,2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2003|2004|2005|2006|2007|2008,2015|2016|2017|2018|2019
