network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05010007,03043810,7,MAM,0,2015-03-12,1.1498983059610641,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,1,2015-04-24,1.4879499435424806,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,2,2015-05-27,1.0112582070486884,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,3,2016-03-30,0.7537119184221545,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,4,2016-05-02,0.22213916778564474,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,5,2017-03-04,0.9721702030726842,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,6,2017-04-07,1.2365240914481028,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,7,2017-05-21,0.8368698665073939,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,8,2018-04-05,0.47709981373378213,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,MAM,9,2019-05-31,0.586378969464983,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,0,2015-09-06,1.3216550554547994,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,1,2015-10-20,0.882065909249442,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,2,2016-09-03,0.45880938938685795,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,3,2016-10-17,0.34569069998604923,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,4,2016-11-30,0.16393954413277761,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,5,2017-10-15,0.6706635338919512,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,6,2018-09-15,0.34209747314453054,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,7,2018-11-11,0.4898220607212612,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,8,2019-10-16,1.4647206987653463,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,7,SON,9,2019-11-30,0.1675812857491628,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,0,2015-01-01,0.33590595046679184,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,1,2015-02-03,0.48033904913812875,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,2,2016-01-02,1.553099740346273,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,3,2016-02-04,0.7089527869224548,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,4,2016-12-26,1.2479713678359985,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,5,2017-01-29,1.3018270301818846,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,6,2017-12-03,0.7795681762695312,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,7,2018-01-05,0.9741754353046417,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,8,2018-12-21,1.3193245951334633,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,DJF,9,2019-01-24,0.9435748179753622,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,0,2015-06-01,1.862170664469401,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,1,2015-06-29,1.4178636423746742,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,2,2015-07-27,1.1012399673461915,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,3,2016-06-19,0.7722930908203125,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,4,2016-07-17,0.6528467305501304,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,5,2016-08-14,0.9354393132527669,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,6,2017-06-11,1.671324857076009,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,7,2017-07-09,1.4242151641845704,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,8,2017-08-06,1.9509518051147459,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,JJA,9,2019-06-03,1.3694137064615886,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,0,2015-04-09,1.5157807095845541,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,1,2015-05-03,1.6736697578430177,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,2,2015-05-27,2.6313195546468098,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,3,2016-03-21,1.4638164393107096,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,4,2016-04-14,2.103037077585856,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,5,2016-05-09,1.5389084307352698,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,6,2017-03-02,2.8120417912801106,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,7,2017-03-27,1.657853619257609,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,8,2017-05-24,1.0108297729492184,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,MAM,9,2019-05-31,1.6595212173461913,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,0,2015-09-06,1.808207130432129,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,1,2015-10-10,1.1765304756164554,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,2,2015-11-14,0.4623831144968671,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,3,2016-09-19,0.8475435956319174,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,4,2016-10-23,0.9077933438618977,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,5,2017-09-14,1.5842869440714522,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,6,2017-11-21,0.6911548384030659,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,7,2018-11-07,1.6888267374038695,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,8,2019-10-03,2.081770165761312,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,30,SON,9,2019-11-07,1.6337932364145913,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,0,2015-12-01,1.6575966125064427,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,1,2015-12-17,2.4495909171634254,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,2,2016-01-02,3.041904889212714,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,3,2016-01-18,1.5297748602761163,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,4,2016-02-03,1.4623553019099766,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,5,2016-02-19,1.9560524214638604,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,6,2016-12-24,1.3166958289676245,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,7,2017-01-09,1.656658697128296,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,8,2017-01-25,3.099397503534953,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,DJF,9,2017-02-10,2.1865937821070354,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,0,2015-06-01,1.8426504898071292,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,1,2016-06-14,3.2977284367879243,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,2,2016-07-03,3.7080545383029517,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,3,2016-07-22,2.6345929781595867,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,4,2016-08-10,1.7065185779995387,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,5,2016-08-30,1.2813123554653592,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,6,2017-06-18,1.8736804241604275,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,7,2017-07-07,3.1211266750759554,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,8,2017-07-26,1.6628677834404837,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,JJA,9,2017-08-15,2.2583518324957956,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,0,2015-04-09,2.5372585233052574,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,1,2015-04-26,3.2490717781914604,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,2,2015-05-14,1.6814686499701605,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,3,2016-03-01,1.6501642624537154,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,4,2016-03-19,1.6711162355211047,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,5,2016-04-05,1.534131361643473,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,6,2016-04-23,1.5107022794087726,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,7,2016-05-11,1.6064053705003525,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,8,2016-05-29,2.896886461046007,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,MAM,9,2017-05-31,2.1626610056559246,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,0,2015-09-06,1.4611868339114717,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,1,2015-09-20,1.771125398212009,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,2,2015-10-05,1.4369267272949218,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,3,2015-10-20,1.1400692195362514,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,4,2015-11-03,0.9173900037341647,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
huc8_05010007,03043810,90,SON,5,2015-11-18,1.2461261555883618,xgboost_b_d,2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019,2004|2005|2006|2007,2015|2016|2017|2018|2019
