network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
huc8_05030102,03094704,30,DJF,6,2020-01-02,0.5095322821537653,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,DJF,7,2020-01-22,0.38971013491352396,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,DJF,8,2020-02-11,1.0535024146238965,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,DJF,9,2020-12-02,0.3607885549465814,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,0,2017-06-01,1.1937933349609378,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,1,2017-06-20,0.9976190821329751,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,2,2019-06-09,0.8120068359375001,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,3,2019-06-29,0.8427725219726562,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,4,2019-07-19,0.874426244099935,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,5,2019-08-08,0.6136195627848308,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,6,2019-08-28,0.6321594111124671,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,7,2020-07-17,0.5819193903605147,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,8,2020-08-06,0.9181578318277992,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,JJA,9,2020-08-26,0.6496409289042158,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,0,2017-04-27,1.4877294413248696,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,1,2017-05-12,1.278072967529297,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,2,2017-05-27,1.8062892468770344,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,3,2019-05-04,1.1342974980672198,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,4,2020-03-13,0.5434491793314616,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,5,2020-03-28,0.6834878412882487,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,6,2020-04-12,0.581758238474528,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,7,2020-04-27,1.0269999440511068,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,8,2020-05-12,1.3843252944946287,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,MAM,9,2020-05-28,1.2943460845947263,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,0,2017-09-21,0.8549328358968097,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,1,2017-10-30,0.5900993410746257,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,2,2018-11-05,0.6178422816594441,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,3,2018-11-15,0.6029145503044128,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,4,2018-11-24,0.4534248888492584,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,5,2019-09-03,0.8500163396199544,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,6,2019-09-13,0.7052113596598308,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,7,2020-09-29,0.5631172688802083,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,8,2020-11-20,0.5197447617848714,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,30,SON,9,2020-11-30,0.4438872945308685,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,0,2017-12-04,0.6575883063342836,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,1,2017-12-12,0.41454222369939087,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,2,2020-01-03,0.9672817320293852,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,3,2020-01-11,0.810906948910819,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,4,2020-01-19,0.5827147155006727,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,5,2020-01-27,0.8027255010604858,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,6,2020-02-04,0.8947266138924492,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,7,2020-02-12,0.6452495551109313,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,8,2020-02-20,0.6934624907705519,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,DJF,9,2020-02-29,0.6069723708099788,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,0,2019-06-06,1.1648587036132814,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,1,2019-06-10,1.2117507849799263,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,2,2019-06-15,1.6693339580959738,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,3,2019-06-20,1.0934825515747069,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,4,2019-06-25,1.027227545844184,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,5,2019-06-30,0.661048338148329,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,6,2019-07-05,1.020361662970649,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,7,2019-07-10,0.6997169155544706,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,8,2019-07-15,0.7842357868618436,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,JJA,9,2019-07-20,0.8494982888963487,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,0,2020-03-01,0.7270788031154208,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,1,2020-03-04,0.7230471038818359,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,2,2020-03-07,0.6455182313919068,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,3,2020-03-10,0.71483949025472,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,4,2020-03-13,0.8433074908786351,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,5,2020-03-16,1.0521184857686359,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,6,2020-03-19,0.8561152394612629,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,7,2020-03-22,0.7521251148647731,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,8,2020-03-25,0.8646120325724282,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03094704,90,MAM,9,2020-03-29,0.8374192470974391,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,0,2017-12-04,0.5743725742612567,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,1,2018-01-01,0.1824072115123272,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
huc8_05030102,03102850,7,DJF,2,2018-01-29,0.5675880023411343,xgboost_b_d,2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,2007|2008|2009|2010|2011|2012|2013|2014,2017|2018|2019|2020
