station_id,model,missing_rate,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
B1,climatology,0.5,T+F+L,T,MAE,0.7897673149396033,0.7867244384149565,0.01646322734715338,0.7831972872830218,0.796575135749078,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.5,T+F+L,T,RMSE,1.0192968368833077,1.0201213271281775,0.02101735659096537,1.0104669692520998,1.0283116977639821,20,percentile bootstrap over scenario_id (1000 replicates),
B1,climatology,0.5,T+F+L,T,skill,0.0,0.0,0.0,0.0,0.0,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.1,T,T,MAE,0.5323160876745756,0.5356494742884823,0.03565587669528264,0.5159455748000884,0.5468861998196808,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.1,T,T,RMSE,0.6540047715986957,0.6565967902159033,0.042851178468998746,0.6347165486540698,0.6714598652473862,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.1,T,T,skill,0.32233031097203513,0.3183696857333583,0.03768904575985405,0.30605084015569817,0.3385781082027409,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.1,T+F+L,T,MAE,0.5323160876745756,0.5356494742884823,0.03565587669528264,0.5154270319094441,0.5463213949309016,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.1,T+F+L,T,RMSE,0.6540047715986957,0.6565967902159033,0.042851178468998746,0.6347663104280664,0.6719018146433089,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.1,T+F+L,T,skill,0.32233031097203513,0.3183696857333583,0.03768904575985405,0.3073263266417047,0.3394277557559028,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.3,T,T,MAE,0.5404588198651954,0.5441401801802745,0.020607260654924117,0.5317748105487146,0.5494970980773547,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.3,T,T,RMSE,0.6631632283908238,0.6675362852281708,0.021539016641653447,0.6542204054876078,0.6722301351176042,20,percentile bootstrap over scenario_id (1000 replicates),
B1,donor_regression,0.3,T,T,skill,0.31411351632870343,0.30973868085982753,0.02904133884510596,0.30158131994026754,0.3262911672198202,20,percentile bootstrap over scenario_id (1000 replicates),
