network_id,station_id,gap_length,horizon_group,empirical,r6,simple,surface,observed,domain,subset
gkd_bayern_donau,10074009,14,fallback,0.7827139125910364,0.7827139125910364,0.7973523874501858,0.6784376013560155,0.5671785998344421,germany,fallback
gkd_bayern_donau,10074009,30,direct,0.8524589032195896,0.8717782815459263,1.227111250165826,0.7435588022760727,0.8832321248849233,germany,direct
gkd_bayern_donau,10074009,60,fallback,0.7827139125910364,0.7827139125910364,1.5843863993411669,0.8245937037418087,1.0793262359052895,germany,fallback
gkd_bayern_donau,10074009,90,direct,1.0503085049282157,1.102580783545817,1.8569662877272248,1.157784773490047,1.342124205244912,germany,direct
gkd_bayern_donau,10074009,180,direct,0.7827139125910364,0.7827139125910364,2.803914869451865,1.4914077454524437,2.835559030387137,germany,direct
gkd_bayern_donau,10074009,365,fallback,0.7827139125910364,0.7827139125910364,5.117591526094978,2.541225721605004,5.220154965021839,germany,fallback
gkd_bayern_donau,10081004,7,direct,0.2950777372983949,0.2950777372983949,0.7388485849959174,0.3789465808507806,0.3305881660325187,germany,direct
gkd_bayern_donau,10081004,14,fallback,0.7827139125910364,0.7827139125910364,0.911112630200329,0.5564690050803395,0.5078037352221352,germany,fallback
gkd_bayern_donau,10081004,30,direct,0.6725903602657219,0.684491367145131,1.156202577242643,0.6165448978640267,0.8343018492857615,germany,direct
gkd_bayern_donau,10081004,60,fallback,0.7827139125910364,0.7827139125910364,1.4114684818622756,0.6931655866231392,0.9091357150189578,germany,fallback
gkd_bayern_donau,10081004,90,direct,0.9785140767208343,1.0669893172976277,1.6593415344059186,0.99408512348333,1.1609108916256163,germany,direct
gkd_bayern_donau,10081004,180,direct,0.7827139125910364,0.7827139125910364,2.6065898770685525,1.310427297460427,2.3226884054607817,germany,direct
gkd_bayern_donau,10081004,365,fallback,0.7827139125910364,0.7827139125910364,4.942491053601611,2.2843089858147563,4.2370330737388295,germany,fallback
gkd_bayern_donau,10089006,7,direct,0.3112498610839247,0.3112498610839248,0.8405757492821666,0.3755579248234006,0.3194352020536151,germany,direct
gkd_bayern_donau,10089006,14,fallback,0.7827139125910364,0.7827139125910364,0.9689241560768,0.552626530221643,0.5151327359676361,germany,fallback
gkd_bayern_donau,10089006,30,direct,0.6857033838725338,0.7052519924299171,1.1504937397128543,0.6130739810800859,0.7133968019485473,germany,direct
gkd_bayern_donau,10089006,60,fallback,0.7827139125910364,0.7827139125910364,1.370062594629132,0.6889876543964919,0.7795830943410594,germany,fallback
gkd_bayern_donau,10089006,90,direct,0.9085881803721848,0.972178788332976,1.6116619327142254,0.9903968583536844,1.1081203627056546,germany,direct
gkd_bayern_donau,10089006,180,direct,0.7827139125910364,0.7827139125910364,2.558583337000881,1.304726255140853,2.250165654089716,germany,direct
gkd_bayern_donau,10089006,365,fallback,0.7827139125910364,0.7827139125910364,4.898743107659581,2.276204863889228,4.742593070683414,germany,fallback
gkd_bayern_donau,10091008,7,direct,0.4200199667577232,0.4200199667577232,0.7017210065025896,0.5122902378061719,0.2988015443938118,germany,direct
gkd_bayern_donau,10091008,14,fallback,0.7827139125910364,0.7827139125910364,0.9062907672469398,0.7066019858782169,0.5610069188049861,germany,fallback
gkd_bayern_donau,10091008,30,direct,0.8315433289254704,0.8637310202345251,1.1789722884320974,0.7726938614967434,0.821754875699679,germany,direct
gkd_bayern_donau,10091008,60,fallback,0.7827139125910364,0.7827139125910364,1.4408149444539298,0.8598039595247731,0.9869694065948328,germany,fallback
gkd_bayern_donau,10091008,90,direct,1.2289768310546798,1.3236356402182765,1.68860934028293,1.2044208532124587,1.3274183282057446,germany,direct
gkd_bayern_donau,10091008,180,direct,0.7827139125910364,0.7827139125910364,2.6332805033702624,1.533326932209366,2.4624516209099028,germany,direct
gkd_bayern_donau,10091008,365,fallback,0.7827139125910364,0.7827139125910364,4.968467040631179,2.6017649780950194,4.244291892979243,germany,fallback
gkd_bayern_donau,10097809,7,direct,0.4670067623091329,0.4670067623091329,0.4060862852817313,0.4236185334933985,0.3957965656689235,germany,direct
gkd_bayern_donau,10097809,14,fallback,0.7827139125910364,0.7827139125910364,0.9894147507128628,0.5657332971388075,0.474491970028196,germany,fallback
gkd_bayern_donau,10097809,30,direct,0.8750679295206172,0.8750679295206172,1.3638180811131713,0.6390925697126862,0.6930783013900121,germany,direct
gkd_bayern_donau,10097809,60,fallback,0.7827139125910364,0.7827139125910364,1.4976297662154454,0.7014237475249948,0.7662178252538044,germany,fallback
gkd_bayern_donau,10097809,90,direct,1.1992232521757873,1.1992232521757873,1.7725034208279749,0.8521539401436178,0.990407044649124,germany,direct
gkd_bayern_donau,10097809,180,direct,0.7827139125910364,0.7827139125910364,2.8536996352410062,1.3236750253942426,2.2028751239379245,germany,direct
gkd_bayern_donau,10097809,365,fallback,0.7827139125910364,0.7827139125910364,5.31779560233509,2.3027558308153018,2.738282161216213,germany,fallback
gkd_bayern_donau,10098007,7,direct,0.487127719436373,0.487127719436373,-0.1070335078865474,0.4971478419486771,0.3630632277897426,germany,direct
gkd_bayern_donau,10098007,14,fallback,0.7827139125910364,0.7827139125910364,0.5277391756307572,0.6893582057727338,0.561783081293106,germany,fallback
gkd_bayern_donau,10098007,30,direct,0.7939757973725597,0.7785434318358699,1.2442246520923603,0.7565268987441883,0.8707715013027191,germany,direct
gkd_bayern_donau,10098007,60,fallback,0.7827139125910364,0.7827139125910364,1.7345794765519764,0.8377566856540686,1.0491225484410922,germany,fallback
gkd_bayern_donau,10098007,90,direct,1.1077118718804455,1.222475399995651,2.0447732071964566,1.1677839650661868,1.406721714258194,germany,direct
gkd_bayern_donau,10098007,180,direct,0.7827139125910364,0.7827139125910364,3.0492086329213697,1.507770029230613,2.7157211987376213,germany,direct
gkd_bayern_donau,10098007,365,fallback,0.7827139125910364,0.7827139125910364,5.423714021479813,2.564834803679906,6.1689189018876585,germany,fallback
gkd_bayern_fraenkische_saale,24405002,7,direct,0.6640109752203737,0.6537388123571872,0.4761517055550255,0.8873488002723539,0.60574135354587,germany,direct
gkd_bayern_fraenkische_saale,24405002,14,fallback,1.6940655140562189,1.6940655140562189,0.8851486219055102,1.117888067925596,0.8310136978115354,germany,fallback
gkd_bayern_fraenkische_saale,24405002,30,direct,1.201757472674052,1.184131567629675,1.2327680937888328,1.15679873840541,1.1536679405371348,germany,direct
gkd_bayern_fraenkische_saale,24405002,60,fallback,1.6940655140562189,1.6940655140562189,1.478494770144407,1.3155972833455545,1.3695392005840938,germany,fallback
gkd_bayern_fraenkische_saale,24405002,90,direct,1.7342243072075971,1.7342243072075978,1.7352892674547076,1.6808615195139418,1.423372489127848,germany,direct
gkd_bayern_fraenkische_saale,24405002,180,direct,2.922571051829143,3.204167369030416,2.7303383120820377,2.760832605616984,3.00671007645958,germany,direct
gkd_bayern_fraenkische_saale,24405002,365,fallback,1.6940655140562189,1.6940655140562189,5.13554550609811,3.351797421967322,5.116255545255256,germany,fallback
gkd_bayern_fraenkische_saale,24409003,7,direct,0.6537388123571872,0.6537388123571872,0.4242416923443088,0.6755154618254577,0.4205226778984069,germany,direct
gkd_bayern_fraenkische_saale,24409003,14,fallback,1.6940655140562189,1.6940655140562189,0.882683878285381,0.8387052461963028,0.6877783358097076,germany,fallback
gkd_bayern_fraenkische_saale,24409003,30,direct,1.184131567629675,1.184131567629675,1.299964757793687,0.886707833017409,0.9027235545317333,germany,direct
gkd_bayern_fraenkische_saale,24409003,60,fallback,1.6940655140562189,1.6940655140562189,1.6020381846301197,1.0098437632665689,1.0422875216404597,germany,fallback
gkd_bayern_fraenkische_saale,24409003,90,direct,1.7342243072075978,1.7342243072075978,1.836582836598432,1.132854333713622,1.095229219118754,germany,direct
gkd_bayern_fraenkische_saale,24409003,180,direct,3.204167369030416,3.204167369030416,2.785702215227745,1.6821190221513629,2.103951277320584,germany,direct
gkd_bayern_fraenkische_saale,24409003,365,fallback,1.6940655140562189,1.6940655140562189,5.184123406373136,2.782147301753725,2.910779412005046,germany,fallback
gkd_bayern_iller,11401009,7,direct,0.5279005204268865,0.5410565301350185,0.4078065878551373,0.3969841122512342,0.5286627411842346,germany,direct
gkd_bayern_iller,11401009,14,fallback,1.244997779083938,1.244997779083938,0.4722036577711022,0.5633916135092256,0.616820114340101,germany,fallback
gkd_bayern_iller,11401009,30,direct,0.725994511560599,0.7135806849996249,0.5216036101281956,0.5994437321387204,0.7734415225982666,germany,direct
gkd_bayern_iller,11401009,60,fallback,1.244997779083938,1.244997779083938,0.7738130690105802,0.7138643140016243,0.7869137992064158,germany,fallback
gkd_bayern_iller,11401009,90,direct,0.8069801869286432,0.8289050857524076,1.0941481326628868,1.013236487344638,0.7287953717708587,germany,direct
gkd_bayern_iller,11401009,180,direct,1.3393091508401764,1.4726482836835912,2.242523408401583,1.706081673943747,1.5248841885725657,germany,direct
gkd_bayern_iller,11401009,365,fallback,1.244997779083938,1.244997779083938,4.791573988593228,2.252335943125808,2.8322441370323914,germany,fallback
gkd_bayern_iller,11402001,7,direct,0.6807135726742313,0.6869899329983828,0.589423129813593,0.6060664589944881,0.623681081703731,germany,direct
gkd_bayern_iller,11402001,14,fallback,1.244997779083938,1.244997779083938,0.7355900249265799,0.7988114873514659,0.7940434382643018,germany,fallback
gkd_bayern_iller,11402001,30,direct,0.9809689786682528,0.9571320277104776,0.7898303159063262,0.842905414157836,1.0203549451828002,germany,direct
gkd_bayern_iller,11402001,60,fallback,1.244997779083938,1.244997779083938,1.0186253586681409,0.9722685990322836,1.0295394085645675,germany,fallback
gkd_bayern_iller,11402001,90,direct,1.0617978941847208,1.0996585278833064,1.3210410927680334,1.3430479415254308,1.0544444330268437,germany,direct
gkd_bayern_iller,11402001,180,direct,2.0258682542535995,2.239050857615761,2.415943217677841,2.181815999169065,1.879560665826003,germany,direct
gkd_bayern_iller,11402001,365,fallback,1.244997779083938,1.244997779083938,4.909469344012613,2.743156430067352,3.662908028073507,germany,fallback
gkd_bayern_iller,11405000,7,direct,0.5187229276065315,0.5441277468736683,0.5003786875794476,0.7842263396237432,0.5122209470612662,germany,direct
gkd_bayern_iller,11405000,14,fallback,1.244997779083938,1.244997779083938,0.8131851521320093,1.0035128104171644,0.934393378155572,germany,fallback
gkd_bayern_iller,11405000,30,direct,1.1985722030878068,1.181215170343717,1.057694648962439,1.0490356478415257,1.0737132201194763,germany,direct
gkd_bayern_iller,11405000,60,fallback,1.244997779083938,1.244997779083938,1.287472217360806,1.200208530299713,1.2658288725614546,germany,fallback
gkd_bayern_iller,11405000,90,direct,1.502873243992196,1.5198550295564863,1.561929951633331,1.6072199300434489,1.3434749660491945,germany,direct
gkd_bayern_iller,11405000,180,direct,2.918639915175901,3.1557534714548128,2.59384698012273,2.544519510265922,2.73450953731272,germany,direct
gkd_bayern_iller,11405000,365,fallback,1.244997779083938,1.244997779083938,5.030624479450167,3.169801042983231,4.981355020666776,germany,fallback
gkd_bayern_inn,18001508,7,direct,0.6416424456520804,0.6407503099064342,0.5595992942125514,0.6283888697367708,0.4942908535684858,germany,direct
gkd_bayern_inn,18001508,14,fallback,1.387349849216568,1.387349849216568,0.8064689664402471,0.8239341181562925,0.6605382147005626,germany,fallback
gkd_bayern_inn,18001508,30,direct,0.9399215615910788,0.9457280120141804,0.8918768210431298,0.8806460181073021,0.810828918337822,germany,direct
gkd_bayern_inn,18001508,60,fallback,1.387349849216568,1.387349849216568,1.1030191272016314,1.0136337936041542,0.8964194302360218,germany,fallback
gkd_bayern_inn,18001508,90,direct,1.27963915418105,1.2483435372983416,1.4093965301746505,1.3175629399812077,1.0530739549398422,germany,direct
gkd_bayern_inn,18001508,180,direct,2.482869917054148,2.4423208478592318,2.5179138829965018,2.3022843141430664,1.9668069721460344,germany,direct
gkd_bayern_inn,18001508,365,fallback,1.387349849216568,1.387349849216568,4.999423164044387,2.818921318338324,4.039810786647339,germany,fallback
gkd_bayern_inn,18008008,7,direct,0.5624709475636481,0.6072297918370791,0.4210468661815922,0.6791827910071819,0.445919052873339,germany,direct
gkd_bayern_inn,18008008,14,fallback,1.387349849216568,1.387349849216568,0.8709560683189574,0.8877059664697777,0.6589535192932402,germany,fallback
gkd_bayern_inn,18008008,30,direct,0.9614827417780956,0.9731006825243432,1.2682188676565418,0.938436948457382,0.9954174095988272,germany,direct
gkd_bayern_inn,18008008,60,fallback,1.387349849216568,1.387349849216568,1.5636383964484557,1.0826997047571607,1.0187418927252292,germany,fallback
gkd_bayern_inn,18008008,90,direct,1.3708623301246927,1.354229984462675,1.8239228908676688,1.4017692904209298,1.2495275311337577,germany,direct
gkd_bayern_inn,18008008,180,direct,2.894396846052259,2.88709562783026,2.812025920675149,2.4382187264435977,2.5356405378845004,germany,direct
gkd_bayern_inn,18008008,365,fallback,1.387349849216568,1.387349849216568,5.221215567076829,2.949346590428359,4.673009375975557,germany,fallback
gkd_bayern_isar,16003003,7,direct,0.4251997470685413,0.4261156718220029,0.439543691516763,0.3701790853885638,0.3270089094979422,germany,direct
gkd_bayern_isar,16003003,14,fallback,1.3008175268106006,1.3008175268106006,0.5656227686084747,0.5400388967859302,0.3378920197486877,germany,fallback
gkd_bayern_isar,16003003,30,direct,0.5973572497765223,0.5796602616310119,0.6624074228261354,0.5822883574099171,0.3822587107022603,germany,direct
gkd_bayern_isar,16003003,60,fallback,1.3008175268106006,1.3008175268106006,0.9099713344694678,0.677483073296252,0.5583932015101115,germany,fallback
gkd_bayern_isar,16003003,90,direct,0.8243542104416424,0.8175765723784764,1.254074166220248,0.9949987600586891,0.6505021816624535,germany,direct
gkd_bayern_isar,16003003,180,direct,1.744461519698302,1.726027267237504,2.379332536386407,1.7926568695823757,1.8086231452756456,germany,direct
gkd_bayern_isar,16003003,365,fallback,1.3008175268106006,1.3008175268106006,4.83831139484878,2.220814217543816,3.0046720209709585,germany,fallback
gkd_bayern_isar,16003207,7,direct,0.5709779248493058,0.5709779248493058,0.5249612685143288,0.6390906791991157,0.3387862297466823,germany,direct
gkd_bayern_isar,16003207,14,fallback,1.3008175268106006,1.3008175268106006,0.6948762879501664,0.796196829881074,0.3204180605070931,germany,fallback
gkd_bayern_isar,16003207,30,direct,0.9242492882675596,0.9242492882675596,0.7933359031322316,0.8607621583487098,0.3758740168412527,germany,direct
gkd_bayern_isar,16003207,60,fallback,1.3008175268106006,1.3008175268106006,1.034911261696513,0.9557757641787562,0.522719734509786,germany,fallback
gkd_bayern_isar,16003207,90,direct,1.2631441169083115,1.2631441169083115,1.3269513221363296,1.1420755691819608,0.6058204677899679,germany,direct
gkd_bayern_isar,16003207,180,direct,2.444898777217225,2.444898777217225,2.4621768557997816,1.6860240998118166,1.5362486259672377,germany,direct
gkd_bayern_isar,16003207,365,fallback,1.3008175268106006,1.3008175268106006,4.935334047778817,2.755082339930994,3.016579561044092,germany,fallback
gkd_bayern_isar,16005701,7,direct,0.5689216153791973,0.5766104424851282,0.6538498420393146,0.6472556225105296,0.5532484330449785,germany,direct
gkd_bayern_isar,16005701,14,fallback,1.3008175268106006,1.3008175268106006,0.7881361671150344,0.8519148653342006,0.7056201181241444,germany,fallback
gkd_bayern_isar,16005701,30,direct,0.9721025263547896,0.9362433827916782,0.8729153377369341,0.9088249993410952,0.7522444694836935,germany,direct
gkd_bayern_isar,16005701,60,fallback,1.3008175268106006,1.3008175268106006,1.0737042595254216,1.0179005045913092,0.9368491209348044,germany,fallback
gkd_bayern_isar,16005701,90,direct,1.3409348562075034,1.3294518411788676,1.3650204235648764,1.411792923727646,1.1347334512405929,germany,direct
gkd_bayern_isar,16005701,180,direct,2.4271264483796227,2.4806908952958056,2.431462837621347,2.383881245809273,2.5480965766575605,germany,direct
gkd_bayern_isar,16005701,365,fallback,1.3008175268106006,1.3008175268106006,4.882689659535583,2.873842091509237,4.318005931475391,germany,fallback
gkd_bayern_isar,16007004,7,direct,0.6865686728698867,0.7102076602407864,0.6417913639250323,0.8692655603937162,0.6187762074811118,germany,direct
gkd_bayern_isar,16007004,14,fallback,1.3008175268106006,1.3008175268106006,0.8615758252478503,1.0961148223748762,0.9393745638642994,germany,fallback
gkd_bayern_isar,16007004,30,direct,1.3038593615253766,1.2568442203799886,1.0103126753562743,1.158887806431577,1.0236974435647328,germany,direct
gkd_bayern_isar,16007004,60,fallback,1.3008175268106006,1.3008175268106006,1.2051136469792283,1.283088002977845,1.2606296578248342,germany,fallback
gkd_bayern_isar,16007004,90,direct,1.664648669686582,1.6424039371675914,1.4687518381211562,1.726550843053331,1.4299633744822609,germany,direct
gkd_bayern_isar,16007004,180,direct,3.124251315590408,3.127978169118365,2.5037874162776887,2.82759487375512,3.18574390897486,germany,direct
gkd_bayern_isar,16007004,365,fallback,1.3008175268106006,1.3008175268106006,4.93341808094338,3.382181370262397,5.909455248310142,germany,fallback
gkd_bayern_isar,16008007,7,direct,0.5709779248493058,0.5709779248493058,0.1835536823940184,0.6393966929134273,0.5326241857664925,germany,direct
gkd_bayern_isar,16008007,14,fallback,1.3008175268106006,1.3008175268106006,0.8408144982737769,0.7959158816214089,0.93308532340186,germany,fallback
gkd_bayern_isar,16008007,30,direct,0.9242492882675596,0.9242492882675596,1.469323230524866,0.8611695294456277,1.0691881208817164,germany,direct
gkd_bayern_isar,16008007,60,fallback,1.3008175268106006,1.3008175268106006,1.860973761847264,0.9559714565853324,1.4524895422856012,germany,fallback
gkd_bayern_isar,16008007,90,direct,1.2631441169083115,1.2631441169083115,2.128348047028963,1.142449598639026,1.6681423730982672,germany,direct
gkd_bayern_isar,16008007,180,direct,2.444898777217225,2.444898777217225,3.1284502643347185,1.6860813144500628,3.3375113054712613,germany,direct
gkd_bayern_isar,16008007,365,fallback,1.3008175268106006,1.3008175268106006,5.48952957351795,2.755057578606548,5.646190111010042,germany,fallback
