network_id,station_id,gap_length,horizon_group,empirical,r6,simple,surface,observed,domain,subset
chmi_sazava,0-203-1-158000,90,direct,1.0850684911205015,1.0406425543570756,1.4594991362612095,1.2695202129584675,1.408454279498741,czechia,direct
chmi_sazava,0-203-1-158000,180,direct,2.192478237736573,2.1788466497379693,2.38040218971392,2.1891839351321907,3.5807074830326977,czechia,direct
chmi_sazava,0-203-1-158000,365,fallback,1.209461880974539,1.209461880974539,4.437315029751837,2.3720630734453527,6.888276818767975,czechia,fallback
chmi_sazava,0-203-1-159000,7,direct,0.5080199661843003,0.5091775604221848,0.5179338782113856,0.6407411636403216,0.4383252433014375,czechia,direct
chmi_sazava,0-203-1-159000,14,fallback,1.209461880974539,1.209461880974539,0.7029309038733889,0.8046820658152514,0.4784697898878897,czechia,fallback
chmi_sazava,0-203-1-159000,30,direct,0.8035143182093967,0.7959048984685827,0.8128427043538791,0.8894072675704324,0.9035623403988003,czechia,direct
chmi_sazava,0-203-1-159000,60,fallback,1.209461880974539,1.209461880974539,0.982666767926034,1.0873825866492663,0.99129165210818,czechia,fallback
chmi_sazava,0-203-1-159000,90,direct,1.1262342843776223,1.1315270472526322,1.2452395466415902,1.4024011052071066,1.2584397830381868,czechia,direct
chmi_sazava,0-203-1-159000,180,direct,2.578213156657508,2.694925813690556,2.195425373135109,2.366987175224444,3.024477179042286,czechia,direct
chmi_sazava,0-203-1-159000,365,fallback,1.209461880974539,1.209461880974539,4.303883466989794,2.5700168059856607,6.109189882178093,czechia,fallback
chmi_sazava,0-203-1-161000,7,direct,0.5129820619091194,0.5040353440546157,0.4940188947234061,0.7205549407512879,0.4232120693215343,czechia,direct
chmi_sazava,0-203-1-161000,14,fallback,1.209461880974539,1.209461880974539,0.7379966622700262,0.8928031216282704,0.4510357166465765,czechia,fallback
chmi_sazava,0-203-1-161000,30,direct,0.7286664905405895,0.7130676524123085,0.9587552681233512,0.9815483611137964,0.792384235907749,czechia,direct
chmi_sazava,0-203-1-161000,60,fallback,1.209461880974539,1.209461880974539,1.1608238916715283,1.191046623427895,0.9077344562882944,czechia,fallback
chmi_sazava,0-203-1-161000,90,direct,0.9960615143286145,0.9620759201853094,1.4029583446300022,1.5248804719539804,1.2053837425957394,czechia,direct
chmi_sazava,0-203-1-161000,180,direct,2.284649727891849,2.378155698549892,2.32268990539128,2.5525237448246085,3.062910268651566,czechia,direct
chmi_sazava,0-203-1-161000,365,fallback,1.209461880974539,1.209461880974539,4.391995658538489,2.746089150447207,6.213383172073139,czechia,fallback
chmi_sazava,0-203-1-165000,7,direct,0.2913952125844806,0.2963183199977964,0.0656416157622152,0.4635345041251814,0.5013070444586855,czechia,direct
chmi_sazava,0-203-1-165000,14,fallback,1.209461880974539,1.209461880974539,0.5306968159152419,0.6118243192941644,0.5501444313384649,czechia,fallback
chmi_sazava,0-203-1-165000,30,direct,0.5265767356476101,0.5408132842280979,1.0898658110377273,0.6891784085472006,0.9569542765242082,czechia,direct
chmi_sazava,0-203-1-165000,60,fallback,1.209461880974539,1.209461880974539,1.4656377562378062,0.8668233062821351,1.2202518767360329,czechia,fallback
chmi_sazava,0-203-1-165000,90,direct,0.9792875806176902,0.9359880037128951,1.7691284335357842,1.1506481402119508,1.5514302634072932,czechia,direct
chmi_sazava,0-203-1-165000,180,direct,2.154058168787051,2.223068833836446,2.760978476168956,2.01016562346736,3.531353717601874,czechia,direct
chmi_sazava,0-203-1-165000,365,fallback,1.209461880974539,1.209461880974539,4.8409695225531255,2.203691184366422,6.141194128977906,czechia,fallback
chmi_sazava,0-203-1-167200,7,direct,0.4879312195036468,0.4920536753910827,0.5299843641311717,0.6388863128341901,0.4259061580729565,czechia,direct
chmi_sazava,0-203-1-167200,14,fallback,1.209461880974539,1.209461880974539,0.7806471486588031,0.8033448544824047,0.4927120145399397,czechia,fallback
chmi_sazava,0-203-1-167200,30,direct,0.9826946969435856,0.9866651536255512,1.0419461360772109,0.8884249503091496,0.8814361777735227,czechia,direct
chmi_sazava,0-203-1-167200,60,fallback,1.209461880974539,1.209461880974539,1.255453819949894,1.0892784540006113,1.1087484655305129,czechia,fallback
chmi_sazava,0-203-1-167200,90,direct,1.5758338287578857,1.54828139295419,1.4911144781628225,1.4095297900074937,1.4560104939045635,czechia,direct
chmi_sazava,0-203-1-167200,180,direct,3.202260436499921,3.365757152418653,2.359791953713944,2.3939334050612824,3.583919049474754,czechia,direct
chmi_sazava,0-203-1-167200,365,fallback,1.209461880974539,1.209461880974539,4.399392009805195,2.565841477788525,7.10614776271585,czechia,fallback
chmi_smeda,0-203-1-321610,7,direct,0.5106973420836335,0.5196473311541284,0.4933052921318377,0.2785897674907696,0.5350486312527735,czechia,direct
chmi_smeda,0-203-1-321610,14,fallback,1.2111652116126237,1.2111652116126237,0.6947415521706233,0.4051143138689099,0.6100445288099381,czechia,fallback
chmi_smeda,0-203-1-321610,30,direct,0.6392746135272053,0.6550822280747025,0.8338415685197826,0.4791810822079266,0.6935786289141681,czechia,direct
chmi_smeda,0-203-1-321610,60,fallback,1.2111652116126237,1.2111652116126237,1.0361639024041644,0.633541529706273,0.698219110186064,czechia,fallback
chmi_smeda,0-203-1-321610,90,direct,0.9241664073543024,0.9303706632830868,1.3172579937951885,0.871862509455819,0.9036499948179768,czechia,direct
chmi_smeda,0-203-1-321610,180,direct,1.7913384830547827,1.7802754843333528,2.3020339815655944,1.623653813116957,1.954338178958288,czechia,direct
chmi_smeda,0-203-1-321610,365,fallback,1.2111652116126237,1.2111652116126237,4.425668971664011,1.8118571404074064,3.4739428498625813,czechia,fallback
chmi_smeda,0-203-1-322000,7,direct,0.406055574537728,0.4150447452026473,0.521254367987267,0.4452319675936851,0.4841330633304853,czechia,direct
chmi_smeda,0-203-1-322000,14,fallback,1.2111652116126237,1.2111652116126237,0.700685725198251,0.590729068151083,0.6204594688807594,czechia,fallback
chmi_smeda,0-203-1-322000,30,direct,0.6249197421359576,0.6450225215065566,0.8206723998532213,0.6752341306453425,0.7419558786967255,czechia,direct
chmi_smeda,0-203-1-322000,60,fallback,1.2111652116126237,1.2111652116126237,0.9886719894227904,0.8449245337607105,0.8334246182275422,czechia,fallback
chmi_smeda,0-203-1-322000,90,direct,1.1277601311820908,1.1136765817740553,1.244060932633999,1.103495993751886,1.1137991551579218,czechia,direct
chmi_smeda,0-203-1-322000,180,direct,2.4034527254891382,2.41247712075003,2.1912859085690624,1.92364414002853,2.413618648899244,czechia,direct
chmi_smeda,0-203-1-322000,365,fallback,1.2111652116126237,1.2111652116126237,4.293428920914849,2.247350233004166,4.469482681578845,czechia,fallback
chmi_smeda,0-203-1-324000,7,direct,0.922191366370674,0.9347966093032124,0.4939713998324608,0.6240496280213286,0.9941655578072532,czechia,direct
chmi_smeda,0-203-1-324000,14,fallback,1.2111652116126237,1.2111652116126237,0.6905768825447973,0.7868050718675365,1.045318073824109,czechia,fallback
chmi_smeda,0-203-1-324000,30,direct,1.2699725031468074,1.2953251166018034,0.8012313313915118,0.8819428049655886,1.2621201456233793,czechia,direct
chmi_smeda,0-203-1-324000,60,fallback,1.2111652116126237,1.2111652116126237,0.9809727592422322,1.0756059088912628,1.3353988481149384,czechia,fallback
chmi_smeda,0-203-1-324000,90,direct,1.7103905363041103,1.7125257010567487,1.2501429616014326,1.3694231012480012,1.800963733417511,czechia,direct
chmi_smeda,0-203-1-324000,180,direct,3.035559186687933,3.012736905163381,2.2123156591030084,2.287300472362664,3.3611211840855346,czechia,direct
chmi_smeda,0-203-1-324000,365,fallback,1.2111652116126237,1.2111652116126237,4.323286190303287,2.636618740259112,6.230937233465017,czechia,fallback
chmi_vltava,0-203-1-108100,7,direct,0.5170411598341805,0.5044655490773065,0.4382742810485975,0.5371479118884502,0.4867891641174044,czechia,direct
chmi_vltava,0-203-1-108100,14,fallback,1.3826632356062427,1.3826632356062427,0.6552446043403477,0.6938816106808651,0.631854867722307,czechia,fallback
chmi_vltava,0-203-1-108100,30,direct,0.9215643831968308,0.8836019505659738,0.914270039347866,0.7884705477965148,0.9627747857968012,czechia,direct
chmi_vltava,0-203-1-108100,60,fallback,1.3826632356062427,1.3826632356062427,1.2302270213931463,0.9826346624933272,1.3359238109687963,czechia,fallback
chmi_vltava,0-203-1-108100,90,direct,1.7577590139773158,1.6507727327611712,1.5236297038938194,1.2936423220038629,1.792009125974443,czechia,direct
chmi_vltava,0-203-1-108100,180,direct,4.32659004915456,4.084755538640751,2.473898021993973,2.246962053321151,4.4471723607050055,czechia,direct
chmi_vltava,0-203-1-108100,365,fallback,1.3826632356062427,1.3826632356062427,4.582571023779156,2.044114098032785,7.855761560076448,czechia,fallback
chmi_vltava,0-203-1-109000,7,direct,0.3493878805667204,0.344915342328869,0.3766988101230488,0.3700896532172051,0.4506158252339637,czechia,direct
chmi_vltava,0-203-1-109000,14,fallback,1.3826632356062427,1.3826632356062427,0.6316361676229141,0.5091888666584852,0.5358000188364597,czechia,fallback
chmi_vltava,0-203-1-109000,30,direct,0.5152728850793042,0.5124677409778905,0.8628163162271356,0.5938833201566158,0.6443238853579736,czechia,direct
chmi_vltava,0-203-1-109000,60,fallback,1.3826632356062427,1.3826632356062427,1.1923912952596651,0.7680562451458,1.047273172414358,czechia,fallback
chmi_vltava,0-203-1-109000,90,direct,1.1538800489887957,1.1546075877934507,1.523195745878983,1.0459848802320053,1.308885480612335,czechia,direct
chmi_vltava,0-203-1-109000,180,direct,2.992270754460304,3.138484986421156,2.527124740840101,1.904522486196881,3.5113338802973777,czechia,direct
chmi_vltava,0-203-1-109000,365,fallback,1.3826632356062427,1.3826632356062427,4.635753988329607,1.7142241038339343,6.660076608877744,czechia,fallback
chmi_vltava,0-203-1-111000,7,direct,0.5716610939783374,0.5676094189576062,0.5418214295864745,0.5911942525879373,0.5660800898013988,czechia,direct
chmi_vltava,0-203-1-111000,14,fallback,1.3826632356062427,1.3826632356062427,0.6227062101503194,0.7532703195048709,0.6905814636143524,czechia,fallback
chmi_vltava,0-203-1-111000,30,direct,0.8240705585528524,0.8128905376366449,0.6510106186685907,0.8514858839542904,0.8043637270685007,czechia,direct
chmi_vltava,0-203-1-111000,60,fallback,1.3826632356062427,1.3826632356062427,0.8130880318960805,1.05115333844668,0.9477144040529136,czechia,fallback
chmi_vltava,0-203-1-111000,90,direct,1.0973536074867305,1.050343570777427,1.0754979745680395,1.3671841333123955,1.1044498884682412,czechia,direct
chmi_vltava,0-203-1-111000,180,direct,2.3521622345210327,2.228565932296698,2.02173440052776,2.343265938890734,2.340120841846549,czechia,direct
chmi_vltava,0-203-1-111000,365,fallback,1.3826632356062427,1.3826632356062427,4.135478761252978,2.153646358017307,3.69759606375891,czechia,fallback
chmi_vltava,0-203-1-115100,7,direct,0.4963620846853671,0.4950640417630526,0.5505999372659292,0.554697302003134,0.5324606076325861,czechia,direct
chmi_vltava,0-203-1-115100,14,fallback,1.3826632356062427,1.3826632356062427,0.6628507924168199,0.7133026693776997,0.6543060919083385,czechia,fallback
chmi_vltava,0-203-1-115100,30,direct,0.7922097273726675,0.7840106108229368,0.7244318184797378,0.8096294953638147,0.8149512559060492,czechia,direct
chmi_vltava,0-203-1-115100,60,fallback,1.3826632356062427,1.3826632356062427,0.8836908269447181,1.0056333587226178,1.0718285799894944,czechia,fallback
chmi_vltava,0-203-1-115100,90,direct,1.2187153785853704,1.1647204628329386,1.137105151811556,1.314878681171318,1.268154314988752,czechia,direct
chmi_vltava,0-203-1-115100,180,direct,2.7201718570798947,2.57940475319211,2.0712059787341497,2.2695453402441386,3.036420116628909,czechia,direct
chmi_vltava,0-203-1-115100,365,fallback,1.3826632356062427,1.3826632356062427,4.171094105881729,2.083475482026344,4.655402600252847,czechia,fallback
