network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05010007,development,03041500,Ta,M,2013-09-29,2013-09-29,2025-07-15,4308,4308,4308,4308,1.0,1.0,0,materialized
huc8_05010007,development,03041500,P,M,2013-09-29,2013-09-29,2025-07-15,4308,4308,4308,4308,1.0,1.0,0,materialized
huc8_05010007,development,03041500,W,M,2013-09-29,2013-09-29,2025-07-15,4308,4308,4308,4308,1.0,1.0,0,materialized
huc8_05010007,development,03041500,RH,M,2013-09-29,2013-09-29,2025-07-15,4308,4308,4308,4308,1.0,1.0,0,materialized
huc8_05010007,development,03041500,Rs,M,2013-09-29,2013-09-29,2025-07-15,4308,4308,4308,4308,1.0,1.0,0,materialized
huc8_05010007,development,03041500,F,H,2013-09-29,2013-09-29,2025-07-15,4308,4308,4307,4180,0.9997678737233054,0.9702878365831012,0,materialized
huc8_05010007,development,03041500,L,H,2013-09-29,2013-09-29,2025-07-15,4308,4308,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010007,development,03042000,Ta,M,2013-09-29,2013-09-29,2024-07-29,3957,3957,3957,3957,1.0,1.0,0,materialized
huc8_05010007,development,03042000,P,M,2013-09-29,2013-09-29,2024-07-29,3957,3957,3957,3957,1.0,1.0,0,materialized
huc8_05010007,development,03042000,W,M,2013-09-29,2013-09-29,2024-07-29,3957,3957,3957,3957,1.0,1.0,0,materialized
huc8_05010007,development,03042000,RH,M,2013-09-29,2013-09-29,2024-07-29,3957,3957,3957,3957,1.0,1.0,0,materialized
huc8_05010007,development,03042000,Rs,M,2013-09-29,2013-09-29,2024-07-29,3957,3957,3957,3957,1.0,1.0,0,materialized
huc8_05010007,development,03042000,F,H,2013-09-29,2013-09-29,2024-07-29,3957,3957,3957,3957,1.0,1.0,0,materialized
huc8_05010007,development,03042000,L,H,2013-09-29,2013-09-29,2024-07-29,3957,3957,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010007,development,03043810,Ta,M,2004-10-01,2004-10-01,2026-03-22,7843,7843,7843,7843,1.0,1.0,0,materialized
huc8_05010007,development,03043810,P,M,2004-10-01,2004-10-01,2026-03-22,7843,7843,7843,7843,1.0,1.0,0,materialized
huc8_05010007,development,03043810,W,M,2004-10-01,2004-10-01,2026-03-22,7843,7843,7843,7843,1.0,1.0,0,materialized
huc8_05010007,development,03043810,RH,M,2004-10-01,2004-10-01,2026-03-22,7843,7843,7843,7843,1.0,1.0,0,materialized
huc8_05010007,development,03043810,Rs,M,2004-10-01,2004-10-01,2026-03-22,7843,7843,7843,7843,1.0,1.0,0,materialized
huc8_05010007,development,03043810,F,H,2004-10-01,2004-10-01,2026-03-22,7843,7843,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010007,development,03043810,L,H,2004-10-01,2004-10-01,2026-03-22,7843,7843,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05010007,development,03044000,Ta,M,2011-12-27,2011-12-27,2026-06-21,5291,5291,5291,5291,1.0,1.0,0,materialized
huc8_05010007,development,03044000,P,M,2011-12-27,2011-12-27,2026-06-21,5291,5291,5291,5291,1.0,1.0,0,materialized
huc8_05010007,development,03044000,W,M,2011-12-27,2011-12-27,2026-06-21,5291,5291,5291,5291,1.0,1.0,0,materialized
huc8_05010007,development,03044000,RH,M,2011-12-27,2011-12-27,2026-06-21,5291,5291,5291,5291,1.0,1.0,0,materialized
huc8_05010007,development,03044000,Rs,M,2011-12-27,2011-12-27,2026-06-21,5291,5291,5291,5270,1.0,0.996030996030996,0,materialized
huc8_05010007,development,03044000,F,H,2011-12-27,2011-12-27,2026-06-21,5291,5291,5289,4966,0.9996219996219996,0.9385749385749386,0,materialized
huc8_05010007,development,03044000,L,H,2011-12-27,2011-12-27,2026-06-21,5291,5291,0,0,0.0,0.0,0,failed_or_unavailable
