network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_10300101,development,06893060,Ta,M,2011-09-09,2011-09-09,2026-07-20,5429,5429,5429,5429,1.0,1.0,0,materialized
huc8_10300101,development,06893060,P,M,2011-09-09,2011-09-09,2026-07-20,5429,5429,5429,5429,1.0,1.0,0,materialized
huc8_10300101,development,06893060,W,M,2011-09-09,2011-09-09,2026-07-20,5429,5429,5429,5429,1.0,1.0,0,materialized
huc8_10300101,development,06893060,RH,M,2011-09-09,2011-09-09,2026-07-20,5429,5429,5429,5429,1.0,1.0,0,materialized
huc8_10300101,development,06893060,Rs,M,2011-09-09,2011-09-09,2026-07-20,5429,5429,5429,5379,1.0,0.9907902007736231,0,materialized
huc8_10300101,development,06893060,F,H,2011-09-09,2011-09-09,2026-07-20,5429,5429,0,0,0.0,0.0,0,failed_or_unavailable
huc8_10300101,development,06893060,L,H,2011-09-09,2011-09-09,2026-07-20,5429,5429,0,0,0.0,0.0,0,failed_or_unavailable
huc8_10300101,development,06893620,Ta,M,2011-12-20,2011-12-20,2024-02-06,4432,4432,4432,4432,1.0,1.0,0,materialized
huc8_10300101,development,06893620,P,M,2011-12-20,2011-12-20,2024-02-06,4432,4432,4432,4432,1.0,1.0,0,materialized
huc8_10300101,development,06893620,W,M,2011-12-20,2011-12-20,2024-02-06,4432,4432,4432,4432,1.0,1.0,0,materialized
huc8_10300101,development,06893620,RH,M,2011-12-20,2011-12-20,2024-02-06,4432,4432,4432,4432,1.0,1.0,0,materialized
huc8_10300101,development,06893620,Rs,M,2011-12-20,2011-12-20,2024-02-06,4432,4432,4432,4432,1.0,1.0,0,materialized
huc8_10300101,development,06893620,F,H,2011-12-20,2011-12-20,2024-02-06,4432,4432,4432,4432,1.0,1.0,0,materialized
huc8_10300101,development,06893620,L,H,2011-12-20,2011-12-20,2024-02-06,4432,4432,0,0,0.0,0.0,0,failed_or_unavailable
huc8_10300101,development,06893820,Ta,M,2009-10-08,2009-10-08,2026-06-02,6082,6082,6082,6082,1.0,1.0,0,materialized
huc8_10300101,development,06893820,P,M,2009-10-08,2009-10-08,2026-06-02,6082,6082,6082,6082,1.0,1.0,0,materialized
huc8_10300101,development,06893820,W,M,2009-10-08,2009-10-08,2026-06-02,6082,6082,6082,6082,1.0,1.0,0,materialized
huc8_10300101,development,06893820,RH,M,2009-10-08,2009-10-08,2026-06-02,6082,6082,6082,6082,1.0,1.0,0,materialized
huc8_10300101,development,06893820,Rs,M,2009-10-08,2009-10-08,2026-06-02,6082,6082,6082,6080,1.0,0.9996711608023676,0,materialized
huc8_10300101,development,06893820,F,H,2009-10-08,2009-10-08,2026-06-02,6082,6082,6082,6082,1.0,1.0,0,materialized
huc8_10300101,development,06893820,L,H,2009-10-08,2009-10-08,2026-06-02,6082,6082,0,0,0.0,0.0,0,failed_or_unavailable
huc8_10300101,development,06893890,Ta,M,2009-12-01,2009-12-01,2020-06-09,3844,3844,3844,3844,1.0,1.0,0,materialized
huc8_10300101,development,06893890,P,M,2009-12-01,2009-12-01,2020-06-09,3844,3844,3844,3844,1.0,1.0,0,materialized
huc8_10300101,development,06893890,W,M,2009-12-01,2009-12-01,2020-06-09,3844,3844,3844,3844,1.0,1.0,0,materialized
huc8_10300101,development,06893890,RH,M,2009-12-01,2009-12-01,2020-06-09,3844,3844,3844,3844,1.0,1.0,0,materialized
huc8_10300101,development,06893890,Rs,M,2009-12-01,2009-12-01,2020-06-09,3844,3844,3844,3844,1.0,1.0,0,materialized
huc8_10300101,development,06893890,F,H,2009-12-01,2009-12-01,2020-06-09,3844,3844,3844,3844,1.0,1.0,0,materialized
huc8_10300101,development,06893890,L,H,2009-12-01,2009-12-01,2020-06-09,3844,3844,0,0,0.0,0.0,0,failed_or_unavailable
huc8_10300101,development,06894000,Ta,M,2005-07-14,2005-07-14,2026-06-23,7650,7650,7650,7650,1.0,1.0,0,materialized
huc8_10300101,development,06894000,P,M,2005-07-14,2005-07-14,2026-06-23,7650,7650,7650,7650,1.0,1.0,0,materialized
huc8_10300101,development,06894000,W,M,2005-07-14,2005-07-14,2026-06-23,7650,7650,7650,7650,1.0,1.0,0,materialized
huc8_10300101,development,06894000,RH,M,2005-07-14,2005-07-14,2026-06-23,7650,7650,7650,7650,1.0,1.0,0,materialized
huc8_10300101,development,06894000,Rs,M,2005-07-14,2005-07-14,2026-06-23,7650,7650,7650,7627,1.0,0.9969934640522876,0,materialized
huc8_10300101,development,06894000,F,H,2005-07-14,2005-07-14,2026-06-23,7650,7650,7650,7628,1.0,0.9971241830065359,0,materialized
huc8_10300101,development,06894000,L,H,2005-07-14,2005-07-14,2026-06-23,7650,7650,0,0,0.0,0.0,0,failed_or_unavailable
