network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05020005,development,03072000,Ta,M,2013-09-30,2013-09-30,2026-06-22,4649,4649,4649,4649,1.0,1.0,0,materialized
huc8_05020005,development,03072000,P,M,2013-09-30,2013-09-30,2026-06-22,4649,4649,4649,4649,1.0,1.0,0,materialized
huc8_05020005,development,03072000,W,M,2013-09-30,2013-09-30,2026-06-22,4649,4649,4649,4649,1.0,1.0,0,materialized
huc8_05020005,development,03072000,RH,M,2013-09-30,2013-09-30,2026-06-22,4649,4649,4649,4649,1.0,1.0,0,materialized
huc8_05020005,development,03072000,Rs,M,2013-09-30,2013-09-30,2026-06-22,4649,4649,4649,4627,1.0,0.9952677995267799,0,materialized
huc8_05020005,development,03072000,F,H,2013-09-30,2013-09-30,2026-06-22,4649,4649,4648,4648,0.99978489997849,0.99978489997849,0,materialized
huc8_05020005,development,03072000,L,H,2013-09-30,2013-09-30,2026-06-22,4649,4649,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020005,development,03072655,Ta,M,2013-09-27,2013-09-27,2026-06-24,4654,4654,4654,4654,1.0,1.0,0,materialized
huc8_05020005,development,03072655,P,M,2013-09-27,2013-09-27,2026-06-24,4654,4654,4654,4654,1.0,1.0,0,materialized
huc8_05020005,development,03072655,W,M,2013-09-27,2013-09-27,2026-06-24,4654,4654,4654,4654,1.0,1.0,0,materialized
huc8_05020005,development,03072655,RH,M,2013-09-27,2013-09-27,2026-06-24,4654,4654,4654,4654,1.0,1.0,0,materialized
huc8_05020005,development,03072655,Rs,M,2013-09-27,2013-09-27,2026-06-24,4654,4654,4654,4630,1.0,0.9948431456811345,0,materialized
huc8_05020005,development,03072655,F,H,2013-09-27,2013-09-27,2026-06-24,4654,4654,4654,4654,1.0,1.0,0,materialized
huc8_05020005,development,03072655,L,H,2013-09-27,2013-09-27,2026-06-24,4654,4654,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020005,development,03073000,Ta,M,2010-11-05,2010-11-05,2026-06-24,5711,5711,5711,5711,1.0,1.0,0,materialized
huc8_05020005,development,03073000,P,M,2010-11-05,2010-11-05,2026-06-24,5711,5711,5711,5711,1.0,1.0,0,materialized
huc8_05020005,development,03073000,W,M,2010-11-05,2010-11-05,2026-06-24,5711,5711,5711,5711,1.0,1.0,0,materialized
huc8_05020005,development,03073000,RH,M,2010-11-05,2010-11-05,2026-06-24,5711,5711,5711,5711,1.0,1.0,0,materialized
huc8_05020005,development,03073000,Rs,M,2010-11-05,2010-11-05,2026-06-24,5711,5711,5711,5687,1.0,0.9957975836105761,0,materialized
huc8_05020005,development,03073000,F,H,2010-11-05,2010-11-05,2026-06-24,5711,5711,5709,5491,0.9996497986342147,0.9614778497636141,0,materialized
huc8_05020005,development,03073000,L,H,2010-11-05,2010-11-05,2026-06-24,5711,5711,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020005,development,03075070,Ta,M,2008-10-02,2008-10-02,2025-03-23,6017,6017,6017,6017,1.0,1.0,0,materialized
huc8_05020005,development,03075070,P,M,2008-10-02,2008-10-02,2025-03-23,6017,6017,6017,6017,1.0,1.0,0,materialized
huc8_05020005,development,03075070,W,M,2008-10-02,2008-10-02,2025-03-23,6017,6017,6017,6017,1.0,1.0,0,materialized
huc8_05020005,development,03075070,RH,M,2008-10-02,2008-10-02,2025-03-23,6017,6017,6017,6017,1.0,1.0,0,materialized
huc8_05020005,development,03075070,Rs,M,2008-10-02,2008-10-02,2025-03-23,6017,6017,6017,6017,1.0,1.0,0,materialized
huc8_05020005,development,03075070,F,H,2008-10-02,2008-10-02,2025-03-23,6017,6017,5760,5758,0.9572876848928037,0.9569552933355493,0,materialized
huc8_05020005,development,03075070,L,H,2008-10-02,2008-10-02,2025-03-23,6017,6017,0,0,0.0,0.0,0,failed_or_unavailable
