network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_15030108,development,09522005,Ta,M,2017-01-23,2017-01-23,2026-08-04,3481,3481,3481,3481,1.0,1.0,0,materialized
huc8_15030108,development,09522005,P,M,2017-01-23,2017-01-23,2026-08-04,3481,3481,3481,3481,1.0,1.0,0,materialized
huc8_15030108,development,09522005,W,M,2017-01-23,2017-01-23,2026-08-04,3481,3481,3481,3481,1.0,1.0,0,materialized
huc8_15030108,development,09522005,RH,M,2017-01-23,2017-01-23,2026-08-04,3481,3481,3481,3481,1.0,1.0,0,materialized
huc8_15030108,development,09522005,Rs,M,2017-01-23,2017-01-23,2026-08-04,3481,3481,3481,3416,1.0,0.9813272048261994,0,materialized
huc8_15030108,development,09522005,F,H,2017-01-23,2017-01-23,2026-08-04,3481,3481,0,0,0.0,0.0,0,failed_or_unavailable
huc8_15030108,development,09522005,L,H,2017-01-23,2017-01-23,2026-08-04,3481,3481,0,0,0.0,0.0,0,failed_or_unavailable
huc8_15030108,development,09534000,Ta,M,2017-01-26,2017-01-26,2026-07-28,3471,3471,3471,3471,1.0,1.0,0,materialized
huc8_15030108,development,09534000,P,M,2017-01-26,2017-01-26,2026-07-28,3471,3471,3471,3471,1.0,1.0,0,materialized
huc8_15030108,development,09534000,W,M,2017-01-26,2017-01-26,2026-07-28,3471,3471,3471,3471,1.0,1.0,0,materialized
huc8_15030108,development,09534000,RH,M,2017-01-26,2017-01-26,2026-07-28,3471,3471,3471,3471,1.0,1.0,0,materialized
huc8_15030108,development,09534000,Rs,M,2017-01-26,2017-01-26,2026-07-28,3471,3471,3471,3413,1.0,0.9832901181215788,0,materialized
huc8_15030108,development,09534000,F,H,2017-01-26,2017-01-26,2026-07-28,3471,3471,0,0,0.0,0.0,0,failed_or_unavailable
huc8_15030108,development,09534000,L,H,2017-01-26,2017-01-26,2026-07-28,3471,3471,0,0,0.0,0.0,0,failed_or_unavailable
huc8_15030108,development,09534550,Ta,M,2017-01-26,2017-01-26,2026-07-27,3470,3470,3470,3470,1.0,1.0,0,materialized
huc8_15030108,development,09534550,P,M,2017-01-26,2017-01-26,2026-07-27,3470,3470,3470,3470,1.0,1.0,0,materialized
huc8_15030108,development,09534550,W,M,2017-01-26,2017-01-26,2026-07-27,3470,3470,3470,3470,1.0,1.0,0,materialized
huc8_15030108,development,09534550,RH,M,2017-01-26,2017-01-26,2026-07-27,3470,3470,3470,3470,1.0,1.0,0,materialized
huc8_15030108,development,09534550,Rs,M,2017-01-26,2017-01-26,2026-07-27,3470,3470,3470,3413,1.0,0.9835734870317003,0,materialized
huc8_15030108,development,09534550,F,H,2017-01-26,2017-01-26,2026-07-27,3470,3470,0,0,0.0,0.0,0,failed_or_unavailable
huc8_15030108,development,09534550,L,H,2017-01-26,2017-01-26,2026-07-27,3470,3470,0,0,0.0,0.0,0,failed_or_unavailable
