network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_02040205,development,01478137,Ta,M,1997-12-03,1997-12-03,2026-04-19,10365,10365,10365,10365,1.0,1.0,0,materialized
huc8_02040205,development,01478137,P,M,1997-12-03,1997-12-03,2026-04-19,10365,10365,10365,10365,1.0,1.0,0,materialized
huc8_02040205,development,01478137,W,M,1997-12-03,1997-12-03,2026-04-19,10365,10365,10365,10365,1.0,1.0,0,materialized
huc8_02040205,development,01478137,RH,M,1997-12-03,1997-12-03,2026-04-19,10365,10365,10365,10365,1.0,1.0,0,materialized
huc8_02040205,development,01478137,Rs,M,1997-12-03,1997-12-03,2026-04-19,10365,10365,10365,10365,1.0,1.0,0,materialized
huc8_02040205,development,01478137,F,H,1997-12-03,1997-12-03,2026-04-19,10365,10365,2659,2659,0.2565364206464062,0.2565364206464062,0,materialized
huc8_02040205,development,01478137,L,H,1997-12-03,1997-12-03,2026-04-19,10365,10365,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01480065,Ta,M,2006-10-01,2006-10-01,2024-02-28,6360,6360,6360,6360,1.0,1.0,0,materialized
huc8_02040205,development,01480065,P,M,2006-10-01,2006-10-01,2024-02-28,6360,6360,6360,6360,1.0,1.0,0,materialized
huc8_02040205,development,01480065,W,M,2006-10-01,2006-10-01,2024-02-28,6360,6360,6360,6360,1.0,1.0,0,materialized
huc8_02040205,development,01480065,RH,M,2006-10-01,2006-10-01,2024-02-28,6360,6360,6360,6360,1.0,1.0,0,materialized
huc8_02040205,development,01480065,Rs,M,2006-10-01,2006-10-01,2024-02-28,6360,6360,6360,6360,1.0,1.0,0,materialized
huc8_02040205,development,01480065,F,H,2006-10-01,2006-10-01,2024-02-28,6360,6360,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01480065,L,H,2006-10-01,2006-10-01,2024-02-28,6360,6360,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01480400,Ta,M,1996-06-21,1996-06-21,2025-09-22,10686,10686,10686,10686,1.0,1.0,0,materialized
huc8_02040205,development,01480400,P,M,1996-06-21,1996-06-21,2025-09-22,10686,10686,10686,10686,1.0,1.0,0,materialized
huc8_02040205,development,01480400,W,M,1996-06-21,1996-06-21,2025-09-22,10686,10686,10686,10686,1.0,1.0,0,materialized
huc8_02040205,development,01480400,RH,M,1996-06-21,1996-06-21,2025-09-22,10686,10686,10686,10686,1.0,1.0,0,materialized
huc8_02040205,development,01480400,Rs,M,1996-06-21,1996-06-21,2025-09-22,10686,10686,10686,10686,1.0,1.0,0,materialized
huc8_02040205,development,01480400,F,H,1996-06-21,1996-06-21,2025-09-22,10686,10686,10686,10686,1.0,1.0,0,materialized
huc8_02040205,development,01480400,L,H,1996-06-21,1996-06-21,2025-09-22,10686,10686,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01480500,Ta,M,1995-01-05,1995-01-05,2025-06-02,11107,11107,11107,11107,1.0,1.0,0,materialized
huc8_02040205,development,01480500,P,M,1995-01-05,1995-01-05,2025-06-02,11107,11107,11107,11107,1.0,1.0,0,materialized
huc8_02040205,development,01480500,W,M,1995-01-05,1995-01-05,2025-06-02,11107,11107,11107,11107,1.0,1.0,0,materialized
huc8_02040205,development,01480500,RH,M,1995-01-05,1995-01-05,2025-06-02,11107,11107,11107,11107,1.0,1.0,0,materialized
huc8_02040205,development,01480500,Rs,M,1995-01-05,1995-01-05,2025-06-02,11107,11107,11107,11107,1.0,1.0,0,materialized
huc8_02040205,development,01480500,F,H,1995-01-05,1995-01-05,2025-06-02,11107,11107,11107,11107,1.0,1.0,0,materialized
huc8_02040205,development,01480500,L,H,1995-01-05,1995-01-05,2025-06-02,11107,11107,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01480617,Ta,M,1971-05-20,1981-01-01,2025-12-17,19936,16422,16422,16422,1.0,1.0,3514,materialized
huc8_02040205,development,01480617,P,M,1971-05-20,1981-01-01,2025-12-17,19936,16422,16422,16422,1.0,1.0,3514,materialized
huc8_02040205,development,01480617,W,M,1971-05-20,1981-01-01,2025-12-17,19936,16422,16422,16422,1.0,1.0,3514,materialized
huc8_02040205,development,01480617,RH,M,1971-05-20,1981-01-01,2025-12-17,19936,16422,16422,16422,1.0,1.0,3514,materialized
huc8_02040205,development,01480617,Rs,M,1971-05-20,1981-01-01,2025-12-17,19936,16422,16422,15327,1.0,0.9333211545487761,3514,materialized
huc8_02040205,development,01480617,F,H,1971-05-20,1971-05-20,2025-12-17,19936,19936,19936,19936,1.0,1.0,0,materialized
huc8_02040205,development,01480617,L,H,1971-05-20,1971-05-20,2025-12-17,19936,19936,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01480870,Ta,M,1972-02-01,1981-01-01,2025-08-03,19543,16286,16286,16286,1.0,1.0,3257,materialized
huc8_02040205,development,01480870,P,M,1972-02-01,1981-01-01,2025-08-03,19543,16286,16286,16286,1.0,1.0,3257,materialized
huc8_02040205,development,01480870,W,M,1972-02-01,1981-01-01,2025-08-03,19543,16286,16286,16286,1.0,1.0,3257,materialized
huc8_02040205,development,01480870,RH,M,1972-02-01,1981-01-01,2025-08-03,19543,16286,16286,16286,1.0,1.0,3257,materialized
huc8_02040205,development,01480870,Rs,M,1972-02-01,1981-01-01,2025-08-03,19543,16286,16286,15191,1.0,0.9327643374677638,3257,materialized
huc8_02040205,development,01480870,F,H,1972-02-01,1972-02-01,2025-08-03,19543,19543,19543,19543,1.0,1.0,0,materialized
huc8_02040205,development,01480870,L,H,1972-02-01,1972-02-01,2025-08-03,19543,19543,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01481000,Ta,M,1971-10-06,1981-01-01,2026-03-01,19871,16496,16496,16496,1.0,1.0,3375,materialized
huc8_02040205,development,01481000,P,M,1971-10-06,1981-01-01,2026-03-01,19871,16496,16496,16496,1.0,1.0,3375,materialized
huc8_02040205,development,01481000,W,M,1971-10-06,1981-01-01,2026-03-01,19871,16496,16496,16496,1.0,1.0,3375,materialized
huc8_02040205,development,01481000,RH,M,1971-10-06,1981-01-01,2026-03-01,19871,16496,16496,16496,1.0,1.0,3375,materialized
huc8_02040205,development,01481000,Rs,M,1971-10-06,1981-01-01,2026-03-01,19871,16496,16496,15401,1.0,0.9336202715809894,3375,materialized
huc8_02040205,development,01481000,F,H,1971-10-06,1971-10-06,2026-03-01,19871,19871,19871,19871,1.0,1.0,0,materialized
huc8_02040205,development,01481000,L,H,1971-10-06,1971-10-06,2026-03-01,19871,19871,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040205,development,01481500,Ta,M,2006-10-01,2006-10-01,2025-04-01,6758,6758,6758,6758,1.0,1.0,0,materialized
