network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_02060003,development,01581752,Ta,M,2013-08-30,2013-08-30,2026-05-06,4633,4633,4633,4633,1.0,1.0,0,materialized
huc8_02060003,development,01581752,P,M,2013-08-30,2013-08-30,2026-05-06,4633,4633,4633,4633,1.0,1.0,0,materialized
huc8_02060003,development,01581752,W,M,2013-08-30,2013-08-30,2026-05-06,4633,4633,4633,4633,1.0,1.0,0,materialized
huc8_02060003,development,01581752,RH,M,2013-08-30,2013-08-30,2026-05-06,4633,4633,4633,4633,1.0,1.0,0,materialized
huc8_02060003,development,01581752,Rs,M,2013-08-30,2013-08-30,2026-05-06,4633,4633,4633,4633,1.0,1.0,0,materialized
huc8_02060003,development,01581752,F,H,2013-08-30,2013-08-30,2026-05-06,4633,4633,4633,4464,1.0,0.9635225555795381,0,materialized
huc8_02060003,development,01581752,L,H,2013-08-30,2013-08-30,2026-05-06,4633,4633,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02060003,development,01581920,Ta,M,2011-03-09,2011-03-09,2026-05-06,5538,5538,5538,5538,1.0,1.0,0,materialized
huc8_02060003,development,01581920,P,M,2011-03-09,2011-03-09,2026-05-06,5538,5538,5538,5538,1.0,1.0,0,materialized
huc8_02060003,development,01581920,W,M,2011-03-09,2011-03-09,2026-05-06,5538,5538,5538,5538,1.0,1.0,0,materialized
huc8_02060003,development,01581920,RH,M,2011-03-09,2011-03-09,2026-05-06,5538,5538,5538,5538,1.0,1.0,0,materialized
huc8_02060003,development,01581920,Rs,M,2011-03-09,2011-03-09,2026-05-06,5538,5538,5538,5538,1.0,1.0,0,materialized
huc8_02060003,development,01581920,F,H,2011-03-09,2011-03-09,2026-05-06,5538,5538,5538,5521,1.0,0.9969302997472012,0,materialized
huc8_02060003,development,01581920,L,H,2011-03-09,2011-03-09,2026-05-06,5538,5538,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02060003,development,01585075,Ta,M,2015-09-30,2015-09-30,2026-08-05,3963,3963,3963,3963,1.0,1.0,0,materialized
huc8_02060003,development,01585075,P,M,2015-09-30,2015-09-30,2026-08-05,3963,3963,3963,3963,1.0,1.0,0,materialized
huc8_02060003,development,01585075,W,M,2015-09-30,2015-09-30,2026-08-05,3963,3963,3963,3963,1.0,1.0,0,materialized
huc8_02060003,development,01585075,RH,M,2015-09-30,2015-09-30,2026-08-05,3963,3963,3963,3963,1.0,1.0,0,materialized
huc8_02060003,development,01585075,Rs,M,2015-09-30,2015-09-30,2026-08-05,3963,3963,3963,3897,1.0,0.9833459500378501,0,materialized
huc8_02060003,development,01585075,F,H,2015-09-30,2015-09-30,2026-08-05,3963,3963,3962,3850,0.9997476659096644,0.9714862477920767,0,materialized
huc8_02060003,development,01585075,L,H,2015-09-30,2015-09-30,2026-08-05,3963,3963,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02060003,development,01589290,Ta,M,2016-01-16,2016-01-16,2026-04-27,3755,3755,3755,3755,1.0,1.0,0,materialized
huc8_02060003,development,01589290,P,M,2016-01-16,2016-01-16,2026-04-27,3755,3755,3755,3755,1.0,1.0,0,materialized
huc8_02060003,development,01589290,W,M,2016-01-16,2016-01-16,2026-04-27,3755,3755,3755,3755,1.0,1.0,0,materialized
huc8_02060003,development,01589290,RH,M,2016-01-16,2016-01-16,2026-04-27,3755,3755,3755,3755,1.0,1.0,0,materialized
huc8_02060003,development,01589290,Rs,M,2016-01-16,2016-01-16,2026-04-27,3755,3755,3755,3755,1.0,1.0,0,materialized
huc8_02060003,development,01589290,F,H,2016-01-16,2016-01-16,2026-04-27,3755,3755,3755,3649,1.0,0.9717709720372836,0,materialized
huc8_02060003,development,01589290,L,H,2016-01-16,2016-01-16,2026-04-27,3755,3755,0,0,0.0,0.0,0,failed_or_unavailable
