site_id,date,temperature_c,qualifier
01516350,2016-01-06,0.0,['A']
01516350,2016-01-07,0.0,['A']
01516350,2016-01-08,0.0,['A']
01516350,2016-01-09,1.2,['A']
01516350,2016-01-10,2.6,['A']
01516350,2016-01-11,1.1,['A']
01516350,2016-01-12,0.3,['A']
01516350,2016-01-13,0.0,['A']
01516350,2016-01-14,0.3,['A']
01516350,2016-01-15,1.5,['A']
01516350,2016-01-16,2.7,['A']
01516350,2016-01-17,2.0,['A']
01516350,2016-01-18,0.2,['A']
01516350,2016-01-19,0.0,['A']
01516350,2016-01-20,0.0,['A']
01516350,2016-01-21,0.0,['A']
01516350,2016-01-22,0.0,['A']
01516350,2016-01-23,0.0,['A']
01516350,2016-01-24,0.0,['A']
01516350,2016-01-25,0.0,['A']
01516350,2016-01-26,0.3,['A']
01516350,2016-01-27,1.3,['A']
01516350,2016-01-28,0.7,['A']
01516350,2016-01-29,0.9,['A']
01516350,2016-01-30,0.7,['A']
01516350,2016-01-31,1.6,['A']
01516350,2016-02-01,3.3,['A']
01516350,2016-02-02,2.2,['A']
01516350,2016-02-03,2.6,['A']
01516350,2016-02-04,3.0,['A']
01516350,2016-02-05,2.2,['A']
01516350,2016-02-06,1.0,['A']
01516350,2016-02-07,1.2,['A']
01516350,2016-02-08,1.3,['A']
01516350,2016-02-09,2.2,['A']
01516350,2016-02-10,1.5,['A']
01516350,2016-02-11,0.0,['A']
01516350,2016-02-12,0.0,['A']
01516350,2016-02-13,0.0,['A']
01516350,2016-02-14,0.0,['A']
01516350,2016-02-15,0.0,['A']
01516350,2016-02-16,0.0,['A']
01516350,2016-02-17,0.1,['A']
01516350,2016-02-18,0.2,['A']
01516350,2016-02-19,0.0,['A']
01516350,2016-02-20,1.5,['A']
01516350,2016-02-21,1.8,['A']
01516350,2016-02-22,2.3,['A']
01516350,2016-02-23,1.3,['A']
01516350,2016-02-24,1.9,['A']
01516350,2016-02-25,2.0,['A']
01516350,2016-02-26,1.3,['A']
01516350,2016-02-27,1.3,['A']
01516350,2016-02-28,3.3,['A']
01516350,2016-02-29,4.6,['A']
01516350,2016-03-01,4.3,['A']
01516350,2016-03-02,3.6,['A']
01516350,2016-03-03,1.5,['A']
01516350,2016-03-04,1.5,['A']
01516350,2016-03-05,1.5,['A']
01516350,2016-03-06,2.7,['A']
01516350,2016-03-07,4.3,['A']
01516350,2016-03-08,6.3,['A']
01516350,2016-03-09,7.7,['A']
01516350,2016-03-10,8.7,['A']
01516350,2016-03-11,8.2,['A']
01516350,2016-03-12,6.8,['A']
01516350,2016-03-13,6.7,['A']
01516350,2016-03-14,6.3,['A']
01516350,2016-03-15,6.6,['A']
01516350,2016-03-16,7.7,['A']
01516350,2016-03-17,7.0,['A']
01516350,2016-03-18,6.0,['A']
01516350,2016-03-19,4.8,['A']
01516350,2016-03-20,3.4,['A']
01516350,2016-03-21,3.6,['A']
01516350,2016-03-22,3.9,['A']
01516350,2016-03-23,6.9,['A']
01516350,2016-03-24,8.7,['A']
01516350,2016-03-25,9.4,['A']
01516350,2016-03-26,7.6,['A']
01516350,2016-03-27,7.1,['A']
01516350,2016-03-28,8.0,['A']
01516350,2016-03-29,7.2,['A']
01516350,2016-03-30,6.4,['A']
01516350,2016-03-31,9.0,['A']
01516350,2016-04-01,12.1,['A']
01516350,2016-04-02,10.0,['A']
01516350,2016-04-03,6.3,['A']
01516350,2016-04-04,4.1,['A']
01516350,2016-04-05,3.2,['A']
01516350,2016-04-06,3.2,['A']
01516350,2016-04-07,4.9,['A']
01516350,2016-04-08,4.9,['A']
01516350,2016-04-09,3.3,['A']
01516350,2016-04-10,2.9,['A']
01516350,2016-04-11,5.4,['A']
01516350,2016-04-12,7.1,['A']
01516350,2016-04-13,6.4,['A']
01516350,2016-04-14,7.8,['A']
01516350,2016-04-15,8.7,['A']
01516350,2016-04-16,9.9,['A']
01516350,2016-04-17,11.2,['A']
01516350,2016-04-18,12.0,['A']
01516350,2016-04-19,11.6,['A']
01516350,2016-04-20,10.7,['A']
01516350,2016-04-21,11.1,['A']
01516350,2016-04-22,12.4,['A']
01516350,2016-04-23,11.8,['A']
01516350,2016-04-24,10.6,['A']
01516350,2016-04-25,12.9,['A']
01516350,2016-04-26,13.1,['A']
01516350,2016-04-27,11.8,['A']
01516350,2016-04-28,10.5,['A']
01516350,2016-04-29,9.2,['A']
01516350,2016-04-30,9.2,['A']
01516350,2016-05-01,9.9,['A']
01516350,2016-05-02,10.1,['A']
01516350,2016-05-03,9.7,['A']
01516350,2016-05-04,10.0,['A']
01516350,2016-05-05,10.3,['A']
01516350,2016-05-06,9.9,['A']
01516350,2016-05-07,10.9,['A']
01516350,2016-05-08,12.0,['A']
01516350,2016-05-09,11.7,['A']
01516350,2016-05-10,11.2,['A']
01516350,2016-05-11,12.0,['A']
01516350,2016-05-12,14.5,['A']
01516350,2016-05-13,15.7,['A']
01516350,2016-05-14,12.7,['A']
01516350,2016-05-15,10.5,['A']
01516350,2016-05-16,9.9,['A']
01516350,2016-05-17,10.3,['A']
01516350,2016-05-18,11.2,['A']
01516350,2016-05-19,12.1,['A']
01516350,2016-05-20,13.3,['A']
01516350,2016-05-21,13.0,['A']
01516350,2016-05-22,12.2,['A']
01516350,2016-05-23,14.2,['A']
01516350,2016-05-24,15.6,['A']
01516350,2016-05-25,16.7,['A']
01516350,2016-05-26,17.6,['A']
01516350,2016-05-27,19.4,['A']
01516350,2016-05-28,21.3,['A']
01516350,2016-05-29,21.6,['A']
01516350,2016-05-30,21.7,['A']
01516350,2016-05-31,20.7,['A']
01516350,2016-06-01,20.3,['A']
01516350,2016-06-02,19.7,['A']
01516350,2016-06-03,19.3,['A']
01516350,2016-06-04,20.1,['A']
01516350,2016-06-05,20.1,['A']
01516350,2016-06-06,19.1,['A']
01516350,2016-06-07,19.5,['A']
01516350,2016-06-08,16.2,['A']
01516350,2016-06-09,15.0,['A']
01516350,2016-06-10,16.6,['A']
01516350,2016-06-11,18.3,['A']
01516350,2016-06-12,20.0,['A']
01516350,2016-06-13,18.2,['A']
01516350,2016-06-14,18.4,['A']
01516350,2016-06-15,19.6,['A']
01516350,2016-06-16,19.9,['A']
01516350,2016-06-17,20.4,['A']
01516350,2016-06-18,21.2,['A']
01516350,2016-06-19,22.2,['A']
01516350,2016-06-20,23.5,['A']
01516350,2016-06-21,23.4,['A']
01516350,2016-06-22,22.0,['A']
01516350,2016-06-23,21.2,['A']
01516350,2016-06-24,21.5,['A']
01516350,2016-06-25,22.5,['A']
01516350,2016-06-26,23.4,['A']
01516350,2016-06-27,23.3,['A']
01516350,2016-06-28,23.6,['A']
01516350,2016-06-29,22.1,['A']
01516350,2016-06-30,21.8,['A']
01516350,2016-07-01,21.3,['A']
01516350,2016-07-02,20.5,['A']
01516350,2016-07-03,20.6,['A']
01516350,2016-07-04,21.4,['A']
01516350,2016-07-05,23.3,['A']
01516350,2016-07-06,24.0,['A']
01516350,2016-07-07,24.3,['A']
01516350,2016-07-08,24.8,['A']
01516350,2016-07-09,25.2,['A']
01516350,2016-07-10,23.3,['A']
01516350,2016-07-11,23.0,['A']
01516350,2016-07-12,23.7,['A']
01516350,2016-07-13,24.7,['A']
01516350,2016-07-14,25.9,['A']
01516350,2016-07-15,25.6,['A']
01516350,2016-07-16,24.3,['A']
01516350,2016-07-17,24.8,['A']
01516350,2016-07-18,23.8,['A']
01516350,2016-07-19,23.1,['A']
01516350,2016-07-20,22.6,['A']
01516350,2016-07-21,23.3,['A']
01516350,2016-07-22,24.9,['A']
01516350,2016-07-23,25.3,['A']
01516350,2016-07-24,25.3,['A']
01516350,2016-07-25,24.8,['A']
01516350,2016-07-26,24.9,['A']
01516350,2016-07-27,25.1,['A']
01516350,2016-07-28,24.6,['A']
01516350,2016-07-29,25.4,['A']
01516350,2016-07-30,23.4,['A']
01516350,2016-07-31,22.1,['A']
01516350,2016-08-01,23.7,['A']
01516350,2016-08-02,24.3,['A']
01516350,2016-08-03,24.8,['A']
01516350,2016-08-04,25.0,['A']
01516350,2016-08-05,24.6,['A']
01516350,2016-08-06,25.3,['A']
01516350,2016-08-07,23.9,['A']
01516350,2016-08-08,23.4,['A']
01516350,2016-08-09,23.2,['A']
01516350,2016-08-10,24.4,['A']
01516350,2016-08-11,26.3,['A']
01516350,2016-08-12,26.5,['A']
01516350,2016-08-13,27.5,['A']
01516350,2016-08-14,26.4,['A']
01516350,2016-08-15,25.4,['A']
01516350,2016-08-16,25.6,['A']
01516350,2016-08-17,25.2,['A']
01516350,2016-08-18,24.3,['A']
01516350,2016-08-19,24.7,['A']
01516350,2016-08-20,24.6,['A']
01516350,2016-08-21,23.3,['A']
01516350,2016-08-22,21.1,['A']
01516350,2016-08-23,20.7,['A']
01516350,2016-08-24,22.1,['A']
01516350,2016-08-25,22.9,['A']
01516350,2016-08-26,24.4,['A']
01516350,2016-08-27,24.3,['A']
01516350,2016-08-28,24.2,['A']
01516350,2016-08-29,24.8,['A']
01516350,2016-08-30,23.7,['A']
01516350,2016-08-31,22.7,['A']
01516350,2016-09-01,22.5,['A']
01516350,2016-09-02,21.3,['A']
01516350,2016-09-03,20.5,['A']
01516350,2016-09-04,20.1,['A']
01516350,2016-09-05,20.6,['A']
01516350,2016-09-06,21.1,['A']
01516350,2016-09-07,22.8,['A']
01516350,2016-09-08,24.1,['A']
01516350,2016-09-09,23.8,['A']
01516350,2016-09-10,24.3,['A']
01516350,2016-09-11,23.1,['A']
01516350,2016-09-12,20.6,['A']
01516350,2016-09-13,20.4,['A']
01516350,2016-09-14,20.5,['A']
01516350,2016-09-15,19.2,['A']
01516350,2016-09-16,18.3,['A']
01516350,2016-09-17,19.0,['A']
01516350,2016-09-18,20.4,['A']
01516350,2016-09-19,20.7,['A']
01516350,2016-09-20,20.6,['A']
01516350,2016-09-21,20.4,['A']
01516350,2016-09-22,19.6,['A']
01516350,2016-09-23,20.2,['A']
01516350,2016-09-24,18.9,['A']
01516350,2016-09-25,16.7,['A']
01516350,2016-09-26,15.5,['A']
01516350,2016-09-27,16.8,['A']
01516350,2016-09-28,15.6,['A']
01516350,2016-09-29,15.8,['A']
01516350,2016-09-30,15.2,['A']
01516350,2016-10-01,15.0,['A']
01516350,2016-10-02,15.4,['A']
01516350,2016-10-03,15.5,['A']
01516350,2016-10-04,15.9,['A']
01516350,2016-10-05,16.2,['A']
01516350,2016-10-06,16.0,['A']
01516350,2016-10-07,15.9,['A']
01516350,2016-10-08,16.1,['A']
01516350,2016-10-09,14.0,['A']
01516350,2016-10-10,12.2,['A']
01516350,2016-10-11,11.4,['A']
01516350,2016-10-12,12.2,['A']
01516350,2016-10-13,12.4,['A']
01516350,2016-10-14,11.1,['A']
01516350,2016-10-15,10.5,['A']
01516350,2016-10-16,12.3,['A']
01516350,2016-10-17,14.4,['A']
01516350,2016-10-18,15.8,['A']
01516350,2016-10-19,17.4,['A']
01516350,2016-10-20,15.6,['A']
01516350,2016-10-21,14.0,['A']
01516350,2016-10-22,10.8,['A']
01516350,2016-10-23,9.4,['A']
01516350,2016-10-24,10.0,['A']
01516350,2016-10-25,8.7,['A']
01516350,2016-10-26,7.3,['A']
01516350,2016-10-27,6.9,['A']
01516350,2016-10-28,7.7,['A']
01516350,2016-10-29,8.1,['A']
01516350,2016-10-31,9.0,['A']
01516350,2016-11-01,7.4,['A']
01516350,2016-11-02,9.3,['A']
01516350,2016-11-03,10.8,['A']
01516350,2016-11-04,9.9,['A']
01516350,2016-11-05,7.8,['A']
01516350,2016-11-06,8.5,['A']
01516350,2016-11-07,7.0,['A']
01516350,2016-11-08,6.7,['A']
01516350,2016-11-09,8.3,['A']
01516350,2016-11-10,7.4,['A']
01516350,2016-11-11,7.1,['A']
01516350,2016-11-12,5.4,['A']
01516350,2016-11-13,4.9,['A']
01516350,2016-11-14,4.5,['A']
01516350,2016-11-15,5.6,['A']
01516350,2016-11-16,6.1,['A']
01516350,2016-11-17,6.2,['A']
01516350,2016-11-18,5.9,['A']
01516350,2016-11-19,6.6,['A']
01516350,2016-11-20,4.9,['A']
01516350,2016-11-21,2.7,['A']
01516350,2016-11-22,2.1,['A']
01516350,2016-11-23,2.2,['A']
01516350,2016-11-24,3.6,['A']
01516350,2016-11-25,4.7,['A']
01516350,2016-11-26,4.9,['A']
01516350,2016-11-27,4.9,['A']
01516350,2016-11-28,4.3,['A']
01516350,2016-11-29,5.6,['A']
01516350,2016-11-30,7.2,['A']
01516350,2016-12-01,7.2,['A']
01516350,2016-12-02,5.3,['A']
01516350,2016-12-03,4.6,['A']
01516350,2016-12-04,4.3,['A']
01516350,2016-12-05,4.1,['A']
01516350,2016-12-06,2.9,['A']
01516350,2016-12-07,3.4,['A']
01516350,2016-12-08,2.8,['A']
01516350,2016-12-09,1.6,['A']
01516350,2016-12-10,1.2,['A']
01516350,2016-12-11,0.0,['A']
01516350,2016-12-12,0.5,['A']
01516350,2016-12-13,1.5,['A']
01516350,2016-12-14,1.3,['A']
01516350,2016-12-15,-0.1,['A']
01516350,2016-12-16,-0.1,['A']
01516350,2016-12-17,-0.1,['A']
01516350,2016-12-18,-0.1,['A']
01516350,2016-12-19,-0.1,['A']
01516350,2016-12-20,-0.1,['A']
01516350,2016-12-21,-0.1,['A']
01516350,2016-12-22,-0.1,['A']
01516350,2016-12-23,-0.0,['A']
01516350,2016-12-24,0.8,['A']
01516350,2016-12-25,2.1,['A']
01516350,2016-12-26,1.3,['A']
01516350,2016-12-27,3.0,['A']
01516350,2016-12-28,1.9,['A']
01516350,2016-12-29,1.4,['A']
01516350,2016-12-30,1.3,['A']
01516350,2016-12-31,0.9,['A']
01516350,2017-01-01,1.8,['A']
01516350,2017-01-02,1.1,['A']
01516350,2017-01-03,2.8,['A']
01516350,2017-01-04,2.9,['A']
01516350,2017-01-05,0.3,['A']
01516350,2017-01-06,-0.1,['A']
01516350,2017-01-07,-0.1,['A']
01516350,2017-01-08,-0.1,['A']
01516350,2017-01-09,-0.1,['A']
01516350,2017-01-10,-0.1,['A']
01516350,2017-01-11,-0.1,['A']
01516350,2017-01-12,0.0,['A']
01516350,2017-01-13,0.7,['A']
01516350,2017-01-14,0.1,['A']
01516350,2017-01-15,0.1,['A']
01516350,2017-01-16,0.2,['A']
01516350,2017-01-17,1.6,['A']
01516350,2017-01-18,2.3,['A']
01516350,2017-01-19,2.8,['A']
01516350,2017-01-20,2.4,['A']
01516350,2017-01-21,3.3,['A']
01516350,2017-01-22,4.0,['A']
01516350,2017-01-23,4.2,['A']
01516350,2017-01-24,1.3,['A']
01516350,2017-01-25,2.6,['A']
01516350,2017-01-26,2.7,['A']
01516350,2017-01-27,2.2,['A']
01516350,2017-01-28,1.6,['A']
01516350,2017-01-29,1.7,['A']
01516350,2017-01-30,0.7,['A']
01516350,2017-01-31,0.4,['A']
01516350,2017-02-01,1.2,['A']
01516350,2017-02-02,0.4,['A']
01516350,2017-02-03,0.0,['A']
01516350,2017-02-04,-0.0,['A']
01516350,2017-02-05,0.3,['A']
01516350,2017-02-06,1.4,['A']
01516350,2017-02-07,1.7,['A']
01516350,2017-02-08,2.4,['A']
01516350,2017-02-09,0.4,['A']
01516350,2017-02-10,0.1,['A']
01516350,2017-02-11,1.2,['A']
01516350,2017-02-12,1.4,['A']
01516350,2017-02-13,1.1,['A']
01516350,2017-02-14,1.5,['A']
01516350,2017-02-15,2.1,['A']
01516350,2017-02-16,1.0,['A']
01516350,2017-02-17,1.5,['A']
01516350,2017-02-18,2.9,['A']
01516350,2017-02-19,3.9,['A']
01516350,2017-02-20,3.8,['A']
01516350,2017-02-21,2.9,['A']
01516350,2017-02-22,4.6,['A']
01516350,2017-02-23,5.6,['A']
01516350,2017-02-24,7.6,['A']
01516350,2017-02-25,8.2,['A']
01516350,2017-02-26,4.0,['A']
01516350,2017-02-27,3.1,['A']
01516350,2017-02-28,5.3,['A']
01516350,2017-03-01,7.7,['A']
01516350,2017-03-02,5.4,['A']
01516350,2017-03-03,1.9,['A']
01516350,2017-03-04,0.3,['A']
01516350,2017-03-05,0.4,['A']
01516350,2017-03-06,1.8,['A']
01516350,2017-03-07,4.4,['A']
01516350,2017-03-08,5.4,['A']
01516350,2017-03-09,4.8,['A']
01516350,2017-03-10,3.2,['A']
01516350,2017-03-11,0.2,['A']
01516350,2017-03-12,0.1,['A']
01516350,2017-03-13,0.2,['A']
01516350,2017-03-14,-0.1,['A']
01516350,2017-03-15,-0.1,['A']
01516350,2017-03-16,-0.0,['A']
01516350,2017-03-17,0.1,['A']
01516350,2017-03-18,0.6,['A']
01516350,2017-03-19,1.8,['A']
01516350,2017-03-20,1.8,['A']
01516350,2017-03-21,3.6,['A']
01516350,2017-03-22,2.2,['A']
01516350,2017-03-23,1.9,['A']
01516350,2017-03-24,3.2,['A']
01516350,2017-03-25,4.6,['A']
01516350,2017-03-26,3.8,['A']
01516350,2017-03-27,5.3,['A']
01516350,2017-03-28,5.9,['A']
01516350,2017-03-29,6.1,['A']
01516350,2017-03-30,4.3,['A']
01516350,2017-03-31,4.1,['A']
01516350,2017-04-01,4.2,['A']
01516350,2017-04-02,5.3,['A']
01516350,2017-04-03,6.9,['A']
01516350,2017-04-04,8.7,['A']
01516350,2017-04-05,8.8,['A']
01516350,2017-04-06,7.8,['A']
01516350,2017-04-07,5.7,['A']
01516350,2017-04-08,5.5,['A']
01516350,2017-04-09,7.0,['A']
01516350,2017-04-10,9.1,['A']
01516350,2017-04-11,10.4,['A']
01516350,2017-04-12,11.4,['A']
01516350,2017-04-13,8.9,['A']
01516350,2017-04-14,9.1,['A']
01516350,2017-04-15,9.7,['A']
01516350,2017-04-16,12.0,['A']
01516350,2017-04-17,12.2,['A']
01516350,2017-04-18,11.0,['A']
01516350,2017-04-19,9.7,['A']
01516350,2017-04-20,10.4,['A']
01516350,2017-04-21,11.8,['A']
01516350,2017-04-22,9.9,['A']
01516350,2017-04-23,9.8,['A']
01516350,2017-04-24,11.0,['A']
01516350,2017-04-25,11.2,['A']
01516350,2017-04-26,12.8,['A']
01516350,2017-04-27,13.5,['A']
01516350,2017-04-28,14.3,['A']
01516350,2017-04-29,12.9,['A']
01516350,2017-04-30,12.4,['A']
01516350,2017-05-01,13.7,['A']
01516350,2017-05-02,12.8,['A']
01516350,2017-05-03,11.3,['A']
01516350,2017-05-04,9.1,['A']
01516350,2017-05-05,9.9,['A']
01516350,2017-05-06,10.8,['A']
01516350,2017-05-07,9.0,['A']
01516350,2017-05-08,9.1,['A']
01516350,2017-05-09,9.8,['A']
01516350,2017-05-10,10.6,['A']
01516350,2017-05-11,9.6,['A']
01516350,2017-05-12,10.2,['A']
01516350,2017-05-13,10.1,['A']
01516350,2017-05-14,10.4,['A']
01516350,2017-05-15,11.6,['A']
01516350,2017-05-16,11.8,['A']
01516350,2017-05-17,14.7,['A']
01516350,2017-05-18,17.4,['A']
01516350,2017-05-19,18.5,['A']
01516350,2017-05-20,15.7,['A']
01516350,2017-05-21,13.9,['A']
01516350,2017-05-22,13.7,['A']
01516350,2017-05-23,14.7,['A']
01516350,2017-05-24,16.0,['A']
01516350,2017-05-25,15.1,['A']
01516350,2017-05-26,14.3,['A']
01516350,2017-05-27,15.2,['A']
01516350,2017-05-28,16.0,['A']
01516350,2017-05-29,16.8,['A']
01516350,2017-05-30,15.7,['A']
01516350,2017-05-31,15.7,['A']
01516350,2017-06-01,15.2,['A']
01516350,2017-06-02,14.9,['A']
01516350,2017-06-03,15.4,['A']
01516350,2017-06-04,13.3,['A']
01516350,2017-06-05,14.1,['A']
01516350,2017-06-06,15.5,['A']
01516350,2017-06-07,15.2,['A']
01516350,2017-06-08,15.6,['A']
01516350,2017-06-09,16.5,['A']
01516350,2017-06-10,18.6,['A']
01516350,2017-06-11,20.5,['A']
01516350,2017-06-12,21.6,['A']
01516350,2017-06-13,22.3,['A']
01516350,2017-06-14,22.5,['A']
01516350,2017-06-15,20.6,['A']
01516350,2017-06-16,20.5,['A']
01516350,2017-06-17,21.1,['A']
01516350,2017-06-18,23.1,['A']
01516350,2017-06-19,20.6,['A']
01516350,2017-06-20,18.9,['A']
01516350,2017-06-21,19.4,['A']
01516350,2017-06-22,19.6,['A']
01516350,2017-06-23,20.5,['A']
01516350,2017-06-24,21.3,['A']
01516350,2017-06-25,20.4,['A']
01516350,2017-06-26,19.2,['A']
01516350,2017-06-27,18.8,['A']
01516350,2017-06-28,18.6,['A']
01516350,2017-06-29,20.4,['A']
01516350,2017-06-30,22.7,['A']
01516350,2017-07-01,23.0,['A']
01516350,2017-07-02,22.8,['A']
01516350,2017-07-03,22.6,['A']
01516350,2017-07-04,22.8,['A']
01516350,2017-07-05,22.5,['A']
01516350,2017-07-06,21.7,['A']
01516350,2017-07-07,22.8,['A']
01516350,2017-07-08,22.7,['A']
01516350,2017-07-09,21.9,['A']
01516350,2017-07-10,21.3,['A']
01516350,2017-07-11,21.6,['A']
01516350,2017-07-12,23.0,['A']
01516350,2017-07-13,23.0,['A']
01516350,2017-07-14,22.4,['A']
01516350,2017-07-15,22.1,['A']
01516350,2017-07-16,22.1,['A']
01516350,2017-07-17,23.0,['A']
01516350,2017-07-18,23.6,['A']
01516350,2017-07-19,24.0,['A']
01516350,2017-07-20,24.3,['A']
01516350,2017-07-21,24.6,['A']
01516350,2017-07-22,23.2,['A']
01516350,2017-07-23,22.6,['A']
01516350,2017-07-24,20.0,['A']
01516350,2017-07-25,18.9,['A']
01516350,2017-07-26,18.8,['A']
01516350,2017-07-27,19.8,['A']
01516350,2017-07-28,19.8,['A']
01516350,2017-07-29,19.8,['A']
01516350,2017-07-30,19.7,['A']
01516350,2017-07-31,21.6,['A']
01516350,2017-08-01,22.7,['A']
01516350,2017-08-02,23.1,['A']
01516350,2017-08-03,22.3,['A']
01516350,2017-08-04,22.4,['A']
01516350,2017-08-05,20.5,['A']
01516350,2017-08-06,18.7,['A']
01516350,2017-08-07,18.6,['A']
01516350,2017-08-08,19.3,['A']
01516350,2017-08-09,20.1,['A']
01516350,2017-08-10,20.6,['A']
01516350,2017-08-11,20.5,['A']
01516350,2017-08-12,19.2,['A']
01516350,2017-08-13,20.1,['A']
01516350,2017-08-14,19.7,['A']
01516350,2017-08-15,21.4,['A']
01516350,2017-08-16,22.2,['A']
01516350,2017-08-17,21.7,['A']
01516350,2017-08-18,22.5,['A']
01516350,2017-08-19,21.7,['A']
01516350,2017-08-20,21.2,['A']
01516350,2017-08-21,21.6,['A']
01516350,2017-08-22,22.7,['A']
01516350,2017-08-23,21.2,['A']
01516350,2017-08-24,19.1,['A']
01516350,2017-08-25,19.1,['A']
01516350,2017-08-26,18.6,['A']
01516350,2017-08-27,18.3,['A']
01516350,2017-08-28,17.7,['A']
01516350,2017-08-29,17.2,['A']
01516350,2017-08-30,17.8,['A']
01516350,2017-08-31,17.5,['A']
01516350,2017-09-01,16.7,['A']
01516350,2017-09-02,15.8,['A']
01516350,2017-09-03,15.4,['A']
01516350,2017-09-04,16.7,['A']
01516350,2017-09-05,18.3,['A']
01516350,2017-09-06,16.9,['A']
01516350,2017-09-07,16.6,['A']
01516350,2017-09-08,15.9,['A']
01516350,2017-09-09,15.0,['A']
01516350,2017-09-10,15.0,['A']
01516350,2017-09-11,15.8,['A']
01516350,2017-09-12,16.6,['A']
01516350,2017-09-13,17.2,['A']
01516350,2017-09-14,18.2,['A']
01516350,2017-09-15,19.0,['A']
01516350,2017-09-16,19.6,['A']
01516350,2017-09-17,20.2,['A']
01516350,2017-09-18,20.6,['A']
01516350,2017-09-19,20.5,['A']
01516350,2017-09-20,19.9,['A']
01516350,2017-09-21,19.8,['A']
01516350,2017-09-22,19.8,['A']
01516350,2017-09-23,19.5,['A']
01516350,2017-09-24,20.3,['A']
01516350,2017-09-25,21.3,['A']
01516350,2017-09-26,21.4,['A']
01516350,2017-09-27,21.6,['A']
01516350,2017-09-28,19.2,['A']
01516350,2017-09-29,16.6,['A']
01516350,2017-09-30,14.5,['A']
01516350,2017-10-01,13.3,['A']
01516350,2017-10-02,13.1,['A']
01516350,2017-10-03,13.7,['A']
01516350,2017-10-04,15.2,['A']
