mechanism,network_id,station_id,gap_length,trial_mean_mae_deg_c,n_trial_placements,network_trial_mean_mae_deg_c
b_multi_block,huc8_05030103,03098600,365,1.2560686148573816,12,1.0206571081986462
b_multi_block,huc8_05030103,03091500,7,0.4158032709643953,12,0.5876647769658104
b_multi_block,huc8_05030103,03091500,14,0.45245278491860336,12,0.5876647769658104
b_multi_block,huc8_05030103,03091500,30,0.5070367191539197,12,0.5876647769658104
b_multi_block,huc8_05030103,03091500,60,0.5751966360883994,12,0.5876647769658104
b_multi_block,huc8_05030103,03091500,90,0.509357859838616,12,0.5876647769658104
b_multi_block,huc8_05030103,03091500,180,0.6676539140449904,12,0.5876647769658104
b_multi_block,huc8_05030103,03091500,365,0.9861522537517492,12,0.5876647769658104
b_multi_block,huc8_05030103,03092460,7,0.38210266047999975,12,0.5447327036938364
b_multi_block,huc8_05030103,03092460,14,0.4665534627579508,12,0.5447327036938364
b_multi_block,huc8_05030103,03092460,30,0.5130420128504435,12,0.5447327036938364
b_multi_block,huc8_05030103,03092460,60,0.5706958713548052,12,0.5447327036938364
b_multi_block,huc8_05030103,03092460,90,0.5150398906955013,12,0.5447327036938364
b_multi_block,huc8_05030103,03092460,180,0.5848293283305785,12,0.5447327036938364
b_multi_block,huc8_05030103,03092460,365,0.7808656993875766,12,0.5447327036938364
b_multi_block,huc8_05030103,03094000,7,0.7529455139900424,12,0.960582540885993
b_multi_block,huc8_05030103,03094000,14,0.8076302092888259,12,0.960582540885993
b_multi_block,huc8_05030103,03094000,30,0.9525499381124972,12,0.960582540885993
b_multi_block,huc8_05030103,03094000,60,0.9653958743541606,12,0.960582540885993
b_multi_block,huc8_05030103,03094000,90,0.9793169535877597,12,0.960582540885993
b_multi_block,huc8_05030103,03094000,180,1.1152823430609013,12,0.960582540885993
b_multi_block,huc8_05030103,03094000,365,1.1509569538077635,12,0.960582540885993
b_multi_block,huc8_05030103,03090500,7,0.5336494775045486,12,0.5489653829561837
b_multi_block,huc8_05030103,03090500,14,0.4284513464995792,12,0.5489653829561837
b_multi_block,huc8_05030103,03090500,30,0.5811824315124089,12,0.5489653829561837
b_multi_block,huc8_05030103,03090500,60,0.507150814168983,12,0.5489653829561837
b_multi_block,huc8_05030103,03090500,90,0.4939147930675083,12,0.5489653829561837
b_multi_block,huc8_05030103,03090500,180,0.570219456365815,12,0.5489653829561837
b_multi_block,huc8_05030103,03090500,365,0.7281893615744429,12,0.5489653829561837
b_multi_block,huc8_05030103,03099500,7,0.496115967773256,12,0.7893895881145132
b_multi_block,huc8_05030103,03099500,14,0.5703181246916454,12,0.7893895881145132
b_multi_block,huc8_05030103,03099500,30,0.7335489284329944,12,0.7893895881145132
b_multi_block,huc8_05030103,03099500,60,0.8596332221229873,12,0.7893895881145132
b_multi_block,huc8_05030103,03099500,90,0.8448652301066452,12,0.7893895881145132
b_multi_block,huc8_05030103,03099500,180,0.9992891838622314,12,0.7893895881145132
b_multi_block,huc8_05030103,03099500,365,1.0219564598118334,12,0.7893895881145132
b_multi_block,huc8_05030103,03086500,7,0.9758369101654916,12,1.022289808451739
b_multi_block,huc8_05030103,03086500,14,0.7801994578114578,12,1.022289808451739
b_multi_block,huc8_05030103,03086500,30,0.8361211871355771,12,1.022289808451739
b_multi_block,huc8_05030103,03086500,60,1.044878723308858,12,1.022289808451739
b_multi_block,huc8_05030103,03086500,90,1.0539128900729808,12,1.022289808451739
b_multi_block,huc8_05030103,03086500,180,1.1537904819587022,12,1.022289808451739
b_multi_block,huc8_05030103,03086500,365,1.3112890087091047,12,1.022289808451739
b_multi_block,huc8_05030103,03095500,7,0.3958321068968093,12,0.6399273900786271
b_multi_block,huc8_05030103,03095500,14,0.4800342940148854,12,0.6399273900786271
b_multi_block,huc8_05030103,03095500,30,0.600005147871044,12,0.6399273900786271
b_multi_block,huc8_05030103,03095500,60,0.6630014126996199,12,0.6399273900786271
b_multi_block,huc8_05030103,03095500,90,0.6131215647359689,12,0.6399273900786271
b_multi_block,huc8_05030103,03095500,180,0.7865683720122884,12,0.6399273900786271
b_multi_block,huc8_05030103,03095500,365,0.9409288323197735,12,0.6399273900786271
b_multi_block,huc8_05030103,03092090,7,0.7874932794521253,12,0.9550809831270684
b_multi_block,huc8_05030103,03092090,14,0.8373497498975624,12,0.9550809831270684
b_multi_block,huc8_05030103,03092090,30,0.8517833209700053,12,0.9550809831270684
b_multi_block,huc8_05030103,03092090,60,0.9861117290829619,12,0.9550809831270684
b_multi_block,huc8_05030103,03092090,90,1.071582375806239,12,0.9550809831270684
b_multi_block,huc8_05030103,03092090,180,1.1107100583957852,12,0.9550809831270684
b_multi_block,huc8_05030103,03092090,365,1.0405363682847997,12,0.9550809831270684
b_multi_block,huc8_02040101,01426500,7,0.3682550312507722,12,0.4337250158278048
b_multi_block,huc8_02040101,01426500,14,0.32108063820217336,12,0.4337250158278048
b_multi_block,huc8_02040101,01426500,30,0.4114212824569808,12,0.4337250158278048
b_multi_block,huc8_02040101,01426500,60,0.4014766116771433,12,0.4337250158278048
b_multi_block,huc8_02040101,01426500,90,0.4341711183609786,12,0.4337250158278048
b_multi_block,huc8_02040101,01426500,180,0.530896266941671,12,0.4337250158278048
b_multi_block,huc8_02040101,01426500,365,0.5687741619049141,12,0.4337250158278048
b_multi_block,huc8_02040101,01427510,7,0.41958652308787253,12,0.6204689390182763
b_multi_block,huc8_02040101,01427510,14,0.5037322244188372,12,0.6204689390182763
b_multi_block,huc8_02040101,01427510,30,0.6287789363135622,12,0.6204689390182763
b_multi_block,huc8_02040101,01427510,60,0.5607304299199475,12,0.6204689390182763
b_multi_block,huc8_02040101,01427510,90,0.6915524857786174,12,0.6204689390182763
b_multi_block,huc8_02040101,01427510,180,0.7640136193963527,12,0.6204689390182763
b_multi_block,huc8_02040101,01427510,365,0.7748883542127443,12,0.6204689390182763
b_multi_block,huc8_02040101,01427000,7,0.3743711799250118,12,0.5272516445892569
b_multi_block,huc8_02040101,01427000,14,0.4350496967761068,12,0.5272516445892569
b_multi_block,huc8_02040101,01427000,30,0.4857275384229918,12,0.5272516445892569
b_multi_block,huc8_02040101,01427000,60,0.4929791114623529,12,0.5272516445892569
b_multi_block,huc8_02040101,01427000,90,0.6037485224672882,12,0.5272516445892569
b_multi_block,huc8_02040101,01427000,180,0.6446436372474137,12,0.5272516445892569
b_multi_block,huc8_02040101,01427000,365,0.6542418258236328,12,0.5272516445892569
b_multi_block,huc8_02040101,01428500,7,0.5897867720773708,12,0.6745742636746915
b_multi_block,huc8_02040101,01428500,14,0.5026655019543667,12,0.6745742636746915
b_multi_block,huc8_02040101,01428500,30,0.6873226818742437,12,0.6745742636746915
b_multi_block,huc8_02040101,01428500,60,0.620721459211523,12,0.6745742636746915
b_multi_block,huc8_02040101,01428500,90,0.7322381668868991,12,0.6745742636746915
b_multi_block,huc8_02040101,01428500,180,0.7922002282293721,12,0.6745742636746915
b_multi_block,huc8_02040101,01428500,365,0.7970850354890642,12,0.6745742636746915
b_multi_block,huc8_02040101,01425000,7,0.2621400923956008,12,0.4488528005646733
b_multi_block,huc8_02040101,01425000,14,0.3732420654523941,12,0.4488528005646733
b_multi_block,huc8_02040101,01425000,30,0.35089102089405055,12,0.4488528005646733
b_multi_block,huc8_02040101,01425000,60,0.40370733155144584,12,0.4488528005646733
b_multi_block,huc8_02040101,01425000,90,0.4303652139946266,12,0.4488528005646733
b_multi_block,huc8_02040101,01425000,180,0.5517991891724092,12,0.4488528005646733
b_multi_block,huc8_02040101,01425000,365,0.7698246904921858,12,0.4488528005646733
b_multi_block,huc8_02040101,01427207,7,0.26304804804247045,12,0.41270335702604155
b_multi_block,huc8_02040101,01427207,14,0.3126346360121499,12,0.41270335702604155
b_multi_block,huc8_02040101,01427207,30,0.40740498956292875,12,0.41270335702604155
b_multi_block,huc8_02040101,01427207,60,0.44398146963154433,12,0.41270335702604155
b_multi_block,huc8_02040101,01427207,90,0.4535307934688388,12,0.41270335702604155
b_multi_block,huc8_02040101,01427207,180,0.5068044625353758,12,0.41270335702604155
b_multi_block,huc8_02040101,01427207,365,0.501519099928983,12,0.41270335702604155
b_multi_block,arso_savinja,6060,7,0.3490404679661705,12,0.4149398022779002
b_multi_block,arso_savinja,6060,14,0.3510571738084158,12,0.4149398022779002
b_multi_block,arso_savinja,6060,30,0.37978092008166847,12,0.4149398022779002
b_multi_block,arso_savinja,6060,60,0.4110400889979469,12,0.4149398022779002
b_multi_block,arso_savinja,6060,90,0.42341422685870417,12,0.4149398022779002
b_multi_block,arso_savinja,6060,180,0.4777563616743794,12,0.4149398022779002
b_multi_block,arso_savinja,6060,365,0.5124893765580164,12,0.4149398022779002
b_multi_block,arso_savinja,6200,7,0.23288627806163956,12,0.2701765435881053
b_multi_block,arso_savinja,6200,14,0.21047976982025873,12,0.2701765435881053
b_multi_block,arso_savinja,6200,30,0.27051658723089433,12,0.2701765435881053
b_multi_block,arso_savinja,6200,60,0.27822510275575857,12,0.2701765435881053
b_multi_block,arso_savinja,6200,90,0.2717339616793173,12,0.2701765435881053
b_multi_block,arso_savinja,6200,180,0.28407985270023345,12,0.2701765435881053
b_multi_block,arso_savinja,6200,365,0.343314252868635,12,0.2701765435881053
b_multi_block,arso_savinja,6120,7,0.14588125206175298,12,0.17844221859156675
b_multi_block,arso_savinja,6120,14,0.17698639120374407,12,0.17844221859156675
b_multi_block,arso_savinja,6120,30,0.17895274586147733,12,0.17844221859156675
b_multi_block,arso_savinja,6120,60,0.17881935656070705,12,0.17844221859156675
b_multi_block,arso_savinja,6120,90,0.1816401043644658,12,0.17844221859156675
b_multi_block,arso_savinja,6120,180,0.18985780420126733,12,0.17844221859156675
b_multi_block,arso_savinja,6120,365,0.1969578758875529,12,0.17844221859156675
b_multi_block,arso_savinja,6020,7,0.3736355327424549,12,0.4516378123946309
b_multi_block,arso_savinja,6020,14,0.4385663551943642,12,0.4516378123946309
b_multi_block,arso_savinja,6020,30,0.4183984291553497,12,0.4516378123946309
b_multi_block,arso_savinja,6020,60,0.4580692986647288,12,0.4516378123946309
b_multi_block,arso_savinja,6020,90,0.435838738017612,12,0.4516378123946309
b_multi_block,arso_savinja,6020,180,0.4854188065175657,12,0.4516378123946309
b_multi_block,arso_savinja,6020,365,0.5515375264703412,12,0.4516378123946309
b_multi_block,arso_savinja,6140,7,0.2463264011201404,12,0.2994545499012296
b_multi_block,arso_savinja,6140,14,0.25305826720737273,12,0.2994545499012296
b_multi_block,arso_savinja,6140,30,0.2605483463075426,12,0.2994545499012296
b_multi_block,arso_savinja,6140,60,0.29941751374138725,12,0.2994545499012296
b_multi_block,arso_savinja,6140,90,0.30907760010825264,12,0.2994545499012296
b_multi_block,arso_savinja,6140,180,0.3338385483732929,12,0.2994545499012296
b_multi_block,arso_savinja,6140,365,0.39391517245061863,12,0.2994545499012296
b_multi_block,gkd_bayern_isar,16005701,7,0.4707482241448902,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16005701,14,0.5058457117705119,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16005701,30,0.6041362051831352,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16005701,60,0.7149593572815259,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16005701,90,0.745173429912991,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16005701,180,0.870790783630477,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16005701,365,1.084710602292187,12,0.7137663306022453
b_multi_block,gkd_bayern_isar,16007004,7,0.441251562322889,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16007004,14,0.5536361932044939,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16007004,30,0.7974754843446944,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16007004,60,0.8638135611183113,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16007004,90,0.9261279652516047,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16007004,180,1.1233778646533137,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16007004,365,1.342939249734356,12,0.8640888400899517
b_multi_block,gkd_bayern_isar,16003003,7,0.39503964356013704,12,0.46354444357624774
b_multi_block,gkd_bayern_isar,16003003,14,0.34193861399378095,12,0.46354444357624774
b_multi_block,gkd_bayern_isar,16003003,30,0.42274417532814873,12,0.46354444357624774
b_multi_block,gkd_bayern_isar,16003003,60,0.4477436335881551,12,0.46354444357624774
b_multi_block,gkd_bayern_isar,16003003,90,0.46880519504900336,12,0.46354444357624774
b_multi_block,gkd_bayern_isar,16003003,180,0.544216732095789,12,0.46354444357624774
b_multi_block,gkd_bayern_isar,16003003,365,0.6243231114187198,12,0.46354444357624774
b_multi_block,huc8_02040104,01436690,7,0.7918252797730799,12,0.9212303587742442
b_multi_block,huc8_02040104,01436690,14,0.8060549395214323,12,0.9212303587742442
b_multi_block,huc8_02040104,01436690,30,0.8093937825245989,12,0.9212303587742442
b_multi_block,huc8_02040104,01436690,60,1.108679191072782,12,0.9212303587742442
b_multi_block,huc8_02040104,01436690,90,0.9719719801653453,12,0.9212303587742442
b_multi_block,huc8_02040104,01436690,180,1.039456979588226,12,0.9212303587742442
b_multi_block,huc8_02040104,01436690,365,,0,0.9212303587742442
b_multi_block,huc8_02040104,01432805,7,0.6957816412228914,12,0.8266325859840433
b_multi_block,huc8_02040104,01432805,14,0.570681194942985,12,0.8266325859840433
b_multi_block,huc8_02040104,01432805,30,0.7897963731218546,12,0.8266325859840433
b_multi_block,huc8_02040104,01432805,60,0.8999810763038437,12,0.8266325859840433
b_multi_block,huc8_02040104,01432805,90,0.8947234071038674,12,0.8266325859840433
b_multi_block,huc8_02040104,01432805,180,1.1088318232088177,12,0.8266325859840433
b_multi_block,huc8_02040104,01432805,365,,0,0.8266325859840433
b_multi_block,huc8_02040104,01432160,7,0.5416001958861237,12,0.6671915492951513
b_multi_block,huc8_02040104,01432160,14,0.6064193630502337,12,0.6671915492951513
b_multi_block,huc8_02040104,01432160,30,0.7040964898373933,12,0.6671915492951513
b_multi_block,huc8_02040104,01432160,60,0.6949011593079195,12,0.6671915492951513
b_multi_block,huc8_02040104,01432160,90,0.681361209301416,12,0.6671915492951513
b_multi_block,huc8_02040104,01432160,180,0.7747708783878218,12,0.6671915492951513
b_multi_block,huc8_02040104,01432160,365,,0,0.6671915492951513
b_multi_block,huc8_02040104,01432110,7,0.4831102769289697,12,0.7265017175144841
b_multi_block,huc8_02040104,01432110,14,0.7075569944899707,12,0.7265017175144841
b_multi_block,huc8_02040104,01432110,30,0.7618818954631893,12,0.7265017175144841
b_multi_block,huc8_02040104,01432110,60,0.796011615436938,12,0.7265017175144841
b_multi_block,huc8_02040104,01432110,90,0.7810311384012717,12,0.7265017175144841
b_multi_block,huc8_02040104,01432110,180,0.8294183843665653,12,0.7265017175144841
b_multi_block,huc8_02040104,01432110,365,,0,0.7265017175144841
c_summer_biased,gkd_bayern_main,24064003,7,0.3571623211815244,12,0.5397092681650132
c_summer_biased,gkd_bayern_main,24064003,14,0.5610767648333596,12,0.5397092681650132
c_summer_biased,gkd_bayern_main,24064003,30,0.7740667560365465,12,0.5397092681650132
c_summer_biased,gkd_bayern_main,24064003,60,0.4665312306086223,12,0.5397092681650132
c_summer_biased,gkd_bayern_main,24064003,90,,0,0.5397092681650132
c_summer_biased,gkd_bayern_main,24064003,180,,0,0.5397092681650132
c_summer_biased,gkd_bayern_main,24064003,365,,0,0.5397092681650132
c_summer_biased,gkd_bayern_main,24010004,7,0.6253371261415027,12,0.8593738137114615
c_summer_biased,gkd_bayern_main,24010004,14,0.8676985842841011,12,0.8593738137114615
c_summer_biased,gkd_bayern_main,24010004,30,1.148714093897078,12,0.8593738137114615
c_summer_biased,gkd_bayern_main,24010004,60,0.7957454505231644,12,0.8593738137114615
c_summer_biased,gkd_bayern_main,24010004,90,,0,0.8593738137114615
c_summer_biased,gkd_bayern_main,24010004,180,,0,0.8593738137114615
c_summer_biased,gkd_bayern_main,24010004,365,,0,0.8593738137114615
c_summer_biased,gkd_bayern_main,24022003,7,0.3289775167192732,12,0.5849380257583799
c_summer_biased,gkd_bayern_main,24022003,14,0.6645185606820242,12,0.5849380257583799
c_summer_biased,gkd_bayern_main,24022003,30,0.8055774688720702,12,0.5849380257583799
c_summer_biased,gkd_bayern_main,24022003,60,0.5406785567601522,12,0.5849380257583799
c_summer_biased,gkd_bayern_main,24022003,90,,0,0.5849380257583799
c_summer_biased,gkd_bayern_main,24022003,180,,0,0.5849380257583799
c_summer_biased,gkd_bayern_main,24022003,365,,0,0.5849380257583799
c_summer_biased,gkd_bayern_main,24042000,7,0.5328496274493991,12,0.5940164612730346
c_summer_biased,gkd_bayern_main,24042000,14,0.583575815246219,12,0.5940164612730346
c_summer_biased,gkd_bayern_main,24042000,30,0.8066837660471601,12,0.5940164612730346
c_summer_biased,gkd_bayern_main,24042000,60,0.45295663634936006,12,0.5940164612730346
c_summer_biased,gkd_bayern_main,24042000,90,,0,0.5940164612730346
c_summer_biased,gkd_bayern_main,24042000,180,,0,0.5940164612730346
c_summer_biased,gkd_bayern_main,24042000,365,,0,0.5940164612730346
c_summer_biased,gkd_bayern_main,24012203,7,0.523171106974284,12,0.7686374909679096
c_summer_biased,gkd_bayern_main,24012203,14,0.7635058959325155,12,0.7686374909679096
c_summer_biased,gkd_bayern_main,24012203,30,1.0774036682976615,12,0.7686374909679096
c_summer_biased,gkd_bayern_main,24012203,60,0.710469292667177,12,0.7686374909679096
c_summer_biased,gkd_bayern_main,24012203,90,,0,0.7686374909679096
c_summer_biased,gkd_bayern_main,24012203,180,,0,0.7686374909679096
c_summer_biased,gkd_bayern_main,24012203,365,,0,0.7686374909679096
c_summer_biased,gkd_bayern_main,24078008,7,0.29935834521339066,12,0.5271807407434025
c_summer_biased,gkd_bayern_main,24078008,14,0.5646325940177555,12,0.5271807407434025
c_summer_biased,gkd_bayern_main,24078008,30,0.8266174189249673,12,0.5271807407434025
c_summer_biased,gkd_bayern_main,24078008,60,0.4181146048174964,12,0.5271807407434025
c_summer_biased,gkd_bayern_main,24078008,90,,0,0.5271807407434025
c_summer_biased,gkd_bayern_main,24078008,180,,0,0.5271807407434025
c_summer_biased,gkd_bayern_main,24078008,365,,0,0.5271807407434025
c_summer_biased,huc8_17090004,14159200,7,0.2951668818791707,12,0.39103278686129855
c_summer_biased,huc8_17090004,14159200,14,0.3549345850944519,12,0.39103278686129855
c_summer_biased,huc8_17090004,14159200,30,0.3814794121848213,12,0.39103278686129855
c_summer_biased,huc8_17090004,14159200,60,0.5022829206784566,12,0.39103278686129855
c_summer_biased,huc8_17090004,14159200,90,0.43643380827373934,8,0.39103278686129855
c_summer_biased,huc8_17090004,14159200,180,,0,0.39103278686129855
c_summer_biased,huc8_17090004,14159200,365,,0,0.39103278686129855
c_summer_biased,huc8_17090004,14162500,7,0.22404766763959613,12,0.3276649129485327
c_summer_biased,huc8_17090004,14162500,14,0.3056224039622715,12,0.3276649129485327
c_summer_biased,huc8_17090004,14162500,30,0.3565387042363484,12,0.3276649129485327
c_summer_biased,huc8_17090004,14162500,60,0.4115962437788645,12,0.3276649129485327
c_summer_biased,huc8_17090004,14162500,90,0.3469468612141079,8,0.3276649129485327
c_summer_biased,huc8_17090004,14162500,180,,0,0.3276649129485327
c_summer_biased,huc8_17090004,14162500,365,,0,0.3276649129485327
c_summer_biased,huc8_17090004,14159500,7,0.42593103363400425,12,0.5484183466556122
c_summer_biased,huc8_17090004,14159500,14,0.4972363767169772,12,0.5484183466556122
c_summer_biased,huc8_17090004,14159500,30,0.7243533510631988,12,0.5484183466556122
c_summer_biased,huc8_17090004,14159500,60,0.5923613992002276,12,0.5484183466556122
c_summer_biased,huc8_17090004,14159500,90,0.4791051856676738,8,0.5484183466556122
c_summer_biased,huc8_17090004,14159500,180,,0,0.5484183466556122
c_summer_biased,huc8_17090004,14159500,365,,0,0.5484183466556122
c_summer_biased,huc8_17090004,14162200,7,0.24383776755560002,12,1.0253797279193557
c_summer_biased,huc8_17090004,14162200,14,0.25958224705287397,12,1.0253797279193557
c_summer_biased,huc8_17090004,14162200,30,0.645992786354489,12,1.0253797279193557
c_summer_biased,huc8_17090004,14162200,60,1.6684944812456768,12,1.0253797279193557
c_summer_biased,huc8_17090004,14162200,90,2.950797172122532,8,1.0253797279193557
c_summer_biased,huc8_17090004,14162200,180,,0,1.0253797279193557
c_summer_biased,huc8_17090004,14162200,365,,0,1.0253797279193557
c_summer_biased,huc8_17090004,14163900,7,0.29629457564581,12,0.36701996465025194
c_summer_biased,huc8_17090004,14163900,14,0.41169897601718003,12,0.36701996465025194
c_summer_biased,huc8_17090004,14163900,30,0.4547498967912462,12,0.36701996465025194
c_summer_biased,huc8_17090004,14163900,60,0.3369267823961047,12,0.36701996465025194
c_summer_biased,huc8_17090004,14163900,90,0.31286504079425154,7,0.36701996465025194
c_summer_biased,huc8_17090004,14163900,180,,0,0.36701996465025194
c_summer_biased,huc8_17090004,14163900,365,,0,0.36701996465025194
c_summer_biased,huc8_17090004,14161100,7,0.4665176618666875,12,0.8356268530773198
c_summer_biased,huc8_17090004,14161100,14,0.7801813625154042,12,0.8356268530773198
c_summer_biased,huc8_17090004,14161100,30,0.7908111008008322,12,0.8356268530773198
c_summer_biased,huc8_17090004,14161100,60,1.1799046365420023,12,0.8356268530773198
c_summer_biased,huc8_17090004,14161100,90,1.023265828953849,8,0.8356268530773198
c_summer_biased,huc8_17090004,14161100,180,,0,0.8356268530773198
c_summer_biased,huc8_17090004,14161100,365,,0,0.8356268530773198
c_summer_biased,huc8_17090004,14164900,7,0.33970464524768657,12,0.45894967285819066
c_summer_biased,huc8_17090004,14164900,14,0.5055509306135633,12,0.45894967285819066
c_summer_biased,huc8_17090004,14164900,30,0.5472800286610922,12,0.45894967285819066
c_summer_biased,huc8_17090004,14164900,60,0.4739885879887476,12,0.45894967285819066
c_summer_biased,huc8_17090004,14164900,90,0.41286142124070063,8,0.45894967285819066
c_summer_biased,huc8_17090004,14164900,180,,0,0.45894967285819066
c_summer_biased,huc8_17090004,14164900,365,,0,0.45894967285819066
c_summer_biased,gkd_bayern_donau,10046105,7,0.6697830018543062,12,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10046105,14,0.9954954260871524,12,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10046105,30,1.05320387840271,12,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10046105,60,1.0874178569846682,12,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10046105,90,1.2927268773538099,12,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10046105,180,,0,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10046105,365,,0,1.0197254081365292
c_summer_biased,gkd_bayern_donau,10091008,7,0.5354851722717285,12,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10091008,14,0.9573902970268612,12,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10091008,30,1.1235488435957166,12,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10091008,60,1.1531670832633971,12,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10091008,90,1.2580247405281773,12,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10091008,180,,0,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10091008,365,,0,1.0055232273371761
c_summer_biased,gkd_bayern_donau,10081004,7,0.3066357499077205,12,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10081004,14,0.6355623983201525,12,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10081004,30,0.7478075769212511,12,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10081004,60,0.8278233353296915,12,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10081004,90,1.0435934455306441,12,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10081004,180,,0,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10081004,365,,0,0.7122845012018921
c_summer_biased,gkd_bayern_donau,10074009,7,0.5004368940989176,12,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10074009,14,0.9416146335147676,12,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10074009,30,1.0181760062111749,12,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10074009,60,1.0563961508538986,12,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10074009,90,0.8279097372293472,12,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10074009,180,,0,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10074009,365,,0,0.8689066843816211
c_summer_biased,gkd_bayern_donau,10089006,7,0.397724417277745,12,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10089006,14,0.7381930464789982,12,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10089006,30,0.8636194128460355,12,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10089006,60,0.8241968676779007,12,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10089006,90,0.7924870519726364,12,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10089006,180,,0,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10089006,365,,0,0.7232441592506632
c_summer_biased,gkd_bayern_donau,10098007,7,0.34180586905706495,12,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10098007,14,0.35318232150304896,12,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10098007,30,0.6342957756254407,12,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10098007,60,0.7318084192276001,12,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10098007,90,1.5997838449919666,12,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10098007,180,,0,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10098007,365,,0,0.7321752460810242
c_summer_biased,gkd_bayern_donau,10056302,7,0.5912447361719043,12,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10056302,14,0.9616836945215862,12,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10056302,30,1.081018115679423,12,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10056302,60,1.1267030351691776,12,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10056302,90,1.0937944218847486,12,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10056302,180,,0,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10056302,365,,0,0.9708888006853678
c_summer_biased,gkd_bayern_donau,10026293,7,0.6027330580211822,12,0.929988258351297
c_summer_biased,gkd_bayern_donau,10026293,14,0.8151125192642211,12,0.929988258351297
c_summer_biased,gkd_bayern_donau,10026293,30,1.0505760452482436,12,0.929988258351297
c_summer_biased,gkd_bayern_donau,10026293,60,1.138940283589893,12,0.929988258351297
c_summer_biased,gkd_bayern_donau,10026293,90,1.0528149426585496,11,0.929988258351297
c_summer_biased,gkd_bayern_donau,10026293,180,,0,0.929988258351297
c_summer_biased,gkd_bayern_donau,10026293,365,,0,0.929988258351297
c_summer_biased,gkd_bayern_donau,10039802,7,0.656934776760283,12,1.018643284429318
c_summer_biased,gkd_bayern_donau,10039802,14,0.9558536609013877,12,1.018643284429318
c_summer_biased,gkd_bayern_donau,10039802,30,1.1197479210959538,12,1.018643284429318
c_summer_biased,gkd_bayern_donau,10039802,60,1.2207838857173918,12,1.018643284429318
c_summer_biased,gkd_bayern_donau,10039802,90,1.1398961776715737,12,1.018643284429318
c_summer_biased,gkd_bayern_donau,10039802,180,,0,1.018643284429318
c_summer_biased,gkd_bayern_donau,10039802,365,,0,1.018643284429318
c_summer_biased,gkd_bayern_donau,10062000,7,1.0730060509272985,12,1.249088551404615
c_summer_biased,gkd_bayern_donau,10062000,14,1.2043674843651908,12,1.249088551404615
c_summer_biased,gkd_bayern_donau,10062000,30,1.1877280314763385,12,1.249088551404615
c_summer_biased,gkd_bayern_donau,10062000,60,1.4537636825773452,12,1.249088551404615
