network_id,station_id,gap_length,mechanism,observed_recovery_loss,n_placements,predicted_loss,fallback_type
arso_savinja,6200,30,a_uniform_block,0.3345858448346456,20,0.3144154772493574,station_horizon
arso_savinja,6200,60,a_uniform_block,0.40622458891073865,20,0.3178879345125623,station_horizon
arso_savinja,6200,90,a_uniform_block,0.42038769727283054,20,0.34079919483926563,station_horizon
arso_savinja,6200,180,a_uniform_block,0.7201328952974744,20,0.7853368574822391,station_horizon
arso_savinja,6200,365,a_uniform_block,1.2898979031223141,20,1.2762631026577187,station_horizon
foen_aare_aaregebiet,2016,7,a_uniform_block,0.2481299995694842,20,0.17945985453469415,station_horizon
foen_aare_aaregebiet,2016,14,a_uniform_block,0.32433840172631395,20,0.25213595889863505,station_horizon
foen_aare_aaregebiet,2016,30,a_uniform_block,0.4130462978045146,20,0.3848846912913853,station_horizon
foen_aare_aaregebiet,2016,60,a_uniform_block,0.47516360368728644,20,0.5405368345048692,station_horizon
foen_aare_aaregebiet,2016,90,a_uniform_block,0.796782389248742,20,0.707450738730254,station_horizon
foen_aare_aaregebiet,2016,180,a_uniform_block,2.077792968781789,20,1.7225183125248658,station_horizon
foen_aare_aaregebiet,2016,365,a_uniform_block,4.180679874101403,20,4.033258509605443,station_horizon
foen_aare_aaregebiet,2019,7,a_uniform_block,0.4474483781542097,20,0.3933396401859465,station_horizon
foen_aare_aaregebiet,2019,14,a_uniform_block,0.5228313371113369,20,0.4365925333045777,station_horizon
foen_aare_aaregebiet,2019,30,a_uniform_block,0.5989646980126698,20,0.49102262396282614,station_horizon
foen_aare_aaregebiet,2019,60,a_uniform_block,0.6034256930033366,20,0.5990876861148411,station_horizon
foen_aare_aaregebiet,2019,90,a_uniform_block,0.7161113853348626,20,0.7017200650109184,station_horizon
foen_aare_aaregebiet,2019,180,a_uniform_block,1.147192475880517,20,1.0601052992652964,station_horizon
foen_aare_aaregebiet,2019,365,a_uniform_block,2.197479794621141,20,1.9552170109661742,station_horizon
foen_aare_aaregebiet,2029,7,a_uniform_block,0.3923862183434622,20,0.33708069824037107,station_horizon
foen_aare_aaregebiet,2029,14,a_uniform_block,0.4373247340066092,20,0.500112986678169,station_horizon
foen_aare_aaregebiet,2029,30,a_uniform_block,0.6258774589538574,20,0.6119819957415263,station_horizon
foen_aare_aaregebiet,2029,60,a_uniform_block,0.7965683276017507,20,0.867550146738688,station_horizon
foen_aare_aaregebiet,2029,90,a_uniform_block,1.135029616101583,20,1.178208570215437,station_horizon
foen_aare_aaregebiet,2029,180,a_uniform_block,3.0162833524121178,20,2.850079334055936,station_horizon
foen_aare_aaregebiet,2029,365,a_uniform_block,6.065963831838843,20,5.842986283589717,station_horizon
foen_aare_aaregebiet,2030,7,a_uniform_block,0.22012169088636116,20,0.19862813268389015,station_horizon
foen_aare_aaregebiet,2030,14,a_uniform_block,0.2691458445276533,20,0.20820706503731864,station_horizon
foen_aare_aaregebiet,2030,30,a_uniform_block,0.2985203165372213,20,0.26583593479792283,station_horizon
foen_aare_aaregebiet,2030,60,a_uniform_block,0.35630200765927633,20,0.5255327255196042,station_horizon
foen_aare_aaregebiet,2030,90,a_uniform_block,0.5165055060068766,20,0.4767298783549556,station_horizon
foen_aare_aaregebiet,2030,180,a_uniform_block,1.1653636825720468,20,1.323286561400802,station_horizon
foen_aare_aaregebiet,2030,365,a_uniform_block,2.232936744138639,20,2.268671634669717,station_horizon
foen_aare_aaregebiet,2085,7,a_uniform_block,0.3859836124692644,20,0.43295494965144554,station_horizon
foen_aare_aaregebiet,2085,14,a_uniform_block,0.5425921357018606,20,0.5171178508940196,station_horizon
foen_aare_aaregebiet,2085,30,a_uniform_block,0.6845108573595683,20,0.7194531155162388,station_horizon
foen_aare_aaregebiet,2085,60,a_uniform_block,0.8494338796456654,20,1.0289630315303804,station_horizon
foen_aare_aaregebiet,2085,90,a_uniform_block,1.153406882487403,20,1.0188030047946506,station_horizon
foen_aare_aaregebiet,2085,180,a_uniform_block,2.776397269996007,20,2.5625797500522047,station_horizon
foen_aare_aaregebiet,2085,365,a_uniform_block,5.690661655091587,20,5.105798577047374,station_horizon
foen_aare_aaregebiet,2113,7,a_uniform_block,0.2972435988017491,20,0.3716164695648921,station_horizon
foen_aare_aaregebiet,2113,14,a_uniform_block,0.4396932024955749,20,0.46219578572681974,station_horizon
foen_aare_aaregebiet,2113,30,a_uniform_block,0.5159615208307902,20,0.5002635324796041,station_horizon
foen_aare_aaregebiet,2113,60,a_uniform_block,0.6493933409531911,20,0.7275311728053623,station_horizon
foen_aare_aaregebiet,2113,90,a_uniform_block,0.8652382915920681,20,0.8023677725438717,station_horizon
foen_aare_aaregebiet,2113,180,a_uniform_block,2.0520753334204356,20,1.866887285656399,station_horizon
foen_aare_aaregebiet,2113,365,a_uniform_block,4.110447233633799,20,4.119846775303148,station_horizon
foen_aare_aaregebiet,2135,7,a_uniform_block,0.2810796316691807,20,0.18608802749997091,station_horizon
foen_aare_aaregebiet,2135,14,a_uniform_block,0.2844794000898089,20,0.23718797286351523,station_horizon
foen_aare_aaregebiet,2135,30,a_uniform_block,0.3342064826329549,20,0.3022845683627658,station_horizon
foen_aare_aaregebiet,2135,60,a_uniform_block,0.372530508184433,20,0.4052533730930752,station_horizon
foen_aare_aaregebiet,2135,90,a_uniform_block,0.4990685480223762,20,0.3756609031889173,station_horizon
foen_aare_aaregebiet,2135,180,a_uniform_block,0.918326273086336,20,0.9570432530950619,station_horizon
foen_aare_aaregebiet,2135,365,a_uniform_block,2.097242509873273,20,2.132151733206832,station_horizon
foen_aare_aaregebiet,2205,7,a_uniform_block,0.2014158307484218,20,0.15860143434433713,station_horizon
foen_aare_aaregebiet,2205,14,a_uniform_block,0.2626488758495876,20,0.21880647409529907,station_horizon
foen_aare_aaregebiet,2205,30,a_uniform_block,0.3353210141499837,20,0.2857896231015523,station_horizon
foen_aare_aaregebiet,2205,60,a_uniform_block,0.36803536713918056,20,0.40378516242239204,station_horizon
foen_aare_aaregebiet,2205,90,a_uniform_block,0.5590047617806329,20,0.4964995627403259,station_horizon
foen_aare_aaregebiet,2205,180,a_uniform_block,1.4670375995371077,20,1.2184488534000184,station_horizon
foen_aare_aaregebiet,2205,365,a_uniform_block,2.931287608909607,20,2.8866631321754626,station_horizon
foen_aare_aaregebiet,2457,7,a_uniform_block,0.568880484853472,20,0.3967928575334094,station_horizon
foen_aare_aaregebiet,2457,14,a_uniform_block,0.5296560035433088,20,0.4551252762476603,station_horizon
foen_aare_aaregebiet,2457,30,a_uniform_block,0.5985737339019775,20,0.48912849823633825,station_horizon
foen_aare_aaregebiet,2457,60,a_uniform_block,0.7309300397872924,20,0.681588561269972,station_horizon
foen_aare_aaregebiet,2457,90,a_uniform_block,0.9414858913103739,20,0.7887044973726626,station_horizon
foen_aare_aaregebiet,2457,180,a_uniform_block,1.5503908504115211,20,1.4644414068239706,station_horizon
foen_aare_aaregebiet,2457,365,a_uniform_block,3.08425074879372,20,3.1746380472662246,station_horizon
gkd_bayern_donau,10026293,7,a_uniform_block,0.5366290460314069,20,0.5121979364327021,station_horizon
gkd_bayern_donau,10026293,14,a_uniform_block,0.7350715413263865,20,0.7897008226031349,station_horizon
gkd_bayern_donau,10026293,30,a_uniform_block,1.1236990337371826,20,1.0115634393692017,station_horizon
gkd_bayern_donau,10026293,60,a_uniform_block,1.1080975949764251,20,1.0616730833550294,station_horizon
gkd_bayern_donau,10026293,90,a_uniform_block,1.4569586503770615,20,1.227560522335547,station_horizon
gkd_bayern_donau,10026293,180,a_uniform_block,2.6960249658558104,20,0.9104998038664363,network_mean
gkd_bayern_donau,10026293,365,a_uniform_block,5.384927560401289,20,0.9104998038664363,network_mean
gkd_bayern_donau,10039802,7,a_uniform_block,0.5307716815812248,20,0.5256743218217577,station_horizon
gkd_bayern_donau,10039802,14,a_uniform_block,0.6737605958325522,20,0.7733430189745767,station_horizon
gkd_bayern_donau,10039802,30,a_uniform_block,1.0622404468059539,20,1.0334054488605924,station_horizon
gkd_bayern_donau,10039802,60,a_uniform_block,1.123879119435946,20,1.0917088923437728,station_horizon
gkd_bayern_donau,10039802,90,a_uniform_block,1.45418890537156,20,1.2581587789235291,station_horizon
gkd_bayern_donau,10039802,180,a_uniform_block,2.5094011168546144,20,0.9104998038664363,network_mean
gkd_bayern_donau,10039802,365,a_uniform_block,4.393850651087826,20,0.9104998038664363,network_mean
gkd_bayern_donau,10046105,7,a_uniform_block,0.42632481711251397,20,0.5639426061794872,station_horizon
gkd_bayern_donau,10046105,14,a_uniform_block,0.6487174826860428,20,0.831971640246255,station_horizon
gkd_bayern_donau,10046105,30,a_uniform_block,1.1059659808476767,20,1.080808819267485,station_horizon
gkd_bayern_donau,10046105,60,a_uniform_block,1.1580695073803267,20,1.2143437529272503,station_horizon
gkd_bayern_donau,10046105,90,a_uniform_block,1.5690532699690924,20,1.3784938944710623,station_horizon
gkd_bayern_donau,10046105,180,a_uniform_block,3.0844558357530167,20,0.9104998038664363,network_mean
gkd_bayern_donau,10046105,365,a_uniform_block,6.350912265764524,20,0.9104998038664363,network_mean
gkd_bayern_donau,10056302,7,a_uniform_block,0.3801645571844918,20,0.575651379302144,station_horizon
gkd_bayern_donau,10056302,14,a_uniform_block,0.5961071564470019,20,0.867384996300652,station_horizon
gkd_bayern_donau,10056302,30,a_uniform_block,0.9144288010199866,20,0.8990078119436901,station_horizon
gkd_bayern_donau,10056302,60,a_uniform_block,0.9442900731166203,20,1.1439507209344046,station_horizon
