network_id,station_id,gap_length,mae_49pct_model,mae_70pct_model,n_placements
gkd_bayern_donau,10039802,60,1.1216952654918035,1.1318089439868928,20
gkd_bayern_donau,10039802,90,1.4611879357231987,1.4714355386363136,20
gkd_bayern_donau,10039802,180,2.5027977990971673,2.5459720478256544,20
gkd_bayern_donau,10039802,365,4.427057160103158,4.53981672392806,20
gkd_bayern_donau,10046105,7,0.43083475078855243,0.3843741508892605,20
gkd_bayern_donau,10046105,14,0.6459197427545276,0.6158799479688917,20
gkd_bayern_donau,10046105,30,1.0993283038536708,1.1198282709121705,20
gkd_bayern_donau,10046105,60,1.1551447882652284,1.168375167131424,20
gkd_bayern_donau,10046105,90,1.5650383423434364,1.5803123907777998,20
gkd_bayern_donau,10046105,180,3.064921716544363,3.0149532968733044,20
gkd_bayern_donau,10046105,365,6.302107179550275,6.422818369486561,20
gkd_bayern_donau,10056302,7,0.37934932572501046,0.36295290129525315,20
gkd_bayern_donau,10056302,14,0.594031046288354,0.5964501242126737,20
gkd_bayern_donau,10056302,30,0.9097778092225391,0.946487898906072,20
gkd_bayern_donau,10056302,60,0.9410348635713259,1.0066946106950443,20
gkd_bayern_donau,10056302,90,1.3537170271608565,1.4673959129121568,20
gkd_bayern_donau,10056302,180,2.759996318830384,2.856547448436419,20
gkd_bayern_donau,10056302,365,5.988933449771307,6.197641458720377,20
gkd_bayern_donau,10062000,7,0.40938058955328804,0.4628586568151202,20
gkd_bayern_donau,10062000,14,0.4999243801832199,0.6421790331176348,20
gkd_bayern_donau,10062000,30,0.8089244834979376,1.0505930867989857,20
gkd_bayern_donau,10062000,60,0.8343862290680409,1.1619991496950388,20
gkd_bayern_donau,10062000,90,0.9614558382564121,1.5143846086793478,20
gkd_bayern_donau,10062000,180,1.7718482257591355,2.8688697594801584,20
gkd_bayern_donau,10062000,365,2.6666784825455654,5.396035437740691,20
gkd_bayern_donau,10074009,7,0.4560562522070749,0.409527953352247,20
gkd_bayern_donau,10074009,14,0.5288238784245082,0.5671785998344421,20
gkd_bayern_donau,10074009,30,0.840199975768725,0.8832321248849233,20
gkd_bayern_donau,10074009,60,0.9777789483616749,1.0793262359052895,20
gkd_bayern_donau,10074009,90,1.3251097542709775,1.342124205244912,20
gkd_bayern_donau,10074009,180,2.640039925555388,2.835559030387137,20
gkd_bayern_donau,10074009,365,4.576573686847948,5.220154965021839,20
gkd_bayern_donau,10081004,7,0.32200230496270327,0.3305881660325187,20
gkd_bayern_donau,10081004,14,0.44539973429271146,0.5078037352221352,20
gkd_bayern_donau,10081004,30,0.7335111537377039,0.8343018492857615,20
gkd_bayern_donau,10081004,60,0.7945802222987016,0.9091357150189578,20
gkd_bayern_donau,10081004,90,1.0931051032145818,1.1609108916256163,20
gkd_bayern_donau,10081004,180,2.4064921682278313,2.3226884054607817,20
gkd_bayern_donau,10081004,365,4.871299566112152,4.2370330737388295,20
gkd_bayern_donau,10089006,7,0.3947446983201164,0.31943520205361514,20
gkd_bayern_donau,10089006,14,0.4896608247927257,0.5151327359676361,20
gkd_bayern_donau,10089006,30,0.665818839152654,0.7133968019485473,20
gkd_bayern_donau,10089006,60,0.7167764526406923,0.7795830943410594,20
gkd_bayern_donau,10089006,90,1.052223050938712,1.1081203627056546,20
gkd_bayern_donau,10089006,180,2.3002686063845954,2.2501656540897157,20
gkd_bayern_donau,10089006,365,5.208273570099922,4.742593070683414,20
gkd_bayern_donau,10091008,7,0.2978206545966012,0.29880154439381185,20
gkd_bayern_donau,10091008,14,0.5671868932247162,0.5610069188049861,20
gkd_bayern_donau,10091008,30,0.8221625861326853,0.821754875699679,20
gkd_bayern_donau,10091008,60,0.9389805535078048,0.9869694065948327,20
gkd_bayern_donau,10091008,90,1.272372738175922,1.3274183282057446,20
gkd_bayern_donau,10091008,180,2.6707538625796636,2.4624516209099028,20
gkd_bayern_donau,10091008,365,5.197732845750574,4.244291892979243,20
gkd_bayern_donau,10098007,7,0.48326128584997996,0.3630632277897426,20
gkd_bayern_donau,10098007,14,0.5640827596187592,0.561783081293106,20
gkd_bayern_donau,10098007,30,0.7772371954917908,0.8707715013027191,20
gkd_bayern_donau,10098007,60,0.937350935459137,1.0491225484410922,20
gkd_bayern_donau,10098007,90,1.2129284018675486,1.406721714258194,20
gkd_bayern_donau,10098007,180,2.153738155252404,2.7157211987376213,20
gkd_bayern_donau,10098007,365,4.5179165761895375,6.1689189018876585,20
gkd_bayern_fraenkische_saale,24405002,7,0.6225264656543732,0.60574135354587,20
gkd_bayern_fraenkische_saale,24405002,14,0.9391401494400842,0.8310136978115354,20
gkd_bayern_fraenkische_saale,24405002,30,1.225325056552887,1.1536679405371348,20
gkd_bayern_fraenkische_saale,24405002,60,1.4326234618425369,1.3695392005840938,20
gkd_bayern_fraenkische_saale,24405002,90,1.4814370743698544,1.4233724891278479,20
gkd_bayern_fraenkische_saale,24405002,180,3.1236366558372977,3.00671007645958,20
gkd_bayern_fraenkische_saale,24405002,365,5.645131937253965,5.116255545255256,20
gkd_bayern_iller,11401009,7,0.6940359142848423,0.5286627411842346,20
gkd_bayern_iller,11401009,14,0.7307018799441201,0.616820114340101,20
gkd_bayern_iller,11401009,30,0.9631874159971872,0.7734415225982666,20
gkd_bayern_iller,11401009,60,0.8901865587234497,0.7869137992064158,20
gkd_bayern_iller,11401009,90,0.816231672975752,0.7287953717708587,20
gkd_bayern_iller,11401009,180,1.5317286668486065,1.5248841885725657,20
gkd_bayern_iller,11401009,365,2.711556383743678,2.8322441370323914,20
gkd_bayern_iller,11402001,7,0.7372627915654864,0.623681081703731,20
gkd_bayern_iller,11402001,14,0.8372466605050223,0.7940434382643018,20
gkd_bayern_iller,11402001,30,1.0614456050395966,1.0203549451828002,20
gkd_bayern_iller,11402001,60,1.0728901488780975,1.0295394085645675,20
gkd_bayern_iller,11402001,90,1.0953617595566643,1.0544444330268437,20
gkd_bayern_iller,11402001,180,2.0777680119044253,1.8795606658260027,20
gkd_bayern_iller,11402001,365,4.011220494623053,3.662908028073507,20
gkd_bayern_iller,11405000,7,0.6316585854121617,0.5122209470612662,20
gkd_bayern_iller,11405000,14,0.927869736467089,0.9343933781555721,20
gkd_bayern_iller,11405000,30,1.100329477628072,1.0737132201194763,20
gkd_bayern_iller,11405000,60,1.2851650904019674,1.2658288725614546,20
gkd_bayern_iller,11405000,90,1.3397470722463396,1.3434749660491945,20
gkd_bayern_iller,11405000,180,2.8187124547163647,2.7345095373127193,20
gkd_bayern_iller,11405000,365,5.5660774332137954,4.981355020666776,20
gkd_bayern_inn,18001508,7,0.505287800856999,0.49429085356848584,20
gkd_bayern_inn,18001508,14,0.6721784600189753,0.6605382147005626,20
gkd_bayern_inn,18001508,30,0.799835679769516,0.810828918337822,20
gkd_bayern_inn,18001508,60,0.9018903444210687,0.8964194302360218,20
gkd_bayern_inn,18001508,90,1.035698259088728,1.0530739549398422,20
gkd_bayern_inn,18001508,180,1.9038092236916224,1.9668069721460342,20
gkd_bayern_inn,18001508,365,4.078995148592616,4.039810786647339,20
gkd_bayern_inn,18008008,7,0.46077681030545925,0.445919052873339,20
gkd_bayern_inn,18008008,14,0.667922568321228,0.6589535192932402,20
gkd_bayern_inn,18008008,30,0.9788912647763889,0.9954174095988273,20
gkd_bayern_inn,18008008,60,1.0100869758625826,1.0187418927252292,20
gkd_bayern_inn,18008008,90,1.2313183725277583,1.2495275311337575,20
gkd_bayern_inn,18008008,180,2.579611738350656,2.5356405378845004,20
gkd_bayern_inn,18008008,365,5.034362226376386,4.673009375975557,20
gkd_bayern_isar,16003003,7,0.4259645516531808,0.32700890949794226,20
gkd_bayern_isar,16003003,14,0.4527849612917219,0.33789201974868777,20
gkd_bayern_isar,16003003,30,0.5006745802561442,0.38225871070226036,20
gkd_bayern_isar,16003003,60,0.6996859579881033,0.5583932015101115,20
gkd_bayern_isar,16003003,90,0.8067975256972841,0.6505021816624535,20
gkd_bayern_isar,16003003,180,2.0421259694231884,1.8086231452756458,20
gkd_bayern_isar,16003003,365,3.3270284477260015,3.0046720209709585,20
gkd_bayern_isar,16005701,7,0.5907731325285775,0.5532484330449785,20
gkd_bayern_isar,16005701,14,0.7064076215880257,0.7056201181241444,20
gkd_bayern_isar,16005701,30,0.786357316493988,0.7522444694836935,20
gkd_bayern_isar,16005701,60,0.9964270712931951,0.9368491209348043,20
gkd_bayern_isar,16005701,90,1.2064617385466894,1.1347334512405927,20
gkd_bayern_isar,16005701,180,2.6777073463532663,2.5480965766575605,20
gkd_bayern_isar,16005701,365,4.781714573435588,4.318005931475391,20
gkd_bayern_isar,16007004,7,0.6684909415245057,0.6187762074811118,20
gkd_bayern_isar,16007004,14,0.9669583300181797,0.9393745638642994,20
gkd_bayern_isar,16007004,30,1.0410694083372751,1.0236974435647328,20
gkd_bayern_isar,16007004,60,1.3144955643812817,1.2606296578248342,20
gkd_bayern_isar,16007004,90,1.4765732168621486,1.4299633744822609,20
gkd_bayern_isar,16007004,180,3.2474750983185237,3.1857439089748594,20
gkd_bayern_isar,16007004,365,5.834468065307565,5.909455248310142,20
gkd_bayern_main,24010004,7,0.6646048154149737,0.5570059915951321,20
gkd_bayern_main,24010004,14,0.7881039976222175,0.7613541062389101,20
gkd_bayern_main,24010004,30,1.0057957147757213,0.9347980635960896,20
gkd_bayern_main,24010004,60,1.6219801095326745,1.5466146899461746,20
gkd_bayern_main,24010004,90,1.463507043858369,1.4028418752021259,20
gkd_bayern_main,24010004,180,3.0528666936688955,3.0061628133389684,20
gkd_bayern_main,24010004,365,4.969870243869416,4.986201069505247,20
gkd_bayern_main,24012203,7,0.6591298042024885,0.4659013417788914,20
gkd_bayern_main,24012203,14,0.9008389349494662,0.8581490512405123,20
gkd_bayern_main,24012203,30,1.057303960164388,0.9959338722229004,20
gkd_bayern_main,24012203,60,1.4749842304388683,1.3587096896966298,20
gkd_bayern_main,24012203,90,1.4599978063106538,1.349806689368354,20
gkd_bayern_main,24012203,180,3.1113668739265865,2.5435900568034913,20
gkd_bayern_main,24012203,365,5.065121747944453,3.720965021473088,20
gkd_bayern_main,24022003,7,0.360708202293941,0.39064253738948274,20
gkd_bayern_main,24022003,14,0.6418296058688845,0.6289026377882275,20
gkd_bayern_main,24022003,30,0.8972382067044575,0.9069867471853893,20
gkd_bayern_main,24022003,60,1.2207521549860636,1.215221541762352,20
gkd_bayern_main,24022003,90,1.3106255203750399,1.2668119949499768,20
gkd_bayern_main,24022003,180,3.0309185712337494,2.6403341710435018,20
gkd_bayern_main,24022003,365,5.00134436530283,4.0679769755585555,20
gkd_bayern_main,24042000,7,0.3464128770147052,0.3586097781998771,20
gkd_bayern_main,24042000,14,0.5667811638968331,0.576494596345084,20
gkd_bayern_main,24042000,30,0.8842821149031321,0.9167113260428111,20
gkd_bayern_main,24042000,60,1.3153206588427226,1.3452476692994435,20
gkd_bayern_main,24042000,90,1.3036375629372068,1.3362481587462955,20
gkd_bayern_main,24042000,180,3.1399168099429873,3.192225426660644,20
gkd_bayern_main,24042000,365,4.818982702960707,5.005516970843486,20
gkd_bayern_main,24064003,7,0.3055462380817958,0.3101758790016174,20
gkd_bayern_main,24064003,14,0.5149466317892075,0.509542932680675,20
gkd_bayern_main,24064003,30,0.8368177800178527,0.86606036790212,20
gkd_bayern_main,24064003,60,1.250427276412646,1.2760593814849854,20
gkd_bayern_main,24064003,90,1.2391465536753337,1.266544571214252,20
gkd_bayern_main,24064003,180,3.1684599549240535,3.226712854213185,20
gkd_bayern_main,24064003,365,5.252155102037404,5.3213133966367545,20
gkd_bayern_main,24078008,7,0.3587730128424508,0.30756658485957555,20
gkd_bayern_main,24078008,14,0.5852049762862069,0.5332619105066572,20
gkd_bayern_main,24078008,30,0.8342457745869956,0.7987069125970205,20
gkd_bayern_main,24078008,60,1.2088597904046376,1.132617884794871,20
gkd_bayern_main,24078008,90,1.2100216708978018,1.1543963657220204,20
gkd_bayern_main,24078008,180,3.0491189520491493,2.9686997685432432,20
gkd_bayern_main,24078008,365,3.6648519717438583,3.451635192844966,20
gkd_bayern_vils,17207508,7,1.0359441741875242,0.8766913846560886,20
gkd_bayern_vils,17207508,14,1.469065624134881,1.2467798369271414,20
gkd_bayern_vils,17207508,30,1.5707501107851665,1.506301804800828,20
gkd_bayern_vils,17207508,60,1.6416297335823375,1.5154360618988671,20
gkd_bayern_vils,17207508,90,2.019673920710882,1.8972885464827218,20
gkd_bayern_vils,17207508,180,3.408114430973927,2.8459945179323354,20
gkd_bayern_vils,17207508,365,6.469109858767628,5.871654022657708,20
gkd_bayern_alz,18403002,7,0.6371605641501291,0.5625683685711452,20
gkd_bayern_alz,18403002,14,0.7631543450696128,0.6752822983264923,20
gkd_bayern_alz,18403002,30,1.0106191279888153,0.9251287790139516,20
gkd_bayern_alz,18403002,60,1.2064915761947632,1.084923716545105,20
gkd_bayern_alz,18403002,90,1.9461204444567362,1.7833657308949367,20
gkd_bayern_alz,18403002,180,3.8601331357823483,3.519244401640363,20
gkd_bayern_alz,18403002,365,7.116155235009652,6.478582583309853,20
lubw_rhein,CXX147,7,0.4963718904767719,0.462749070099422,20
lubw_rhein,CXX147,14,0.6543762108257839,0.6508239034243992,20
lubw_rhein,CXX147,30,0.7409268302917481,0.734995234966278,20
lubw_rhein,CXX147,60,0.9875412152210872,1.0231051110029221,20
lubw_rhein,CXX147,90,1.2162557079527114,1.2573076186709933,20
lubw_rhein,CXX147,180,2.427921915266249,2.54098764359951,20
lubw_rhein,CXX147,365,4.808423583657774,4.962552241900196,20
lubw_rhein,CXX334,7,0.2926416277885438,0.3018732946259635,20
