network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05140102,development,03293510,Ta,M,2013-09-30,2013-09-30,2026-07-07,4664,4664,4664,4664,1.0,1.0,0,materialized
huc8_05140102,development,03293510,P,M,2013-09-30,2013-09-30,2026-07-07,4664,4664,4664,4664,1.0,1.0,0,materialized
huc8_05140102,development,03293510,W,M,2013-09-30,2013-09-30,2026-07-07,4664,4664,4664,4664,1.0,1.0,0,materialized
huc8_05140102,development,03293510,RH,M,2013-09-30,2013-09-30,2026-07-07,4664,4664,4664,4664,1.0,1.0,0,materialized
huc8_05140102,development,03293510,Rs,M,2013-09-30,2013-09-30,2026-07-07,4664,4664,4664,4627,1.0,0.9920668953687821,0,materialized
huc8_05140102,development,03293510,F,H,2013-09-30,2013-09-30,2026-07-07,4664,4664,4594,4274,0.9849914236706689,0.9163807890222985,0,materialized
huc8_05140102,development,03293510,L,H,2013-09-30,2013-09-30,2026-07-07,4664,4664,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05140102,development,03297800,Ta,M,2008-09-30,2008-09-30,2026-07-07,6490,6490,6490,6490,1.0,1.0,0,materialized
huc8_05140102,development,03297800,P,M,2008-09-30,2008-09-30,2026-07-07,6490,6490,6490,6490,1.0,1.0,0,materialized
huc8_05140102,development,03297800,W,M,2008-09-30,2008-09-30,2026-07-07,6490,6490,6490,6490,1.0,1.0,0,materialized
huc8_05140102,development,03297800,RH,M,2008-09-30,2008-09-30,2026-07-07,6490,6490,6490,6490,1.0,1.0,0,materialized
huc8_05140102,development,03297800,Rs,M,2008-09-30,2008-09-30,2026-07-07,6490,6490,6490,6453,1.0,0.9942989214175655,0,materialized
huc8_05140102,development,03297800,F,H,2008-09-30,2008-09-30,2026-07-07,6490,6490,6062,5941,0.9340523882896764,0.9154083204930663,0,materialized
huc8_05140102,development,03297800,L,H,2008-09-30,2008-09-30,2026-07-07,6490,6490,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05140102,development,03297900,Ta,M,2009-01-10,2009-01-10,2026-07-13,6394,6394,6394,6394,1.0,1.0,0,materialized
huc8_05140102,development,03297900,P,M,2009-01-10,2009-01-10,2026-07-13,6394,6394,6394,6394,1.0,1.0,0,materialized
huc8_05140102,development,03297900,W,M,2009-01-10,2009-01-10,2026-07-13,6394,6394,6394,6394,1.0,1.0,0,materialized
huc8_05140102,development,03297900,RH,M,2009-01-10,2009-01-10,2026-07-13,6394,6394,6394,6394,1.0,1.0,0,materialized
huc8_05140102,development,03297900,Rs,M,2009-01-10,2009-01-10,2026-07-13,6394,6394,6394,6351,1.0,0.9932749452611823,0,materialized
huc8_05140102,development,03297900,F,H,2009-01-10,2009-01-10,2026-07-13,6394,6394,6389,6173,0.9992180168908351,0.965436346574914,0,materialized
huc8_05140102,development,03297900,L,H,2009-01-10,2009-01-10,2026-07-13,6394,6394,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05140102,development,03298000,Ta,M,2006-09-30,2006-09-30,2026-07-29,7243,7243,7243,7243,1.0,1.0,0,materialized
huc8_05140102,development,03298000,P,M,2006-09-30,2006-09-30,2026-07-29,7243,7243,7243,7243,1.0,1.0,0,materialized
huc8_05140102,development,03298000,W,M,2006-09-30,2006-09-30,2026-07-29,7243,7243,7243,7243,1.0,1.0,0,materialized
huc8_05140102,development,03298000,RH,M,2006-09-30,2006-09-30,2026-07-29,7243,7243,7243,7243,1.0,1.0,0,materialized
huc8_05140102,development,03298000,Rs,M,2006-09-30,2006-09-30,2026-07-29,7243,7243,7243,7184,1.0,0.9918542040590915,0,materialized
huc8_05140102,development,03298000,F,H,2006-09-30,2006-09-30,2026-07-29,7243,7243,7237,7067,0.999171613972111,0.9757006765152562,0,materialized
huc8_05140102,development,03298000,L,H,2006-09-30,2006-09-30,2026-07-29,7243,7243,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05140102,development,03298135,Ta,M,2008-09-30,2008-09-30,2025-11-13,6254,6254,6254,6254,1.0,1.0,0,materialized
huc8_05140102,development,03298135,P,M,2008-09-30,2008-09-30,2025-11-13,6254,6254,6254,6254,1.0,1.0,0,materialized
huc8_05140102,development,03298135,W,M,2008-09-30,2008-09-30,2025-11-13,6254,6254,6254,6254,1.0,1.0,0,materialized
huc8_05140102,development,03298135,RH,M,2008-09-30,2008-09-30,2025-11-13,6254,6254,6254,6254,1.0,1.0,0,materialized
huc8_05140102,development,03298135,Rs,M,2008-09-30,2008-09-30,2025-11-13,6254,6254,6254,6254,1.0,1.0,0,materialized
huc8_05140102,development,03298135,F,H,2008-09-30,2008-09-30,2025-11-13,6254,6254,6254,6254,1.0,1.0,0,materialized
huc8_05140102,development,03298135,L,H,2008-09-30,2008-09-30,2025-11-13,6254,6254,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05140102,development,03298150,Ta,M,2007-09-30,2007-09-30,2026-03-18,6745,6745,6745,6745,1.0,1.0,0,materialized
huc8_05140102,development,03298150,P,M,2007-09-30,2007-09-30,2026-03-18,6745,6745,6745,6745,1.0,1.0,0,materialized
huc8_05140102,development,03298150,W,M,2007-09-30,2007-09-30,2026-03-18,6745,6745,6745,6745,1.0,1.0,0,materialized
huc8_05140102,development,03298150,RH,M,2007-09-30,2007-09-30,2026-03-18,6745,6745,6745,6745,1.0,1.0,0,materialized
huc8_05140102,development,03298150,Rs,M,2007-09-30,2007-09-30,2026-03-18,6745,6745,6745,6745,1.0,1.0,0,materialized
huc8_05140102,development,03298150,F,H,2007-09-30,2007-09-30,2026-03-18,6745,6745,6745,6745,1.0,1.0,0,materialized
huc8_05140102,development,03298150,L,H,2007-09-30,2007-09-30,2026-03-18,6745,6745,2681,2681,0.39747961452928093,0.39747961452928093,0,materialized
huc8_05140102,development,03298200,Ta,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298200,P,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298200,W,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298200,RH,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298200,Rs,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298200,F,H,2008-09-30,2008-09-30,2026-03-17,6378,6378,6377,6342,0.9998432110379429,0.9943555973659455,0,materialized
huc8_05140102,development,03298200,L,H,2008-09-30,2008-09-30,2026-03-17,6378,6378,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05140102,development,03298250,Ta,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298250,P,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298250,W,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
huc8_05140102,development,03298250,RH,M,2008-09-30,2008-09-30,2026-03-17,6378,6378,6378,6378,1.0,1.0,0,materialized
