experiment,mask_type,layout,outage_mode,overlap_ratio,pattern,window_length,training_protocol,fit_split,tuning_split,evaluation_split,validation_scope,target_station_id,station_id,target,model,failed_station_id,full_network_value,failed_value,impact,impact_ci_lower,impact_ci_upper,value_metric,impact_definition,selection_population,evidence_role,formal_evidence,eventwise_oracle_selection,full_network_selected_model_counts,failed_selected_model_counts,n_gap_lengths,n_anchor_years,n_events,reason,n_independent_clusters,minimum_independent_clusters,inference_status,inference_claim_allowed,inference_reason
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,cross_fitted_policy,B1,0.5198202811940899,0.4967799087426062,-0.0230403724514835,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""donor_regression"":30,""pchip"":10,""random_forest"":32,""xgboost"":8}","{""pchip"":10,""random_forest"":46,""xgboost"":24}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,cross_fitted_policy,P3,0.5198202811940899,0.5065066105706346,-0.0133136706234551,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""donor_regression"":30,""pchip"":10,""random_forest"":32,""xgboost"":8}","{""donor_regression"":70,""pchip"":10}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,B1,B1,T,cross_fitted_policy,S2,0.5198202811940899,0.6251094160602915,0.1052891348662015,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""donor_regression"":30,""pchip"":10,""random_forest"":32,""xgboost"":8}","{""air_only"":38,""climatology"":10,""kalman"":10,""linear"":12,""pchip"":10}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,cross_fitted_policy,B1,0.4891860090456111,0.5467173726230607,0.0575313635774496,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""kalman"":54,""linear"":6,""xgboost"":20}","{""donor_regression"":12,""kalman"":62,""linear"":6}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,cross_fitted_policy,P3,0.4891860090456111,0.5002776967249017,0.0110916876792907,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""kalman"":54,""linear"":6,""xgboost"":20}","{""kalman"":54,""linear"":6,""xgboost"":20}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,P3,P3,T,cross_fitted_policy,S2,0.4891860090456111,0.543437287199669,0.0542512781540579,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""kalman"":54,""linear"":6,""xgboost"":20}","{""air_only"":12,""kalman"":62,""linear"":6}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,cross_fitted_policy,B1,0.4869100105149796,0.5103941605977758,0.0234841500827961,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""donor_regression"":10,""kalman"":4,""pchip"":20,""xgboost"":46}","{""air_hydro"":29,""climatology"":11,""kalman"":20,""pchip"":20}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,cross_fitted_policy,P3,0.4869100105149796,0.4818844289497614,-0.0050255815652181,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""donor_regression"":10,""kalman"":4,""pchip"":20,""xgboost"":46}","{""kalman"":20,""pchip"":20,""random_forest"":8,""xgboost"":32}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
SCI_NET,matched_network,matched_target_gap,hydro-only,,T,368,seen_length,train,validation,development_test,development_evaluation,S2,S2,T,cross_fitted_policy,S2,0.4869100105149796,0.4936901569147355,0.006780146399756,,,MAE,leave_one_anchor_year_out_cross_fitted_failed_minus_full,development_evaluation_cross_fit,post_hoc_non_oracle_sensitivity,False,False,"{""donor_regression"":10,""kalman"":4,""pchip"":20,""xgboost"":46}","{""donor_regression"":15,""kalman"":15,""pchip"":20,""random_forest"":30}",4,3,80,,3,5,withheld_insufficient_independent_clusters,False,year/overlap clusters below the predeclared floor; point estimates remain descriptive only
