network_id,target_station,donor_station,gap_length,realized_mae,n_placements
huc8_01090004,01115184,01115190,90,1.3946335282791196,20
huc8_01090004,01115184,01115265,90,1.1340331331698017,20
huc8_01090004,01115184,01115275,90,1.3150243048881232,20
huc8_01090004,01115184,01115276,90,1.2125132581285283,20
huc8_01090004,01115190,01115098,90,2.1280279702625244,20
huc8_01090004,01115190,01115110,90,1.9408521149238982,20
huc8_01090004,01115190,01115170,90,2.2141540742019936,20
huc8_01090004,01115190,01115183,90,1.2529560130042101,20
huc8_01090004,01115190,01115184,90,2.238736118170887,20
huc8_01090004,01115190,01115265,90,1.8939588100420117,20
huc8_01090004,01115190,01115275,90,1.6455226018728588,20
huc8_01090004,01115190,01115276,90,2.239974422730851,20
huc8_01090004,01115265,01115098,90,2.186739231843646,20
huc8_01090004,01115265,01115110,90,2.1017395669040546,20
huc8_01090004,01115265,01115170,90,2.274308282365098,20
huc8_01090004,01115265,01115183,90,1.725794992321104,20
huc8_01090004,01115265,01115184,90,2.280741436663915,20
huc8_01090004,01115265,01115190,90,1.8749873449125467,20
huc8_01090004,01115265,01115275,90,1.9262807497275645,20
huc8_01090004,01115265,01115276,90,2.2853136238253207,20
huc8_01090004,01115276,01115098,90,1.9363849816072807,20
huc8_01090004,01115276,01115110,90,1.776990278793594,20
huc8_01090004,01115276,01115170,90,2.08976230047744,20
huc8_01090004,01115276,01115183,90,1.6568163132585614,20
huc8_01090004,01115276,01115184,90,1.619004212643847,20
huc8_01090004,01115276,01115190,90,1.774672741095058,20
huc8_01090004,01115276,01115265,90,1.6545458870221044,20
huc8_01090004,01115276,01115275,90,1.61499744776021,20
huc8_02040205,01480065,01478137,90,2.094350354515114,12
huc8_02040205,01480065,01480400,90,1.9765712646192952,20
huc8_02040205,01480065,01480500,90,1.3441878312709372,20
huc8_02040205,01480065,01480617,90,1.8345253841362408,20
huc8_02040205,01480065,01480870,90,1.843974264764438,20
huc8_02040205,01480065,01481000,90,1.8048883058176564,20
huc8_02040205,01480065,01481500,90,1.089376790003684,20
huc8_02040205,01480400,01478137,90,1.918984915099063,12
huc8_02040205,01480400,01480065,90,2.119090948142818,20
huc8_02040205,01480400,01480500,90,2.0296906563409287,20
huc8_02040205,01480400,01480617,90,2.0354509464193047,20
huc8_02040205,01480400,01480870,90,2.0181659070301405,20
huc8_02040205,01480400,01481000,90,2.046785937431625,20
huc8_02040205,01480400,01481500,90,2.1132481805141072,20
huc8_02040205,01480500,01478137,90,2.2938707490835077,12
huc8_02040205,01480500,01480065,90,2.21997871915298,20
huc8_02040205,01480500,01480400,90,2.2356834187027106,20
huc8_02040205,01480500,01480617,90,1.9746872424854882,20
huc8_02040205,01480500,01480870,90,1.9706709563211624,20
huc8_02040205,01480500,01481000,90,1.988135527742519,20
huc8_02040205,01480500,01481500,90,2.199534315949662,20
huc8_02040205,01480617,01478137,90,1.5366559593549052,12
huc8_02040205,01480617,01480065,90,1.7499149276640504,20
huc8_02040205,01480617,01480400,90,1.7358036635784324,20
huc8_02040205,01480617,01480500,90,1.5806120576311624,20
huc8_02040205,01480617,01480870,90,1.4395194525037747,20
huc8_02040205,01480617,01481000,90,1.365090072517188,20
huc8_02040205,01480617,01481500,90,1.7295062279059308,20
