network_id,policy,k,protected_fraction,selected,worst_target_mae,oracle_mae,regret,independent_realized_outcomes
huc8_03070103,qr_pivot,6,0.3333333333333333,02203950|02207160|02207400|02208493|02207120|02208450,2.3912086396178163,1.2651350955614762,1.12607354405634,True
huc8_03070103,distance_even,6,0.3333333333333333,02203655|02203873|02204037|02207135|02207400|02208493,2.2243216276377,1.2651350955614762,0.9591865320762236,True
huc8_03070103,oracle,6,0.3333333333333333,02203655|02205865|02207120|02207160|02207400|02208150,1.2651350955614762,1.2651350955614762,0.0,True
huc8_03070103,random,6,0.3333333333333333,random_ensemble,2.2370081060640503,1.2651350955614762,0.9718730105025741,True
huc8_03070103,simple_risk_minimax,7,0.3888888888888889,02208450|02203655|02207160|02208493|02203831|02207185|02203863,1.935403723980831,1.2085436255186315,0.7268600984621996,True
huc8_03070103,greedy_mutual_information,7,0.3888888888888889,02203655|02207160|02208493|02203831|02207400|02208450|02207120,2.363196380414379,1.2085436255186315,1.1546527548957475,True
huc8_03070103,qr_pivot,7,0.3888888888888889,02203950|02207160|02207400|02208493|02207120|02208450|02203831,2.3912086396178163,1.2085436255186315,1.1826650140991848,True
huc8_03070103,distance_even,7,0.3888888888888889,02203655|02203873|02203960|02205865|02207160|02207400|02208493,2.280099735129043,1.2085436255186315,1.0715561096104114,True
huc8_03070103,oracle,7,0.3888888888888889,02203655|02205865|02207120|02207160|02207400|02208150|02208493,1.2085436255186315,1.2085436255186315,0.0,True
huc8_03070103,random,7,0.3888888888888889,random_ensemble,2.2470257361387804,1.2085436255186315,1.038482110620149,True
huc8_03070103,simple_risk_minimax,8,0.4444444444444444,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120,1.9247159466734511,1.0553248751696755,0.8693910715037756,True
huc8_03070103,greedy_mutual_information,8,0.4444444444444444,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900,1.9247159466734511,1.0553248751696755,0.8693910715037756,True
huc8_03070103,qr_pivot,8,0.4444444444444444,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865,2.3115132794910718,1.0553248751696755,1.2561884043213962,True
huc8_03070103,distance_even,8,0.4444444444444444,02203655|02203863|02203950|02204037|02207135|02207185|02208150|02208493,2.3912086396178163,1.0553248751696755,1.3358837644481407,True
huc8_03070103,oracle,8,0.4444444444444444,02203655|02205865|02207120|02207160|02207185|02207400|02208150|02208493,1.0553248751696755,1.0553248751696755,0.0,True
huc8_03070103,random,8,0.4444444444444444,random_ensemble,2.191613691757809,1.0553248751696755,1.1362888165881335,True
huc8_03070103,simple_risk_minimax,9,0.5,02208450|02203655|02207160|02208493|02203831|02207185|02203863|02207120|02205865,1.9247159466734511,0.9091179570073307,1.0155979896661205,True
huc8_03070103,greedy_mutual_information,9,0.5,02203655|02207160|02208493|02203831|02207400|02208450|02207120|02203900|02205865,1.9247159466734511,0.9091179570073307,1.0155979896661205,True
huc8_03070103,qr_pivot,9,0.5,02203950|02207160|02207400|02208493|02207120|02208450|02203831|02205865|02207185,2.3115132794910718,0.9091179570073307,1.402395322483741,True
huc8_03070103,distance_even,9,0.5,02203655|02203863|02203900|02203960|02205865|02207160|02207385|02208150|02208493,1.935403723980831,0.9091179570073307,1.0262857669735004,True
huc8_03070103,oracle,9,0.5,02203655|02205865|02207120|02207160|02207185|02207400|02208150|02208450|02208493,0.9091179570073307,0.9091179570073307,0.0,True
huc8_03070103,random,9,0.5,random_ensemble,2.113139312305252,0.9091179570073307,1.2040213552979215,True
