network_id,station_id,temp_sd,temp_iqr,climatology_mae,acf_lag1,daily_gradient,acf_gap,donor_r2
huc8_02040106,01449360,6.208136795774864,11.3,1.5027063481985314,0.9849374783007594,0.8023386342376053,0.9215937076034662,0.9492700587851243
huc8_02040205,01480500,7.3715374642663445,13.7,1.6257657742668008,0.9878998148405179,0.8651418969380134,0.9291550605777329,0.9878891339694134
huc8_02040205,01481000,7.06000163486715,11.700000000000001,1.7910916087335222,0.9849860882673255,0.9290865161230368,0.9053224288839968,0.9915638507669962
huc8_02040205,01480870,6.349496801606505,10.5,1.603936914397416,0.9820936646504659,0.8842035217035217,0.9042368797817792,0.9907941345313748
huc8_02040205,01480617,6.2945988864376865,10.6,1.7652382380141103,0.9810550080952979,0.919682191780822,0.8958530702310914,0.9950602371325193
huc8_02040205,01480400,6.424917911111463,11.1,1.7099975784985273,0.9912031835450837,0.5369042598059891,0.9363872214252743,0.7261142531906212
huc8_02060003,01581752,7.148570649821467,13.1,1.7052682766968479,0.9807551078720411,1.0718187874750167,0.9143152038970449,0.9954172573081189
huc8_02060003,01589290,7.363449992218293,13.599999999999998,1.6284306456595612,0.9825533753981679,1.0600370885489105,0.9142739955076777,0.9961738274662765
huc8_02060003,01585075,7.39811530113681,13.8,1.60022076181969,0.9853636045929347,0.9791331546023234,0.9251397805285955,0.9939232094611435
huc8_02060003,01581920,3.652552157976267,5.425000000000001,1.2573864787694573,0.979327262711941,0.45274892323283505,0.8971284050185967,0.2294629955355092
huc8_02070002,01597500,5.138209791635474,9.6,1.04999670684318,0.9970381389198939,0.1920249036466054,0.9780512177211111,0.8525288135178335
huc8_02070002,01595800,4.3488428868967395,7.6000000000000005,0.9355247858017136,0.9931941962914914,0.3002754820936639,0.9610538595298271,0.7677912946637493
huc8_02070002,01596500,6.804191239045883,12.700000000000001,1.6014740364876978,0.986715920450624,0.8368660795627086,0.9196616521388856,0.6609192372071591
huc8_02070010,01656903,7.184711131203721,13.0,1.7169033893309753,0.9842626457197299,0.9822257990342607,0.9188715453157893,0.984173300391217
huc8_02070010,01654500,7.680231912088664,14.525,1.6052561090225563,0.9875922589505678,0.9181406828465652,0.9263661603177238,0.9984617239195098
huc8_02070010,01649500,8.31067973350972,15.3,1.8346869682255729,0.9870430579008818,1.0060476367696316,0.925744764411018,0.9970313520450536
huc8_02070010,01649190,7.606808303370386,14.000000000000002,1.721684709469196,0.9863998263241729,0.9483623693379791,0.9250776087378586,0.9972848146211164
huc8_03040206,02110815,7.501028840370323,13.799999999999999,1.444890213231732,0.9974329945475886,0.3463709677419355,0.9635588567037529,
huc8_03050106,02156500,7.99032172835983,14.7,1.7034144051457019,0.9931636052463415,0.6230179028132992,0.9418012992022894,0.9358005342055367
huc8_03050106,02160991,7.49544032148885,14.075000000000003,1.4330436000598077,0.9948341988297397,0.536583516566836,0.9628169812704178,0.9197615157263137
huc8_03050109,02169000,3.5586365819277717,5.9,1.4016994391794957,0.9733533541947371,0.5377196525954353,0.9030719564015178,0.8974781629855907
huc8_03050109,02168504,3.0028311514588,4.5,1.0891152039347671,0.992252271650045,0.2168456875465277,0.9662077570483054,0.7850102139458948
huc8_03050109,02167716,7.890601938859253,15.2,1.3734990770021056,0.9969317517471391,0.40229260935143285,0.9671750563629123,0.9866367148679285
huc8_03050109,02167600,7.9132651259504785,15.299999999999999,1.4249151151216444,0.9970072043736453,0.45229160258382034,0.9676565265651547,0.9867384185869328
huc8_03070101,02218565,5.934056323630976,10.700000000000001,1.5248827896461226,0.9808196041612552,0.8421262989608314,0.8974903108761224,0.9970444470614805
huc8_03070101,02217274,5.5277899876355665,10.1,1.4581880799916398,0.9799166731085128,0.8050664977834072,0.8968898020683163,0.994394404308702
huc8_03070101,02217643,5.781009273721752,10.399999999999999,1.51752875808482,0.9774243166078181,0.8949384404924762,0.8800253637030061,0.9943624496553146
huc8_03070103,02207185,6.007793101746979,10.900000000000002,1.5044345444748461,0.984967075248891,0.7575615107349946,0.9102614993274245,0.9958316302958029
huc8_03070103,02207400,6.052926769265055,10.899999999999999,1.5110576568303085,0.9854521856401695,0.7651931130758494,0.9104637943700976,0.9954786546601624
huc8_03070103,02208150,6.255485255934386,11.3,1.56036771124506,0.9829741060937806,0.8420208500400962,0.9027925111185137,0.9972181655600952
huc8_03070103,02207385,5.658944141886131,10.399999999999999,1.4255469916014145,0.9838094073454786,0.7487290167865709,0.9074292329909603,0.996802749753625
huc8_03070103,02205865,6.784185000187026,12.3,1.5854284630130642,0.9882498557492359,0.7662422360248448,0.9186908335294868,0.9964618695738208
huc8_03070103,02203603,6.123742188040148,11.0,1.5503199386218252,0.981365981985677,0.8349624969755626,0.8991464863543684,0.9941560758197858
huc8_03070103,02207120,6.709524228772294,12.2,1.605110622672572,0.9903449234261174,0.7066955684007709,0.9216114266212551,0.9925468360996191
huc8_03070103,02203655,6.59455131647661,11.799999999999999,1.6667584622625056,0.9827912797632489,0.8835549964054638,0.9009471482822341,0.9972609946030859
huc8_03080103,02244040,5.599424668349885,9.8,1.367231365669073,0.9954086181393256,0.35655157149181055,0.9399807983926037,0.9739915400962592
huc8_03080103,301124081395901,5.765983798122206,9.600000000000001,1.2240380775518234,0.9946706381804153,0.3500143225436838,0.9396018058671295,0.9783228986831679
huc8_03080103,302309081333001,5.58655889493709,10.200000000000003,1.1431399360296013,0.9914139998324006,0.4785060240963856,0.9481642015359881,0.9710993993114271
huc8_03090101,02266495,4.350736776395245,7.0,1.4797005863434853,0.9824837106702952,0.5537349059253018,0.8462869032280435,0.9320920798545431
huc8_03090101,02266300,4.278665561608101,6.800000000000001,1.4655397658569647,0.9697311937503734,0.7192886061307113,0.8326195960328463,0.9233716435349533
huc8_03090204,02290930,3.9835476406083616,6.200000000000003,1.4356521367352713,0.976867389919485,0.6273611810098977,0.8129443278019434,0.9948073805883362
huc8_03090204,255327081275900,3.5310252046634623,5.199999999999999,1.3109075742409078,0.972890050505637,0.5987711632987439,0.779016577707138,0.9941754455847767
huc8_03090204,255432081303900,3.660512735616233,5.399999999999999,1.3260807874612417,0.9789898817907674,0.5422919857069933,0.8172410209630602,0.9940274533528706
huc8_03090204,255654081350200,3.631061076896212,5.400000000000002,1.3108081255334,0.9792308064965072,0.5452085682074408,0.8116715110369385,0.9920190765017229
huc8_03090204,02290928,3.7228253565256977,5.600000000000001,1.3708100973264323,0.9767002613564079,0.5763071613459879,0.8188625330685498,0.9943926493276227
huc8_03090204,255726081303700,3.7318742423835918,5.699999999999999,1.4140342706820173,0.9784833669192596,0.5426519706078824,0.8384690153962027,0.9492922260646416
huc8_03090204,255534081324000,3.5532636714452313,5.099999999999998,1.4605658953934337,0.9614342552388309,0.7299109627156373,0.7074813340257198,0.9690803012845869
huc8_03100101,02297350,3.9053454959819547,5.899999999999999,1.183763004313626,0.988481984109887,0.43901918976545845,0.8608468981105312,0.996994429910828
huc8_03100101,02297460,3.9298757425214372,5.899999999999999,1.2377011332507788,0.9813785750136914,0.5216003153330706,0.849565744330682,0.9792598972479689
huc8_03100101,02298202,3.988314644468831,6.399999999999999,1.1614944275582575,0.9852465089478074,0.5046825115289109,0.8638533201564746,0.9841323456652901
huc8_03100101,02297345,3.978945483042872,6.0,1.2152984884726956,0.9874063376377633,0.46364932287954386,0.85820726963421,0.9967633311603371
huc8_03100204,02301718,3.4748129319938674,5.300000000000001,1.0778608804574015,0.9880820250236346,0.3989388794567063,0.8605638398614438,0.9000390599991822
huc8_03100204,02301500,4.214863882363741,6.599999999999998,1.1718920422927102,0.9832030103920592,0.5567371937639197,0.8557152051922877,0.9458320505583959
huc8_03100204,02301721,4.546390343814169,7.699999999999999,1.074817868594531,0.9932823509361255,0.3605857740585774,0.9249783625289252,0.9432926330220536
huc8_03100205,023060013,3.2492918403232656,4.900000000000002,1.0548730507587651,0.9898879505916045,0.31473175021987687,0.9211425434571291,
huc8_03100207,02310650,0.7831066488990892,1.1999999999999993,0.2580790204544995,0.9413273931279329,0.18666950596252135,0.771582835920585,0.7280782860133338
huc8_03100207,02310689,4.119102660384151,6.400000000000002,1.3117610100407595,0.9700724759908672,0.7490810359231411,0.8198901320127374,0.984825651602457
huc8_03100207,02310673,4.936149253139226,8.049999999999997,1.4100525530694206,0.9799015670612119,0.7186595949855352,0.8472855367234118,0.9992960686811606
huc8_03100207,02310674,5.1361847742313635,8.399999999999999,1.5058081261854848,0.9818372879785732,0.7201342281879194,0.839537156940658,0.9992917918488187
huc8_03100207,02313272,5.500094139223334,9.299999999999997,1.4083688714386389,0.9879762646971221,0.6145093062605753,0.8881327884275031,0.9942584839694966
huc8_03100207,02310308,4.210593979990951,6.400000000000002,1.252516494249437,0.9881516598772369,0.48484087102177553,0.8557576986617722,0.9667983585475051
huc8_03100207,02310700,4.038426768566373,6.599999999999998,1.1995784935935816,0.9807593496635728,0.5880503144654088,0.847730704240786,0.9959876980313003
huc8_03100207,02310740,1.358022411942245,1.8999999999999986,0.5640957294353682,0.9691613564685199,0.25161290322580643,0.7703755316394345,0.9301267163030016
huc8_03100207,285531082412600,5.041317751940688,8.5,1.3629153705033101,0.9876625312087308,0.5936321742773356,0.8702470770220617,0.9986992211878467
huc8_03100207,02310742,3.144206381114211,5.100000000000001,0.9532179360369271,0.980317849514655,0.46882731321128157,0.8341510144109383,0.9953194152291844
huc8_03100207,02310690,3.717357306028687,5.899999999999999,1.1435197313182197,0.9665304111894056,0.6705141129032258,0.816206646015943,0.9902128800453223
huc8_03100207,02310752,5.0196398818836645,8.3,1.4278065774804907,0.9836755953133836,0.6751150146382267,0.8520437194212436,0.9984372138566433
huc8_03150104,02394000,5.581344314946264,9.999999999999998,1.1537256042393693,0.9948538666045728,0.26881303335919315,0.9639892091613234,
huc8_03160111,02457595,6.366189615758247,11.399999999999999,1.7108894391004452,0.9818597008815241,0.9005603448275861,0.9001656057957153,0.9819275064784279
huc8_03160111,02455980,4.870305491013031,8.7,1.3322895132049484,0.9772606028722819,0.7517799352750808,0.8892247905031168,0.9620128519867601
huc8_03160111,02458450,6.23059474641545,11.3,1.6257763509928211,0.9819245899862223,0.864626250735727,0.9071125736047702,0.9880815437427388
huc8_04020105,04043238,5.751221572169036,11.6,1.1766253948273506,0.9858366271875861,0.6863872255489022,0.9331841852545949,0.9921790592291067
huc8_04020105,04043244,5.502193036669495,10.799999999999999,1.1822076634231329,0.9851414080790888,0.7042082890541977,0.93158246275547,0.9915977027379768
huc8_04040003,040871488,7.981160887885628,15.5,1.6911998418992626,0.9874701831656985,0.8991201716738196,0.9391387342963476,0.9523682638688417
huc8_04040003,040871473,7.415485437943562,14.5,1.5510479385708182,0.9917861510970607,0.6334418226200162,0.9538347091380631,0.9560256174448523
huc8_04040003,040871475,5.79383738943664,11.0,1.053878843812973,0.9924215688583765,0.4320568252007412,0.9682770489313905,0.7757391751531705
huc8_04060102,04121680,6.959423740538691,14.8,0.8396836865727152,0.9989106869944657,0.194629021667761,0.9869979346352993,0.9877280371268289
huc8_04060102,04121970,7.857255836219242,16.5,0.8502673276250564,0.9986697398759588,0.2676426047450783,0.9857467225686493,0.995156806446718
huc8_04060102,04121944,7.396350831636529,14.5,1.4831041609612738,0.9920637236346317,0.683375415282392,0.9394696026771083,0.9759528595329493
huc8_04060102,04121660,8.645127128185315,17.8,1.4161600496712927,0.9965552464325657,0.4960088691796009,0.9576376421282309,0.9899506421811666
huc8_04060103,04125550,7.626109980708484,15.7,0.9280759708234054,0.9991098273239785,0.20842758620689653,0.9860827678854571,0.99645624410572
huc8_04060103,04125460,5.404512141451755,10.3,1.194841408908326,0.9895091969931329,0.5999446673122147,0.928946866617855,0.9588604357685633
huc8_04060103,04124200,7.517794121953949,16.0,0.94777185701788,0.9992804165482371,0.17404580152671756,0.9851254884183271,0.9955865375702856
huc8_04060103,04124000,6.984309285650645,13.5,1.374407775308872,0.9940459800541346,0.5565738699007717,0.9422968093492252,0.9774038912722224
huc8_04070007,04137500,8.971106542467735,19.0,0.9558148777971289,0.9993573649026837,0.20480349344978166,0.9872991924157637,0.9969960924419401
huc8_04070007,04136000,6.955617360389573,13.5,1.4327563941279866,0.9892638768807201,0.7541720319340717,0.934609229923712,0.990172480004997
huc8_04070007,04137020,8.614657720909666,18.1,1.1235819768817539,0.9987258221915775,0.29834381820516115,0.97917013705679,0.9992376838897772
huc8_04070007,04137030,8.982736421331973,19.2,0.98730753285774,0.9993718945909826,0.204317998385795,0.986810164682172,0.9988878250355028
huc8_04070007,04137025,8.70762518722179,18.3,1.1146089017178944,0.9990123040027545,0.2526788036410923,0.9801600678972147,0.9993492102746505
huc8_04070007,04136500,7.723984310910003,15.5,1.2831730466483178,0.9971062349780536,0.4101030927835051,0.9583465332724017,0.9960169130152247
huc8_04070007,04136900,7.587634877674666,15.100000000000001,1.2695248603772553,0.9951218977019031,0.5349204226293968,0.9587605178452168,0.997353568730723
huc8_04070007,04137005,8.097600036379372,16.6,1.1054899647441607,0.9984820709415557,0.2896583442838371,0.9753962334669299,0.9978923711393449
huc8_05010005,03028500,6.222961528039964,12.2,1.376041268376294,0.9900530229591161,0.6063711911357341,0.9415574276155574,0.9731464288560571
huc8_05010005,03026480,6.339449784101821,12.0,1.3464367878361054,0.9860635499724847,0.8053869499241275,0.9294052030731957,0.9824245160009912
huc8_05010005,03028000,6.800984580700268,12.399999999999999,1.589583003305558,0.9878051483487181,0.7997337770382696,0.9288568951460653,0.9813483393792177
huc8_05010005,03027500,4.922623403941366,9.8,0.9903747943219766,0.9972699634734337,0.231438679245283,0.9707925319361232,0.9002727502762085
huc8_05010006,03039000,8.077393133343717,15.600000000000001,1.2717488715206362,0.9980459445407958,0.3146152035773124,0.9711119649041771,0.9841750412195841
huc8_05010006,03034000,7.336811304219801,13.4,1.763751576474944,0.9887237268971335,0.8348610713262675,0.9248348246008888,0.9898292246492193
huc8_05010006,03036000,7.923798857313065,15.3,1.3331006925188063,0.997649962862485,0.39007275287491205,0.9705610993488041,0.9857150150093026
huc8_05010006,03038000,7.189518120849036,13.499999999999998,1.5427599978412216,0.9900538745123544,0.7567649281934996,0.9342796068346487,0.9694994705847967
huc8_05010006,03034500,7.784989694955826,14.4,1.8491631965650621,0.9871779006204999,0.9252332814930014,0.9173225611023099,0.9881284891899071
huc8_05010007,03044000,8.71695745759417,16.9,1.6203222249448666,0.9961903737854376,0.5732326698695951,0.9537375174283607,0.9926283332413464
huc8_05010007,03041500,7.599249724783615,14.099999999999998,1.5624367366219043,0.9905620457367733,0.7566162570888468,0.9370423590733965,0.9822790229564866
huc8_05010007,03042000,8.296166988443733,15.5,1.7507973574045002,0.9881064876154462,0.9650939074667889,0.9240082146737947,0.985147657200937
huc8_05010007,03043810,8.3646352171965,16.1,1.4450955498402305,0.9974842018963404,0.40136935603256846,0.9647819033573052,0.9777109407827896
huc8_05020001,03054500,8.65506561773518,16.35,1.8408615598401947,0.993306745265352,0.7764337851929093,0.9337345111942407,0.9631528899359904
huc8_05020001,03056000,7.3634773794775095,13.549999999999999,1.2538022044260744,0.9980522334058276,0.2567616463138851,0.9703231457474103,0.9678949834651599
huc8_05020001,03057000,7.892438231925387,14.975000000000001,1.2752151719671405,0.9959130198058419,0.5113856068743288,0.9679381910290017,0.9890315877318132
huc8_05020005,03073000,8.449150198344054,16.1,1.838549911037487,0.9903715107693867,0.8948909141121236,0.9319451730636021,0.9949229957845587
huc8_05020005,03072655,8.436310514103075,16.099999999999998,1.4136162125069973,0.9984374334424627,0.35144157814871013,0.9749223728660469,0.994764945169444
huc8_05020005,03072000,8.49491884613004,16.275,1.7111283149228413,0.9910974806197682,0.8486310299869622,0.9352435525779538,0.9950313736557526
huc8_05020005,03075070,9.062805748279306,17.5,1.4908582468985154,0.9983089777473498,0.3714351851851852,0.9751714006046592,0.9961643861601742
huc8_05020006,03079000,8.409359504758784,15.700000000000001,1.83475835461714,0.9893080215687006,0.9263250000000001,0.9325186534699101,0.9875525529102742
huc8_05020006,03081000,5.815258606787639,10.3,0.9582266309744973,0.996750801349387,0.29427896839811113,0.9812359926635748,0.9949659953287647
huc8_05020006,03083500,8.519971870343845,16.1,1.7273509252851758,0.9934472541724668,0.7485074626865672,0.9431791568795709,0.9899417333117616
huc8_05020006,03077500,5.84040787147574,10.5,1.0944360891306752,0.9986409589701762,0.18035177042351305,0.9815771890364059,0.9935367264620395
huc8_05020006,03076500,7.381550453302344,14.200000000000001,1.5272975595466947,0.9896826811858035,0.8096153846153846,0.9315944973225236,0.9883033742672005
huc8_05030102,03094704,8.345695877075096,16.45,1.7195753868297952,0.9878802607431606,0.9521598272138228,0.9308720475741654,0.9943302089926346
huc8_05030102,03103500,8.846352876178829,17.85,1.1953208310216086,0.9985785917471699,0.33312316099201345,0.9824192124047951,0.9715332841184814
huc8_05030102,03102850,8.334899634257937,16.5,1.417553214383535,0.993722345647991,0.6905466502260584,0.9570242355117597,0.9905081204380295
huc8_05030102,03102950,8.496097530376364,17.0,1.7313148018219684,0.9904438040857984,0.8465949820788529,0.9329545762014015,0.9932247365717506
huc8_05040001,03125338,7.92883922766705,15.125000000000002,1.6801087638569336,0.9881839634688303,0.930281948004394,0.9263746130043985,0.9972852184334555
huc8_05040001,03127980,8.148792008169261,15.375,1.7638571949567574,0.9878270676877794,0.9719080627508211,0.9249070469459432,0.9987731075648102
huc8_05040001,03120869,6.619197988251624,12.100000000000001,1.5818588106530462,0.9835447551582887,0.9108394160583942,0.9127894783274705,0.9960814939307617
huc8_05040001,03119971,7.669627627092076,14.3,1.7619786687909362,0.9856041073637526,0.9875790256600967,0.9171866335705985,0.9978809903154398
huc8_05040001,03119341,8.554836503045554,16.5,1.7120047653831438,0.9912494980762641,0.8569967117281695,0.9388838338396829,0.9927256379338555
huc8_05040001,03119979,6.636379124733299,12.200000000000001,1.6576190476190478,0.9799158506385693,0.9993782004389172,0.9011566557644799,0.9960032336051536
huc8_05040001,03127989,7.1995106895666305,13.2,1.6921431172614712,0.9832488605244114,1.0012750455373407,0.9146946935325172,0.996818977985438
huc8_05040001,03126395,7.922036249024155,14.9,1.7505296368455234,0.9863093869321338,0.995132743362832,0.9185063624957716,0.998970588748729
huc8_05040001,03120820,8.394371407873294,15.35,1.8830503619603145,0.9892728094188779,0.9540481400437637,0.9293974951166691,0.9871755154243478
huc8_05040001,03120961,6.650248989236513,12.000000000000002,1.6354895602207433,0.9797597696936949,0.9868924302788844,0.8934782635297395,0.9963416350106233
huc8_05040001,03127986,7.525109588448614,14.0,1.6951053821086932,0.9847724228008184,1.00264998159735,0.918915543858766,0.9976835319292802
huc8_05040005,03140950,7.885947907933397,14.7,1.8365313405602663,0.9836026188193967,1.0897031191281472,0.9124417293407632,0.9948160028500823
huc8_05040005,03140853,8.120308924414044,15.150000000000002,1.8411179896122973,0.986638882354411,1.0108743570903747,0.9213521486543803,0.9975796703122402
huc8_05040005,03140900,8.694168910419856,16.2,1.940974390504705,0.9872777203778657,1.0630849868962935,0.9230348951245868,0.9949680832416113
huc8_05090203,03277075,8.870438987006992,16.6,2.004064266904734,0.9871872910457242,1.0589936057825966,0.9247684895721439,0.9964106842077951
huc8_05090203,03262001,8.58604045240515,16.05,1.9575178583137938,0.9874622938293276,1.0011010728402032,0.9249527612849668,0.9964788738634224
huc8_05120201,03354000,8.104595679637955,15.0,1.897238131251248,0.991426737173171,0.7676876118303336,0.9353000970978613,0.9646192422390291
huc8_05120201,03353611,8.072319138661515,15.100000000000001,1.7124300338478442,0.9943702131560036,0.6206852791878172,0.952490299045857,0.9626382057718817
huc8_05130202,03431514,6.939739483873334,13.175,1.3037618313292765,0.9985997749451778,0.28152073122267846,0.9793269228160841,0.9990622887459198
huc8_05130202,03431083,7.267286414001354,13.099999999999998,1.846736621033856,0.9862602383633452,0.9314192433262914,0.909492491863814,0.8843674026885692
huc8_05130202,03431091,6.926509825439076,13.150000000000002,1.2979499994125108,0.9985372745412662,0.2862807405360597,0.9792976749574694,0.9990721473355154
huc8_05140101,03293000,6.940540707119198,12.1,1.875188888307247,0.9802430591623466,1.0537023460410557,0.8883258944080481,
huc8_05140101,03292500,7.711260103953294,14.0,1.6803825803825805,0.9855781421002664,0.9877825290164935,0.9146712114164585,
huc8_05140102,03302000,8.865136699482795,16.299999999999997,2.06499738250349,0.9825409183164915,1.240488798370672,0.9006893504153441,
huc8_07040006,05382267,5.866015651446114,11.2,1.314281088504593,0.9852445304872839,0.7616373655208606,0.9266463365850812,0.9921794911470417
huc8_07040006,05382284,5.785553956101757,10.7,1.4473418389991672,0.9815792039474468,0.8498525073746312,0.9140194285257595,0.9875139357372967
huc8_07040006,05382255,5.72189051984511,11.4,1.1869766336969403,0.9900784210326523,0.5970362800204395,0.9461469641475821,0.983164765068674
huc8_07040006,05382257,5.4722050866856815,9.5,1.4694405383211906,0.9700532593182968,0.9345773603559071,0.9053199113340287,0.8961402737636214
huc8_10230006,412126095565201,9.386215875965556,17.5,1.43458395870287,0.9966752220795226,0.5339225991399904,0.9584723385093336,0.9993485335938196
huc8_10230006,06610000,9.490211865528863,19.075,1.4539705690845162,0.9976840953628578,0.49566803465572273,0.9670647472707485,0.9993364031717069
huc8_10300101,06893820,9.34386660972108,17.8,1.9311478682505576,0.9930908757881618,0.8088586956521739,0.9486840042235067,0.9947319942640168
huc8_10300101,06893060,9.64768457353049,18.799999999999997,1.6319248284108967,0.9983332932993036,0.41906400550585005,0.968226097586388,0.9738581925187405
huc8_10300101,06893620,7.856047832554352,14.799999999999999,1.8346778178583782,0.9881072321084714,0.9107958477508652,0.9285415894369221,0.9743758653505551
huc8_10300101,06893890,9.489846955635965,18.7,1.8903213300404929,0.9952028015123292,0.6509226108510052,0.9664942267108609,0.9648710425988406
huc8_10300101,06894000,9.61406129422143,18.4,1.895200355625969,0.9947404576223892,0.7250047938638542,0.9537319927924393,0.9960796752035836
huc8_11010014,07076000,1.4269036272023579,1.799999999999999,1.092126010526041,0.9663131756854765,0.23015056222603392,0.8889551937394096,
huc8_11020002,07099969,6.436638357933242,12.1,1.0646775983588146,0.9928873176895517,0.5300747471786604,0.9664697653726502,0.9698279621033166
huc8_11020002,07096000,6.990838749224116,13.0,1.2065116677965213,0.9919770190516416,0.6132973944294698,0.954227903225694,0.9872760021874636
huc8_11020002,07097000,6.990782601463073,12.799999999999999,1.3580616492537896,0.9913152069887268,0.6742943814297019,0.9486073781368314,0.9937363915692
huc8_11020002,07109500,6.907078410767609,12.675,1.269359652107062,0.9896449327629061,0.7196899400248953,0.9502396787968265,0.9917233732750799
huc8_11030012,07143672,8.882256669548747,16.7,1.829197947935041,0.992130333366938,0.8311022840119167,0.9413957012935791,0.995220903850178
huc8_11030012,07144100,8.970614352377048,16.7,1.9079833256927043,0.9899109795487426,0.9506658946149391,0.9335006452545506,
huc8_13060011,08407500,7.756566671733947,14.999999999999998,1.2849453605071581,0.9900356624118967,0.7854564032697547,0.9445012740722323,0.9950684050320076
huc8_13060011,08406500,7.407475586933883,14.400000000000002,1.1951552805446557,0.9932585258586618,0.6330917874396136,0.9532169350885085,0.9971817521793473
huc8_13060011,08405200,7.291773403697141,14.200000000000001,1.0755487922147855,0.9955177301146297,0.49357575757575756,0.9579339882318357,0.9920254559714172
huc8_16020102,10133800,6.137490521049378,11.5,1.112530645090517,0.9922174782952989,0.547242206235012,0.9573057493591173,0.9572900210342044
huc8_16020102,10133980,6.5537155763416495,12.3,1.1899821789494271,0.9913475962151247,0.6506456241032998,0.9546296492528767,0.9632689683646659
huc8_16050102,10351600,6.824425871617769,12.0,1.5183641197141478,0.9911801610824005,0.6323134328358209,0.935221714212189,0.99338891364734
huc8_16050102,10348200,6.436104992633295,11.0,1.477345050586466,0.9902844905654524,0.6288420733555623,0.9400148257269131,0.9797278067052925
huc8_16050102,10350500,6.496538067169594,11.2,1.5938384107163899,0.9904870281996586,0.6217217617097773,0.9364240782313795,0.9911696010686583
arso_bistrica,3320,2.3383637454028894,2.2,0.8172806108744869,0.9723958486084168,0.3436517533252721,0.8233086281733152,0.7159188318565256
arso_bistrica,2432,5.242082459055827,9.9,0.9863232582825855,0.9946397692778592,0.416471048513302,0.9514420112846557,0.9570266871160453
arso_bistrica,4791,5.395802274605159,9.3,1.2779045012165449,0.9888832528751732,0.6149246919214969,0.924575821319441,0.981708336795439
arso_bistrica,7440,4.844287625768468,8.0,1.2602547628359126,0.9860262085971774,0.6185837245696401,0.9091373177227664,0.9815461230073423
arso_drava,2005,5.651900823850759,10.100000000000001,1.0200737471367114,0.9986081396507489,0.22265258215962438,0.969792550438631,0.971623601686443
arso_drava,2160,6.154690906423909,11.400000000000002,1.144028998920253,0.9954315924017508,0.4525462962962963,0.9610207689449833,0.9927484225201253
arso_drava,2150,5.900008724507819,10.775000000000002,1.1054922690630369,0.9967029118717846,0.3626561776955113,0.9675528277601053,0.9931310366184073
