log_gap,gap_days,duration_effect_log1p,duration_effect_mae
1.1426589706645676,3.1350934136690047,0.3193540151633375,0.37623844795542327
1.1438824896089135,3.138931607425495,0.3196751024976242,0.3766804116406938
1.1451060085532596,3.142774500158817,0.3199960158420087,0.37712227765229966
1.1463295274976057,3.146622097621775,0.32031675519649205,0.3775640458051074
1.1475530464419517,3.1504744055742173,0.3206373205610733,0.3780057159139724
1.1487765653862978,3.154331429783046,0.3209577119357523,0.3784472877937431
1.150000084330644,3.1581931760222206,0.32127792932053034,0.37888876125926174
1.1512236032749898,3.16205965007277,0.3215979727154058,0.37933013612535865
1.152447122219336,3.1659308577228025,0.3219178421203802,0.37977141220686067
1.1536706411636821,3.1698068047675103,0.3222375375354525,0.3802125893185833
1.154894160108028,3.1736874970091815,0.32255705896062276,0.38065366727533645
1.1561176790523742,3.177572940257209,0.3228764063958918,0.38109464589192305
1.15734119799672,3.1814631403280944,0.32319557984125896,0.38153552498313703
1.1585647169410662,3.185358103045465,0.32351457929672456,0.3819763043637664
1.1597882358854124,3.1892578342400735,0.3238334047622875,0.38241698384859013
1.1610117548297583,3.1931623397498132,0.32415205623794935,0.3828575632523841
1.1622352737741044,3.1970716254197247,0.3244705337237099,0.3832980423899147
1.1634587927184505,3.200985697102004,0.3247888372195673,0.38373842107593964
1.1646823116627965,3.20490456065601,0.3251069667255244,0.3841786991252163
1.1659058306071426,3.208828221948279,0.32542492224157876,0.3846188763524885
1.1671293495514887,3.2127566868525257,0.32574270376773196,0.3850589525724993
1.1683528684958346,3.2166899612496573,0.3260603113039832,0.3854989275999823
1.1695763874401808,3.220628051027782,0.32637774485033244,0.38593880124966606
1.1707999063845267,3.2245709620822143,0.32669500440678023,0.3863785733362742
1.1720234253288728,3.2285187003154885,0.32701208997332587,0.38681824367452255
1.173246944273219,3.232471271637363,0.32732900154997013,0.38725781207912363
1.1744704632175649,3.236428681964832,0.3276457391367128,0.3876972783647828
1.175693982161911,3.240390937222135,0.32796230273355287,0.38813664234619916
1.1769175011062571,3.244358043340763,0.3282786923404924,0.38857590383807056
1.178141020050603,3.248330006259468,0.32859490795752894,0.3890150626550835
1.1793645389949492,3.2523068319242756,0.3289109495846644,0.3894541186119257
1.180588057939295,3.2562885262884875,0.329226817221898,0.389893071523276
1.1818115768836412,3.2602750953126964,0.3295425108692297,0.39033192120380966
1.1830350958279874,3.2642665449647907,0.32985803052666,0.390770667468198
1.1842586147723333,3.2682628812199654,0.3301733761941881,0.3912093101311059
1.1854821337166794,3.2722641100607324,0.33048854787181453,0.39164784900719596
1.1867056526610256,3.276270237476925,0.3308035455595394,0.3920862839111257
1.1879291716053715,3.2802812694657115,0.3311183692573622,0.3925246146575479
1.1891526905497176,3.2842972120316025,0.3314330189652834,0.39296284106111234
1.1903762094940638,3.2883180711864592,0.3317474946833026,0.39340096293646415
1.1915997284384097,3.2923438529495015,0.33206179641142036,0.39383898009824564
1.1928232473827558,3.2963745633473214,0.33237592414963646,0.3942768923610947
1.1940467663271017,3.3004102084138864,0.3326898778979502,0.39471469953964494
1.1952702852714479,3.3044507941905534,0.3330036576563632,0.3951524014485299
1.196493804215794,3.308496326726074,0.3333172634248732,0.3955899979023745
1.19771732316014,3.312546812076605,0.3336306952034823,0.3960274887158064
1.198940842104486,3.316602256305719,0.3339439529921893,0.39646487370344596
1.2001643610488322,3.3206626654844107,0.33425703679099494,0.39690215267991336
1.201387879993178,3.324728045691107,0.33456994659989847,0.39733932545982376
1.2026113989375242,3.328798403011678,0.33488268241890007,0.39777639185779134
1.2038349178818701,3.332873743539443,0.33519524424800007,0.39821335168842775
1.2050584368262163,3.3369540733751832,0.33550763208719836,0.3986502047663419
1.2062819557705624,3.341039398627147,0.3358198459364949,0.3990869509061403
1.2075054747149083,3.34512972541106,0.33613188579588965,0.39952358992242787
1.2087289936592545,3.3492250598501383,0.3364437516653825,0.3999601216298069
1.2099525126036006,3.3533254080750914,0.3367554435449743,0.4003965458428796
1.2111760315479465,3.3574307762241355,0.3370669614346634,0.4008328623762429
1.2123995504922926,3.361541170443003,0.33737830533445096,0.40126907104449594
1.2136230694366388,3.3656565968849486,0.337689475244337,0.40170517166223507
1.2148465883809847,3.369777061710759,0.33800047116432075,0.40214116404405403
1.2160701073253308,3.3739025710887685,0.33831129309440355,0.40257704800454847
1.2172936262696767,3.378033131194856,0.33862194103458404,0.4030128233583091
1.2185171452140229,3.382168748212468,0.3389324149848628,0.4034484899199285
1.219740664158369,3.3863094283326167,0.33924271494523983,0.40388404750399753
1.220964183102715,3.390455177753895,0.33955284091571536,0.40431949592510685
1.222187702047061,3.394606002682486,0.3398627928962892,0.4047548349978459
1.2234112209914072,3.3987619093321686,0.34017257088696073,0.4051900645368033
1.2246347399357531,3.4029229039243294,0.34048217488773075,0.40562518435656897
1.2258582588800992,3.4070889926879744,0.34079160489859894,0.4060601942717315
1.2270817778244454,3.4112601818597317,0.3411008609195655,0.40649509409688
1.2283052967687913,3.415436477683867,0.3414099429506305,0.40692988364660365
1.2295288157131374,3.4196178864122904,0.341718850991793,0.40736456273549027
1.2307523346574833,3.4238044143045645,0.3420275850430545,0.40779913117813166
1.2319758536018295,3.4279960676279186,0.3423361451044139,0.40823358878911614
1.2331993725461756,3.432192852657251,0.3426445311758719,0.40866793538303564
1.2344228914905215,3.436394775675144,0.34295274325742797,0.40910217077448074
1.2356464104348677,3.4406018429718723,0.34326078134908156,0.4095362947780431
1.2368699293792138,3.44481406084541,0.3435686454508343,0.4099703072083184
1.2380934483235597,3.4490314356014413,0.3438763355626849,0.4104042078798991
1.2393169672679059,3.4532539735533727,0.3441838516846338,0.4108379966073819
1.240540486212252,3.4574816810223377,0.34449119381668103,0.4112716732053639
1.241764005156598,3.4617145643372083,0.34479836195882607,0.411705237488443
1.242987524100944,3.4659526298346073,0.34510535611106985,0.41213868927122094
1.24421104304529,3.470195883858912,0.34541217627341164,0.4125720283682988
1.245434561989636,3.4744443327622707,0.3457188224458515,0.4130052545942808
1.2466580809339822,3.4786979829046047,0.3460252946283901,0.41343836776377396
1.2478815998783281,3.4829568406536233,0.34633159282102616,0.4138713676913848
1.2491051188226743,3.487220912384832,0.3466377170237618,0.4143042541917269
1.2503286377670204,3.491490204481541,0.3469436672365941,0.4147370270794092
1.2515521567113663,3.495764723334874,0.3472494434595255,0.4151696861690508
1.2527756756557125,3.5000444753437825,0.3475550456925551,0.4156022312752686
1.2539991946000586,3.5043294669150495,0.34786047393568276,0.4160346622126837
1.2552227135444045,3.508619704463301,0.348165728188909,0.4164669787959209
1.2564462324887506,3.5129151944110193,0.34847080845223266,0.4168991808396056
1.2576697514330966,3.517215943188546,0.34877571472565516,0.41733126815837035
1.2588932703774427,3.5215219572340986,0.3490804470091755,0.4177632405668475
1.2601167893217888,3.5258332429937735,0.34938500530279454,0.41819509787967535
1.2613403082661347,3.5301498069215604,0.3496893896065121,0.4186268399114945
1.2625638272104809,3.534471655479351,0.34999359992032686,0.41905846647694783
1.2637873461548268,3.5387987951369464,0.3502976362442408,0.41948997739068644
1.265010865099173,3.543131232372071,0.3506014985782525,0.4199213724673607
1.266234384043519,3.547468973670377,0.3509051869223627,0.4203526515216283
1.2674579029878652,3.551812025525458,0.3512087012765711,0.4207838143681496
1.2686814219322111,3.556160394438857,0.35151204164087735,0.4212148608215893
1.2699049408765573,3.560514086920078,0.35181520801528243,0.4216457906966186
1.2711284598209032,3.564873109486592,0.3521182003997853,0.4220766038079103
1.2723519787652493,3.5692374686638524,0.3524210187943867,0.42250729997014463
1.2735754977095954,3.573607170985299,0.3527236631990861,0.4229378789980049
1.2747990166539414,3.577982222992369,0.3530261336138835,0.42336834070618024
1.2760225355982875,3.5823626312345125,0.3533284300387799,0.4237986849093663
1.2772460545426334,3.5867484022691936,0.35363055247377395,0.4242289114222607
1.2784695734869795,3.591139542661908,0.3539325009188663,0.4246590200595695
1.2796930924313257,3.5955360589861862,0.35423427537405694,0.42508901063600324
1.2809166113756716,3.5999379578236077,0.3545358758393456,0.42551888296627766
1.2821401303200177,3.604345245763811,0.3548373023147332,0.4259486368651163
1.2833636492643639,3.6087579294045002,0.3551385548002182,0.42637827214724494
1.2845871682087098,3.6131760153514563,0.3554396332958021,0.4268077886273998
1.285810687153056,3.6175995102185508,0.3557405378014838,0.4272371861203198
1.287034206097402,3.6220284206277484,0.35604126831726407,0.4276664644407526
1.288257725041748,3.6264627532091227,0.3563418248431423,0.4280956234034506
1.289481243986094,3.6309025146008658,0.35664220737911856,0.4285246628231736
1.29070476293044,3.635347711449293,0.3569424159251937,0.42895358251468935
1.2919282818747861,3.6397983504088605,0.3572424504813666,0.4293823822927696
1.2931518008191323,3.644254438142169,0.3575423110476379,0.4298110619721957
1.2943753197634782,3.648715981319975,0.35784199762400765,0.4302396213677553
1.2955988387078243,3.6531829866212058,0.3581415102104749,0.43066806029424176
1.2968223576521705,3.6576554607329608,0.35844084880704147,0.4310963785664598
1.2980458765965164,3.662133410350529,0.35874001341370526,0.4315245759992163
1.2992693955408625,3.6666168421773957,0.3590390040304677,0.4319526524073305
1.3004929144852087,3.6711057629252535,0.3593378206573285,0.4323806076056273
1.3017164334295546,3.6756001793140096,0.359636463294287,0.43280844140893865
1.3029399523739007,3.680100098071802,0.3599349319413448,0.4332361536321081
1.3041634713182466,3.684605525935002,0.36023322659849977,0.4336637440899818
1.3053869902625928,3.6891164696482317,0.36053134726575337,0.4340912125974196
1.3066105092069389,3.6936329359643665,0.3608292939431052,0.43451855896928687
1.3078340281512848,3.698154931644551,0.36112706663055516,0.43494578302045817
1.309057547095631,3.7026824634582085,0.36142466532810397,0.4353728845658178
1.310281066039977,3.7072155381830485,0.36172209003575023,0.43579986342025606
1.311504584984323,3.711754162605077,0.36201934075349507,0.43622671939867563
1.3127281039286691,3.716298343518611,0.3623164174813382,0.4366534523159864
1.3139516228730153,3.720848087726283,0.36261332021927967,0.4370800619871079
1.3151751418173612,3.725403402039054,0.362910048967319,0.4375065482269684
1.3163986607617073,3.729964293276226,0.36320660372545627,0.43793291085050623
1.3176221797060532,3.734530768265445,0.3635029844936929,0.4383591496726715
1.3188456986503994,3.739102833842721,0.36379919127202703,0.43878526450841926
1.3200692175947455,3.7436804968524293,0.36409522406045935,0.43921125517271814
1.3212927365390914,3.748263764147326,0.36439108285899013,0.4396371214805462
1.3225162554834375,3.7528526425885573,0.36468676766761865,0.44006286324689015
1.3237397744277837,3.7574471390456683,0.36498227848634635,0.44048848028675025
1.3249632933721296,3.762047260396614,0.3652776153151714,0.4409139724151323
1.3261868123164757,3.766653013527772,0.3655727781540953,0.4413393394470576
1.3274103312608219,3.7712644053339486,0.3658677670031171,0.4417645811975546
1.3286338502051678,3.7758814427183904,0.3661625818622369,0.4421896974816638
1.329857369149514,3.780504132592799,0.36645722273145553,0.44261468811443816
1.3310808880938598,3.7851324818773335,0.366751689610772,0.44303955291093866
1.332304407038206,3.7897664975006293,0.3670459825001868,0.44346429168623985
1.333527925982552,3.794406186399801,0.36734010139969964,0.4438889042554266
1.334751444926898,3.7990515555204567,0.36763404630931107,0.4443133904335961
1.3359749638712441,3.8037026118167097,0.3679278172290209,0.4447377500358564
1.3371984828155903,3.8083593622511853,0.36822141415882836,0.4451619828773264
1.3384220017599362,3.813021813795032,0.3685148370987344,0.4455860887731392
1.3396455207042823,3.8176899734279357,0.3688080860487388,0.44601006753843847
1.3408690396486285,3.8223638481381257,0.36910116100884116,0.4464339189883795
1.3420925585929744,3.827043444922385,0.36939406197904207,0.44685764293813135
1.3433160775373205,3.831728770786067,0.36968678895934054,0.4472812392028733
1.3445395964816664,3.8364198327430965,0.3699793419497381,0.44770470759780073
1.3457631154260126,3.8411166378159893,0.37027172095023353,0.4481280479381177
1.3469866343703587,3.8458191930358563,0.37056392596082693,0.448551260039043
1.3482101533147046,3.850527505442416,0.3708559569815191,0.4489743437158093
1.3494336722590508,3.855241582084008,0.371147814012309,0.4493972987836598
1.3506571912033967,3.859961430017598,0.37143949705319734,0.4498201250578533
1.3518807101477428,3.8646870563087945,0.371731006104184,0.45024282235366075
1.353104229092089,3.869418468031853,0.3720223411652689,0.4506653904863666
1.354327748036435,3.874155672269691,0.3723135022364519,0.4510878292712689
1.355551266980781,3.8788986761138973,0.3726044893177329,0.45151013852367944
1.3567747859251271,3.8836474866647444,0.372895302409113,0.4519323180589256
1.357998304869473,3.8884021110311937,0.37318594151059054,0.45235436769234466
1.3592218238138192,3.893162556330915,0.3734764066221665,0.452776287239292
1.3604453427581653,3.8979288296902874,0.3737666977438407,0.45319807651513533
1.3616688617025112,3.9027009382444158,0.37405681487561304,0.45361973533525723
1.3628923806468574,3.907478889137143,0.3743467580174843,0.45404126351505575
1.3641158995912033,3.9122626895210533,0.3746365271694527,0.4544626608699401
1.3653394185355494,3.917052346557492,0.3749261223315201,0.4548839272153393
1.3665629374798955,3.9218478674165693,0.3752155435036854,0.4553050623666933
1.3677864564242417,3.9266492592771742,0.3755047906859492,0.45572606613945943
1.3690099753685876,3.931456529326984,0.37579386387831104,0.45614693834910847
1.3702334943129337,3.9362696847624767,0.3760827630807711,0.4565676788111278
1.3714570132572796,3.9410887327889395,0.3763714882933296,0.4569882873410201
1.3726805322016258,3.945913680620483,0.37666003951598614,0.4574087637543027
1.373904051145972,3.9507445354800472,0.3769484167487411,0.4578291078665099
1.3751275700903178,3.955581304599415,0.3772366199915942,0.4582493194931908
1.376351089034664,3.960423995219226,0.3775246492445451,0.45866939844991045
1.3775746079790099,3.9652726145889807,0.37781250450759496,0.4590893445522522
1.378798126923356,3.970127169967058,0.3781001857807428,0.45950915761581235
1.3800216458677022,3.97498766862072,0.3783876930639886,0.4599288374562054
1.3812451648120483,3.9798541178261284,0.3786750263573331,0.46034838388906285
1.3824686837563942,3.98472652486835,0.3789621856607753,0.46076779673003093
1.3836922027007403,3.9896048970413744,0.3792491709743164,0.46118707579477547
1.3849157216450863,3.994489241648117,0.37953598229795504,0.4616062208989757
1.3861392405894324,3.999379566000437,0.37982261963169234,0.4620252318583313
1.3873627595337785,4.004275877419144,0.3801090829755278,0.4624441084885569
1.3885862784781244,4.00917818323401,0.38039537232946113,0.4628628506053846
1.3898097974224706,4.0140864907837805,0.3806814876934935,0.46328145802456644
1.3910333163668165,4.0190008074161865,0.3809674290676234,0.4636999305618676
1.3922568353111626,4.023921140487954,0.38125319645185185,0.4641182680330752
1.3934803542555088,4.028847497364817,0.38153878984617845,0.46453647025399175
1.394703873199855,4.033779885421523,0.38182420925060334,0.46495453704043865
1.3959273921442008,4.038718312041852,0.38210945466512664,0.4653724682082554
1.397150911088547,4.043662784618625,0.3823945260897476,0.46579026357329845
1.3983744300328929,4.048613310553708,0.38267942352446727,0.46620792295144525
1.399597948977239,4.0535698972580345,0.3829641469692852,0.46662544615858964
1.4008214679215851,4.0585325521516085,0.3832486964242011,0.4670428330106442
1.402044986865931,4.063501282663517,0.38353307188921537,0.46746008332354144
1.4032685058102772,4.068476096231946,0.3838172733643278,0.4678771969132318
1.404492024754623,4.073457000304184,0.3841013008495386,0.46829417359568537
1.4057155436989692,4.078444002336639,0.3843851543448476,0.468711013186891
1.4069390626433154,4.083437109794846,0.38466883385025485,0.46912771550285703
1.4081625815876613,4.08843633015348,0.38495233936576034,0.46954428035961115
1.4093861005320074,4.093441670896372,0.3852356708913639,0.4699607075732005
1.4106096194763533,4.098453139516506,0.3855188284270657,0.4703769969596924
1.4118331384206995,4.1034707435160485,0.38580181197286606,0.47079314833517416
1.4130566573650456,4.108494490406344,0.3860846215287644,0.47120916151575176
1.4142801763093917,4.113524387707938,0.38636725709476094,0.47162503631755265
1.4155036952537376,4.118560442950577,0.38664971867085585,0.47204077255672416
1.4167272141980838,4.123602663673233,0.38693200625704904,0.4724563700494339
1.4179507331424297,4.128651057424102,0.38721411985334037,0.47287182861186977
1.4191742520867758,4.133705631760626,0.3874960594597299,0.47328714806024064
1.420397771031122,4.138766394249495,0.3877778250762176,0.4737023282107759
1.4216212899754679,4.143833352466663,0.38805941670280353,0.4741173688797262
1.422844808919814,4.148906513997364,0.388340834339488,0.47453226988336367
1.42406832786416,4.153985886436111,0.38862207798627046,0.47494703103798
1.425291846808506,4.15907147738672,0.38890314764315126,0.47536165215988985
1.4265153657528522,4.164163294462316,0.38918404331013023,0.47577613306542843
1.4277388846971983,4.16926134528534,0.38946476498720756,0.476190473570953
1.4289624036415443,4.17436563748757,0.3897453126743831,0.4766046734928423
1.4301859225858904,4.179476178710124,0.39002568637165674,0.4770187326474966
1.4314094415302363,4.1845929766034775,0.3903058860790286,0.4774326508513389
1.4326329604745824,4.18971603882747,0.3905859117964988,0.477846427920814
1.4338564794189286,4.1948453730513195,0.3908657635240672,0.4782600636723887
1.4350799983632745,4.199980986953633,0.3911454412617339,0.4786735579225525
1.4363035173076206,4.2051228882224185,0.3914249450094987,0.47908691048781715
1.4375270362519665,4.210271084555096,0.3917042747673619,0.4795001211847176
1.4387505551963127,4.21542558365851,0.39198343053532303,0.4799131898298104
1.4399740741406588,4.220586393248937,0.39226241231338277,0.480326116239677
1.441197593085005,4.225753521052106,0.3925412201015406,0.4807389002309199
1.4424211120293509,4.230926974803198,0.3928198538997966,0.4811515416201658
1.443644630973697,4.2361067622468696,0.39309831370815085,0.4815640402240646
1.444868149918043,4.241292891137254,0.39337659952660337,0.48197639585928975
1.446091668862389,4.246485369237982,0.39365471135515423,0.4823886083425382
1.4473151878067352,4.251684204322187,0.39393264919380316,0.48280067749053024
1.448538706751081,4.256889404172516,0.3942104130425504,0.4832126031200107
1.4497622256954272,4.26210097658115,0.39448800290139596,0.4836243850477482
1.4509857446397731,4.2673189293498055,0.3947654187703396,0.4840360230905349
1.4522092635841193,4.272543270289751,0.39504266064938165,0.48444751706518824
1.4534327825284654,4.27777400722182,0.3953197285385217,0.48485886678854895
1.4546563014728116,4.283011147976419,0.3955966224377601,0.4852700720774834
1.4558798204171575,4.288254700393539,0.39587334234709687,0.4856811327488821
1.4571033393615036,4.293504672322775,0.39614988826653164,0.4860920486196599
1.4583268583058495,4.298761071623326,0.3964262601960648,0.4865028195067575
1.4595503772501957,4.3040239061640175,0.39670245813569627,0.4869134452271402
1.4607738961945418,4.309293183823306,0.3969784820854258,0.48732392559779814
1.4619974151388877,4.314568912489292,0.39725433204525373,0.48773426043574775
1.4632209340832338,4.319851100059737,0.3975300080151796,0.48814444955802966
1.4644444530275798,4.325139754442068,0.3978055099952039,0.4885544927817115
1.4656679719719259,4.330434883553396,0.39808083798532645,0.48896438992388574
1.466891490916272,4.335736495320522,0.39835599198554744,0.48937414080167124
1.4681150098606182,4.341044597679952,0.3986309719958664,0.48978374523221196
1.469338528804964,4.346359198577908,0.3989057780162836,0.490193203032679
1.4705620477493102,4.351680305970344,0.3991804100467991,0.4906025140202695
1.4717855666936561,4.357007927822948,0.3994548680874128,0.4910116780122067
1.4730090856380023,4.362342072111167,0.39972915213812477,0.49142069482574063
1.4742326045823484,4.367682746820205,0.4000032621989349,0.491829564278148
1.4754561235266943,4.373029959945047,0.40027719826984326,0.4922382861867322
1.4766796424710404,4.378383719490466,0.40055096035084997,0.49264686036882405
1.4779031614153864,4.383744033471031,0.4008245484419548,0.49305528664178055
1.4791266803597325,4.389110909911128,0.40109796254315816,0.4934635648229872
1.4803501993040786,4.394484356844964,0.4013712026544594,0.49387169472985515
1.4815737182484248,4.399864382316582,0.4016442687758591,0.4942796761798248
1.4827972371927707,4.405250994379872,0.4019171609073568,0.49468750899036273
1.4840207561371168,4.41064420109859,0.4021898790489529,0.4950951929789646
1.4852442750814627,4.416044010546355,0.4024624232006471,0.49550272796315276
1.4864677940258089,4.421450430806679,0.4027347933624399,0.49591011376047883
1.487691312970155,4.426863469972965,0.4030069895343306,0.4963173501885211
1.488914831914501,4.432283136148527,0.40327901171631964,0.49672443706488734
1.490138350858847,4.437709437446598,0.4035508599084069,0.4971313742072134
1.491361869803193,4.443142381990344,0.40382253411059243,0.4975381614331636
1.492585388747539,4.448581977912878,0.4040940343228761,0.49794479856043095
1.4938089076918852,4.454028233357267,0.40436536054525807,0.49835128540673757
1.4950324266362311,4.459481156476549,0.4046365127777383,0.49875762178983435
1.4962559455805773,4.464940755433745,0.4049074910203167,0.4991638075275011
1.4974794645249232,4.4704070384018655,0.4051782952729933,0.4995698424375472
1.4987029834692693,4.475880013563931,0.4054489255357683,0.4999757263378115
1.4999265024136155,4.48135968911298,0.4057193818086415,0.500381459046162
1.5011500213579616,4.486846073252078,0.40598966409161275,0.5007870403804962
1.5023735403023075,4.492339174194336,0.40625977238468236,0.501192470158742
1.5035970592466537,4.497839000162919,0.40652970668785027,0.501597748198857
1.5048205781909996,4.503345559391061,0.40679946700111635,0.5020028743188286
1.5060440971353457,4.508858860122075,0.4070690533244807,0.5024078483366744
1.5072676160796918,4.514378910609364,0.4073384656579434,0.502812670070443
1.5084911350240378,4.519905719116436,0.4076077040015041,0.5032173393382119
1.509714653968384,4.52543929391692,0.4078767683551632,0.5036218559580911
1.5109381729127298,4.530979643294568,0.40814565871892045,0.5040262197482199
1.512161691857076,4.536526775543278,0.40841437509277595,0.5044304305267693
1.513385210801422,4.5420806989671,0.4086829174767297,0.5048344881119409
1.5146087297457682,4.5476414218802494,0.40895128587078167,0.5052383923219674
1.5158322486901141,4.553208952607122,0.40921948027493205,0.5056421429751133
1.5170557676344603,4.558783299482306,0.4094875006891803,0.5060457398896733
1.5182792865788062,4.56436447085059,0.40975534711352707,0.5064491828839751
1.5195028055231523,4.569952475066983,0.4100230195479719,0.5068524717763769
1.5207263244674984,4.57554732049672,0.4102905179925152,0.50725560638527
1.5219498434118444,4.581149015515276,0.41055784244715654,0.5076585865290758
1.5231733623561905,4.586757568508384,0.4108249929118962,0.5080614120262494
1.5243968813005364,4.5923729878720385,0.4110919693867341,0.5084640826952773
1.5256204002448825,4.597995282012519,0.41135877187167,0.5088665983546784
1.5268439191892287,4.603624459346391,0.4116254003667044,0.5092689588230047
1.5280674381335748,4.609260528300526,0.41189185487183705,0.5096711639188402
1.5292909570779207,4.6149034973121115,0.4121581353870678,0.5100732134608015
1.5305144760222669,4.620553374828669,0.4124242419123969,0.5104751072675388
1.5317379949666128,4.626210169308053,0.412690174447824,0.5108768451577342
1.532961513910959,4.6318738892184825,0.41295593299334976,0.5112784269501048
1.534185032855305,4.637544543038539,0.41322151754897374,0.5116798524633992
1.535408551799651,4.643222139257181,0.41348692811469556,0.5120811215163994
1.536632070743997,4.648906686373766,0.4137521646905157,0.5124822339279225
1.537855589688343,4.654598192898053,0.4140172272764342,0.5128831895168182
1.5390791086326892,4.660296667350222,0.414282115872451,0.5132839881019705
1.5403026275770353,4.666002118260882,0.4145468304785659,0.5136846295022965
1.5415261465213814,4.671714554171085,0.41481137109477906,0.5140851135367486
1.5427496654657273,4.67743398363234,0.41507573772109035,0.5144854400243124
1.5439731844100735,4.683160415206628,0.41533993035749994,0.5148856087840086
1.5451967033544194,4.688893857466408,0.41560394900400777,0.5152856196348921
1.5464202222987655,4.694634318994639,0.4158677936606141,0.5156854723960528
1.5476437412431117,4.700381808384784,0.41613146432731857,0.5160851668866144
1.5488672601874576,4.706136334240825,0.416394961004121,0.5164847029257361
1.5500907791318037,4.711897905177285,0.4166582836910217,0.5168840803326126
1.5513142980761496,4.7176665298192235,0.4169214323880209,0.5172832989264736
1.5525378170204958,4.723442216802269,0.4171844070951182,0.5176823585265834
1.553761335964842,4.729224974772616,0.4174472078123137,0.5180812589522423
1.554984854909188,4.735014812387047,0.4177098345396075,0.5184800000227864
1.556208373853534,4.74081173831294,0.41797228727699953,0.5188785815575869
1.55743189279788,4.746615761228289,0.41823456602448966,0.5192770033760512
1.558655411742226,4.752426889821705,0.41849667078207825,0.5196752652976232
1.5598789306865721,4.758245132792446,0.4187586015497651,0.5200733671417821
1.5611024496309183,4.764070498850411,0.4190203583275498,0.520471308728043
1.5623259685752642,4.769902996716167,0.419281941115433,0.5208690898759591
1.5635494875196103,4.775742635120956,0.4195433499134145,0.5212667104051188
1.5647730064639562,4.78158942280671,0.4198045847214941,0.5216641701351472
1.5659965254083024,4.787443368526064,0.4200656455396721,0.5220614688857068
1.5672200443526485,4.793304481042365,0.42032653236794826,0.5224586064764966
1.5684435632969946,4.799172769129695,0.42058724520632257,0.5228555827272524
1.5696670822413405,4.80504824157287,0.4208477840547953,0.5232523974577482
1.5708906011856867,4.810930907167469,0.4211081489133661,0.5236490504877943
1.5721141201300326,4.816820774719832,0.4213683397820351,0.5240455416372387
1.5733376390743787,4.822717853047087,0.42162835666080245,0.5244418707259679
1.5745611580187249,4.828622150977151,0.42188819954966783,0.5248380375739048
1.5757846769630708,4.834533677348751,0.42214786844863167,0.5252340420010114
1.577008195907417,4.840452441011435,0.4224073633576939,0.5256298838272873
1.5782317148517628,4.846378450825585,0.422666684276854,0.5260255628727689
1.579455233796109,4.852311715662432,0.4229258312061126,0.5264210789575335
1.580678752740455,4.858252244404065,0.42318480414546916,0.5268164319016944
1.581902271684801,4.864200045943448,0.42344360309492424,0.5272116215254052
1.5831257906291472,4.8701551291844325,0.42370222805447744,0.5276066476488572
