network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_07040006,development,05382255,Ta,M,2008-09-25,2008-09-25,2024-09-29,5849,5849,5849,5849,1.0,1.0,0,materialized
huc8_07040006,development,05382255,P,M,2008-09-25,2008-09-25,2024-09-29,5849,5849,5849,5849,1.0,1.0,0,materialized
huc8_07040006,development,05382255,W,M,2008-09-25,2008-09-25,2024-09-29,5849,5849,5849,5849,1.0,1.0,0,materialized
huc8_07040006,development,05382255,RH,M,2008-09-25,2008-09-25,2024-09-29,5849,5849,5849,5849,1.0,1.0,0,materialized
huc8_07040006,development,05382255,Rs,M,2008-09-25,2008-09-25,2024-09-29,5849,5849,5849,5849,1.0,1.0,0,materialized
huc8_07040006,development,05382255,F,H,2008-09-25,2008-09-25,2024-09-29,5849,5849,5848,5848,0.999829030603522,0.999829030603522,0,materialized
huc8_07040006,development,05382255,L,H,2008-09-25,2008-09-25,2024-09-29,5849,5849,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07040006,development,05382257,Ta,M,2008-09-19,2008-09-19,2024-09-29,5855,5855,5855,5855,1.0,1.0,0,materialized
huc8_07040006,development,05382257,P,M,2008-09-19,2008-09-19,2024-09-29,5855,5855,5855,5855,1.0,1.0,0,materialized
huc8_07040006,development,05382257,W,M,2008-09-19,2008-09-19,2024-09-29,5855,5855,5855,5855,1.0,1.0,0,materialized
huc8_07040006,development,05382257,RH,M,2008-09-19,2008-09-19,2024-09-29,5855,5855,5855,5855,1.0,1.0,0,materialized
huc8_07040006,development,05382257,Rs,M,2008-09-19,2008-09-19,2024-09-29,5855,5855,5855,5855,1.0,1.0,0,materialized
huc8_07040006,development,05382257,F,H,2008-09-19,2008-09-19,2024-09-29,5855,5855,5855,5855,1.0,1.0,0,materialized
huc8_07040006,development,05382257,L,H,2008-09-19,2008-09-19,2024-09-29,5855,5855,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07040006,development,05382267,Ta,M,2008-09-20,2008-09-20,2024-09-29,5854,5854,5854,5854,1.0,1.0,0,materialized
huc8_07040006,development,05382267,P,M,2008-09-20,2008-09-20,2024-09-29,5854,5854,5854,5854,1.0,1.0,0,materialized
huc8_07040006,development,05382267,W,M,2008-09-20,2008-09-20,2024-09-29,5854,5854,5854,5854,1.0,1.0,0,materialized
huc8_07040006,development,05382267,RH,M,2008-09-20,2008-09-20,2024-09-29,5854,5854,5854,5854,1.0,1.0,0,materialized
huc8_07040006,development,05382267,Rs,M,2008-09-20,2008-09-20,2024-09-29,5854,5854,5854,5854,1.0,1.0,0,materialized
huc8_07040006,development,05382267,F,H,2008-09-20,2008-09-20,2024-09-29,5854,5854,5854,5854,1.0,1.0,0,materialized
huc8_07040006,development,05382267,L,H,2008-09-20,2008-09-20,2024-09-29,5854,5854,0,0,0.0,0.0,0,failed_or_unavailable
huc8_07040006,development,05382284,Ta,M,2009-08-04,2009-08-04,2024-09-29,5536,5536,5536,5536,1.0,1.0,0,materialized
huc8_07040006,development,05382284,P,M,2009-08-04,2009-08-04,2024-09-29,5536,5536,5536,5536,1.0,1.0,0,materialized
huc8_07040006,development,05382284,W,M,2009-08-04,2009-08-04,2024-09-29,5536,5536,5536,5536,1.0,1.0,0,materialized
huc8_07040006,development,05382284,RH,M,2009-08-04,2009-08-04,2024-09-29,5536,5536,5536,5536,1.0,1.0,0,materialized
huc8_07040006,development,05382284,Rs,M,2009-08-04,2009-08-04,2024-09-29,5536,5536,5536,5536,1.0,1.0,0,materialized
huc8_07040006,development,05382284,F,H,2009-08-04,2009-08-04,2024-09-29,5536,5536,5536,5536,1.0,1.0,0,materialized
huc8_07040006,development,05382284,L,H,2009-08-04,2009-08-04,2024-09-29,5536,5536,0,0,0.0,0.0,0,failed_or_unavailable
