date,0343233905
2015-09-17,20.4
2015-09-18,21.0
2015-09-19,21.6
2015-09-20,21.9
2015-09-21,20.8
2015-09-22,19.6
2015-09-23,19.7
2015-09-24,20.1
2015-09-25,20.2
2015-09-26,20.1
2015-09-27,20.6
2015-09-28,20.9
2015-09-29,21.3
2015-09-30,20.8
2015-10-01,19.0
2015-10-02,17.0
2015-10-03,15.6
2015-10-04,15.4
2015-10-05,16.9
2015-10-06,18.7
2015-10-07,19.4
2015-10-08,19.6
2015-10-09,20.2
2015-10-10,19.3
2015-10-11,17.2
2015-10-12,17.0
2015-10-13,17.8
2015-10-14,16.8
2015-10-15,16.3
2015-10-16,16.5
2015-10-17,14.2
2015-10-18,12.6
2015-10-19,11.9
2015-10-20,12.5
2015-10-21,13.2
2015-10-22,14.2
2015-10-23,14.9
2015-10-24,16.5
2015-10-25,16.6
2015-10-26,16.1
2015-10-27,16.0
2015-10-28,16.3
2015-10-29,16.2
2015-10-30,14.6
2015-10-31,14.0
2015-11-01,14.7
2015-11-02,15.6
2015-11-03,16.1
2015-11-04,16.7
2015-11-05,18.0
2015-11-06,18.8
2015-11-07,17.3
2015-11-08,14.9
2015-11-09,14.4
2015-11-10,14.6
2015-11-11,13.9
2015-11-12,14.7
2015-11-13,12.8
2015-11-14,10.9
2015-11-15,10.1
2015-11-16,10.1
2015-11-17,12.3
2015-11-18,14.9
2015-11-19,14.4
2015-11-20,12.7
2015-11-21,11.4
2015-11-22,9.9
2015-11-23,8.0
2015-11-24,7.7
2015-11-25,8.7
2015-11-26,10.3
2015-11-27,12.0
2015-11-28,13.6
2015-11-29,14.4
2015-11-30,13.9
2015-12-01,14.7
2015-12-02,13.7
2015-12-03,11.6
2015-12-04,10.2
2015-12-05,9.8
2015-12-06,9.6
2015-12-07,10.2
2015-12-08,9.8
2015-12-09,10.0
2015-12-10,10.7
2015-12-11,12.6
2015-12-12,14.2
2015-12-13,14.9
2015-12-14,15.0
2015-12-15,13.3
2015-12-16,12.1
2015-12-17,12.1
2015-12-18,9.8
2015-12-19,7.4
2015-12-20,7.0
2015-12-21,8.6
2015-12-22,12.3
2015-12-23,14.9
2015-12-24,15.4
2015-12-25,15.4
2015-12-26,15.6
2015-12-27,16.7
2015-12-28,16.7
2015-12-29,14.6
2015-12-30,12.8
2015-12-31,11.8
2016-01-01,10.0
2016-01-02,8.5
2016-01-03,7.9
2016-01-04,7.4
2016-01-05,6.1
2016-01-06,5.5
2016-01-07,6.1
2016-01-08,8.5
2016-01-09,10.0
2016-01-10,8.7
2016-01-11,5.4
2016-01-12,4.9
2016-01-13,4.4
2016-01-14,5.1
2016-01-15,6.7
2016-01-16,7.1
2016-01-17,6.4
2016-01-18,4.1
2016-01-19,2.3
2016-01-20,2.6
2016-01-21,3.4
2016-01-22,4.2
2016-01-23,5.0
2016-01-24,5.0
2016-01-25,6.5
2016-01-26,8.9
2016-01-27,8.0
2016-01-28,6.9
2016-01-29,7.3
2016-01-30,8.1
2016-01-31,10.7
2016-02-01,12.2
2016-02-02,12.6
2016-02-03,13.4
2016-02-04,10.7
2016-02-05,8.6
2016-02-06,8.3
2016-02-07,8.3
2016-02-08,8.1
2016-02-09,6.3
2016-02-10,4.9
2016-02-11,5.3
2016-02-12,6.4
2016-02-13,5.6
2016-02-14,4.5
2016-02-15,5.3
2016-02-16,7.2
2016-02-17,8.2
2016-02-18,8.7
2016-02-19,10.4
2016-02-20,12.2
2016-02-21,13.1
2016-02-22,12.9
2016-02-23,11.9
2016-02-24,11.7
2016-02-25,9.6
2016-02-26,9.3
2016-02-27,9.7
2016-02-28,10.7
2016-02-29,12.3
2016-03-01,11.8
2016-03-02,10.4
2016-03-03,9.4
2016-03-04,9.5
2016-03-05,9.8
2016-03-06,10.8
2016-03-07,11.9
2016-03-08,13.3
2016-03-09,15.0
2016-03-10,16.2
2016-03-11,15.7
2016-03-12,15.6
2016-03-13,15.7
2016-03-14,15.5
2016-03-15,15.4
2016-03-16,16.6
2016-03-17,15.0
2016-03-18,14.3
2016-03-19,14.5
2016-03-20,12.6
2016-03-21,11.1
2016-03-22,11.8
2016-03-23,13.4
2016-03-24,14.8
2016-03-25,13.8
2016-03-26,12.7
2016-03-27,14.4
2016-03-28,15.0
2016-03-29,14.4
2016-03-30,14.4
2016-03-31,15.7
2016-04-01,16.2
2016-04-02,15.3
2016-04-03,14.4
2016-04-04,15.3
2016-04-05,15.3
2016-04-06,14.0
2016-04-07,13.8
2016-04-08,13.7
2016-04-09,13.1
2016-04-10,12.6
2016-04-11,13.5
2016-04-12,14.6
2016-04-13,14.6
2016-04-14,16.0
2016-04-15,17.6
2016-04-16,18.5
2016-04-17,19.0
2016-04-18,19.1
2016-04-19,18.9
2016-04-20,19.6
2016-04-21,20.1
2016-04-22,19.8
2016-04-23,19.6
2016-04-24,19.5
2016-04-25,20.3
2016-04-26,21.0
2016-04-27,22.0
2016-04-28,22.4
2016-04-29,21.2
2016-04-30,20.3
2016-05-01,21.0
2016-05-02,20.4
2016-05-03,19.0
2016-05-04,17.8
2016-05-05,16.5
2016-05-06,16.5
2016-05-07,17.9
2016-05-08,20.2
2016-05-09,20.6
2016-05-10,20.4
2016-05-11,22.1
2016-05-12,22.7
2016-05-13,21.5
2016-05-14,19.7
2016-05-15,17.8
2016-05-16,17.3
2016-05-17,18.0
2016-05-18,18.0
2016-05-19,17.9
2016-05-20,18.1
2016-05-21,18.4
2016-05-22,19.1
2016-05-23,19.9
2016-05-24,20.9
2016-05-25,21.9
2016-05-26,22.7
2016-05-27,23.6
2016-05-28,23.7
2016-05-29,23.7
2016-05-30,24.5
2016-05-31,24.2
2016-06-01,24.6
2016-06-02,24.5
2016-06-03,24.2
2016-06-04,21.8
2016-06-05,22.1
2016-06-06,22.4
2016-06-07,22.8
2016-06-08,22.4
2016-06-09,22.2
2016-06-10,23.0
2016-06-11,24.2
2016-06-12,25.4
2016-06-13,26.3
2016-06-14,26.4
2016-06-15,25.7
2016-06-16,25.7
2016-06-17,27.2
2016-06-18,26.2
2016-06-19,26.2
2016-06-20,25.9
2016-06-21,26.1
2016-06-22,27.1
2016-06-23,27.8
2016-06-24,26.5
2016-06-25,26.4
2016-06-26,25.8
2016-06-27,25.8
2016-06-28,25.3
2016-06-29,25.5
2016-06-30,24.7
2016-07-01,24.9
2016-07-02,25.5
2016-07-03,25.7
2016-07-04,26.7
2016-07-05,26.1
2016-07-06,26.3
2016-07-07,24.3
2016-07-08,24.8
2016-07-09,24.4
2016-07-10,24.2
2016-07-11,24.4
2016-07-12,25.1
2016-07-13,26.1
2016-07-14,25.9
2016-07-15,25.2
2016-07-16,25.9
2016-07-17,26.4
2016-07-18,27.2
2016-07-19,27.3
2016-07-20,26.8
2016-07-21,27.1
2016-07-22,27.6
2016-07-23,27.3
2016-07-24,27.3
2016-07-25,27.9
2016-07-26,28.0
2016-07-27,27.7
2016-07-28,26.9
2016-07-29,26.5
2016-07-30,25.5
2016-07-31,25.6
2016-08-01,26.4
2016-08-02,25.7
2016-08-03,25.2
2016-08-04,24.7
2016-08-05,25.0
2016-08-06,25.1
2016-08-07,24.5
2016-08-08,24.6
2016-08-09,25.3
2016-08-10,25.4
2016-08-11,25.5
2016-08-12,25.6
2016-08-13,25.6
2016-08-14,25.3
2016-08-15,25.9
2016-08-16,26.0
2016-08-17,25.6
2016-08-18,25.4
