network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
chmi_botic,0-203-1-200480,90,MAM,14,2023-04-12,0.575161365579676,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,MAM,15,2023-04-22,0.96307339326835,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,MAM,16,2023-05-02,1.0647104654194397,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,MAM,17,2023-05-11,1.4591048457298745,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,MAM,18,2023-05-21,1.0425495755230938,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,MAM,19,2023-05-31,1.1257463469328703,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,0,2022-09-01,0.6880832403489102,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,1,2022-09-07,0.7671456193146883,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,2,2022-09-13,0.8284319203977233,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,3,2022-09-20,1.3334947245903956,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,4,2022-09-26,1.0246856583300934,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,5,2022-10-03,1.5516241928194776,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,6,2022-10-09,1.5794117872026232,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,7,2022-10-16,1.4570504541561926,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,8,2022-10-22,1.0206755791581708,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,9,2022-10-29,1.3354968409879708,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,10,2022-11-04,1.1960245779414234,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,11,2022-11-11,1.1353543307163096,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,12,2022-11-17,1.1281716032381408,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,13,2022-11-24,1.3745520758923189,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,14,2022-11-30,0.8985844244780365,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,15,2023-09-07,1.4068976141682377,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,16,2023-09-13,0.7609163810777074,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,17,2023-09-20,1.103074137468691,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,18,2023-09-26,1.147930862186573,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,90,SON,19,2023-10-03,1.220772759336307,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,0,2022-01-01,2.5387883399701283,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,1,2022-01-08,1.328636238725993,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,2,2022-01-16,1.3220794027861382,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,3,2022-01-24,1.100496333502853,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,4,2022-02-01,1.2884771772999952,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,5,2022-02-08,1.3936123486251135,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,6,2022-02-16,1.410454971411506,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,7,2022-02-24,1.7078186991518054,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,8,2022-12-04,2.0065142447373843,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,9,2022-12-12,1.792895417518022,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,10,2022-12-19,1.09670201667585,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,11,2022-12-27,2.1566445758121344,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,12,2023-01-04,2.0800785556942687,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,13,2023-01-12,1.5703607166062998,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,14,2023-01-20,1.0006700578250363,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,15,2023-01-27,0.9488492837761016,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,16,2023-02-04,1.134298360219772,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,17,2023-02-12,1.9212738287493674,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,18,2023-02-20,1.1303618339947075,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,DJF,19,2023-02-28,1.279100622355266,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,0,2022-06-01,3.614125253526664,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,1,2022-06-07,2.10147753967709,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,2,2022-06-14,2.1390991664721644,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,3,2022-06-20,2.1154167035974103,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,4,2022-06-27,1.4471664686462022,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,5,2022-07-04,1.5209111281288996,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,6,2022-07-10,1.7545013290475917,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,7,2022-07-17,1.6294746305230225,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,8,2022-07-24,0.8963260404174711,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,9,2022-07-30,1.0642317367388878,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,10,2022-08-06,1.1775210856414138,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,11,2022-08-12,0.9040791842431198,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,12,2022-08-19,1.7699154244623065,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,13,2022-08-26,2.6476856411922123,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,14,2023-06-01,2.982883730827143,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,15,2023-06-08,3.5670270650274953,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,16,2023-06-15,2.7422824697235484,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,17,2023-06-21,2.0676215187214035,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,18,2023-06-28,1.4387382888299447,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,JJA,19,2023-07-05,1.5815597792707845,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,0,2022-03-01,1.9207884440048373,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,1,2022-03-10,2.822357299890943,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,2,2022-03-20,3.1370635991370364,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,3,2022-03-29,3.313284728909716,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,4,2022-04-08,3.5608254028249675,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,5,2022-04-18,3.4712919356499192,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,6,2022-04-27,3.56631869127721,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,7,2022-05-07,2.6685115356115645,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,8,2022-05-17,2.641661493739375,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,9,2022-05-26,3.1165880070698115,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,10,2023-03-05,2.8178648094086642,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,11,2023-03-14,2.0067950734283357,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,12,2023-03-24,1.6637545167766328,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,13,2023-04-03,2.22463292274946,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,14,2023-04-12,2.926863097673581,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,15,2023-04-22,3.868552107869843,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,16,2023-05-02,2.7088838464242446,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,17,2023-05-11,2.7838738811257446,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,18,2023-05-21,3.016222201933685,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,MAM,19,2023-05-31,2.9531699196003096,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,0,2022-09-01,1.6140639107998507,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,1,2022-09-05,1.440684372810081,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,2,2022-09-10,2.439308006684574,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,3,2022-09-15,2.8670362557399423,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,4,2022-09-19,1.7158471369943502,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,5,2022-09-24,2.6775028551266513,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,6,2022-09-29,1.842789924507735,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,7,2022-10-04,2.386581592089683,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,8,2022-10-08,1.8560540645308603,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,9,2022-10-13,2.506089452697254,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,10,2022-10-18,3.0054571466877973,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,11,2022-10-23,2.796266556022427,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,12,2022-10-27,3.26944434289661,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,13,2022-11-01,3.7058221967823077,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,14,2022-11-06,3.532789608588861,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,15,2022-11-11,3.3553701616907654,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,16,2022-11-15,2.511175037676842,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,17,2022-11-20,1.913857508775565,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,18,2022-11-25,2.590102871916848,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200480,180,SON,19,2022-11-30,2.254134767095184,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,0,2022-01-01,0.7316236601935492,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,1,2022-01-10,0.21258566341702906,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,2,2022-01-19,0.11794876976618683,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,3,2022-01-28,0.15611342097085634,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,4,2022-02-06,0.5009197166987828,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,5,2022-02-15,0.31051881351168215,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,6,2022-02-24,0.10900862860301183,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,7,2022-12-05,0.539127596597823,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,8,2022-12-14,0.5095690397989184,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,9,2022-12-23,0.5406332137092711,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,10,2023-01-02,0.1976303161136689,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,11,2023-01-11,0.2893965600028872,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,12,2023-01-20,0.2364764100029356,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,13,2023-01-29,0.17111339796157118,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,14,2023-02-07,0.1574942047633823,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,15,2023-02-16,0.12920094520326617,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,16,2023-02-25,0.1738769796159533,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,17,2023-12-06,0.3406935283115932,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,18,2023-12-15,0.18714167125641357,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,DJF,19,2023-12-25,0.6800056351555718,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,0,2022-06-01,0.4808015641712015,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,1,2022-06-10,0.4968345823742101,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,2,2022-06-20,0.6792413923475483,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,3,2022-06-29,1.0139494214739126,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,4,2022-07-09,0.512151360890222,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,5,2022-07-19,0.5029832749139709,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,6,2022-07-28,1.060784609355624,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,7,2022-08-07,0.9804723164391896,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,8,2022-08-17,0.7531526414174888,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,9,2022-08-26,0.5935499524313315,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,10,2023-06-05,0.20526063101632172,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,11,2023-06-14,0.5860324254111637,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,12,2023-06-24,0.34448332408117616,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,13,2023-07-04,0.2155743008568172,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,14,2023-07-13,0.22155487423851433,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,15,2023-07-23,0.2952359456864621,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,16,2023-08-02,0.150348390851702,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,17,2023-08-11,0.14843834165542752,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,18,2023-08-21,0.1549395788283588,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,JJA,19,2023-08-31,0.11379934643942187,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,0,2022-03-01,0.17533274907914415,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,1,2022-03-10,0.31636858970399884,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,2,2022-03-20,0.6523660886855353,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,3,2022-03-29,0.29656891141618996,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,4,2022-04-08,0.8837998496161569,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,5,2022-04-18,0.20864986843532993,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,6,2022-04-27,0.3222679713415723,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
chmi_botic,0-203-1-200550,7,MAM,7,2022-05-07,0.22446313282800137,xgboost_b_d,2017|2018|2019|2020|2021|2022|2023,2017|2018|2019|2020|2021,2022|2023
