network_id,station_id,gap_length,season_plurality,observed_recovery_loss,dur_season,simple,empirical,surface,support_status,horizon_group
chmi_sazava,0-203-1-165000,7.0,MAM,0.5013070444586855,0.463169164851598,0.0656416157622152,0.2913952125844806,0.4635345041251814,direct,direct
chmi_sazava,0-203-1-165000,14.0,MAM,0.5501444313384649,0.6738775450017574,0.5306968159152419,1.209461880974539,0.6118243192941644,interpolated,fallback
chmi_sazava,0-203-1-165000,30.0,DJF,0.9569542765242082,0.7053899662610769,1.0898658110377273,0.5265767356476101,0.6891784085472006,direct,direct
chmi_sazava,0-203-1-165000,60.0,MAM,1.2202518767360329,1.2202289127262784,1.4656377562378062,1.209461880974539,0.8668233062821351,interpolated,fallback
chmi_sazava,0-203-1-165000,90.0,MAM,1.5514302634072932,1.4020199584317707,1.7691284335357842,0.9792875806176902,1.1506481402119508,direct,direct
chmi_sazava,0-203-1-165000,180.0,DJF,3.531353717601874,1.414687020145989,2.760978476168956,2.154058168787051,2.0101656234673597,direct,direct
chmi_sazava,0-203-1-165000,365.0,DJF,6.141194128977906,1.7698273859548541,4.8409695225531255,1.209461880974539,2.203691184366422,extrapolated,fallback
chmi_sazava,0-203-1-167200,7.0,MAM,0.4259061580729565,0.463169164851598,0.5299843641311717,0.4879312195036468,0.6388863128341901,direct,direct
chmi_sazava,0-203-1-167200,14.0,MAM,0.4927120145399397,0.6738775450017574,0.7806471486588031,1.209461880974539,0.8033448544824047,interpolated,fallback
chmi_sazava,0-203-1-167200,30.0,DJF,0.8814361777735227,0.7053899662610769,1.0419461360772109,0.9826946969435856,0.8884249503091496,direct,direct
chmi_sazava,0-203-1-167200,60.0,MAM,1.1087484655305129,1.2202289127262784,1.255453819949894,1.209461880974539,1.0892784540006113,interpolated,fallback
chmi_sazava,0-203-1-167200,90.0,MAM,1.4560104939045635,1.4020199584317707,1.4911144781628225,1.5758338287578857,1.4095297900074937,direct,direct
chmi_sazava,0-203-1-167200,180.0,DJF,3.583919049474754,1.414687020145989,2.359791953713944,3.202260436499921,2.3939334050612824,direct,direct
chmi_sazava,0-203-1-167200,365.0,DJF,7.10614776271585,1.7698273859548541,4.399392009805195,1.209461880974539,2.565841477788525,extrapolated,fallback
chmi_smeda,0-203-1-321610,7.0,DJF,0.5350486312527735,0.2857295721324808,0.4933052921318377,0.5106973420836335,0.2785897674907696,direct,direct
chmi_smeda,0-203-1-321610,14.0,DJF,0.6100445288099381,0.4708851932070064,0.6947415521706233,1.2111652116126237,0.4051143138689099,interpolated,fallback
chmi_smeda,0-203-1-321610,30.0,DJF,0.6935786289141681,0.7053899662610769,0.8338415685197826,0.6392746135272053,0.4791810822079266,direct,direct
chmi_smeda,0-203-1-321610,60.0,DJF,0.698219110186064,0.9509801317370232,1.0361639024041644,1.2111652116126237,0.633541529706273,interpolated,fallback
chmi_smeda,0-203-1-321610,90.0,JJA,0.9036499948179768,1.3743931530380793,1.3172579937951885,0.9241664073543024,0.871862509455819,direct,direct
chmi_smeda,0-203-1-321610,180.0,DJF,1.954338178958288,1.414687020145989,2.3020339815655944,1.7913384830547827,1.623653813116957,direct,direct
chmi_smeda,0-203-1-321610,365.0,DJF,3.4739428498625813,1.7698273859548541,4.425668971664011,1.2111652116126237,1.8118571404074064,extrapolated,fallback
chmi_smeda,0-203-1-322000,7.0,DJF,0.4841330633304853,0.2857295721324808,0.521254367987267,0.406055574537728,0.4452319675936851,direct,direct
chmi_smeda,0-203-1-322000,14.0,DJF,0.6204594688807594,0.4708851932070064,0.700685725198251,1.2111652116126237,0.590729068151083,interpolated,fallback
chmi_smeda,0-203-1-322000,30.0,DJF,0.7419558786967255,0.7053899662610769,0.8206723998532213,0.6249197421359576,0.6752341306453425,direct,direct
chmi_smeda,0-203-1-322000,60.0,DJF,0.8334246182275422,0.9509801317370232,0.9886719894227904,1.2111652116126237,0.8449245337607105,interpolated,fallback
chmi_smeda,0-203-1-322000,90.0,JJA,1.1137991551579218,1.3743931530380793,1.244060932633999,1.1277601311820908,1.103495993751886,direct,direct
chmi_smeda,0-203-1-322000,180.0,DJF,2.4136186488992437,1.414687020145989,2.1912859085690624,2.4034527254891382,1.92364414002853,direct,direct
chmi_smeda,0-203-1-322000,365.0,DJF,4.469482681578845,1.7698273859548541,4.293428920914849,1.2111652116126237,2.247350233004166,extrapolated,fallback
chmi_smeda,0-203-1-324000,7.0,DJF,0.9941655578072532,0.2857295721324808,0.4939713998324608,0.922191366370674,0.6240496280213286,direct,direct
chmi_smeda,0-203-1-324000,14.0,DJF,1.045318073824109,0.4708851932070064,0.6905768825447973,1.2111652116126237,0.7868050718675365,interpolated,fallback
chmi_smeda,0-203-1-324000,30.0,DJF,1.2621201456233793,0.7053899662610769,0.8012313313915118,1.2699725031468074,0.8819428049655886,direct,direct
chmi_smeda,0-203-1-324000,60.0,DJF,1.3353988481149384,0.9509801317370232,0.9809727592422322,1.2111652116126237,1.0756059088912628,interpolated,fallback
chmi_smeda,0-203-1-324000,90.0,JJA,1.800963733417511,1.3743931530380793,1.2501429616014326,1.7103905363041103,1.3694231012480012,direct,direct
chmi_smeda,0-203-1-324000,180.0,DJF,3.3611211840855346,1.414687020145989,2.2123156591030084,3.035559186687933,2.287300472362664,direct,direct
chmi_smeda,0-203-1-324000,365.0,DJF,6.230937233465017,1.7698273859548541,4.323286190303287,1.2111652116126237,2.636618740259112,extrapolated,fallback
chmi_vltava,0-203-1-108100,7.0,SON,0.4867891641174044,0.41737070292215067,0.4382742810485975,0.5170411598341805,0.5371479118884502,direct,direct
chmi_vltava,0-203-1-108100,14.0,JJA,0.631854867722307,0.6546254613434578,0.6552446043403477,1.3826632356062427,0.6938816106808651,interpolated,fallback
chmi_vltava,0-203-1-108100,30.0,JJA,0.9627747857968012,0.9184241385575715,0.914270039347866,0.9215643831968308,0.7884705477965148,direct,direct
chmi_vltava,0-203-1-108100,60.0,JJA,1.3359238109687963,1.1946929749893656,1.2302270213931463,1.3826632356062427,0.9826346624933272,interpolated,fallback
chmi_vltava,0-203-1-108100,90.0,JJA,1.792009125974443,1.3743931530380793,1.5236297038938194,1.7577590139773158,1.2936423220038629,direct,direct
chmi_vltava,0-203-1-108100,180.0,MAM,4.4471723607050055,1.747930565822711,2.473898021993973,4.32659004915456,2.246962053321151,direct,direct
chmi_vltava,0-203-1-108100,365.0,DJF,7.855761560076448,1.7698273859548541,4.582571023779156,1.3826632356062427,2.044114098032785,extrapolated,fallback
chmi_vltava,0-203-1-109000,7.0,SON,0.4506158252339637,0.41737070292215067,0.3766988101230488,0.3493878805667204,0.3700896532172051,direct,direct
chmi_vltava,0-203-1-109000,14.0,SON,0.5358000188364597,0.6214837283051794,0.6316361676229141,1.3826632356062427,0.5091888666584852,interpolated,fallback
chmi_vltava,0-203-1-109000,30.0,JJA,0.6443238853579736,0.9184241385575715,0.8628163162271356,0.5152728850793042,0.5938833201566158,direct,direct
chmi_vltava,0-203-1-109000,60.0,JJA,1.047273172414358,1.1946929749893656,1.1923912952596651,1.3826632356062427,0.7680562451458,interpolated,fallback
chmi_vltava,0-203-1-109000,90.0,JJA,1.308885480612335,1.3743931530380793,1.523195745878983,1.1538800489887957,1.0459848802320053,direct,direct
chmi_vltava,0-203-1-109000,180.0,MAM,3.5113338802973777,1.747930565822711,2.527124740840101,2.992270754460304,1.904522486196881,direct,direct
chmi_vltava,0-203-1-109000,365.0,DJF,6.660076608877744,1.7698273859548541,4.635753988329607,1.3826632356062427,1.7142241038339343,extrapolated,fallback
chmi_vltava,0-203-1-111000,7.0,SON,0.5660800898013988,0.41737070292215067,0.5418214295864745,0.5716610939783374,0.5911942525879373,direct,direct
chmi_vltava,0-203-1-111000,14.0,SON,0.6905814636143524,0.6214837283051794,0.6227062101503194,1.3826632356062427,0.7532703195048709,interpolated,fallback
chmi_vltava,0-203-1-111000,30.0,JJA,0.8043637270685007,0.9184241385575715,0.6510106186685907,0.8240705585528524,0.8514858839542904,direct,direct
chmi_vltava,0-203-1-111000,60.0,JJA,0.9477144040529136,1.1946929749893656,0.8130880318960805,1.3826632356062427,1.05115333844668,interpolated,fallback
chmi_vltava,0-203-1-111000,90.0,JJA,1.1044498884682412,1.3743931530380793,1.0754979745680395,1.0973536074867305,1.3671841333123955,direct,direct
chmi_vltava,0-203-1-111000,180.0,MAM,2.340120841846549,1.747930565822711,2.02173440052776,2.3521622345210327,2.343265938890734,direct,direct
chmi_vltava,0-203-1-111000,365.0,DJF,3.69759606375891,1.7698273859548541,4.135478761252978,1.3826632356062427,2.153646358017307,extrapolated,fallback
chmi_vltava,0-203-1-115100,7.0,SON,0.5324606076325861,0.41737070292215067,0.5505999372659292,0.4963620846853671,0.554697302003134,direct,direct
chmi_vltava,0-203-1-115100,14.0,SON,0.6543060919083385,0.6214837283051794,0.6628507924168199,1.3826632356062427,0.7133026693776997,interpolated,fallback
chmi_vltava,0-203-1-115100,30.0,JJA,0.8149512559060492,0.9184241385575715,0.7244318184797378,0.7922097273726675,0.8096294953638147,direct,direct
chmi_vltava,0-203-1-115100,60.0,JJA,1.0718285799894944,1.1946929749893656,0.8836908269447181,1.3826632356062427,1.0056333587226178,interpolated,fallback
chmi_vltava,0-203-1-115100,90.0,JJA,1.268154314988752,1.3743931530380793,1.137105151811556,1.2187153785853704,1.314878681171318,direct,direct
chmi_vltava,0-203-1-115100,180.0,MAM,3.036420116628909,1.747930565822711,2.0712059787341497,2.7201718570798947,2.2695453402441386,direct,direct
chmi_vltava,0-203-1-115100,365.0,DJF,4.655402600252847,1.7698273859548541,4.171094105881729,1.3826632356062427,2.0834754820263437,extrapolated,fallback
chmi_vltava,0-203-1-200100,7.0,SON,0.5448123601883178,0.41737070292215067,0.3749864319152343,0.4708026522682342,0.4182635362070919,direct,direct
chmi_vltava,0-203-1-200100,14.0,SON,0.6090403749450805,0.6214837283051794,0.7236764534104145,1.3826632356062427,0.5638470979726269,interpolated,fallback
chmi_vltava,0-203-1-200100,30.0,JJA,0.6958941962050127,0.9184241385575715,1.032728822587224,0.8797596588366293,0.6529260655710986,direct,direct
chmi_vltava,0-203-1-200100,60.0,JJA,1.068823608973692,1.1946929749893656,1.288765515813413,1.3826632356062427,0.8293743684269226,interpolated,fallback
chmi_vltava,0-203-1-200100,90.0,JJA,1.2612049611720726,1.3743931530380793,1.5532702939336849,1.52239648069497,1.1084119494860212,direct,direct
chmi_vltava,0-203-1-200100,180.0,MAM,2.8136070314821757,1.747930565822711,2.48898796898361,2.674244736457758,1.9723530516314407,direct,direct
chmi_vltava,0-203-1-200100,365.0,DJF,5.356300265861356,1.7698273859548541,4.574313344922413,1.3826632356062427,1.8144814285470925,extrapolated,fallback
chmi_vltava,0-203-1-203000,7.0,SON,0.4624206796146571,0.41737070292215067,0.4128615393827328,0.3796658965428754,0.4581731789516239,direct,direct
chmi_vltava,0-203-1-203000,14.0,SON,0.6133953386290666,0.6214837283051794,0.7142749378484858,1.3826632356062427,0.6081912943045323,interpolated,fallback
chmi_vltava,0-203-1-203000,30.0,JJA,0.8845227693470956,0.9184241385575715,1.0625312507954283,0.8561097951868162,0.6996771552782198,direct,direct
chmi_vltava,0-203-1-203000,60.0,JJA,1.2303110969182482,1.1946929749893656,1.331280620844831,1.3826632356062427,0.8825051478550365,interpolated,fallback
chmi_vltava,0-203-1-203000,90.0,JJA,1.4449048882965738,1.3743931530380793,1.5942467734504149,1.4976087096499555,1.1710260762115978,direct,direct
chmi_vltava,0-203-1-203000,180.0,MAM,3.663341093878776,1.747930565822711,2.490152910378784,2.848050408641777,2.063328150173585,direct,direct
chmi_vltava,0-203-1-203000,365.0,DJF,5.688532820974096,1.7698273859548541,4.54743967185183,1.3826632356062427,1.9001252936814248,extrapolated,fallback
chmi_zelivka,0-203-1-161400,7.0,DJF,0.4074611868985115,0.2857295721324808,0.5255577400865155,0.3314923200725596,0.4768726154559932,direct,direct
chmi_zelivka,0-203-1-161400,14.0,DJF,0.4207348874757443,0.4708851932070064,0.6126836598297352,0.889447334541104,0.6213000494536703,interpolated,fallback
chmi_zelivka,0-203-1-161400,30.0,DJF,0.5228178421157913,0.7053899662610769,0.6642156758048139,0.4716669596367942,0.6975018873290545,direct,direct
chmi_zelivka,0-203-1-161400,60.0,SON,0.6727193670476808,1.150733825092672,0.8491151448062426,0.889447334541104,0.8536000604083507,interpolated,fallback
chmi_zelivka,0-203-1-161400,90.0,DJF,0.8845114585715026,1.1107252446243259,1.1122921622522473,0.728428796764303,1.131435571144348,direct,direct
chmi_zelivka,0-203-1-161400,180.0,SON,1.7696690666863453,1.6619179594701432,2.0486085056066723,1.3661435905853463,2.1246144806328373,direct,direct
chmi_zelivka,0-203-1-161700,7.0,DJF,0.4472283553547548,0.2857295721324808,0.5475645858841927,0.4936621916981846,0.5267031237198898,direct,direct
chmi_zelivka,0-203-1-161700,14.0,DJF,0.5622571325874434,0.4708851932070064,0.6268534026079533,0.889447334541104,0.6758500373435051,interpolated,fallback
chmi_zelivka,0-203-1-161700,30.0,MAM,0.887256725389048,0.9407456021579343,0.6646548694157743,0.7444411776361681,0.7592381142187578,direct,direct
chmi_zelivka,0-203-1-161700,60.0,DJF,0.8291997381631739,0.9509801317370232,0.8358203798969248,0.889447334541104,0.9159302717934226,interpolated,fallback
chmi_zelivka,0-203-1-161700,90.0,DJF,1.0632216202328315,1.1107252446243259,1.093341986325448,1.037027063964882,1.1922213252382612,direct,direct
chmi_zelivka,0-203-1-161700,180.0,SON,2.2804588769226526,1.6619179594701432,2.027270351700748,2.0414722126346714,2.2294815600452926,direct,direct
chmi_zelivka,0-203-1-162000,7.0,DJF,0.2901201993214665,0.2857295721324808,0.3695079650161534,0.2684189724663754,0.4357366463580063,direct,direct
chmi_zelivka,0-203-1-162000,14.0,DJF,0.4498755433013968,0.4708851932070064,0.6306626100667339,0.889447334541104,0.5752949295445208,interpolated,fallback
chmi_zelivka,0-203-1-162000,30.0,DJF,0.6773923244787146,0.7053899662610769,1.0055073055182415,0.6700361363894556,0.6505281862042737,direct,direct
chmi_zelivka,0-203-1-162000,60.0,SON,0.8926771862990653,1.150733825092672,1.4055044461554385,0.889447334541104,0.8054577945827661,interpolated,fallback
chmi_zelivka,0-203-1-162000,90.0,DJF,1.189802462644298,1.1107252446243259,1.6992209266906686,1.2445163072388867,1.0694786419270317,direct,direct
chmi_zelivka,0-203-1-162000,180.0,SON,3.115462109660397,1.6619179594701432,2.554541807041625,2.8930283218409265,2.059445481250628,direct,direct
chmi_zelivka,0-203-1-162520,7.0,DJF,0.2539621123961534,0.2857295721324808,0.4623723555511898,0.2454224075863056,0.3798483859487122,direct,direct
chmi_zelivka,0-203-1-162520,14.0,DJF,0.297480199694469,0.4708851932070064,0.6281040553391741,0.889447334541104,0.5131403802039184,interpolated,fallback
chmi_zelivka,0-203-1-162520,30.0,DJF,0.3590294719348284,0.7053899662610769,0.8202636884159205,0.51095551710098,0.5847962297074406,direct,direct
chmi_zelivka,0-203-1-162520,60.0,SON,0.570947240149591,1.150733825092672,1.0904338774586275,0.889447334541104,0.7341885896093548,interpolated,fallback
chmi_zelivka,0-203-1-162520,90.0,DJF,0.7913148333557869,1.1107252446243259,1.368676046925151,1.016265737116734,0.989317750016768,direct,direct
chmi_zelivka,0-203-1-162520,180.0,SON,2.4838697554187577,1.6619179594701432,2.280283666090952,2.497373281509636,1.9426754725255249,direct,direct
chmi_zelivka,0-203-1-163300,7.0,DJF,0.1594389668425828,0.2857295721324808,-0.1986841902178868,0.1585128361903002,1.1382053186573284,direct,direct
chmi_zelivka,0-203-1-163300,14.0,DJF,0.1586256375240407,0.4708851932070064,0.0782787371069226,0.889447334541104,1.3461455708250736,interpolated,fallback
chmi_zelivka,0-203-1-163300,30.0,DJF,0.2815141610929417,0.7053899662610769,0.4569963425543506,0.2351684527658894,1.4475883441481816,direct,direct
chmi_zelivka,0-203-1-163300,60.0,SON,0.3707134836272314,1.150733825092672,0.96764134828286,0.889447334541104,1.632805776609307,interpolated,fallback
chmi_zelivka,0-203-1-163300,90.0,DJF,0.53812261757279,1.1107252446243259,1.3907445486744885,0.3336705539127099,1.948332460271174,direct,direct
chmi_zelivka,0-203-1-163300,180.0,SON,1.3612009121558977,1.6619179594701432,2.6470216233870563,0.5240637455303259,3.150119424336806,direct,direct
nve_basin_103,103.41.0,7.0,JJA,0.4296793836323002,0.44634054124524114,0.4917858032843158,0.499979985961014,0.3569800104957596,direct,direct
nve_basin_103,103.41.0,14.0,JJA,0.5291216757234343,0.6546254613434578,0.5855063417849651,0.8538092416153775,0.4915038972589282,interpolated,fallback
nve_basin_103,103.41.0,30.0,JJA,0.5549996511124347,0.9184241385575715,0.6542653052966991,0.7576350822745752,0.5739042249297303,direct,direct
nve_basin_103,103.41.0,60.0,JJA,0.792721443319413,1.1946929749893656,0.8817332497011812,0.8538092416153775,0.7643020287717187,interpolated,fallback
nve_basin_103,103.41.0,90.0,JJA,1.130430296199896,1.3743931530380793,1.1587802108182998,1.2486892829137497,1.1051719317784043,direct,direct
nve_basin_103,103.41.0,180.0,MAM,4.509768776495571,1.747930565822711,2.1049321965423284,2.776833596643032,1.998081505604955,direct,direct
nve_basin_103,103.42.0,7.0,MAM,0.4388430028175583,0.463169164851598,0.5619654780350638,0.4193058178786513,0.416455064121736,direct,direct
nve_basin_103,103.42.0,14.0,MAM,0.4859765966966122,0.6738775450017574,0.6572663472339062,0.8538092416153775,0.5568593218628105,interpolated,fallback
nve_basin_103,103.42.0,30.0,JJA,0.5382861951130713,0.9184241385575715,0.7419151156187382,0.616251370192755,0.6418541493852884,direct,direct
nve_basin_103,103.42.0,60.0,JJA,0.713294480646388,1.1946929749893656,0.9409436383672248,0.8538092416153775,0.843118978203105,interpolated,fallback
nve_basin_103,103.42.0,90.0,JJA,0.8835125611361248,1.3743931530380793,1.194091648204389,0.9700982558729724,1.19989620576163,direct,direct
nve_basin_103,103.42.0,180.0,MAM,3.89884084062274,1.747930565822711,2.1183485613837,2.729739234930588,2.1296806481704484,direct,direct
nve_basin_103,103.46.0,7.0,MAM,0.4721761086259112,0.463169164851598,0.41860412031209,0.3766070216232279,0.3131537585015214,direct,direct
nve_basin_103,103.46.0,14.0,MAM,0.5985364762939669,0.6738775450017574,0.5758102816205044,0.8538092416153775,0.4421330808759307,interpolated,fallback
nve_basin_103,103.46.0,30.0,JJA,0.7034123328712275,0.9184241385575715,0.745789162029243,0.5817531160906249,0.5238877935767137,direct,direct
nve_basin_103,103.46.0,60.0,JJA,0.929582528252307,1.1946929749893656,1.0124268613283032,0.8538092416153775,0.7126051405418423,interpolated,fallback
nve_basin_103,103.46.0,90.0,JJA,1.3668870904759796,1.3743931530380793,1.3077837482006007,1.3900680001631425,1.048132509379544,direct,direct
nve_basin_103,103.46.0,180.0,MAM,5.278109667683692,1.747930565822711,2.239880130936445,3.4556697142662167,1.891252969253473,direct,direct
nve_basin_103,103.48.0,7.0,MAM,0.2507586642704901,0.463169164851598,0.5278002446797991,0.3262760376440841,0.3313818923644168,direct,direct
nve_basin_103,103.48.0,14.0,MAM,0.3196999433133459,0.6738775450017574,0.6220242317762559,0.8538092416153775,0.4632669152160032,interpolated,fallback
nve_basin_103,103.48.0,30.0,JJA,0.379277852404705,0.9184241385575715,0.7267194844423357,0.4398021948760723,0.5463337099713429,direct,direct
nve_basin_103,103.48.0,60.0,JJA,0.556368965716288,1.1946929749893656,0.9501983945881258,0.8538092416153775,0.7400772066664232,interpolated,fallback
nve_basin_103,103.48.0,90.0,JJA,0.9396110837527274,1.3743931530380793,1.2151265723570277,0.919833528752125,1.076611033019215,direct,direct
nve_basin_103,103.48.0,180.0,MAM,3.0726678132719454,1.747930565822711,2.1394231497305407,1.804235900946112,1.9112498951949228,direct,direct
nve_basin_124,124.21.0,7.0,DJF,0.3124622613362176,0.2857295721324808,0.1540608225625324,0.3546814806647017,0.3244928242108198,direct,direct
nve_basin_124,124.21.0,14.0,SON,0.3160350264335605,0.6214837283051794,0.3360328805737718,0.6163359349854969,0.4626301770285568,interpolated,fallback
nve_basin_124,124.21.0,30.0,DJF,0.4270864501595039,0.7053899662610769,0.5412036756540017,0.5204431701041836,0.5354806645720215,direct,direct
nve_basin_124,124.21.0,60.0,JJA,0.6399210051909943,1.1946929749893656,0.9255289671859724,0.6163359349854969,0.745727356574915,interpolated,fallback
nve_basin_124,124.21.0,90.0,JJA,0.9030002168601566,1.3743931530380793,1.3251026186128518,1.026464379418826,1.0297481378260331,direct,direct
nve_basin_124,124.21.0,180.0,MAM,1.6925660698351606,1.747930565822711,2.420643849041491,0.6163359349854969,1.658519585264408,direct,direct
nve_basin_124,124.21.0,365.0,JJA,4.153854627064041,2.115829119426249,4.716508801407235,0.6163359349854969,2.206527660417243,extrapolated,fallback
nve_basin_124,124.22.0,7.0,DJF,0.2094446313922736,0.2857295721324808,0.5058610140650457,0.366373277418159,0.3506484735733244,direct,direct
nve_basin_124,124.22.0,14.0,DJF,0.3068255880642785,0.4708851932070064,0.573056149290617,0.6163359349854969,0.488935373959148,interpolated,fallback
nve_basin_124,124.22.0,30.0,DJF,0.3821802245479425,0.7053899662610769,0.6577694578060465,0.508011424999164,0.5583359887457293,direct,direct
nve_basin_124,124.22.0,60.0,JJA,0.5530327327609907,1.1946929749893656,0.8260233537386472,0.6163359349854969,0.7658672239749602,interpolated,fallback
nve_basin_124,124.22.0,90.0,JJA,0.6916269604052216,1.3743931530380793,1.106866346976979,0.7338296978657508,1.0538368888736638,direct,direct
nve_basin_124,124.22.0,180.0,MAM,1.6804035777602238,1.747930565822711,2.075841116678766,0.6163359349854969,1.7483049810263875,direct,direct
nve_basin_124,124.22.0,365.0,JJA,1.983332261124742,2.115829119426249,4.2055244443699245,0.6163359349854969,2.214645787198981,extrapolated,fallback
nve_basin_124,124.24.0,7.0,DJF,0.4024593861592277,0.2857295721324808,0.488065785429721,0.483747080597101,0.3900114931118572,direct,direct
nve_basin_124,124.24.0,14.0,DJF,0.5549403676128349,0.4708851932070064,0.5860351312758643,0.6163359349854969,0.535057630196232,interpolated,fallback
nve_basin_124,124.24.0,30.0,DJF,0.4885886622313687,0.7053899662610769,0.6698931518766731,0.7326045108295672,0.6175388765156195,direct,direct
nve_basin_124,124.24.0,60.0,JJA,0.9118416581204464,1.1946929749893656,0.8628547571732597,0.6163359349854969,0.8380691519910481,interpolated,fallback
nve_basin_124,124.24.0,90.0,JJA,1.165964366046588,1.3743931530380793,1.1746301402574977,0.886633490039087,1.1339089343298183,direct,direct
nve_basin_124,124.24.0,180.0,MAM,1.772506782203458,1.747930565822711,2.168217126048035,0.6163359349854969,1.7738346206363187,direct,direct
nve_basin_124,124.24.0,365.0,JJA,4.455682386653314,2.115829119426249,4.288271801017695,0.6163359349854969,2.412068129481237,extrapolated,fallback
nve_basin_124,124.27.0,7.0,DJF,0.3717627375809818,0.2857295721324808,0.5446167554611143,0.3558565301563431,0.3839478425722546,direct,direct
nve_basin_124,124.27.0,14.0,DJF,0.3373010472732177,0.4708851932070064,0.6166348148552783,0.6163359349854969,0.525732155444339,interpolated,fallback
nve_basin_124,124.27.0,30.0,DJF,0.5468841045052437,0.7053899662610769,0.6852396824946996,0.660953779469563,0.5985948971616024,direct,direct
nve_basin_124,124.27.0,60.0,JJA,0.7515540071818858,1.1946929749893656,0.8452290733098362,0.6163359349854969,0.8065747123881091,interpolated,fallback
nve_basin_124,124.27.0,90.0,JJA,1.0044815832323049,1.3743931530380793,1.1122735899204983,1.0341065201382436,1.0967138233054363,direct,direct
nve_basin_124,124.27.0,180.0,MAM,1.589322729437789,1.747930565822711,2.074744965861889,0.6163359349854969,1.82260047078069,direct,direct
nve_basin_124,124.27.0,365.0,JJA,4.652611975427798,2.115829119426249,4.190852888685006,0.6163359349854969,2.3225515551106315,extrapolated,fallback
nve_basin_16,16.207.0,7.0,DJF,0.3139303331518118,0.2857295721324808,0.3451545792694694,0.3077771623570742,0.3493485382870703,direct,direct
nve_basin_16,16.207.0,14.0,DJF,0.3627160278494045,0.4708851932070064,0.6196110836154285,0.9874675492872258,0.4824877251633991,interpolated,fallback
nve_basin_16,16.207.0,30.0,MAM,0.4168144054714915,0.9407456021579343,0.856931370378478,0.4932097603694118,0.5642332854631168,direct,direct
nve_basin_16,16.207.0,60.0,MAM,0.6891131502763137,1.2202289127262784,1.06214991521894,0.9874675492872258,0.7399894210994042,interpolated,fallback
nve_basin_16,16.207.0,90.0,MAM,1.2896656294735735,1.4020199584317707,1.413219549648005,1.1700373898688183,1.0160416903277056,direct,direct
nve_basin_16,16.207.0,180.0,MAM,3.155987515339102,1.747930565822711,2.4616844867306207,4.241552520990374,1.7789942108004972,direct,direct
nve_basin_16,16.207.0,365.0,DJF,5.081122507304647,1.7698273859548541,4.587370199472831,0.9874675492872258,1.9049822713808864,extrapolated,fallback
nve_basin_16,16.212.0,7.0,DJF,0.2724739337999589,0.2857295721324808,0.0891998914116816,0.1931101656641359,0.3330442600624739,direct,direct
nve_basin_16,16.212.0,14.0,MAM,0.3275517200017438,0.6738775450017574,0.4929467849591558,0.9874675492872258,0.4666237539805984,interpolated,fallback
nve_basin_16,16.212.0,30.0,MAM,0.4161426253578237,0.9407456021579343,1.0010398941998735,0.4303855356908661,0.5521355935097838,direct,direct
nve_basin_16,16.212.0,60.0,MAM,0.7292148268699117,1.2202289127262784,1.451181391851755,0.9874675492872258,0.7386515587449951,interpolated,fallback
nve_basin_16,16.212.0,90.0,MAM,1.2844539069374403,1.4020199584317707,1.7605108293879206,1.3885535012400088,1.0151674368777397,direct,direct
nve_basin_16,16.212.0,180.0,MAM,3.148944378535599,1.747930565822711,2.7985523608874328,3.86112212603849,1.6820851945899824,direct,direct
nve_basin_16,16.212.0,365.0,DJF,4.758853387920964,1.7698273859548541,4.9176813303829405,0.9874675492872258,1.8766814480633576,extrapolated,fallback
nve_basin_16,16.217.0,7.0,DJF,0.4098719325123595,0.2857295721324808,0.4755614586525645,0.2890430495452391,0.3689467240456174,direct,direct
nve_basin_16,16.217.0,14.0,DJF,0.3890962280133219,0.4708851932070064,0.6627937350354773,0.9874675492872258,0.5040628390296827,interpolated,fallback
nve_basin_16,16.217.0,30.0,MAM,0.4048980660325852,0.9407456021579343,0.8295428532241262,0.5619573150841045,0.5879663301575911,direct,direct
nve_basin_16,16.217.0,60.0,MAM,0.732372875272714,1.2202289127262784,1.005905095874289,0.9874675492872258,0.7706273000614869,interpolated,fallback
nve_basin_16,16.217.0,90.0,MAM,1.1835487991150546,1.4020199584317707,1.3467540764120105,1.103526753764153,1.0547425843833975,direct,direct
nve_basin_16,16.217.0,180.0,MAM,2.935799302693696,1.747930565822711,2.3477727599873326,3.718311829544226,1.8029575397040407,direct,direct
nve_basin_16,16.217.0,365.0,DJF,4.836790100406822,1.7698273859548541,4.487357436163517,0.9874675492872258,1.9869948639659163,extrapolated,fallback
nve_basin_16,16.222.0,7.0,DJF,0.5200606863075802,0.2857295721324808,0.5219748419035015,0.3932427752536228,0.3743255643074313,direct,direct
nve_basin_16,16.222.0,14.0,DJF,0.5937765222937448,0.4708851932070064,0.6631299319220276,0.9874675492872258,0.5101399198129755,interpolated,fallback
nve_basin_16,16.222.0,30.0,MAM,0.6669161365370179,0.9407456021579343,0.797400832435982,0.6841084942639785,0.5931849569443808,direct,direct
nve_basin_16,16.222.0,60.0,MAM,0.8529857431347402,1.2202289127262784,0.9975565395282332,0.9874675492872258,0.7726207426688553,interpolated,fallback
nve_basin_16,16.222.0,90.0,MAM,1.279012653507436,1.4020199584317707,1.311193007743266,1.2509788668940305,1.0540477009193587,direct,direct
nve_basin_16,16.222.0,180.0,MAM,2.828116965442893,1.747930565822711,2.3015598146340897,3.61236844487381,1.8164297113134087,direct,direct
