network_id,achieved_skill,recoverability_r,donor_r2,acf30,heuristic_explained_variance,donor_mae,n_station_gap_rows,spearman_operator_r_vs_achieved_skill,spearman_donor_r2_vs_achieved_skill
delaware_river_huc20,0.49262962177014846,0.9504046323191733,0.821591970446614,0.12921369735642485,0.8612376487522285,0.6674462787076111,12,0.6571428571428573,0.48571428571428577
willamette_river_huc17,0.816851836598834,0.9759968950816628,0.869405629907893,0.3829451777036163,0.9050606300310816,0.18630722504635178,12,0.6571428571428573,0.48571428571428577
madison_river_huc10,-0.131890712908689,0.9249529393035886,0.5871775535750251,0.14642771766641455,0.6448003922016778,0.9035961179808096,10,0.6571428571428573,0.48571428571428577
mahoning_river_huc50,0.6978396786248123,0.9722924481465628,0.7148089725260548,0.2153612402657771,0.7968871695990387,0.35704534076832134,12,0.6571428571428573,0.48571428571428577
roanoke_river_huc30,0.5926141049292776,0.9796659360907359,0.7621723692907658,0.35304023424349024,0.8784612196959841,0.8067978266238616,10,0.6571428571428573,0.48571428571428577
santa_fe_river_huc31,0.5894796144388637,0.9049379688447963,0.7601319984753675,0.11569506830992568,0.7802726394384787,0.5228966886982518,8,0.6571428571428573,0.48571428571428577
