network_id,station_id,gap_length,plant_start,acf30,donor_r2,donor_r2_estimator,heuristic_explained_variance,recoverability_r,predicted_skill,predicted_conditional_risk,donor_mae,fill_mae,climate_mae,observed_recovery_loss,achieved_skill,achieved_skill_mode,n_gap_days_with_donor,n_fill_donors,reason
willamette_river_huc17,14192015,90,2018-01-01,0.31232820457504656,0.9571069440827816,year_block_cv,0.9621936345720015,0.987419105023754,0.9875953771450168,0.051951281368281595,0.07969617036826086,0.07969617036826086,1.0035961328976033,0.07969617036826086,0.9205894007002992,gap_specific,90,5,
willamette_river_huc17,14197900,30,2018-01-01,0.3370310492658412,0.9569468536624912,year_block_cv,0.9663664946794798,0.9822399244753307,0.982524330399922,0.07843841284722501,0.07546207761515691,0.07546207761515691,1.1392066544566544,0.07546207761515691,0.9337590968943659,gap_specific,30,5,
willamette_river_huc17,14197900,90,2018-01-01,0.3370310492658412,0.9569468536624912,year_block_cv,0.9625121056970365,0.9866308284433885,0.9868453381363087,0.05904384906231381,0.07983730558923016,0.07983730558923016,1.0349670329670329,0.07983730558923016,0.9228600495994994,gap_specific,90,5,
willamette_river_huc17,14211720,30,2018-01-01,0.3838124393163743,0.7221520238732428,year_block_cv,0.8118140421705362,0.9546436828770832,0.955509278824536,0.21039378125111363,0.24041901049548484,0.24041901049548484,1.101198523698524,0.24041901049548484,0.7816751427453743,gap_specific,30,5,
willamette_river_huc17,14211720,90,2018-01-01,0.3838124393163743,0.7221520238732428,year_block_cv,0.7640649313212234,0.9679995962410789,0.9684164972329128,0.1493563690756058,0.29325998148325644,0.29325998148325644,1.059388111888112,0.29325998148325644,0.7231798448629096,gap_specific,90,5,
madison_river_huc10,06037500,30,2019-01-01,0.021063891715808237,0.5942980590859959,year_block_cv,0.6144468494669115,0.8532164411177536,0.8537929552343698,0.5307102506742432,1.1560738659579333,1.1560738659579333,1.8541666666666667,1.1560738659579333,0.37649948802268773,gap_specific,30,3,
madison_river_huc10,06037500,90,2019-01-01,0.021063891715808237,0.5942980590859959,year_block_cv,0.5944335931513224,0.9233238494759494,0.9241237351967722,0.2754197759656271,1.7734677721241041,1.7734677721241041,1.8083333333333331,1.7734677721241041,0.019280494677914706,gap_specific,90,3,
madison_river_huc10,06038500,30,2019-01-01,0.25660031964195806,0.33738196572182266,year_block_cv,0.5898476217200697,0.8972561470753786,0.8978583583724283,0.46634062165818946,0.44914875341185506,0.44914875341185506,0.4033333333333333,0.44914875341185506,-0.11359195060790506,gap_specific,30,3,
madison_river_huc10,06038500,90,2019-01-01,0.25660031964195806,0.33738196572182266,year_block_cv,0.4327857254026979,0.9508339342420346,0.9512497920393496,0.2225752584751776,0.7065305743567726,0.7065305743567726,0.2912654320987654,0.7065305743567726,-1.4257275203093607,gap_specific,90,3,
madison_river_huc10,06038800,30,2019-01-01,0.20585908303861747,0.7705852706489775,year_block_cv,0.8267818696692366,0.9422514987846708,0.942625870036662,0.2213387466441177,0.29993012139654424,0.29993012139654424,0.5577777777777778,0.29993012139654424,0.46227667478707213,gap_specific,30,3,
madison_river_huc10,06038800,90,2019-01-01,0.20585908303861747,0.7705852706489775,year_block_cv,0.7861316175981342,0.9682273153991781,0.9686311717853969,0.12101511822752742,0.43692992591770863,0.43692992591770863,0.648987308987309,0.43692992591770863,0.326751201653694,gap_specific,90,3,
madison_river_huc10,06040000,30,2021-08-13,0.18758194480928342,0.7913150240944642,year_block_cv,0.8180339808841829,0.9179187432900057,0.9182522442768104,0.32667132882179417,0.3338710824459842,0.3338710824459842,1.4679166666666668,0.3338710824459842,0.7725544712261249,gap_specific,30,4,
madison_river_huc10,06040000,90,2021-08-13,0.18758194480928342,0.7913150240944642,year_block_cv,0.7994714982966804,0.9582272453386411,0.9584541402212626,0.16602096413411532,0.6708620782431355,0.6708620782431355,1.3846626984126984,0.6708620782431355,0.5155050547601412,gap_specific,90,4,
madison_river_huc10,06041000,30,2019-01-01,0.06103334912640559,0.44230744832386504,year_block_cv,0.5361034329519413,0.8909860453720536,0.8914307378052894,0.5071755794901743,1.2616705174956193,1.2616705174956193,0.42435897435897435,1.2616705174956193,-1.9731208569383174,gap_specific,30,3,
madison_river_huc10,06041000,90,2019-01-01,0.06103334912640559,0.44230744832386504,year_block_cv,0.44996773287560193,0.9472881729402198,0.9484565673359108,0.24078242590835122,1.947476488458439,1.947476488458439,1.5222578347578348,1.947476488458439,-0.2793341863589418,gap_specific,90,3,
mahoning_river_huc50,03086500,30,2020-01-01,0.1158974654247516,0.7861881990640947,year_block_cv,0.8084139906697471,0.9420357230236617,0.942598164182244,0.3768858968261892,0.46870846819016,0.46870846819016,1.9703240740740742,0.46870846819016,0.7621160527054804,gap_specific,30,5,
mahoning_river_huc50,03086500,90,2020-01-01,0.1158974654247516,0.7861881990640947,year_block_cv,0.7902502578741862,0.9647096582727307,0.965752468055399,0.22486060954572934,0.4301497576394256,0.4301497576394256,1.9512037037037038,0.4301497576394256,0.7795464631278984,gap_specific,90,5,
mahoning_river_huc50,03090500,30,2020-01-01,0.3580146981185182,0.34406635802398633,year_block_cv,0.7871037496695805,0.9653222237464127,0.9655560867440889,0.21866459342367184,0.38065658374839173,0.38065658374839173,0.549925925925926,0.38065658374839173,0.3078038953928762,gap_specific,30,5,
mahoning_river_huc50,03090500,90,2020-01-01,0.3580146981185182,0.34406635802398633,year_block_cv,0.4819362127136618,0.9715211086191449,0.9733225266267861,0.1693599337968238,0.6053836448302683,0.6053836448302683,0.6450740740740742,0.6053836448302683,0.06152848306727676,gap_specific,90,5,
mahoning_river_huc50,03091500,30,2020-01-01,0.1793494983234172,0.44635642413634247,year_block_cv,0.7147098586212024,0.9668988308579163,0.967204513138258,0.21348420965778533,0.32791409931876575,0.32791409931876575,1.161333333333333,0.32791409931876575,0.7176399833650122,gap_specific,30,5,
mahoning_river_huc50,03091500,90,2020-03-15,0.1793494983234172,0.44635642413634247,year_block_cv,0.4875920561431521,0.9738080755981222,0.9751408326336518,0.16182225683456594,0.7106574978863579,0.7106574978863579,1.9428888888888893,0.7106574978863579,0.6342263821927703,gap_specific,90,5,
mahoning_river_huc50,03094000,30,2020-01-01,0.2522202037517689,0.8570601283109671,year_block_cv,0.8857579598890167,0.9605713868031227,0.961523000607964,0.2571476035673472,0.31816992118822446,0.31816992118822446,1.3230740740740743,0.31816992118822446,0.759522216160959,gap_specific,30,5,
mahoning_river_huc50,03094000,90,2020-01-01,0.2522202037517689,0.8570601283109671,year_block_cv,0.8668267511070941,0.9791259233063038,0.9795322076832359,0.13678935020227764,0.38649160326505955,0.38649160326505955,1.4475185185185186,0.38649160326505955,0.7329971269309774,gap_specific,90,5,
mahoning_river_huc50,03098600,30,2020-01-01,0.1925887564752818,0.9145190035577412,year_block_cv,0.9264633115031494,0.981822176863711,0.9819489188345676,0.12453978850050261,0.16339116172456752,0.16339116172456752,1.9005555555555558,0.16339116172456752,0.9140297892124463,gap_specific,30,5,
mahoning_river_huc50,03098600,90,2020-01-01,0.1925887564752818,0.9145190035577412,year_block_cv,0.9200735615311568,0.9897988049325954,0.9900374287985794,0.06873474774032473,0.15157681207789703,0.15157681207789703,2.069851851851852,0.15157681207789703,0.9267692458557918,gap_specific,90,5,
mahoning_river_huc50,03099500,30,2020-01-01,0.19409681950092494,0.9406637220631969,year_block_cv,0.9500072836277975,0.9819699366460558,0.9823334789462389,0.11905244684936084,0.1780102849080788,0.1780102849080788,1.5611111111111111,0.1780102849080788,0.8859720594894869,gap_specific,30,5,
mahoning_river_huc50,03099500,90,2020-01-01,0.19409681950092494,0.9406637220631969,year_block_cv,0.9435110418387198,0.989925529088976,0.9901466932117103,0.06640018592984778,0.16343425444265927,0.16343425444265927,1.5122222222222226,0.16343425444265927,0.891924445996772,gap_specific,90,5,
roanoke_river_huc30,0208062765,30,2018-01-01,0.3430367439980235,0.9144979649477549,year_block_cv,0.9527179577397449,0.9852106742025095,0.9864140880902363,0.08554822140666743,0.6769464257909515,0.6769464257909515,2.664828431372549,0.6769464257909515,0.7459699777211237,gap_specific,30,3,
roanoke_river_huc30,0208062765,90,2018-01-01,0.3430367439980235,0.9144979649477549,year_block_cv,0.9278886239263285,0.9831920281361011,0.9834890299694604,0.10396682454538506,0.5404413648452326,0.5404413648452326,2.0574246550472037,0.5404413648452326,0.7373214306927642,gap_specific,90,3,
roanoke_river_huc30,02081022,30,2018-01-01,0.31184815741572947,0.918037535510609,year_block_cv,0.9479975887341746,0.985857569397389,0.9867234812189652,0.08535118921695752,0.8227806063162306,0.8227806063162306,3.038736383442266,0.8227806063162306,0.7292359380696958,gap_specific,30,3,
roanoke_river_huc30,02081022,90,2018-01-01,0.31184815741572947,0.918037535510609,year_block_cv,0.9287541554844873,0.9841618114987838,0.9846493011984818,0.09868553795084364,0.5910870630053213,0.5910870630053213,2.3264161220043578,0.5910870630053213,0.7459237591183552,gap_specific,90,3,
roanoke_river_huc30,02081094,30,2018-01-01,0.2708865311197254,0.9414602863806774,year_block_cv,0.9609122997841718,0.9877102814625811,0.9885731770365618,0.07357697964539467,1.0442468271458023,1.0442468271458023,3.1000000000000005,1.0442468271458023,0.6631461847916768,gap_specific,30,3,
roanoke_river_huc30,02081094,90,2018-01-01,0.2708865311197254,0.9414602863806774,year_block_cv,0.9471633311133155,0.9845267754808179,0.9852905071352408,0.09471399535701025,0.6551994914678261,0.6551994914678261,2.5948729121278142,0.6551994914678261,0.747502280976621,gap_specific,90,3,
roanoke_river_huc30,0208114150,30,2018-03-29,0.2816883970534664,0.9399166234702859,year_block_cv,0.9617791396909278,0.9863888945413206,0.9873680252992278,0.08185412251611496,0.23555062428079573,0.23555062428079573,1.1629779411764705,0.23555062428079573,0.7974590781640172,gap_specific,30,4,
roanoke_river_huc30,0208114150,90,2018-03-29,0.2816883970534664,0.9399166234702859,year_block_cv,0.9459729943874523,0.9844561054370977,0.9849150037261628,0.09774949383633011,0.23260348246339868,0.23260348246339868,1.2251257262164126,0.23260348246339868,0.8101390922695305,gap_specific,90,4,
roanoke_river_huc30,02079500,30,2018-01-01,0.5577413416305064,0.09694943614450169,year_block_cv,0.7464928872093355,0.9805860650408246,0.9825719824433836,0.08301592790641939,1.6394920481007367,1.6394920481007367,1.424337606837607,1.6394920481007367,-0.1510557891824731,gap_specific,30,3,
roanoke_river_huc30,02079500,90,2018-06-30,0.5577413416305064,0.09694943614450169,year_block_cv,0.46493321888990247,0.9345691557099336,0.9400999882497704,0.2853253412728466,1.6296303328223203,1.6296303328223203,1.811705054205054,1.6296303328223203,0.10049909667146395,gap_specific,90,4,
santa_fe_river_huc31,02321500,30,2022-01-01,-0.09155629670567401,0.44704959150331114,year_block_cv,0.46319699378367873,0.8931928559239619,0.8952773177065487,0.4137355874379207,1.2636725872556336,1.2636725872556336,2.0460000000000003,1.2636725872556336,0.3823692144400619,gap_specific,30,3,
santa_fe_river_huc31,02321500,90,2022-03-15,-0.09155629670567401,0.44704959150331114,year_block_cv,0.44762082429403316,0.8687290048973823,0.8712009987468143,0.5088556679209182,0.7985257542575809,0.7985257542575809,0.9400370370370369,0.7985257542575809,0.15053798648773942,gap_specific,90,3,
santa_fe_river_huc31,02321958,30,2022-01-01,0.16934728731688872,0.7525171797142982,year_block_cv,0.8276252809699748,0.8763924102528262,0.8806134962884865,0.3049433189649909,0.5060348379291373,0.5060348379291373,1.5627777777777776,0.5060348379291373,0.6761952690108612,gap_specific,30,3,
santa_fe_river_huc31,02321958,90,2022-01-01,0.16934728731688872,0.7525171797142982,year_block_cv,0.7731324231730364,0.8708634628994376,0.8732569484088537,0.32373380245180844,0.792636829903594,0.792636829903594,1.6321851851851856,0.792636829903594,0.5143707729379603,gap_specific,90,3,
santa_fe_river_huc31,02322500,30,2022-01-01,0.21780417460585336,0.9345787478694815,year_block_cv,0.9556062628950344,0.9272442629366511,0.9287022005991534,0.11092456497271748,0.1700575795080912,0.1700575795080912,0.5977777777777783,0.1700575795080912,0.7155170603024499,gap_specific,30,3,
santa_fe_river_huc31,02322500,90,2022-01-01,0.21780417460585336,0.9345787478694815,year_block_cv,0.939403911816876,0.9347982953424612,0.9359624271005341,0.09962916072410492,0.23527163449656388,0.23527163449656388,1.2322962962962964,0.23527163449656388,0.8090786808305115,gap_specific,90,3,
santa_fe_river_huc31,02322800,30,2022-01-01,0.16718510802263467,0.9063824748143792,year_block_cv,0.925151800632423,0.9268943316871046,0.9276215323059529,0.12682315569014546,0.2081525908947769,0.2081525908947769,0.7822222222222218,0.2081525908947769,0.7338958355038363,gap_specific,30,3,
santa_fe_river_huc31,02322800,90,2022-03-09,0.16718510802263467,0.9063824748143792,year_block_cv,0.9104436179427726,0.9413891268185458,0.9419518806253193,0.1017132016678597,0.20882169534063694,0.20882169534063694,0.7846666666666667,0.20882169534063694,0.733872095997489,gap_specific,90,3,
