network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_04060102,development,04121650,Ta,M,1998-10-21,1998-10-21,2026-05-12,10066,10066,10066,10066,1.0,1.0,0,materialized
huc8_04060102,development,04121650,P,M,1998-10-21,1998-10-21,2026-05-12,10066,10066,10066,10066,1.0,1.0,0,materialized
huc8_04060102,development,04121650,W,M,1998-10-21,1998-10-21,2026-05-12,10066,10066,10066,10066,1.0,1.0,0,materialized
huc8_04060102,development,04121650,RH,M,1998-10-21,1998-10-21,2026-05-12,10066,10066,10066,10066,1.0,1.0,0,materialized
huc8_04060102,development,04121650,Rs,M,1998-10-21,1998-10-21,2026-05-12,10066,10066,10066,10066,1.0,1.0,0,materialized
huc8_04060102,development,04121650,F,H,1998-10-21,1998-10-21,2026-05-12,10066,10066,1095,1095,0.10878203854559905,0.10878203854559905,0,materialized
huc8_04060102,development,04121650,L,H,1998-10-21,1998-10-21,2026-05-12,10066,10066,0,0,0.0,0.0,0,failed_or_unavailable
huc8_04060102,development,04121660,Ta,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121660,P,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121660,W,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121660,RH,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121660,Rs,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121660,F,H,1995-10-01,1995-10-01,2026-05-12,11182,11182,0,0,0.0,0.0,0,failed_or_unavailable
huc8_04060102,development,04121660,L,H,1995-10-01,1995-10-01,2026-05-12,11182,11182,0,0,0.0,0.0,0,failed_or_unavailable
huc8_04060102,development,04121680,Ta,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121680,P,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121680,W,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121680,RH,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121680,Rs,M,1995-10-01,1995-10-01,2026-05-12,11182,11182,11182,11182,1.0,1.0,0,materialized
huc8_04060102,development,04121680,F,H,1995-10-01,1995-10-01,2026-05-12,11182,11182,0,0,0.0,0.0,0,failed_or_unavailable
huc8_04060102,development,04121680,L,H,1995-10-01,1995-10-01,2026-05-12,11182,11182,0,0,0.0,0.0,0,failed_or_unavailable
huc8_04060102,development,04121944,Ta,M,1995-10-14,1995-10-14,2026-05-13,11170,11170,11170,11170,1.0,1.0,0,materialized
huc8_04060102,development,04121944,P,M,1995-10-14,1995-10-14,2026-05-13,11170,11170,11170,11170,1.0,1.0,0,materialized
huc8_04060102,development,04121944,W,M,1995-10-14,1995-10-14,2026-05-13,11170,11170,11170,11170,1.0,1.0,0,materialized
huc8_04060102,development,04121944,RH,M,1995-10-14,1995-10-14,2026-05-13,11170,11170,11170,11170,1.0,1.0,0,materialized
huc8_04060102,development,04121944,Rs,M,1995-10-14,1995-10-14,2026-05-13,11170,11170,11170,11170,1.0,1.0,0,materialized
huc8_04060102,development,04121944,F,H,1995-10-14,1995-10-14,2026-05-13,11170,11170,11170,11022,1.0,0.986750223813787,0,materialized
huc8_04060102,development,04121944,L,H,1995-10-14,1995-10-14,2026-05-13,11170,11170,0,0,0.0,0.0,0,failed_or_unavailable
huc8_04060102,development,04121970,Ta,M,1995-01-10,1995-01-10,2026-05-13,11447,11447,11447,11447,1.0,1.0,0,materialized
huc8_04060102,development,04121970,P,M,1995-01-10,1995-01-10,2026-05-13,11447,11447,11447,11447,1.0,1.0,0,materialized
huc8_04060102,development,04121970,W,M,1995-01-10,1995-01-10,2026-05-13,11447,11447,11447,11447,1.0,1.0,0,materialized
huc8_04060102,development,04121970,RH,M,1995-01-10,1995-01-10,2026-05-13,11447,11447,11447,11447,1.0,1.0,0,materialized
huc8_04060102,development,04121970,Rs,M,1995-01-10,1995-01-10,2026-05-13,11447,11447,11447,11447,1.0,1.0,0,materialized
huc8_04060102,development,04121970,F,H,1995-01-10,1995-01-10,2026-05-13,11447,11447,11183,11035,0.9769371887830872,0.9640080370402726,0,materialized
huc8_04060102,development,04121970,L,H,1995-01-10,1995-01-10,2026-05-13,11447,11447,0,0,0.0,0.0,0,failed_or_unavailable
