network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_02070002,development,01595800,Ta,M,2012-10-01,2012-10-01,2026-06-03,4994,4994,4994,4994,1.0,1.0,0,materialized
huc8_02070002,development,01595800,P,M,2012-10-01,2012-10-01,2026-06-03,4994,4994,4994,4994,1.0,1.0,0,materialized
huc8_02070002,development,01595800,W,M,2012-10-01,2012-10-01,2026-06-03,4994,4994,4994,4994,1.0,1.0,0,materialized
huc8_02070002,development,01595800,RH,M,2012-10-01,2012-10-01,2026-06-03,4994,4994,4994,4994,1.0,1.0,0,materialized
huc8_02070002,development,01595800,Rs,M,2012-10-01,2012-10-01,2026-06-03,4994,4994,4994,4991,1.0,0.999399279134962,0,materialized
huc8_02070002,development,01595800,F,H,2012-10-01,2012-10-01,2026-06-03,4994,4994,4994,4994,1.0,1.0,0,materialized
huc8_02070002,development,01595800,L,H,2012-10-01,2012-10-01,2026-06-03,4994,4994,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02070002,development,01596500,Ta,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01596500,P,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01596500,W,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01596500,RH,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01596500,Rs,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,4991,1.0,0.9930362116991643,0,materialized
huc8_02070002,development,01596500,F,H,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01596500,L,H,2012-10-01,2012-10-01,2026-07-05,5026,5026,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02070002,development,01597500,Ta,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01597500,P,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01597500,W,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01597500,RH,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01597500,Rs,M,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,4991,1.0,0.9930362116991643,0,materialized
huc8_02070002,development,01597500,F,H,2012-10-01,2012-10-01,2026-07-05,5026,5026,5026,5026,1.0,1.0,0,materialized
huc8_02070002,development,01597500,L,H,2012-10-01,2012-10-01,2026-07-05,5026,5026,0,0,0.0,0.0,0,failed_or_unavailable
