network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_02040203,development,01470779,Ta,M,2017-10-01,2017-10-01,2026-06-24,3189,3189,3189,3189,1.0,1.0,0,materialized
huc8_02040203,development,01470779,P,M,2017-10-01,2017-10-01,2026-06-24,3189,3189,3189,3189,1.0,1.0,0,materialized
huc8_02040203,development,01470779,W,M,2017-10-01,2017-10-01,2026-06-24,3189,3189,3189,3189,1.0,1.0,0,materialized
huc8_02040203,development,01470779,RH,M,2017-10-01,2017-10-01,2026-06-24,3189,3189,3189,3189,1.0,1.0,0,materialized
huc8_02040203,development,01470779,Rs,M,2017-10-01,2017-10-01,2026-06-24,3189,3189,3189,3165,1.0,0.9924741298212606,0,materialized
huc8_02040203,development,01470779,F,H,2017-10-01,2017-10-01,2026-06-24,3189,3189,3189,3161,1.0,0.991219818124804,0,materialized
huc8_02040203,development,01470779,L,H,2017-10-01,2017-10-01,2026-06-24,3189,3189,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040203,development,01470960,Ta,M,2017-10-01,2017-10-01,2026-06-29,3194,3194,3194,3194,1.0,1.0,0,materialized
huc8_02040203,development,01470960,P,M,2017-10-01,2017-10-01,2026-06-29,3194,3194,3194,3194,1.0,1.0,0,materialized
huc8_02040203,development,01470960,W,M,2017-10-01,2017-10-01,2026-06-29,3194,3194,3194,3194,1.0,1.0,0,materialized
huc8_02040203,development,01470960,RH,M,2017-10-01,2017-10-01,2026-06-29,3194,3194,3194,3194,1.0,1.0,0,materialized
huc8_02040203,development,01470960,Rs,M,2017-10-01,2017-10-01,2026-06-29,3194,3194,3194,3165,1.0,0.990920475892298,0,materialized
huc8_02040203,development,01470960,F,H,2017-10-01,2017-10-01,2026-06-29,3194,3194,3194,3169,1.0,0.9921728240450846,0,materialized
huc8_02040203,development,01470960,L,H,2017-10-01,2017-10-01,2026-06-29,3194,3194,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02040203,development,01472157,Ta,M,1998-11-05,1998-11-05,2025-12-04,9892,9892,9892,9892,1.0,1.0,0,materialized
huc8_02040203,development,01472157,P,M,1998-11-05,1998-11-05,2025-12-04,9892,9892,9892,9892,1.0,1.0,0,materialized
huc8_02040203,development,01472157,W,M,1998-11-05,1998-11-05,2025-12-04,9892,9892,9892,9892,1.0,1.0,0,materialized
huc8_02040203,development,01472157,RH,M,1998-11-05,1998-11-05,2025-12-04,9892,9892,9892,9892,1.0,1.0,0,materialized
huc8_02040203,development,01472157,Rs,M,1998-11-05,1998-11-05,2025-12-04,9892,9892,9892,9892,1.0,1.0,0,materialized
huc8_02040203,development,01472157,F,H,1998-11-05,1998-11-05,2025-12-04,9892,9892,9892,9609,1.0,0.9713910230489284,0,materialized
huc8_02040203,development,01472157,L,H,1998-11-05,1998-11-05,2025-12-04,9892,9892,0,0,0.0,0.0,0,failed_or_unavailable
