network_id,station_id,gap_length,prediction,observed,n_placements,sources,tier,all_placements_same_tier,panel,observed_recovery_loss,effective_support,distance_to_nearest_supported_cell
chmi_otava,0-203-1-138000,60,1.47120143120601,1.0984483946608736,20,network_mean_fallback,network_mean_fallback,True,second,1.0984483946608736,960.0,30.0
chmi_otava,0-203-1-138000,90,1.2030945055296973,1.2292649645534417,20,station_gap_season,station_gap_season,True,second,1.2292649645534417,20.0,0.0
chmi_otava,0-203-1-138000,180,2.493790131089491,2.47184057162832,20,station_gap_season,station_gap_season,True,second,2.47184057162832,20.0,0.0
chmi_otava,0-203-1-138000,365,1.47120143120601,4.377070990505702,20,network_mean_fallback,network_mean_fallback,True,second,4.377070990505702,960.0,185.0
chmi_otava,0-203-1-141000,7,0.7378038271552266,0.605183423266157,20,station_gap_season,station_gap_season,True,second,0.605183423266157,20.0,0.0
chmi_otava,0-203-1-141000,14,1.47120143120601,0.8090223251087177,20,network_mean_fallback,network_mean_fallback,True,second,0.8090223251087177,960.0,7.0
chmi_otava,0-203-1-141000,30,1.0989686682495772,0.8270288390253867,20,station_gap_season,station_gap_season,True,second,0.8270288390253867,20.0,0.0
chmi_otava,0-203-1-141000,60,1.47120143120601,1.3441078004303812,20,network_mean_fallback,network_mean_fallback,True,second,1.3441078004303812,960.0,30.0
chmi_otava,0-203-1-141000,90,1.5534189342346674,1.6089856745634026,20,station_gap_season,station_gap_season,True,second,1.6089856745634026,20.0,0.0
chmi_otava,0-203-1-141000,180,2.805852390996943,2.8227930308760594,20,station_gap_season,station_gap_season,True,second,2.82279303087606,20.0,0.0
chmi_otava,0-203-1-141000,365,1.47120143120601,5.039937558963397,20,network_mean_fallback,network_mean_fallback,True,second,5.039937558963397,960.0,185.0
chmi_sazava,0-203-1-154900,7,0.4721070201493813,0.4382186789492888,20,station_gap_season,station_gap_season,True,second,0.4382186789492888,20.0,0.0
chmi_sazava,0-203-1-154900,14,1.209461880974539,0.4919111320602652,20,network_mean_fallback,network_mean_fallback,True,second,0.4919111320602652,2560.0,7.0
chmi_sazava,0-203-1-154900,30,0.7575613758890061,0.8580663415508104,20,station_gap_season,station_gap_season,True,second,0.8580663415508104,20.0,0.0
chmi_sazava,0-203-1-154900,60,1.209461880974539,0.9746997582195807,20,network_mean_fallback,network_mean_fallback,True,second,0.9746997582195808,2560.0,30.0
chmi_sazava,0-203-1-154900,90,1.3748903209991663,1.2818827614703308,20,station_gap_season,station_gap_season,True,second,1.2818827614703308,20.0,0.0
chmi_sazava,0-203-1-154900,180,2.8949749675176726,3.304308421931643,20,station_gap_season,station_gap_season,True,second,3.304308421931643,20.0,0.0
chmi_sazava,0-203-1-154900,365,1.209461880974539,6.348307619511108,20,network_mean_fallback,network_mean_fallback,True,second,6.348307619511108,2560.0,185.0
chmi_sazava,0-203-1-155000,7,0.4370193901433315,0.4691038929831989,20,station_gap_season,station_gap_season,True,second,0.469103892983199,20.0,0.0
chmi_sazava,0-203-1-155000,14,1.209461880974539,0.48603304927228974,20,network_mean_fallback,network_mean_fallback,True,second,0.4860330492722897,2560.0,7.0
chmi_sazava,0-203-1-155000,30,0.6002482197595517,0.7533276855380446,20,station_gap_season,station_gap_season,True,second,0.7533276855380447,20.0,0.0
chmi_sazava,0-203-1-155000,60,1.209461880974539,0.7781966683104036,20,network_mean_fallback,network_mean_fallback,True,second,0.7781966683104036,2560.0,30.0
chmi_sazava,0-203-1-155000,90,0.9426098711119251,0.9221105075893694,20,station_gap_season,station_gap_season,True,second,0.9221105075893694,20.0,0.0
chmi_sazava,0-203-1-155000,180,1.8295192575678225,2.2184837930759715,20,station_gap_season,station_gap_season,True,second,2.2184837930759715,20.0,0.0
chmi_sazava,0-203-1-155000,365,1.209461880974539,4.182521879296862,20,network_mean_fallback,network_mean_fallback,True,second,4.182521879296862,2560.0,185.0
chmi_sazava,0-203-1-155800,7,0.6507076878442535,0.5391913873232833,20,station_gap_season,station_gap_season,True,second,0.5391913873232833,20.0,0.0
chmi_sazava,0-203-1-155800,14,1.209461880974539,0.6124270626666054,20,network_mean_fallback,network_mean_fallback,True,second,0.6124270626666054,2560.0,7.0
chmi_sazava,0-203-1-155800,30,0.8720696869501925,0.945207428124152,20,station_gap_season,station_gap_season,True,second,0.945207428124152,20.0,0.0
chmi_sazava,0-203-1-155800,60,1.209461880974539,1.0072567798510166,20,network_mean_fallback,network_mean_fallback,True,second,1.0072567798510166,2560.0,30.0
chmi_sazava,0-203-1-155800,90,1.2021718626306224,1.1352660338659246,20,station_gap_season,station_gap_season,True,second,1.1352660338659246,20.0,0.0
chmi_sazava,0-203-1-155800,180,2.061993035369082,2.6604359160389945,20,station_gap_season,station_gap_season,True,second,2.6604359160389945,20.0,0.0
chmi_sazava,0-203-1-155800,365,1.209461880974539,5.148584718607731,20,network_mean_fallback,network_mean_fallback,True,second,5.148584718607731,2560.0,185.0
chmi_sazava,0-203-1-158000,7,0.531094690654326,0.5939216586797298,20,station_gap_season,station_gap_season,True,second,0.5939216586797299,20.0,0.0
chmi_sazava,0-203-1-158000,14,1.209461880974539,0.5880905995502029,20,network_mean_fallback,network_mean_fallback,True,second,0.5880905995502029,2560.0,7.0
chmi_sazava,0-203-1-158000,30,0.7738446065012147,1.1213043570944334,20,station_gap_season,station_gap_season,True,second,1.1213043570944337,20.0,0.0
chmi_sazava,0-203-1-158000,60,1.209461880974539,1.2209468044038139,20,network_mean_fallback,network_mean_fallback,True,second,1.220946804403814,2560.0,30.0
chmi_sazava,0-203-1-158000,90,1.0850684911205015,1.408454279498741,20,station_gap_season,station_gap_season,True,second,1.408454279498741,20.0,0.0
chmi_sazava,0-203-1-158000,180,2.1924782377365735,3.5807074830326977,20,station_gap_season,station_gap_season,True,second,3.5807074830326977,20.0,0.0
chmi_sazava,0-203-1-158000,365,1.209461880974539,6.888276818767975,20,network_mean_fallback,network_mean_fallback,True,second,6.888276818767975,2560.0,185.0
chmi_sazava,0-203-1-159000,7,0.5080199661843003,0.4383252433014375,20,station_gap_season,station_gap_season,True,second,0.4383252433014375,20.0,0.0
chmi_sazava,0-203-1-159000,14,1.209461880974539,0.4784697898878897,20,network_mean_fallback,network_mean_fallback,True,second,0.4784697898878897,2560.0,7.0
chmi_sazava,0-203-1-159000,30,0.8035143182093967,0.9035623403988003,20,station_gap_season,station_gap_season,True,second,0.9035623403988003,20.0,0.0
chmi_sazava,0-203-1-159000,60,1.209461880974539,0.9912916521081799,20,network_mean_fallback,network_mean_fallback,True,second,0.99129165210818,2560.0,30.0
chmi_sazava,0-203-1-159000,90,1.1262342843776223,1.2584397830381868,20,station_gap_season,station_gap_season,True,second,1.2584397830381868,20.0,0.0
chmi_sazava,0-203-1-159000,180,2.578213156657508,3.024477179042286,20,station_gap_season,station_gap_season,True,second,3.024477179042286,20.0,0.0
chmi_sazava,0-203-1-159000,365,1.209461880974539,6.109189882178093,20,network_mean_fallback,network_mean_fallback,True,second,6.109189882178093,2560.0,185.0
chmi_sazava,0-203-1-161000,7,0.5129820619091194,0.4232120693215342,20,station_gap_season,station_gap_season,True,second,0.4232120693215343,20.0,0.0
chmi_sazava,0-203-1-161000,14,1.209461880974539,0.4510357166465765,20,network_mean_fallback,network_mean_fallback,True,second,0.4510357166465765,2560.0,7.0
chmi_sazava,0-203-1-161000,30,0.7286664905405895,0.792384235907749,20,station_gap_season,station_gap_season,True,second,0.792384235907749,20.0,0.0
chmi_sazava,0-203-1-161000,60,1.209461880974539,0.9077344562882944,20,network_mean_fallback,network_mean_fallback,True,second,0.9077344562882944,2560.0,30.0
chmi_sazava,0-203-1-161000,90,0.9960615143286145,1.2053837425957394,20,station_gap_season,station_gap_season,True,second,1.2053837425957394,20.0,0.0
chmi_sazava,0-203-1-161000,180,2.284649727891849,3.062910268651566,20,station_gap_season,station_gap_season,True,second,3.062910268651566,20.0,0.0
chmi_sazava,0-203-1-161000,365,1.209461880974539,6.213383172073139,20,network_mean_fallback,network_mean_fallback,True,second,6.213383172073139,2560.0,185.0
chmi_sazava,0-203-1-165000,7,0.2913952125844806,0.5013070444586855,20,station_gap_season,station_gap_season,True,second,0.5013070444586855,20.0,0.0
chmi_sazava,0-203-1-165000,14,1.209461880974539,0.5501444313384649,20,network_mean_fallback,network_mean_fallback,True,second,0.5501444313384649,2560.0,7.0
chmi_sazava,0-203-1-165000,30,0.5265767356476101,0.9569542765242082,20,station_gap_season,station_gap_season,True,second,0.9569542765242082,20.0,0.0
chmi_sazava,0-203-1-165000,60,1.209461880974539,1.2202518767360329,20,network_mean_fallback,network_mean_fallback,True,second,1.2202518767360329,2560.0,30.0
chmi_sazava,0-203-1-165000,90,0.9792875806176902,1.551430263407293,20,station_gap_season,station_gap_season,True,second,1.5514302634072932,20.0,0.0
chmi_sazava,0-203-1-165000,180,2.154058168787051,3.531353717601874,20,station_gap_season,station_gap_season,True,second,3.531353717601874,20.0,0.0
chmi_sazava,0-203-1-165000,365,1.209461880974539,6.141194128977906,20,network_mean_fallback,network_mean_fallback,True,second,6.141194128977906,2560.0,185.0
chmi_sazava,0-203-1-167200,7,0.4879312195036468,0.4259061580729565,20,station_gap_season,station_gap_season,True,second,0.4259061580729565,20.0,0.0
chmi_sazava,0-203-1-167200,14,1.209461880974539,0.4927120145399396,20,network_mean_fallback,network_mean_fallback,True,second,0.4927120145399397,2560.0,7.0
chmi_sazava,0-203-1-167200,30,0.9826946969435857,0.8814361777735227,20,station_gap_season,station_gap_season,True,second,0.8814361777735227,20.0,0.0
chmi_sazava,0-203-1-167200,60,1.209461880974539,1.1087484655305127,20,network_mean_fallback,network_mean_fallback,True,second,1.1087484655305129,2560.0,30.0
chmi_sazava,0-203-1-167200,90,1.5758338287578855,1.4560104939045635,20,station_gap_season,station_gap_season,True,second,1.4560104939045635,20.0,0.0
chmi_sazava,0-203-1-167200,180,3.202260436499921,3.583919049474754,20,station_gap_season,station_gap_season,True,second,3.583919049474754,20.0,0.0
chmi_sazava,0-203-1-167200,365,1.209461880974539,7.10614776271585,20,network_mean_fallback,network_mean_fallback,True,second,7.10614776271585,2560.0,185.0
chmi_smeda,0-203-1-321610,7,0.5106973420836335,0.5350486312527735,20,station_gap_season,station_gap_season,True,second,0.5350486312527735,20.0,0.0
chmi_smeda,0-203-1-321610,14,1.2111652116126235,0.6100445288099381,20,network_mean_fallback,network_mean_fallback,True,second,0.6100445288099381,900.0,7.0
chmi_smeda,0-203-1-321610,30,0.6392746135272053,0.6935786289141681,20,station_gap_season,station_gap_season,True,second,0.6935786289141681,20.0,0.0
chmi_smeda,0-203-1-321610,60,1.2111652116126235,0.698219110186064,20,network_mean_fallback,network_mean_fallback,True,second,0.698219110186064,900.0,30.0
chmi_smeda,0-203-1-321610,90,0.9241664073543024,0.9036499948179768,20,station_gap_season,station_gap_season,True,second,0.9036499948179768,20.0,0.0
chmi_smeda,0-203-1-321610,180,1.7913384830547827,1.954338178958288,20,station_gap|station_gap_season,station_gap_season,False,second,1.954338178958288,26.0,1.5
chmi_smeda,0-203-1-321610,365,1.2111652116126235,3.4739428498625813,20,network_mean_fallback,network_mean_fallback,True,second,3.4739428498625813,900.0,187.5
chmi_smeda,0-203-1-322000,7,0.40605557453772806,0.48413306333048534,20,station_gap_season,station_gap_season,True,second,0.4841330633304853,20.0,0.0
chmi_smeda,0-203-1-322000,14,1.2111652116126235,0.6204594688807594,20,network_mean_fallback,network_mean_fallback,True,second,0.6204594688807594,900.0,7.0
chmi_smeda,0-203-1-322000,30,0.6249197421359576,0.7419558786967255,20,station_gap_season,station_gap_season,True,second,0.7419558786967255,20.0,0.0
chmi_smeda,0-203-1-322000,60,1.2111652116126235,0.8334246182275422,20,network_mean_fallback,network_mean_fallback,True,second,0.8334246182275422,900.0,30.0
chmi_smeda,0-203-1-322000,90,1.1277601311820908,1.113799155157922,20,station_gap_season,station_gap_season,True,second,1.1137991551579218,20.0,0.0
chmi_smeda,0-203-1-322000,180,2.4034527254891382,2.4136186488992433,20,station_gap|station_gap_season,station_gap_season,False,second,2.4136186488992437,26.0,1.5
chmi_smeda,0-203-1-322000,365,1.2111652116126235,4.469482681578845,20,network_mean_fallback,network_mean_fallback,True,second,4.469482681578845,900.0,187.5
chmi_smeda,0-203-1-324000,7,0.922191366370674,0.9941655578072531,20,station_gap_season,station_gap_season,True,second,0.9941655578072532,20.0,0.0
chmi_smeda,0-203-1-324000,14,1.2111652116126235,1.045318073824109,20,network_mean_fallback,network_mean_fallback,True,second,1.045318073824109,900.0,7.0
chmi_smeda,0-203-1-324000,30,1.2699725031468074,1.2621201456233793,20,station_gap_season,station_gap_season,True,second,1.2621201456233793,20.0,0.0
chmi_smeda,0-203-1-324000,60,1.2111652116126235,1.3353988481149384,20,network_mean_fallback,network_mean_fallback,True,second,1.3353988481149384,900.0,30.0
chmi_smeda,0-203-1-324000,90,1.7103905363041103,1.800963733417511,20,station_gap_season,station_gap_season,True,second,1.800963733417511,20.0,0.0
chmi_smeda,0-203-1-324000,180,3.035559186687933,3.3611211840855346,20,station_gap|station_gap_season,station_gap_season,False,second,3.3611211840855346,26.0,1.5
chmi_smeda,0-203-1-324000,365,1.2111652116126235,6.230937233465017,20,network_mean_fallback,network_mean_fallback,True,second,6.230937233465017,900.0,187.5
chmi_vltava,0-203-1-108100,7,0.5170411598341805,0.48678916411740447,20,station_gap_season,station_gap_season,True,second,0.4867891641174044,20.0,0.0
chmi_vltava,0-203-1-108100,14,1.3826632356062427,0.631854867722307,20,network_mean_fallback,network_mean_fallback,True,second,0.631854867722307,1920.0,7.0
chmi_vltava,0-203-1-108100,30,0.9215643831968308,0.9627747857968012,20,station_gap_season,station_gap_season,True,second,0.9627747857968012,20.0,0.0
chmi_vltava,0-203-1-108100,60,1.3826632356062427,1.3359238109687963,20,network_mean_fallback,network_mean_fallback,True,second,1.3359238109687963,1920.0,30.0
chmi_vltava,0-203-1-108100,90,1.7577590139773158,1.792009125974443,20,station_gap_season,station_gap_season,True,second,1.792009125974443,20.0,0.0
chmi_vltava,0-203-1-108100,180,4.32659004915456,4.4471723607050055,20,station_gap_season,station_gap_season,True,second,4.4471723607050055,20.0,0.0
chmi_vltava,0-203-1-108100,365,1.3826632356062427,7.855761560076448,6,network_mean_fallback,network_mean_fallback,True,second,7.855761560076448,1920.0,185.0
chmi_vltava,0-203-1-109000,7,0.34938788056672043,0.4506158252339637,20,station_gap_season,station_gap_season,True,second,0.4506158252339637,20.0,0.0
chmi_vltava,0-203-1-109000,14,1.3826632356062427,0.5358000188364597,20,network_mean_fallback,network_mean_fallback,True,second,0.5358000188364597,1920.0,7.0
chmi_vltava,0-203-1-109000,30,0.5152728850793042,0.6443238853579737,20,station_gap_season,station_gap_season,True,second,0.6443238853579736,20.0,0.0
chmi_vltava,0-203-1-109000,60,1.3826632356062427,1.047273172414358,20,network_mean_fallback,network_mean_fallback,True,second,1.047273172414358,1920.0,30.0
chmi_vltava,0-203-1-109000,90,1.1538800489887957,1.3088854806123347,20,station_gap_season,station_gap_season,True,second,1.308885480612335,20.0,0.0
chmi_vltava,0-203-1-109000,180,2.9922707544603036,3.5113338802973777,20,station_gap_season,station_gap_season,True,second,3.5113338802973777,20.0,0.0
chmi_vltava,0-203-1-109000,365,1.3826632356062427,6.660076608877744,6,network_mean_fallback,network_mean_fallback,True,second,6.660076608877744,1920.0,185.0
chmi_vltava,0-203-1-111000,7,0.5716610939783374,0.5660800898013988,20,station_gap_season,station_gap_season,True,second,0.5660800898013988,20.0,0.0
chmi_vltava,0-203-1-111000,14,1.3826632356062427,0.6905814636143524,20,network_mean_fallback,network_mean_fallback,True,second,0.6905814636143524,1920.0,7.0
chmi_vltava,0-203-1-111000,30,0.8240705585528524,0.8043637270685007,20,station_gap_season,station_gap_season,True,second,0.8043637270685007,20.0,0.0
chmi_vltava,0-203-1-111000,60,1.3826632356062427,0.9477144040529135,20,network_mean_fallback,network_mean_fallback,True,second,0.9477144040529136,1920.0,30.0
chmi_vltava,0-203-1-111000,90,1.0973536074867305,1.1044498884682412,20,station_gap_season,station_gap_season,True,second,1.1044498884682412,20.0,0.0
chmi_vltava,0-203-1-111000,180,2.3521622345210327,2.340120841846549,20,station_gap_season,station_gap_season,True,second,2.340120841846549,20.0,0.0
chmi_vltava,0-203-1-111000,365,1.3826632356062427,3.69759606375891,6,network_mean_fallback,network_mean_fallback,True,second,3.69759606375891,1920.0,185.0
chmi_vltava,0-203-1-115100,7,0.49636208468536713,0.5324606076325861,20,station_gap_season,station_gap_season,True,second,0.5324606076325861,20.0,0.0
chmi_vltava,0-203-1-115100,14,1.3826632356062427,0.6543060919083387,20,network_mean_fallback,network_mean_fallback,True,second,0.6543060919083385,1920.0,7.0
chmi_vltava,0-203-1-115100,30,0.7922097273726675,0.8149512559060492,20,station_gap_season,station_gap_season,True,second,0.8149512559060492,20.0,0.0
chmi_vltava,0-203-1-115100,60,1.3826632356062427,1.0718285799894944,20,network_mean_fallback,network_mean_fallback,True,second,1.0718285799894944,1920.0,30.0
chmi_vltava,0-203-1-115100,90,1.2187153785853704,1.268154314988752,20,station_gap_season,station_gap_season,True,second,1.268154314988752,20.0,0.0
chmi_vltava,0-203-1-115100,180,2.7201718570798947,3.036420116628909,20,station_gap_season,station_gap_season,True,second,3.036420116628909,20.0,0.0
chmi_vltava,0-203-1-115100,365,1.3826632356062427,4.655402600252847,6,network_mean_fallback,network_mean_fallback,True,second,4.655402600252847,1920.0,185.0
chmi_vltava,0-203-1-200100,7,0.4708026522682342,0.5448123601883178,20,station_gap_season,station_gap_season,True,second,0.5448123601883178,20.0,0.0
chmi_vltava,0-203-1-200100,14,1.3826632356062427,0.6090403749450805,20,network_mean_fallback,network_mean_fallback,True,second,0.6090403749450805,1920.0,7.0
chmi_vltava,0-203-1-200100,30,0.8797596588366293,0.6958941962050127,20,station_gap_season,station_gap_season,True,second,0.6958941962050127,20.0,0.0
chmi_vltava,0-203-1-200100,60,1.3826632356062427,1.068823608973692,20,network_mean_fallback,network_mean_fallback,True,second,1.068823608973692,1920.0,30.0
chmi_vltava,0-203-1-200100,90,1.52239648069497,1.2612049611720726,20,station_gap_season,station_gap_season,True,second,1.2612049611720726,20.0,0.0
chmi_vltava,0-203-1-200100,180,2.674244736457758,2.8136070314821753,20,station_gap_season,station_gap_season,True,second,2.8136070314821757,20.0,0.0
chmi_vltava,0-203-1-200100,365,1.3826632356062427,5.356300265861356,5,network_mean_fallback,network_mean_fallback,True,second,5.356300265861356,1920.0,185.0
chmi_vltava,0-203-1-203000,7,0.3796658965428754,0.4624206796146571,20,station_gap_season,station_gap_season,True,second,0.4624206796146571,20.0,0.0
chmi_vltava,0-203-1-203000,14,1.3826632356062427,0.6133953386290666,20,network_mean_fallback,network_mean_fallback,True,second,0.6133953386290666,1920.0,7.0
chmi_vltava,0-203-1-203000,30,0.8561097951868162,0.8845227693470956,20,station_gap_season,station_gap_season,True,second,0.8845227693470956,20.0,0.0
chmi_vltava,0-203-1-203000,60,1.3826632356062427,1.230311096918248,20,network_mean_fallback,network_mean_fallback,True,second,1.2303110969182482,1920.0,30.0
chmi_vltava,0-203-1-203000,90,1.4976087096499557,1.4449048882965736,20,station_gap_season,station_gap_season,True,second,1.4449048882965738,20.0,0.0
chmi_vltava,0-203-1-203000,180,2.848050408641777,3.6633410938787763,20,station_gap_season,station_gap_season,True,second,3.663341093878776,20.0,0.0
chmi_vltava,0-203-1-203000,365,1.3826632356062427,5.688532820974096,5,network_mean_fallback,network_mean_fallback,True,second,5.688532820974096,1920.0,185.0
chmi_zelivka,0-203-1-161400,7,0.33149232007255963,0.4074611868985115,20,station_gap_season,station_gap_season,True,second,0.4074611868985115,20.0,0.0
chmi_zelivka,0-203-1-161400,14,0.889447334541104,0.4207348874757443,20,network_mean_fallback,network_mean_fallback,True,second,0.4207348874757443,1600.0,7.0
chmi_zelivka,0-203-1-161400,30,0.4716669596367942,0.5228178421157912,20,station_gap_season,station_gap_season,True,second,0.5228178421157913,20.0,0.0
chmi_zelivka,0-203-1-161400,60,0.889447334541104,0.6727193670476808,20,network_mean_fallback,network_mean_fallback,True,second,0.6727193670476808,1600.0,30.0
chmi_zelivka,0-203-1-161400,90,0.728428796764303,0.8845114585715026,20,station_gap_season,station_gap_season,True,second,0.8845114585715026,20.0,0.0
chmi_zelivka,0-203-1-161400,180,1.3661435905853465,1.7696690666863453,20,station_gap_season,station_gap_season,True,second,1.7696690666863453,20.0,0.0
chmi_zelivka,0-203-1-161700,7,0.49366219169818465,0.4472283553547548,20,station_gap_season,station_gap_season,True,second,0.4472283553547548,20.0,0.0
chmi_zelivka,0-203-1-161700,14,0.889447334541104,0.5622571325874433,20,network_mean_fallback,network_mean_fallback,True,second,0.5622571325874434,1600.0,7.0
chmi_zelivka,0-203-1-161700,30,0.7444411776361681,0.887256725389048,20,station_gap_season,station_gap_season,True,second,0.887256725389048,20.0,0.0
chmi_zelivka,0-203-1-161700,60,0.889447334541104,0.8291997381631739,20,network_mean_fallback,network_mean_fallback,True,second,0.8291997381631739,1600.0,30.0
chmi_zelivka,0-203-1-161700,90,1.037027063964882,1.0632216202328317,20,station_gap_season,station_gap_season,True,second,1.0632216202328315,20.0,0.0
chmi_zelivka,0-203-1-161700,180,2.0414722126346714,2.2804588769226526,20,station_gap_season,station_gap_season,True,second,2.2804588769226526,20.0,0.0
chmi_zelivka,0-203-1-162000,7,0.26841897246637547,0.29012019932146643,20,station_gap_season,station_gap_season,True,second,0.2901201993214665,20.0,0.0
chmi_zelivka,0-203-1-162000,14,0.889447334541104,0.4498755433013968,20,network_mean_fallback,network_mean_fallback,True,second,0.4498755433013968,1600.0,7.0
chmi_zelivka,0-203-1-162000,30,0.6700361363894556,0.6773923244787146,20,station_gap_season,station_gap_season,True,second,0.6773923244787146,20.0,0.0
chmi_zelivka,0-203-1-162000,60,0.889447334541104,0.8926771862990653,20,network_mean_fallback,network_mean_fallback,True,second,0.8926771862990653,1600.0,30.0
chmi_zelivka,0-203-1-162000,90,1.2445163072388867,1.189802462644298,20,station_gap_season,station_gap_season,True,second,1.189802462644298,20.0,0.0
chmi_zelivka,0-203-1-162000,180,2.8930283218409265,3.115462109660397,20,station_gap_season,station_gap_season,True,second,3.115462109660397,20.0,0.0
chmi_zelivka,0-203-1-162520,7,0.24542240758630562,0.2539621123961534,20,station_gap_season,station_gap_season,True,second,0.2539621123961534,20.0,0.0
chmi_zelivka,0-203-1-162520,14,0.889447334541104,0.29748019969446904,20,network_mean_fallback,network_mean_fallback,True,second,0.297480199694469,1600.0,7.0
chmi_zelivka,0-203-1-162520,30,0.51095551710098,0.35902947193482837,20,station_gap_season,station_gap_season,True,second,0.3590294719348284,20.0,0.0
chmi_zelivka,0-203-1-162520,60,0.889447334541104,0.5709472401495909,20,network_mean_fallback,network_mean_fallback,True,second,0.570947240149591,1600.0,30.0
chmi_zelivka,0-203-1-162520,90,1.016265737116734,0.7913148333557869,20,station_gap_season,station_gap_season,True,second,0.7913148333557869,20.0,0.0
chmi_zelivka,0-203-1-162520,180,2.4973732815096357,2.4838697554187577,20,station_gap_season,station_gap_season,True,second,2.4838697554187577,20.0,0.0
chmi_zelivka,0-203-1-163300,7,0.15851283619030027,0.1594389668425828,20,station_gap_season,station_gap_season,True,second,0.1594389668425828,20.0,0.0
chmi_zelivka,0-203-1-163300,14,0.889447334541104,0.15862563752404069,20,network_mean_fallback,network_mean_fallback,True,second,0.1586256375240407,1600.0,7.0
chmi_zelivka,0-203-1-163300,30,0.23516845276588944,0.2815141610929417,20,station_gap_season,station_gap_season,True,second,0.2815141610929417,20.0,0.0
chmi_zelivka,0-203-1-163300,60,0.889447334541104,0.3707134836272314,20,network_mean_fallback,network_mean_fallback,True,second,0.3707134836272314,1600.0,30.0
chmi_zelivka,0-203-1-163300,90,0.33367055391270994,0.53812261757279,20,station_gap_season,station_gap_season,True,second,0.53812261757279,20.0,0.0
chmi_zelivka,0-203-1-163300,180,0.5240637455303259,1.361200912155898,20,station_gap_season,station_gap_season,True,second,1.3612009121558977,20.0,0.0
nve_basin_103,103.41.0,7,0.499979985961014,0.4296793836323002,20,station_gap_season,station_gap_season,True,second,0.4296793836323002,20.0,0.0
nve_basin_103,103.41.0,14,0.8538092416153775,0.5291216757234342,20,network_mean_fallback,network_mean_fallback,True,second,0.5291216757234343,1082.0,7.0
nve_basin_103,103.41.0,30,0.7576350822745752,0.5549996511124347,20,station_gap_season,station_gap_season,True,second,0.5549996511124347,20.0,0.0
nve_basin_103,103.41.0,60,0.8538092416153775,0.792721443319413,20,network_mean_fallback,network_mean_fallback,True,second,0.792721443319413,1082.0,30.0
nve_basin_103,103.41.0,90,1.2486892829137495,1.130430296199896,20,station_gap_season,station_gap_season,True,second,1.130430296199896,19.7,0.0
nve_basin_103,103.41.0,180,2.776833596643032,4.509768776495571,20,station_gap_season,station_gap_season,True,second,4.509768776495571,20.0,0.0
nve_basin_103,103.42.0,7,0.41930581787865134,0.43884300281755834,20,station_gap_season,station_gap_season,True,second,0.4388430028175583,20.0,0.0
nve_basin_103,103.42.0,14,0.8538092416153775,0.4859765966966122,20,network_mean_fallback,network_mean_fallback,True,second,0.4859765966966122,1082.0,7.0
nve_basin_103,103.42.0,30,0.616251370192755,0.5382861951130713,20,station_gap_season,station_gap_season,True,second,0.5382861951130713,20.0,0.0
nve_basin_103,103.42.0,60,0.8538092416153775,0.7132944806463879,20,network_mean_fallback,network_mean_fallback,True,second,0.713294480646388,1082.0,30.0
nve_basin_103,103.42.0,90,0.9700982558729724,0.8835125611361248,20,station_gap_season,station_gap_season,True,second,0.8835125611361248,19.75,0.0
nve_basin_103,103.42.0,180,2.7297392349305882,3.89884084062274,20,station_gap_season,station_gap_season,True,second,3.89884084062274,20.0,0.0
nve_basin_103,103.46.0,7,0.3766070216232279,0.47217610862591125,20,station_gap_season,station_gap_season,True,second,0.4721761086259112,20.0,0.0
nve_basin_103,103.46.0,14,0.8538092416153775,0.5985364762939669,20,network_mean_fallback,network_mean_fallback,True,second,0.5985364762939669,1082.0,7.0
nve_basin_103,103.46.0,30,0.5817531160906249,0.7034123328712275,20,station_gap_season,station_gap_season,True,second,0.7034123328712275,20.0,0.0
nve_basin_103,103.46.0,60,0.8538092416153775,0.929582528252307,20,network_mean_fallback,network_mean_fallback,True,second,0.929582528252307,1082.0,30.0
nve_basin_103,103.46.0,90,1.3900680001631425,1.3668870904759796,20,station_gap_season,station_gap_season,True,second,1.3668870904759796,19.75,0.0
nve_basin_103,103.46.0,180,3.4556697142662167,5.278109667683692,20,station_gap_season,station_gap_season,True,second,5.278109667683692,20.0,0.0
nve_basin_103,103.48.0,7,0.32627603764408414,0.2507586642704901,20,station_gap_season,station_gap_season,True,second,0.2507586642704901,20.0,0.0
nve_basin_103,103.48.0,14,0.8538092416153775,0.3196999433133459,20,network_mean_fallback,network_mean_fallback,True,second,0.3196999433133459,1082.0,7.0
nve_basin_103,103.48.0,30,0.4398021948760723,0.379277852404705,20,station_gap_season,station_gap_season,True,second,0.379277852404705,20.0,0.0
nve_basin_103,103.48.0,60,0.8538092416153775,0.556368965716288,20,network_mean_fallback,network_mean_fallback,True,second,0.556368965716288,1082.0,30.0
nve_basin_103,103.48.0,90,0.919833528752125,0.9396110837527274,20,station_gap_season,station_gap_season,True,second,0.9396110837527274,19.75,0.0
nve_basin_103,103.48.0,180,1.8042359009461122,3.0726678132719454,20,station_gap_season,station_gap_season,True,second,3.0726678132719454,20.0,0.0
nve_basin_124,124.21.0,7,0.35468148066470173,0.3124622613362176,20,station_gap_season,station_gap_season,True,second,0.3124622613362176,20.0,0.0
nve_basin_124,124.21.0,14,0.6163359349854969,0.31603502643356046,20,network_mean_fallback,network_mean_fallback,True,second,0.3160350264335605,960.0,7.0
