network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_05020006,development,03076500,Ta,M,2012-10-01,2012-10-01,2026-07-23,5044,5044,5044,5044,1.0,1.0,0,materialized
huc8_05020006,development,03076500,P,M,2012-10-01,2012-10-01,2026-07-23,5044,5044,5044,5044,1.0,1.0,0,materialized
huc8_05020006,development,03076500,W,M,2012-10-01,2012-10-01,2026-07-23,5044,5044,5044,5044,1.0,1.0,0,materialized
huc8_05020006,development,03076500,RH,M,2012-10-01,2012-10-01,2026-07-23,5044,5044,5044,5044,1.0,1.0,0,materialized
huc8_05020006,development,03076500,Rs,M,2012-10-01,2012-10-01,2026-07-23,5044,5044,5044,4991,1.0,0.98949246629659,0,materialized
huc8_05020006,development,03076500,F,H,2012-10-01,2012-10-01,2026-07-23,5044,5044,5044,5044,1.0,1.0,0,materialized
huc8_05020006,development,03076500,L,H,2012-10-01,2012-10-01,2026-07-23,5044,5044,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020006,development,03077500,Ta,M,2005-08-17,2005-08-17,2026-06-25,7618,7618,7618,7618,1.0,1.0,0,materialized
huc8_05020006,development,03077500,P,M,2005-08-17,2005-08-17,2026-06-25,7618,7618,7618,7618,1.0,1.0,0,materialized
huc8_05020006,development,03077500,W,M,2005-08-17,2005-08-17,2026-06-25,7618,7618,7618,7618,1.0,1.0,0,materialized
huc8_05020006,development,03077500,RH,M,2005-08-17,2005-08-17,2026-06-25,7618,7618,7618,7618,1.0,1.0,0,materialized
huc8_05020006,development,03077500,Rs,M,2005-08-17,2005-08-17,2026-06-25,7618,7618,7618,7593,1.0,0.9967182987660803,0,materialized
huc8_05020006,development,03077500,F,H,2005-08-17,2005-08-17,2026-06-25,7618,7618,6113,5482,0.8024415857180363,0.7196114465739039,0,materialized
huc8_05020006,development,03077500,L,H,2005-08-17,2005-08-17,2026-06-25,7618,7618,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020006,development,03079000,Ta,M,2005-06-02,2005-06-02,2026-06-28,7697,7697,7697,7697,1.0,1.0,0,materialized
huc8_05020006,development,03079000,P,M,2005-06-02,2005-06-02,2026-06-28,7697,7697,7697,7697,1.0,1.0,0,materialized
huc8_05020006,development,03079000,W,M,2005-06-02,2005-06-02,2026-06-28,7697,7697,7697,7697,1.0,1.0,0,materialized
huc8_05020006,development,03079000,RH,M,2005-06-02,2005-06-02,2026-06-28,7697,7697,7697,7697,1.0,1.0,0,materialized
huc8_05020006,development,03079000,Rs,M,2005-06-02,2005-06-02,2026-06-28,7697,7697,7697,7669,1.0,0.9963622190463817,0,materialized
huc8_05020006,development,03079000,F,H,2005-06-02,2005-06-02,2026-06-28,7697,7697,7697,7099,1.0,0.9223073924905807,0,materialized
huc8_05020006,development,03079000,L,H,2005-06-02,2005-06-02,2026-06-28,7697,7697,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020006,development,03081000,Ta,M,2004-10-01,2004-10-01,2026-06-28,7941,7941,7941,7941,1.0,1.0,0,materialized
huc8_05020006,development,03081000,P,M,2004-10-01,2004-10-01,2026-06-28,7941,7941,7941,7941,1.0,1.0,0,materialized
huc8_05020006,development,03081000,W,M,2004-10-01,2004-10-01,2026-06-28,7941,7941,7941,7941,1.0,1.0,0,materialized
huc8_05020006,development,03081000,RH,M,2004-10-01,2004-10-01,2026-06-28,7941,7941,7941,7941,1.0,1.0,0,materialized
huc8_05020006,development,03081000,Rs,M,2004-10-01,2004-10-01,2026-06-28,7941,7941,7941,7913,1.0,0.9964739957184233,0,materialized
huc8_05020006,development,03081000,F,H,2004-10-01,2004-10-01,2026-06-28,7941,7941,7941,7845,1.0,0.9879108424631659,0,materialized
huc8_05020006,development,03081000,L,H,2004-10-01,2004-10-01,2026-06-28,7941,7941,0,0,0.0,0.0,0,failed_or_unavailable
huc8_05020006,development,03083500,Ta,M,2005-06-02,2005-06-02,2026-03-30,7607,7607,7607,7607,1.0,1.0,0,materialized
huc8_05020006,development,03083500,P,M,2005-06-02,2005-06-02,2026-03-30,7607,7607,7607,7607,1.0,1.0,0,materialized
huc8_05020006,development,03083500,W,M,2005-06-02,2005-06-02,2026-03-30,7607,7607,7607,7607,1.0,1.0,0,materialized
huc8_05020006,development,03083500,RH,M,2005-06-02,2005-06-02,2026-03-30,7607,7607,7607,7607,1.0,1.0,0,materialized
huc8_05020006,development,03083500,Rs,M,2005-06-02,2005-06-02,2026-03-30,7607,7607,7607,7607,1.0,1.0,0,materialized
huc8_05020006,development,03083500,F,H,2005-06-02,2005-06-02,2026-03-30,7607,7607,7607,7370,1.0,0.9688444853424477,0,materialized
huc8_05020006,development,03083500,L,H,2005-06-02,2005-06-02,2026-03-30,7607,7607,0,0,0.0,0.0,0,failed_or_unavailable
