network_id,role,site_id,variable,information_group,target_start,request_start,request_end,n_target_calendar_days,n_expected_provider_days,n_provider_rows,n_provider_eligible_rows,provider_row_coverage,eligible_coverage,pre_power_archive_days,source_status
huc8_02080201,development,02011400,Ta,M,1978-03-01,1981-01-01,2022-02-28,16071,15034,15034,15034,1.0,1.0,1037,materialized
huc8_02080201,development,02011400,P,M,1978-03-01,1981-01-01,2022-02-28,16071,15034,15034,15034,1.0,1.0,1037,materialized
huc8_02080201,development,02011400,W,M,1978-03-01,1981-01-01,2022-02-28,16071,15034,15034,15034,1.0,1.0,1037,materialized
huc8_02080201,development,02011400,RH,M,1978-03-01,1981-01-01,2022-02-28,16071,15034,15034,15034,1.0,1.0,1037,materialized
huc8_02080201,development,02011400,Rs,M,1978-03-01,1981-01-01,2022-02-28,16071,15034,15034,13939,1.0,0.9271650924570972,1037,materialized
huc8_02080201,development,02011400,F,H,1978-03-01,1978-03-01,2022-02-28,16071,16071,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011400,L,H,1978-03-01,1978-03-01,2022-02-28,16071,16071,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011460,Ta,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011460,P,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011460,W,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011460,RH,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011460,Rs,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011460,F,H,1984-10-01,1984-10-01,1995-10-02,4019,4019,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011460,L,H,1984-10-01,1984-10-01,1995-10-02,4019,4019,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011470,Ta,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011470,P,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011470,W,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011470,RH,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011470,Rs,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011470,F,H,1984-10-01,1984-10-01,1995-10-02,4019,4019,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011470,L,H,1984-10-01,1984-10-01,1995-10-02,4019,4019,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011490,Ta,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011490,P,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011490,W,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011490,RH,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011490,Rs,M,1984-10-01,1984-10-01,1995-10-02,4019,4019,4019,4019,1.0,1.0,0,materialized
huc8_02080201,development,02011490,F,H,1984-10-01,1984-10-01,1995-10-02,4019,4019,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011490,L,H,1984-10-01,1984-10-01,1995-10-02,4019,4019,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011500,Ta,M,1978-06-22,1981-01-01,2022-02-28,15958,15034,15034,15034,1.0,1.0,924,materialized
huc8_02080201,development,02011500,P,M,1978-06-22,1981-01-01,2022-02-28,15958,15034,15034,15034,1.0,1.0,924,materialized
huc8_02080201,development,02011500,W,M,1978-06-22,1981-01-01,2022-02-28,15958,15034,15034,15034,1.0,1.0,924,materialized
huc8_02080201,development,02011500,RH,M,1978-06-22,1981-01-01,2022-02-28,15958,15034,15034,15034,1.0,1.0,924,materialized
huc8_02080201,development,02011500,Rs,M,1978-06-22,1981-01-01,2022-02-28,15958,15034,15034,13939,1.0,0.9271650924570972,924,materialized
huc8_02080201,development,02011500,F,H,1978-06-22,1978-06-22,2022-02-28,15958,15958,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011500,L,H,1978-06-22,1978-06-22,2022-02-28,15958,15958,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011800,Ta,M,1978-09-20,1981-01-01,2003-09-30,9142,8308,8308,8308,1.0,1.0,834,materialized
huc8_02080201,development,02011800,P,M,1978-09-20,1981-01-01,2003-09-30,9142,8308,8308,8308,1.0,1.0,834,materialized
huc8_02080201,development,02011800,W,M,1978-09-20,1981-01-01,2003-09-30,9142,8308,8308,8308,1.0,1.0,834,materialized
huc8_02080201,development,02011800,RH,M,1978-09-20,1981-01-01,2003-09-30,9142,8308,8308,8308,1.0,1.0,834,materialized
huc8_02080201,development,02011800,Rs,M,1978-09-20,1981-01-01,2003-09-30,9142,8308,8308,7213,1.0,0.8681993259508907,834,materialized
huc8_02080201,development,02011800,F,H,1978-09-20,1978-09-20,2003-09-30,9142,9142,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02011800,L,H,1978-09-20,1978-09-20,2003-09-30,9142,9142,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02012800,Ta,M,1978-06-23,1981-01-01,2003-09-30,9231,8308,8308,8308,1.0,1.0,923,materialized
huc8_02080201,development,02012800,P,M,1978-06-23,1981-01-01,2003-09-30,9231,8308,8308,8308,1.0,1.0,923,materialized
huc8_02080201,development,02012800,W,M,1978-06-23,1981-01-01,2003-09-30,9231,8308,8308,8308,1.0,1.0,923,materialized
huc8_02080201,development,02012800,RH,M,1978-06-23,1981-01-01,2003-09-30,9231,8308,8308,8308,1.0,1.0,923,materialized
huc8_02080201,development,02012800,Rs,M,1978-06-23,1981-01-01,2003-09-30,9231,8308,8308,7213,1.0,0.8681993259508907,923,materialized
huc8_02080201,development,02012800,F,H,1978-06-23,1978-06-23,2003-09-30,9231,9231,0,0,0.0,0.0,0,failed_or_unavailable
huc8_02080201,development,02012800,L,H,1978-06-23,1978-06-23,2003-09-30,9231,9231,0,0,0.0,0.0,0,failed_or_unavailable
