network_id,station_id,gap_length,season,placement,gap_start,model_family,mae_deg_c,seed
foen_aare_aaregebiet,2029,7,DJF,0,2013-01-01,neural_bilstm,0.7401328086853027,0
foen_aare_aaregebiet,2029,7,JJA,1,2014-06-15,neural_bilstm,5.718373775482178,0
foen_aare_aaregebiet,2029,7,SON,2,2015-11-28,neural_bilstm,2.302741289138794,0
foen_aare_aaregebiet,2029,7,MAM,3,2017-05-12,neural_bilstm,3.23341703414917,0
foen_aare_aaregebiet,2029,7,SON,4,2018-10-25,neural_bilstm,3.9365735054016113,0
foen_aare_aaregebiet,2029,30,DJF,0,2013-01-01,neural_bilstm,0.7235672473907471,0
foen_aare_aaregebiet,2029,30,JJA,1,2014-06-13,neural_bilstm,7.404453754425049,0
foen_aare_aaregebiet,2029,30,SON,2,2015-11-23,neural_bilstm,2.574340581893921,0
foen_aare_aaregebiet,2029,30,MAM,3,2017-05-04,neural_bilstm,3.8183960914611816,0
foen_aare_aaregebiet,2029,30,SON,4,2018-10-14,neural_bilstm,4.075305938720703,0
foen_aare_aaregebiet,2029,90,DJF,0,2013-01-01,neural_bilstm,0.4620009660720825,0
foen_aare_aaregebiet,2029,90,JJA,1,2014-06-05,neural_bilstm,7.348779201507568,0
foen_aare_aaregebiet,2029,90,SON,2,2015-11-08,neural_bilstm,2.450591802597046,0
foen_aare_aaregebiet,2029,90,MAM,3,2017-04-11,neural_bilstm,5.308565139770508,0
foen_aare_aaregebiet,2029,90,SON,4,2018-09-14,neural_bilstm,4.4315714836120605,0
foen_aare_aaregebiet,2030,7,DJF,0,2013-01-01,neural_bilstm,5.6641621589660645,0
foen_aare_aaregebiet,2030,7,JJA,1,2014-06-15,neural_bilstm,1.33166766166687,0
foen_aare_aaregebiet,2030,7,SON,2,2015-11-28,neural_bilstm,2.701350688934326,0
foen_aare_aaregebiet,2030,7,MAM,3,2017-05-12,neural_bilstm,2.3830718994140625,0
foen_aare_aaregebiet,2030,7,SON,4,2018-10-25,neural_bilstm,0.4196410775184631,0
foen_aare_aaregebiet,2030,30,DJF,0,2013-01-01,neural_bilstm,6.345824241638184,0
foen_aare_aaregebiet,2030,30,JJA,1,2014-06-13,neural_bilstm,1.6973164081573486,0
foen_aare_aaregebiet,2030,30,SON,2,2015-11-23,neural_bilstm,3.113579750061035,0
foen_aare_aaregebiet,2030,30,MAM,3,2017-05-04,neural_bilstm,2.3533146381378174,0
foen_aare_aaregebiet,2030,30,SON,4,2018-10-14,neural_bilstm,0.5156933069229126,0
foen_aare_aaregebiet,2030,90,DJF,0,2013-01-01,neural_bilstm,6.859212875366211,0
foen_aare_aaregebiet,2030,90,JJA,1,2014-06-05,neural_bilstm,1.2089173793792725,0
foen_aare_aaregebiet,2030,90,SON,2,2015-11-08,neural_bilstm,3.7140591144561768,0
foen_aare_aaregebiet,2030,90,MAM,3,2017-04-11,neural_bilstm,2.8196637630462646,0
foen_aare_aaregebiet,2030,90,SON,4,2018-09-14,neural_bilstm,1.5255001783370972,0
foen_aare_aaregebiet,2085,7,DJF,0,2013-01-01,neural_bilstm,0.6970070004463196,0
foen_aare_aaregebiet,2085,7,JJA,1,2014-06-15,neural_bilstm,1.1081180572509766,0
foen_aare_aaregebiet,2085,7,SON,2,2015-11-28,neural_bilstm,0.4235439300537109,0
foen_aare_aaregebiet,2085,7,MAM,3,2017-05-12,neural_bilstm,1.2207125425338743,0
foen_aare_aaregebiet,2085,7,SON,4,2018-10-25,neural_bilstm,0.7061755061149597,0
foen_aare_aaregebiet,2085,30,DJF,0,2013-01-01,neural_bilstm,0.9580997824668884,0
foen_aare_aaregebiet,2085,30,JJA,1,2014-06-13,neural_bilstm,1.262237548828125,0
foen_aare_aaregebiet,2085,30,SON,2,2015-11-23,neural_bilstm,0.3785301744937897,0
foen_aare_aaregebiet,2085,30,MAM,3,2017-05-04,neural_bilstm,1.2697913646697998,0
foen_aare_aaregebiet,2085,30,SON,4,2018-10-14,neural_bilstm,0.9331417083740234,0
foen_aare_aaregebiet,2085,90,DJF,0,2013-01-01,neural_bilstm,0.77646803855896,0
foen_aare_aaregebiet,2085,90,JJA,1,2014-06-05,neural_bilstm,1.1078184843063354,0
foen_aare_aaregebiet,2085,90,SON,2,2015-11-08,neural_bilstm,0.5014354586601257,0
foen_aare_aaregebiet,2085,90,MAM,3,2017-04-11,neural_bilstm,1.3264894485473633,0
foen_aare_aaregebiet,2085,90,SON,4,2018-09-14,neural_bilstm,1.0665875673294067,0
foen_aare_aaregebiet,2113,7,DJF,0,2013-01-01,neural_bilstm,1.3757511377334597,0
foen_aare_aaregebiet,2113,7,JJA,1,2014-06-15,neural_bilstm,2.065280675888061,0
foen_aare_aaregebiet,2113,7,SON,2,2015-11-28,neural_bilstm,1.156861662864685,0
foen_aare_aaregebiet,2113,7,MAM,3,2017-05-12,neural_bilstm,0.4255294799804687,0
foen_aare_aaregebiet,2113,7,SON,4,2018-10-25,neural_bilstm,0.8184480667114258,0
foen_aare_aaregebiet,2113,30,DJF,0,2013-01-01,neural_bilstm,1.8483893871307373,0
foen_aare_aaregebiet,2113,30,JJA,1,2014-06-13,neural_bilstm,2.412593126296997,0
foen_aare_aaregebiet,2113,30,SON,2,2015-11-23,neural_bilstm,1.2482157945632937,0
foen_aare_aaregebiet,2113,30,MAM,3,2017-05-04,neural_bilstm,1.1829338073730469,0
foen_aare_aaregebiet,2113,30,SON,4,2018-10-14,neural_bilstm,0.9401748776435852,0
foen_aare_aaregebiet,2113,90,DJF,0,2013-01-01,neural_bilstm,2.03638219833374,0
foen_aare_aaregebiet,2113,90,JJA,1,2014-06-05,neural_bilstm,2.281615972518921,0
foen_aare_aaregebiet,2113,90,SON,2,2015-11-08,neural_bilstm,1.1884775161743164,0
foen_aare_aaregebiet,2113,90,MAM,3,2017-04-11,neural_bilstm,2.340139389038086,0
foen_aare_aaregebiet,2113,90,SON,4,2018-09-14,neural_bilstm,1.217253804206848,0
foen_aare_aaregebiet,2135,7,DJF,0,2013-01-01,neural_bilstm,1.6689397096633911,0
foen_aare_aaregebiet,2135,7,JJA,1,2014-06-15,neural_bilstm,0.3310225307941437,0
foen_aare_aaregebiet,2135,7,SON,2,2015-11-28,neural_bilstm,0.1588689237833023,0
foen_aare_aaregebiet,2135,7,MAM,3,2017-05-12,neural_bilstm,2.220391035079956,0
foen_aare_aaregebiet,2135,7,SON,4,2018-10-25,neural_bilstm,0.720234215259552,0
foen_aare_aaregebiet,2135,30,DJF,0,2013-01-01,neural_bilstm,2.127336978912353,0
foen_aare_aaregebiet,2135,30,JJA,1,2014-06-13,neural_bilstm,0.7034893035888672,0
foen_aare_aaregebiet,2135,30,SON,2,2015-11-23,neural_bilstm,0.2945093810558319,0
foen_aare_aaregebiet,2135,30,MAM,3,2017-05-04,neural_bilstm,1.575810194015503,0
foen_aare_aaregebiet,2135,30,SON,4,2018-10-14,neural_bilstm,0.3205074965953827,0
foen_aare_aaregebiet,2135,90,DJF,0,2013-01-01,neural_bilstm,2.3087518215179443,0
foen_aare_aaregebiet,2135,90,JJA,1,2014-06-05,neural_bilstm,0.9162558913230896,0
foen_aare_aaregebiet,2135,90,SON,2,2015-11-08,neural_bilstm,0.7433925867080688,0
foen_aare_aaregebiet,2135,90,MAM,3,2017-04-11,neural_bilstm,1.2411890029907229,0
foen_aare_aaregebiet,2135,90,SON,4,2018-09-14,neural_bilstm,0.5595117211341858,0
foen_aare_aaregebiet,2205,7,DJF,0,2013-01-01,neural_bilstm,3.258485078811645,0
foen_aare_aaregebiet,2205,7,JJA,1,2014-06-15,neural_bilstm,0.2629912197589874,0
foen_aare_aaregebiet,2205,7,SON,2,2015-11-28,neural_bilstm,1.1644974946975708,0
foen_aare_aaregebiet,2205,7,MAM,3,2017-05-12,neural_bilstm,1.0357248783111572,0
foen_aare_aaregebiet,2205,7,SON,4,2018-10-25,neural_bilstm,0.6247245073318481,0
foen_aare_aaregebiet,2205,30,DJF,0,2013-01-01,neural_bilstm,4.411500453948975,0
foen_aare_aaregebiet,2205,30,JJA,1,2014-06-13,neural_bilstm,0.4094467759132385,0
foen_aare_aaregebiet,2205,30,SON,2,2015-11-23,neural_bilstm,1.550712823867798,0
foen_aare_aaregebiet,2205,30,MAM,3,2017-05-04,neural_bilstm,0.707153856754303,0
foen_aare_aaregebiet,2205,30,SON,4,2018-10-14,neural_bilstm,0.3208659887313843,0
foen_aare_aaregebiet,2205,90,DJF,0,2013-01-01,neural_bilstm,4.801180839538574,0
foen_aare_aaregebiet,2205,90,JJA,1,2014-06-05,neural_bilstm,0.7474590539932251,0
foen_aare_aaregebiet,2205,90,SON,2,2015-11-08,neural_bilstm,2.2895395755767822,0
foen_aare_aaregebiet,2205,90,MAM,3,2017-04-11,neural_bilstm,0.8579896688461304,0
foen_aare_aaregebiet,2205,90,SON,4,2018-09-14,neural_bilstm,0.5988247394561768,0
foen_aare_aaregebiet,2457,7,DJF,0,2013-01-01,neural_bilstm,0.1127715781331062,0
foen_aare_aaregebiet,2457,7,JJA,1,2014-06-15,neural_bilstm,2.606772184371948,0
foen_aare_aaregebiet,2457,7,SON,2,2015-11-28,neural_bilstm,0.9708053469657898,0
foen_aare_aaregebiet,2457,7,MAM,3,2017-05-12,neural_bilstm,0.9843791127204896,0
foen_aare_aaregebiet,2457,7,SON,4,2018-10-25,neural_bilstm,1.4808340072631836,0
foen_aare_aaregebiet,2457,30,DJF,0,2013-01-01,neural_bilstm,0.1242517009377479,0
foen_aare_aaregebiet,2457,30,JJA,1,2014-06-13,neural_bilstm,2.474501371383667,0
foen_aare_aaregebiet,2457,30,SON,2,2015-11-23,neural_bilstm,0.8899389505386353,0
foen_aare_aaregebiet,2457,30,MAM,3,2017-05-04,neural_bilstm,1.1260027885437012,0
foen_aare_aaregebiet,2457,30,SON,4,2018-10-14,neural_bilstm,0.857697606086731,0
foen_aare_aaregebiet,2457,90,DJF,0,2013-01-01,neural_bilstm,0.2725620865821838,0
foen_aare_aaregebiet,2457,90,JJA,1,2014-06-05,neural_bilstm,2.029303550720215,0
foen_aare_aaregebiet,2457,90,SON,2,2015-11-08,neural_bilstm,0.5974419713020325,0
foen_aare_aaregebiet,2457,90,MAM,3,2017-04-11,neural_bilstm,1.5521312952041626,0
foen_aare_aaregebiet,2457,90,SON,4,2018-09-14,neural_bilstm,1.0818554162979126,0
foen_aare_aaregebiet,2016,7,DJF,0,2013-01-01,neural_bilstm,8.097880363464355,1
foen_aare_aaregebiet,2016,7,JJA,1,2014-06-15,neural_bilstm,0.6386238932609558,1
foen_aare_aaregebiet,2016,7,SON,2,2015-11-28,neural_bilstm,5.403034687042236,1
foen_aare_aaregebiet,2016,7,MAM,3,2017-05-12,neural_bilstm,1.5511462688446045,1
foen_aare_aaregebiet,2016,7,SON,4,2018-10-25,neural_bilstm,3.460139036178589,1
foen_aare_aaregebiet,2016,30,DJF,0,2013-01-01,neural_bilstm,9.02480411529541,1
foen_aare_aaregebiet,2016,30,JJA,1,2014-06-13,neural_bilstm,1.3007456064224243,1
foen_aare_aaregebiet,2016,30,SON,2,2015-11-23,neural_bilstm,5.70275354385376,1
foen_aare_aaregebiet,2016,30,MAM,3,2017-05-04,neural_bilstm,1.690426230430603,1
foen_aare_aaregebiet,2016,30,SON,4,2018-10-14,neural_bilstm,2.9857144355773926,1
foen_aare_aaregebiet,2016,90,DJF,0,2013-01-01,neural_bilstm,9.262547492980955,1
foen_aare_aaregebiet,2016,90,JJA,1,2014-06-05,neural_bilstm,0.9405239820480348,1
foen_aare_aaregebiet,2016,90,SON,2,2015-11-08,neural_bilstm,6.234116077423096,1
foen_aare_aaregebiet,2016,90,MAM,3,2017-04-11,neural_bilstm,2.492908000946045,1
foen_aare_aaregebiet,2016,90,SON,4,2018-09-14,neural_bilstm,3.199275016784668,1
foen_aare_aaregebiet,2019,7,DJF,0,2013-01-01,neural_bilstm,1.8515889644622805,1
foen_aare_aaregebiet,2019,7,JJA,1,2014-06-15,neural_bilstm,0.983976662158966,1
foen_aare_aaregebiet,2019,7,SON,2,2015-11-28,neural_bilstm,2.658704996109009,1
foen_aare_aaregebiet,2019,7,MAM,3,2017-05-12,neural_bilstm,0.3184362053871155,1
foen_aare_aaregebiet,2019,7,SON,4,2018-10-25,neural_bilstm,0.7846873998641968,1
foen_aare_aaregebiet,2019,30,DJF,0,2013-01-01,neural_bilstm,2.519514322280884,1
foen_aare_aaregebiet,2019,30,JJA,1,2014-06-13,neural_bilstm,0.9884064793586732,1
foen_aare_aaregebiet,2019,30,SON,2,2015-11-23,neural_bilstm,2.8071796894073486,1
foen_aare_aaregebiet,2019,30,MAM,3,2017-05-04,neural_bilstm,0.7281072735786438,1
foen_aare_aaregebiet,2019,30,SON,4,2018-10-14,neural_bilstm,0.7003561854362488,1
foen_aare_aaregebiet,2019,90,DJF,0,2013-01-01,neural_bilstm,2.5065951347351074,1
foen_aare_aaregebiet,2019,90,JJA,1,2014-06-05,neural_bilstm,1.327901840209961,1
foen_aare_aaregebiet,2019,90,SON,2,2015-11-08,neural_bilstm,2.6442575454711914,1
foen_aare_aaregebiet,2019,90,MAM,3,2017-04-11,neural_bilstm,1.2679835557937622,1
foen_aare_aaregebiet,2019,90,SON,4,2018-09-14,neural_bilstm,1.2340360879898071,1
foen_aare_aaregebiet,2029,7,DJF,0,2013-01-01,neural_bilstm,9.63012981414795,1
foen_aare_aaregebiet,2029,7,JJA,1,2014-06-15,neural_bilstm,3.377016067504883,1
foen_aare_aaregebiet,2029,7,SON,2,2015-11-28,neural_bilstm,6.033876895904541,1
foen_aare_aaregebiet,2029,7,MAM,3,2017-05-12,neural_bilstm,1.3459396362304688,1
foen_aare_aaregebiet,2029,7,SON,4,2018-10-25,neural_bilstm,1.2323960065841677,1
foen_aare_aaregebiet,2029,30,DJF,0,2013-01-01,neural_bilstm,10.350095748901367,1
foen_aare_aaregebiet,2029,30,JJA,1,2014-06-13,neural_bilstm,4.404884338378906,1
foen_aare_aaregebiet,2029,30,SON,2,2015-11-23,neural_bilstm,6.465309143066406,1
foen_aare_aaregebiet,2029,30,MAM,3,2017-05-04,neural_bilstm,2.456860065460205,1
foen_aare_aaregebiet,2029,30,SON,4,2018-10-14,neural_bilstm,1.922532558441162,1
foen_aare_aaregebiet,2029,90,DJF,0,2013-01-01,neural_bilstm,11.103035926818848,1
foen_aare_aaregebiet,2029,90,JJA,1,2014-06-05,neural_bilstm,3.879391431808472,1
foen_aare_aaregebiet,2029,90,SON,2,2015-11-08,neural_bilstm,6.990022659301758,1
foen_aare_aaregebiet,2029,90,MAM,3,2017-04-11,neural_bilstm,4.286667346954346,1
foen_aare_aaregebiet,2029,90,SON,4,2018-09-14,neural_bilstm,3.8356454372406006,1
foen_aare_aaregebiet,2030,7,DJF,0,2013-01-01,neural_bilstm,4.601807117462158,1
foen_aare_aaregebiet,2030,7,JJA,1,2014-06-15,neural_bilstm,1.1224747896194458,1
foen_aare_aaregebiet,2030,7,SON,2,2015-11-28,neural_bilstm,2.392494440078736,1
foen_aare_aaregebiet,2030,7,MAM,3,2017-05-12,neural_bilstm,1.628226637840271,1
foen_aare_aaregebiet,2030,7,SON,4,2018-10-25,neural_bilstm,0.2319705188274383,1
foen_aare_aaregebiet,2030,30,DJF,0,2013-01-01,neural_bilstm,5.01395320892334,1
foen_aare_aaregebiet,2030,30,JJA,1,2014-06-13,neural_bilstm,1.4819880723953247,1
foen_aare_aaregebiet,2030,30,SON,2,2015-11-23,neural_bilstm,2.6589725017547607,1
foen_aare_aaregebiet,2030,30,MAM,3,2017-05-04,neural_bilstm,1.720570683479309,1
foen_aare_aaregebiet,2030,30,SON,4,2018-10-14,neural_bilstm,0.4562389552593231,1
foen_aare_aaregebiet,2030,90,DJF,0,2013-01-01,neural_bilstm,5.428342819213867,1
foen_aare_aaregebiet,2030,90,JJA,1,2014-06-05,neural_bilstm,1.142025589942932,1
foen_aare_aaregebiet,2030,90,SON,2,2015-11-08,neural_bilstm,3.094778537750244,1
foen_aare_aaregebiet,2030,90,MAM,3,2017-04-11,neural_bilstm,2.361401557922364,1
foen_aare_aaregebiet,2030,90,SON,4,2018-09-14,neural_bilstm,1.3580021858215332,1
foen_aare_aaregebiet,2085,7,DJF,0,2013-01-01,neural_bilstm,3.752957820892334,1
foen_aare_aaregebiet,2085,7,JJA,1,2014-06-15,neural_bilstm,1.4137957096099854,1
foen_aare_aaregebiet,2085,7,SON,2,2015-11-28,neural_bilstm,1.8524482250213623,1
foen_aare_aaregebiet,2085,7,MAM,3,2017-05-12,neural_bilstm,0.2598551213741302,1
foen_aare_aaregebiet,2085,7,SON,4,2018-10-25,neural_bilstm,0.6811749339103699,1
foen_aare_aaregebiet,2085,30,DJF,0,2013-01-01,neural_bilstm,4.745246410369873,1
foen_aare_aaregebiet,2085,30,JJA,1,2014-06-13,neural_bilstm,1.6749249696731567,1
foen_aare_aaregebiet,2085,30,SON,2,2015-11-23,neural_bilstm,2.0384929180145264,1
foen_aare_aaregebiet,2085,30,MAM,3,2017-05-04,neural_bilstm,0.8089393973350525,1
foen_aare_aaregebiet,2085,30,SON,4,2018-10-14,neural_bilstm,0.9114538431167604,1
foen_aare_aaregebiet,2085,90,DJF,0,2013-01-01,neural_bilstm,4.732565402984619,1
foen_aare_aaregebiet,2085,90,JJA,1,2014-06-05,neural_bilstm,1.1534199714660645,1
foen_aare_aaregebiet,2085,90,SON,2,2015-11-08,neural_bilstm,2.5190978050231934,1
foen_aare_aaregebiet,2085,90,MAM,3,2017-04-11,neural_bilstm,1.374441385269165,1
foen_aare_aaregebiet,2085,90,SON,4,2018-09-14,neural_bilstm,1.2282884120941162,1
foen_aare_aaregebiet,2113,7,DJF,0,2013-01-01,neural_bilstm,9.454302787780762,1
foen_aare_aaregebiet,2113,7,JJA,1,2014-06-15,neural_bilstm,1.6014158725738523,1
foen_aare_aaregebiet,2113,7,SON,2,2015-11-28,neural_bilstm,7.825356483459473,1
foen_aare_aaregebiet,2113,7,MAM,3,2017-05-12,neural_bilstm,2.0097124576568604,1
foen_aare_aaregebiet,2113,7,SON,4,2018-10-25,neural_bilstm,3.013598918914795,1
foen_aare_aaregebiet,2113,30,DJF,0,2013-01-01,neural_bilstm,10.094575881958008,1
foen_aare_aaregebiet,2113,30,JJA,1,2014-06-13,neural_bilstm,2.169987201690674,1
foen_aare_aaregebiet,2113,30,SON,2,2015-11-23,neural_bilstm,8.095908164978027,1
foen_aare_aaregebiet,2113,30,MAM,3,2017-05-04,neural_bilstm,2.481861352920532,1
foen_aare_aaregebiet,2113,30,SON,4,2018-10-14,neural_bilstm,2.2782909870147705,1
foen_aare_aaregebiet,2113,90,DJF,0,2013-01-01,neural_bilstm,10.389776229858398,1
foen_aare_aaregebiet,2113,90,JJA,1,2014-06-05,neural_bilstm,1.7985999584197998,1
foen_aare_aaregebiet,2113,90,SON,2,2015-11-08,neural_bilstm,8.154178619384766,1
foen_aare_aaregebiet,2113,90,MAM,3,2017-04-11,neural_bilstm,3.8927626609802246,1
foen_aare_aaregebiet,2113,90,SON,4,2018-09-14,neural_bilstm,3.370857000350952,1
foen_aare_aaregebiet,2135,7,DJF,0,2013-01-01,neural_bilstm,3.881322145462036,1
foen_aare_aaregebiet,2135,7,JJA,1,2014-06-15,neural_bilstm,1.043059229850769,1
foen_aare_aaregebiet,2135,7,SON,2,2015-11-28,neural_bilstm,2.116457223892212,1
foen_aare_aaregebiet,2135,7,MAM,3,2017-05-12,neural_bilstm,1.0947273969650269,1
foen_aare_aaregebiet,2135,7,SON,4,2018-10-25,neural_bilstm,0.9237955808639526,1
foen_aare_aaregebiet,2135,30,DJF,0,2013-01-01,neural_bilstm,4.679739952087402,1
foen_aare_aaregebiet,2135,30,JJA,1,2014-06-13,neural_bilstm,1.321853518486023,1
foen_aare_aaregebiet,2135,30,SON,2,2015-11-23,neural_bilstm,2.431589365005493,1
foen_aare_aaregebiet,2135,30,MAM,3,2017-05-04,neural_bilstm,1.3098198175430298,1
foen_aare_aaregebiet,2135,30,SON,4,2018-10-14,neural_bilstm,0.5200631022453308,1
foen_aare_aaregebiet,2135,90,DJF,0,2013-01-01,neural_bilstm,4.949441432952881,1
foen_aare_aaregebiet,2135,90,JJA,1,2014-06-05,neural_bilstm,1.013718605041504,1
foen_aare_aaregebiet,2135,90,SON,2,2015-11-08,neural_bilstm,2.819493055343628,1
foen_aare_aaregebiet,2135,90,MAM,3,2017-04-11,neural_bilstm,1.84067702293396,1
foen_aare_aaregebiet,2135,90,SON,4,2018-09-14,neural_bilstm,1.1773594617843628,1
foen_aare_aaregebiet,2205,7,DJF,0,2013-01-01,neural_bilstm,7.450360774993896,1
foen_aare_aaregebiet,2205,7,JJA,1,2014-06-15,neural_bilstm,0.5310524702072144,1
foen_aare_aaregebiet,2205,7,SON,2,2015-11-28,neural_bilstm,5.866413116455078,1
foen_aare_aaregebiet,2205,7,MAM,3,2017-05-12,neural_bilstm,1.7677202224731443,1
foen_aare_aaregebiet,2205,7,SON,4,2018-10-25,neural_bilstm,3.9854676723480233,1
foen_aare_aaregebiet,2205,30,DJF,0,2013-01-01,neural_bilstm,8.272196769714355,1
foen_aare_aaregebiet,2205,30,JJA,1,2014-06-13,neural_bilstm,0.6424843668937683,1
foen_aare_aaregebiet,2205,30,SON,2,2015-11-23,neural_bilstm,6.067399978637695,1
foen_aare_aaregebiet,2205,30,MAM,3,2017-05-04,neural_bilstm,1.7017918825149536,1
foen_aare_aaregebiet,2205,30,SON,4,2018-10-14,neural_bilstm,3.3520963191986084,1
foen_aare_aaregebiet,2205,90,DJF,0,2013-01-01,neural_bilstm,8.51321792602539,1
foen_aare_aaregebiet,2205,90,JJA,1,2014-06-05,neural_bilstm,0.5496719479560852,1
foen_aare_aaregebiet,2205,90,SON,2,2015-11-08,neural_bilstm,6.3472771644592285,1
foen_aare_aaregebiet,2205,90,MAM,3,2017-04-11,neural_bilstm,2.3727123737335205,1
foen_aare_aaregebiet,2205,90,SON,4,2018-09-14,neural_bilstm,3.423546314239502,1
foen_aare_aaregebiet,2457,7,DJF,0,2013-01-01,neural_bilstm,4.528569221496582,1
foen_aare_aaregebiet,2457,7,JJA,1,2014-06-15,neural_bilstm,2.6874330043792725,1
foen_aare_aaregebiet,2457,7,SON,2,2015-11-28,neural_bilstm,2.6092236042022705,1
foen_aare_aaregebiet,2457,7,MAM,3,2017-05-12,neural_bilstm,1.3199793100357056,1
foen_aare_aaregebiet,2457,7,SON,4,2018-10-25,neural_bilstm,0.4066230356693268,1
foen_aare_aaregebiet,2457,30,DJF,0,2013-01-01,neural_bilstm,4.985729694366455,1
foen_aare_aaregebiet,2457,30,JJA,1,2014-06-13,neural_bilstm,2.5601038932800293,1
foen_aare_aaregebiet,2457,30,SON,2,2015-11-23,neural_bilstm,3.005861520767212,1
foen_aare_aaregebiet,2457,30,MAM,3,2017-05-04,neural_bilstm,1.614389419555664,1
foen_aare_aaregebiet,2457,30,SON,4,2018-10-14,neural_bilstm,0.5392013788223267,1
foen_aare_aaregebiet,2457,90,DJF,0,2013-01-01,neural_bilstm,5.313751697540283,1
foen_aare_aaregebiet,2457,90,JJA,1,2014-06-05,neural_bilstm,2.051702976226806,1
foen_aare_aaregebiet,2457,90,SON,2,2015-11-08,neural_bilstm,3.516026496887207,1
foen_aare_aaregebiet,2457,90,MAM,3,2017-04-11,neural_bilstm,2.216606616973877,1
foen_aare_aaregebiet,2457,90,SON,4,2018-09-14,neural_bilstm,1.4050675630569458,1
foen_aare_aaregebiet,2016,7,DJF,0,2013-01-01,neural_bilstm,7.742051601409912,2
foen_aare_aaregebiet,2016,7,JJA,1,2014-06-15,neural_bilstm,4.0909295082092285,2
foen_aare_aaregebiet,2016,7,SON,2,2015-11-28,neural_bilstm,5.175803184509277,2
foen_aare_aaregebiet,2016,7,MAM,3,2017-05-12,neural_bilstm,0.947045624256134,2
foen_aare_aaregebiet,2016,7,SON,4,2018-10-25,neural_bilstm,1.577046036720276,2
foen_aare_aaregebiet,2016,30,DJF,0,2013-01-01,neural_bilstm,8.786516189575195,2
foen_aare_aaregebiet,2016,30,JJA,1,2014-06-13,neural_bilstm,4.8076910972595215,2
foen_aare_aaregebiet,2016,30,SON,2,2015-11-23,neural_bilstm,5.488040447235107,2
foen_aare_aaregebiet,2016,30,MAM,3,2017-05-04,neural_bilstm,2.4691386222839355,2
foen_aare_aaregebiet,2016,30,SON,4,2018-10-14,neural_bilstm,1.563557744026184,2
foen_aare_aaregebiet,2016,90,DJF,0,2013-01-01,neural_bilstm,9.008056640625,2
foen_aare_aaregebiet,2016,90,JJA,1,2014-06-05,neural_bilstm,4.439226150512695,2
foen_aare_aaregebiet,2016,90,SON,2,2015-11-08,neural_bilstm,5.8711466789245605,2
foen_aare_aaregebiet,2016,90,MAM,3,2017-04-11,neural_bilstm,4.13224983215332,2
foen_aare_aaregebiet,2016,90,SON,4,2018-09-14,neural_bilstm,3.3555593490600586,2
foen_aare_aaregebiet,2019,7,DJF,0,2013-01-01,neural_bilstm,2.1275880336761475,2
foen_aare_aaregebiet,2019,7,JJA,1,2014-06-15,neural_bilstm,2.185396671295166,2
foen_aare_aaregebiet,2019,7,SON,2,2015-11-28,neural_bilstm,2.60749626159668,2
foen_aare_aaregebiet,2019,7,MAM,3,2017-05-12,neural_bilstm,0.7145604491233826,2
foen_aare_aaregebiet,2019,7,SON,4,2018-10-25,neural_bilstm,0.7397012114524841,2
foen_aare_aaregebiet,2019,30,DJF,0,2013-01-01,neural_bilstm,2.9023008346557617,2
foen_aare_aaregebiet,2019,30,JJA,1,2014-06-13,neural_bilstm,2.194891929626465,2
foen_aare_aaregebiet,2019,30,SON,2,2015-11-23,neural_bilstm,2.8601644039154053,2
foen_aare_aaregebiet,2019,30,MAM,3,2017-05-04,neural_bilstm,1.137292742729187,2
foen_aare_aaregebiet,2019,30,SON,4,2018-10-14,neural_bilstm,1.265924096107483,2
foen_aare_aaregebiet,2019,90,DJF,0,2013-01-01,neural_bilstm,2.921058177947998,2
foen_aare_aaregebiet,2019,90,JJA,1,2014-06-05,neural_bilstm,2.519345998764038,2
foen_aare_aaregebiet,2019,90,SON,2,2015-11-08,neural_bilstm,2.748220920562744,2
foen_aare_aaregebiet,2019,90,MAM,3,2017-04-11,neural_bilstm,1.837722897529602,2
foen_aare_aaregebiet,2019,90,SON,4,2018-09-14,neural_bilstm,1.7899532318115234,2
foen_aare_aaregebiet,2029,7,DJF,0,2013-01-01,neural_bilstm,7.738155364990234,2
foen_aare_aaregebiet,2029,7,JJA,1,2014-06-15,neural_bilstm,2.997462034225464,2
foen_aare_aaregebiet,2029,7,SON,2,2015-11-28,neural_bilstm,4.684422969818115,2
foen_aare_aaregebiet,2029,7,MAM,3,2017-05-12,neural_bilstm,1.4228709936141968,2
foen_aare_aaregebiet,2029,7,SON,4,2018-10-25,neural_bilstm,1.1765003204345703,2
foen_aare_aaregebiet,2029,30,DJF,0,2013-01-01,neural_bilstm,8.371634483337402,2
foen_aare_aaregebiet,2029,30,JJA,1,2014-06-13,neural_bilstm,4.070112705230713,2
foen_aare_aaregebiet,2029,30,SON,2,2015-11-23,neural_bilstm,5.050982475280762,2
foen_aare_aaregebiet,2029,30,MAM,3,2017-05-04,neural_bilstm,2.2297017574310303,2
foen_aare_aaregebiet,2029,30,SON,4,2018-10-14,neural_bilstm,1.7174891233444214,2
foen_aare_aaregebiet,2029,90,DJF,0,2013-01-01,neural_bilstm,9.114639282226562,2
foen_aare_aaregebiet,2029,90,JJA,1,2014-06-05,neural_bilstm,3.470686197280884,2
foen_aare_aaregebiet,2029,90,SON,2,2015-11-08,neural_bilstm,5.560657024383545,2
foen_aare_aaregebiet,2029,90,MAM,3,2017-04-11,neural_bilstm,3.913475275039673,2
