network_id,seed,epoch,train_loss,validation_loss
arso_kamniska_bistrica,0,8,0.8161090413729349,0.2870934903621673
arso_kamniska_bistrica,0,9,0.7302257418632507,0.2771177589893341
arso_kamniska_bistrica,0,10,0.7663002808888754,0.2666546702384949
arso_kamniska_bistrica,0,11,0.6933965682983398,0.2570448517799377
arso_kamniska_bistrica,0,12,0.7170279224713644,0.2468596398830413
arso_kamniska_bistrica,0,13,0.6448606848716736,0.2392223924398422
arso_kamniska_bistrica,0,14,0.6463678876558939,0.235667809844017
arso_kamniska_bistrica,0,15,0.6552687187989553,0.239578440785408
arso_kamniska_bistrica,0,16,0.5748858650525411,0.2501413226127624
arso_kamniska_bistrica,0,17,0.5210692584514618,0.2658847570419311
arso_kamniska_bistrica,0,18,0.4993468523025512,0.2806832492351532
arso_kamniska_bistrica,0,19,0.4738287230332692,0.2957789897918701
arso_kamniska_bistrica,0,20,0.5139664312203726,0.3070130050182342
arso_kamniska_bistrica,1,1,0.917166531085968,0.5602458119392395
arso_kamniska_bistrica,1,2,0.8872901598612467,0.5556255578994751
arso_kamniska_bistrica,1,3,0.8685180147488912,0.5520319938659668
arso_kamniska_bistrica,1,4,0.900998036066691,0.5492388606071472
arso_kamniska_bistrica,1,5,0.8605010708173116,0.5469174981117249
arso_kamniska_bistrica,1,6,0.791100283463796,0.5440921187400818
arso_kamniska_bistrica,1,7,0.78242160876592,0.5394201278686523
arso_kamniska_bistrica,1,8,0.805791179339091,0.5349017977714539
arso_kamniska_bistrica,1,9,0.7666972875595093,0.5304794907569885
arso_kamniska_bistrica,1,10,0.740680197874705,0.5244362950325012
arso_kamniska_bistrica,1,11,0.7908986409505209,0.5200649499893188
arso_kamniska_bistrica,1,12,0.74825119972229,0.5151655077934265
arso_kamniska_bistrica,1,13,0.721783717473348,0.5090837478637695
arso_kamniska_bistrica,1,14,0.664543867111206,0.5025789737701416
arso_kamniska_bistrica,1,15,0.6129272977511088,0.4945917427539825
arso_kamniska_bistrica,1,16,0.6092701156934103,0.4851559102535248
arso_kamniska_bistrica,1,17,0.5361022551854452,0.4749011397361755
arso_kamniska_bistrica,1,18,0.4876434206962585,0.4641622304916382
arso_kamniska_bistrica,1,19,0.5321582754453024,0.4542828202247619
arso_kamniska_bistrica,1,20,0.4694411059220632,0.4457292556762695
arso_kamniska_bistrica,1,21,0.3859231074651082,0.4401235282421112
arso_kamniska_bistrica,1,22,0.3527706315120061,0.4342735707759857
arso_kamniska_bistrica,1,23,0.3583155075709025,0.4297308921813965
arso_kamniska_bistrica,1,24,0.3314700524012248,0.4241936802864074
arso_kamniska_bistrica,1,25,0.3236783643563588,0.4178489744663238
arso_kamniska_bistrica,1,26,0.3600092679262161,0.4123534262180328
arso_kamniska_bistrica,1,27,0.330858439207077,0.405708372592926
arso_kamniska_bistrica,1,28,0.3348113944133122,0.4013209342956543
arso_kamniska_bistrica,1,29,0.2848045726617177,0.3967379331588745
arso_kamniska_bistrica,1,30,0.2687760541836421,0.3959822356700897
arso_kamniska_bistrica,1,31,0.2612733741601308,0.3961250185966491
arso_kamniska_bistrica,1,32,0.2365053991476694,0.3967792391777038
arso_kamniska_bistrica,1,33,0.2503548810879389,0.4001564085483551
arso_kamniska_bistrica,1,34,0.2449137916167577,0.4027592539787292
arso_kamniska_bistrica,1,35,0.2260772536198298,0.4044646918773651
arso_kamniska_bistrica,1,36,0.2381748209396998,0.402617871761322
arso_kamniska_bistrica,2,1,0.854921797911326,0.6042154431343079
arso_kamniska_bistrica,2,2,0.8573298255602518,0.5984290838241577
arso_kamniska_bistrica,2,3,0.8231576581796011,0.5900518298149109
arso_kamniska_bistrica,2,4,0.8326919476191202,0.5837084054946899
arso_kamniska_bistrica,2,5,0.8106430768966675,0.5786154866218567
arso_kamniska_bistrica,2,6,0.7794482111930847,0.5722724199295044
arso_kamniska_bistrica,2,7,0.7810778419176737,0.5677260756492615
arso_kamniska_bistrica,2,8,0.7526966532071432,0.562572181224823
arso_kamniska_bistrica,2,9,0.8061491946379343,0.5562942624092102
arso_kamniska_bistrica,2,10,0.6722778677940369,0.5509061813354492
arso_kamniska_bistrica,2,11,0.7026652296384176,0.545360803604126
arso_kamniska_bistrica,2,12,0.6915963490804037,0.5402019023895264
arso_kamniska_bistrica,2,13,0.6637032528718313,0.5375177264213562
arso_kamniska_bistrica,2,14,0.631903330485026,0.5330641269683838
arso_kamniska_bistrica,2,15,0.595688134431839,0.5277417302131653
arso_kamniska_bistrica,2,16,0.6036394437154134,0.5216881036758423
arso_kamniska_bistrica,2,17,0.5555999080340067,0.5152958631515503
arso_kamniska_bistrica,2,18,0.5368977586428324,0.5092261433601379
arso_kamniska_bistrica,2,19,0.5172926584879557,0.4962509572505951
arso_kamniska_bistrica,2,20,0.4923452933629353,0.4826148450374603
arso_kamniska_bistrica,2,21,0.4861170550187428,0.4671538174152374
arso_kamniska_bistrica,2,22,0.444571038087209,0.445939689874649
arso_kamniska_bistrica,2,23,0.417391836643219,0.4155012667179107
arso_kamniska_bistrica,2,24,0.410596211751302,0.383404403924942
arso_kamniska_bistrica,2,25,0.3925659259160359,0.3441542685031891
arso_kamniska_bistrica,2,26,0.3715920050938924,0.3055482804775238
arso_kamniska_bistrica,2,27,0.3405633469422658,0.2737503945827484
arso_kamniska_bistrica,2,28,0.3365388363599777,0.2535630166530609
arso_kamniska_bistrica,2,29,0.2794777105251948,0.2437464296817779
arso_kamniska_bistrica,2,30,0.2903711795806885,0.2405917197465896
arso_kamniska_bistrica,2,31,0.2618849178155263,0.2416315227746963
arso_kamniska_bistrica,2,32,0.2428659747044245,0.2390823513269424
arso_kamniska_bistrica,2,33,0.2341817071040471,0.2362557053565979
arso_kamniska_bistrica,2,34,0.2130386581023534,0.2329631149768829
arso_kamniska_bistrica,2,35,0.2017589410146077,0.2293830215930938
arso_kamniska_bistrica,2,36,0.1972926507393519,0.2263449728488922
arso_kamniska_bistrica,2,37,0.1847487439711888,0.224365547299385
arso_kamniska_bistrica,2,38,0.1830365608135859,0.2216654866933822
arso_kamniska_bistrica,2,39,0.166585957010587,0.2188638001680374
arso_kamniska_bistrica,2,40,0.1706052670876185,0.2160105556249618
foen_aare_aaregebiet,0,1,0.9312527378400168,0.8164947032928467
foen_aare_aaregebiet,0,2,0.9500117500623068,0.8063107132911682
foen_aare_aaregebiet,0,3,0.9229697982470194,0.7961341738700867
foen_aare_aaregebiet,0,4,0.8521600564320883,0.7860960960388184
foen_aare_aaregebiet,0,5,0.898705005645752,0.7738190293312073
foen_aare_aaregebiet,0,6,0.8293072978655497,0.7589570879936218
foen_aare_aaregebiet,0,7,0.7716865340868632,0.7459505200386047
foen_aare_aaregebiet,0,8,0.7688620686531067,0.7313429713249207
foen_aare_aaregebiet,0,9,0.6904912789662679,0.7172735333442688
foen_aare_aaregebiet,0,10,0.6426551342010498,0.7038377523422241
foen_aare_aaregebiet,0,11,0.7652124166488647,0.6879022121429443
foen_aare_aaregebiet,0,12,0.6624422073364258,0.6715083122253418
foen_aare_aaregebiet,0,13,0.5999610821406046,0.6536027193069458
foen_aare_aaregebiet,0,14,0.6242624918619791,0.6337777376174927
foen_aare_aaregebiet,0,15,0.5720142523447672,0.6138678193092346
foen_aare_aaregebiet,0,16,0.5160336593786875,0.5935598611831665
foen_aare_aaregebiet,0,17,0.4602813422679901,0.5748212337493896
foen_aare_aaregebiet,0,18,0.4187829196453094,0.5554075837135315
foen_aare_aaregebiet,0,19,0.4100840290387471,0.5365469455718994
foen_aare_aaregebiet,0,20,0.4676722486813863,0.509337306022644
foen_aare_aaregebiet,0,21,0.4370804776748021,0.4841358363628387
foen_aare_aaregebiet,0,22,0.3662618696689605,0.459420770406723
foen_aare_aaregebiet,0,23,0.3087044904629389,0.4390896260738373
foen_aare_aaregebiet,0,24,0.3299601227045059,0.4138557910919189
foen_aare_aaregebiet,0,25,0.261454443136851,0.3916070759296417
foen_aare_aaregebiet,0,26,0.226308986544609,0.3677153289318084
foen_aare_aaregebiet,0,27,0.2393595178922017,0.3366782367229461
foen_aare_aaregebiet,0,28,0.2553777247667312,0.3080034554004669
foen_aare_aaregebiet,0,29,0.2158580074707667,0.2777965068817138
foen_aare_aaregebiet,0,30,0.2035315781831741,0.254646748304367
foen_aare_aaregebiet,0,31,0.2146204511324564,0.2378821372985839
foen_aare_aaregebiet,0,32,0.1979050238927205,0.2249414622783661
foen_aare_aaregebiet,0,33,0.1712467968463897,0.2160704433917999
foen_aare_aaregebiet,0,34,0.1723332852125167,0.209229364991188
foen_aare_aaregebiet,0,35,0.1917364696661631,0.2050163000822067
foen_aare_aaregebiet,0,36,0.189783198138078,0.2006629109382629
foen_aare_aaregebiet,0,37,0.1562593951821327,0.2008532434701919
foen_aare_aaregebiet,0,38,0.1490201354026794,0.1981991231441497
foen_aare_aaregebiet,0,39,0.1377258747816085,0.19381944835186
foen_aare_aaregebiet,0,40,0.1178180923064549,0.1913057565689087
foen_aare_aaregebiet,1,1,1.0786704818407695,0.9225945472717284
foen_aare_aaregebiet,1,2,0.9309507211049398,0.9157755374908448
foen_aare_aaregebiet,1,3,1.0315592885017395,0.90935617685318
foen_aare_aaregebiet,1,4,0.914629320303599,0.902565896511078
foen_aare_aaregebiet,1,5,0.9125647147496542,0.8964037299156189
foen_aare_aaregebiet,1,6,0.8441006143887838,0.8911359310150146
foen_aare_aaregebiet,1,7,0.8099815944830576,0.885989248752594
foen_aare_aaregebiet,1,8,0.8066293994585673,0.8815369009971619
foen_aare_aaregebiet,1,9,0.7700906197230021,0.8776053190231323
foen_aare_aaregebiet,1,10,0.7663886348406473,0.8733340501785278
foen_aare_aaregebiet,1,11,0.697896937529246,0.8686484098434448
foen_aare_aaregebiet,1,12,0.6433916985988617,0.8645806908607483
foen_aare_aaregebiet,1,13,0.6371548672517141,0.8609941601753235
foen_aare_aaregebiet,1,14,0.5914497971534729,0.8581770658493042
foen_aare_aaregebiet,1,15,0.5667651295661926,0.8565897941589355
foen_aare_aaregebiet,1,16,0.4760379095872243,0.8571541905403137
foen_aare_aaregebiet,1,17,0.4894022742907206,0.8597459197044373
foen_aare_aaregebiet,1,18,0.4409839113553365,0.8618917465209961
foen_aare_aaregebiet,1,19,0.3926933457454045,0.8640369772911072
foen_aare_aaregebiet,1,20,0.3885633150736491,0.8663014769554138
foen_aare_aaregebiet,1,21,0.2985236446062724,0.8681471943855286
foen_aare_aaregebiet,2,1,0.9888975222905476,1.058708906173706
foen_aare_aaregebiet,2,2,0.9913904468218484,1.059783697128296
foen_aare_aaregebiet,2,3,0.9635473489761353,1.061121940612793
foen_aare_aaregebiet,2,4,0.9058149655659994,1.0644129514694214
foen_aare_aaregebiet,2,5,0.8569118976593018,1.0678540468215942
foen_aare_aaregebiet,2,6,0.8953998883565267,1.0719081163406372
foen_aare_aaregebiet,2,7,0.8224579890569051,1.0761120319366455
gkd_bayern_alz,0,1,0.8264287908871969,0.9412574172019958
gkd_bayern_alz,0,2,0.8950937589009603,0.9359409809112548
gkd_bayern_alz,0,3,0.9018350839614868,0.9273467659950256
gkd_bayern_alz,0,4,0.8929375211397806,0.9191097617149352
gkd_bayern_alz,0,5,0.8576291998227438,0.911076009273529
gkd_bayern_alz,0,6,0.8851777712504069,0.9037725329399108
gkd_bayern_alz,0,7,0.779716968536377,0.8948343992233276
gkd_bayern_alz,0,8,0.8796945810317993,0.886499285697937
gkd_bayern_alz,0,9,0.8243581652641296,0.8776641488075256
gkd_bayern_alz,0,10,0.8485644658406576,0.8687105178833008
gkd_bayern_alz,0,11,0.8452791968981425,0.8590115308761597
gkd_bayern_alz,0,12,0.8168150583902994,0.8487901091575623
gkd_bayern_alz,0,13,0.8551384607950846,0.8399825692176819
gkd_bayern_alz,0,14,0.823882003625234,0.8301045894622803
gkd_bayern_alz,0,15,0.7506827910741171,0.8197907209396362
gkd_bayern_alz,0,16,0.872962216536204,0.8086616396903992
gkd_bayern_alz,0,17,0.7762208183606466,0.7956751585006714
gkd_bayern_alz,0,18,0.810429592927297,0.7827284932136536
gkd_bayern_alz,0,19,0.7785204648971558,0.7712758183479309
gkd_bayern_alz,0,20,0.8610708117485046,0.760722279548645
gkd_bayern_alz,0,21,0.7460713386535645,0.7522249221801758
gkd_bayern_alz,0,22,0.7713207205136617,0.7423498034477234
gkd_bayern_alz,0,23,0.7857791980107626,0.7335159778594971
gkd_bayern_alz,0,24,0.7304759422938029,0.7234534025192261
gkd_bayern_alz,0,25,0.6932787497838339,0.7110094428062439
gkd_bayern_alz,0,26,0.7241871953010559,0.7001585960388184
gkd_bayern_alz,0,27,0.6770090858141581,0.6897815465927124
gkd_bayern_alz,0,28,0.7795915603637695,0.6805999875068665
gkd_bayern_alz,0,29,0.7543246150016785,0.665492832660675
gkd_bayern_alz,0,30,0.7106081048647562,0.6519780158996582
gkd_bayern_alz,0,31,0.6911269625027975,0.6429375410079956
gkd_bayern_alz,0,32,0.6626148422559103,0.6308102011680603
gkd_bayern_alz,0,33,0.6627898613611857,0.6256148219108582
gkd_bayern_alz,0,34,0.6186402837435404,0.6202301383018494
gkd_bayern_alz,0,35,0.6337675054868063,0.6114161610603333
gkd_bayern_alz,0,36,0.6849330763022105,0.5854313969612122
gkd_bayern_alz,0,37,0.5529542167981466,0.5721308588981628
gkd_bayern_alz,0,38,0.5079378883043925,0.5763127207756042
gkd_bayern_alz,0,39,0.4865789512793223,0.6080249547958374
gkd_bayern_alz,0,40,0.4656576613585154,0.6315622329711914
gkd_bayern_alz,1,1,0.7763744592666626,0.7238489985466003
gkd_bayern_alz,1,2,0.7943943540255228,0.7240656614303589
gkd_bayern_alz,1,3,0.7830660343170166,0.7250572443008423
gkd_bayern_alz,1,4,0.7711747090021769,0.7250155210494995
gkd_bayern_alz,1,5,0.7951997915903727,0.7253297567367554
gkd_bayern_alz,1,6,0.7971356511116028,0.7253852486610413
gkd_bayern_alz,1,7,0.8532443443934122,0.7248631715774536
gkd_bayern_alz,2,1,0.7995561758677164,1.0098708868026731
gkd_bayern_alz,2,2,0.865621825059255,1.013824224472046
gkd_bayern_alz,2,3,0.7853722969690958,1.0144926309585571
gkd_bayern_alz,2,4,0.7941596110661825,1.015404224395752
gkd_bayern_alz,2,5,0.8363369703292847,1.019612431526184
gkd_bayern_alz,2,6,0.8652898073196411,1.022639513015747
gkd_bayern_alz,2,7,0.8209932446479797,1.025651216506958
gkd_bayern_fraenkische_saale,0,1,0.8716602722803751,1.0096185207366943
gkd_bayern_fraenkische_saale,0,2,0.8742382923762003,1.0156368017196655
gkd_bayern_fraenkische_saale,0,3,0.8640571037928263,1.020519495010376
gkd_bayern_fraenkische_saale,0,4,0.8790180285771688,1.0269737243652344
gkd_bayern_fraenkische_saale,0,5,0.8477435906728109,1.0337754487991333
gkd_bayern_fraenkische_saale,0,6,0.8419600129127502,1.0412977933883667
gkd_bayern_fraenkische_saale,0,7,0.840163509051005,1.0491689443588257
gkd_bayern_fraenkische_saale,1,1,0.9261625011761984,0.7840594053268433
gkd_bayern_fraenkische_saale,1,2,0.9469100038210552,0.7855173349380493
gkd_bayern_fraenkische_saale,1,3,0.9126081069310508,0.7859171032905579
gkd_bayern_fraenkische_saale,1,4,0.9352312088012696,0.7858207821846008
gkd_bayern_fraenkische_saale,1,5,0.927014430363973,0.7855921387672424
gkd_bayern_fraenkische_saale,1,6,0.9364158113797506,0.7860294580459595
gkd_bayern_fraenkische_saale,1,7,0.9093179702758788,0.7859810590744019
gkd_bayern_fraenkische_saale,2,1,1.171453595161438,0.8782213926315308
gkd_bayern_fraenkische_saale,2,2,1.1524151961008708,0.877280592918396
gkd_bayern_fraenkische_saale,2,3,1.0852446556091309,0.875920295715332
gkd_bayern_fraenkische_saale,2,4,1.0831381877263386,0.8755900859832764
gkd_bayern_fraenkische_saale,2,5,1.166082223256429,0.8769088387489319
gkd_bayern_fraenkische_saale,2,6,1.1409167846043904,0.8767423629760742
gkd_bayern_fraenkische_saale,2,7,1.1451733112335205,0.8782816529273987
gkd_bayern_fraenkische_saale,2,8,1.1570339997609456,0.8789778351783752
gkd_bayern_fraenkische_saale,2,9,1.144262174765269,0.880751371383667
gkd_bayern_fraenkische_saale,2,10,1.1410964727401731,0.8806125521659851
huc8_02040102,0,1,0.8254856169223785,1.119986057281494
huc8_02040102,0,2,0.8016612827777863,1.1043094396591189
huc8_02040102,0,3,0.818824052810669,1.0907061100006104
huc8_02040102,0,4,0.8156349658966064,1.07590913772583
huc8_02040102,0,5,0.7994871735572815,1.0611276626586914
huc8_02040102,0,6,0.7824794352054596,1.0483887195587158
huc8_02040102,0,7,0.7769753634929657,1.034329533576965
huc8_02040102,0,8,0.764754980802536,1.0200167894363403
huc8_02040102,0,9,0.7521031200885773,1.005479097366333
huc8_02040102,0,10,0.7458568215370178,0.9912020564079284
huc8_02040102,0,11,0.7390871942043304,0.97608882188797
huc8_02040102,0,12,0.7513397932052612,0.9607492089271544
huc8_02040102,0,13,0.7406654059886932,0.9449071288108826
huc8_02040102,0,14,0.7136791944503784,0.9290505051612854
huc8_02040102,0,15,0.6958781480789185,0.913573443889618
huc8_02040102,0,16,0.7085030972957611,0.8967539668083191
huc8_02040102,0,17,0.7137570679187775,0.8794365525245667
huc8_02040102,0,18,0.6846532821655273,0.861178994178772
huc8_02040102,0,19,0.6735338270664215,0.8418194055557251
huc8_02040102,0,20,0.6467044055461884,0.8212140798568726
huc8_02040102,0,21,0.6430194973945618,0.800881564617157
huc8_02040102,0,22,0.6122147142887115,0.7803810238838196
huc8_02040102,0,23,0.6143504083156586,0.760654628276825
huc8_02040102,0,24,0.59416663646698,0.7392512559890747
huc8_02040102,0,25,0.6309257298707962,0.7191298007965088
huc8_02040102,0,26,0.5813846737146378,0.6963373422622681
huc8_02040102,0,27,0.5611599981784821,0.6726198792457581
huc8_02040102,0,28,0.5447041839361191,0.6475652456283569
huc8_02040102,0,29,0.5218286067247391,0.6206706762313843
huc8_02040102,0,30,0.5117667019367218,0.5961334109306335
huc8_02040102,0,31,0.4813690036535263,0.5729666352272034
huc8_02040102,0,32,0.464079886674881,0.5494248867034912
huc8_02040102,0,33,0.4448537230491638,0.5286138653755188
huc8_02040102,0,34,0.4278093129396438,0.5049600005149841
huc8_02040102,0,35,0.4004824161529541,0.4803259968757629
huc8_02040102,0,36,0.368911936879158,0.4580265581607818
huc8_02040102,0,37,0.3589513450860977,0.4348517656326294
huc8_02040102,0,38,0.3892164975404739,0.4152255058288574
huc8_02040102,0,39,0.334979772567749,0.3999176919460296
huc8_02040102,0,40,0.3250943720340729,0.3870726227760315
huc8_02040102,1,1,0.9278305768966676,0.9961037039756776
huc8_02040102,1,2,0.9378745257854462,0.9856528639793396
huc8_02040102,1,3,1.0297203660011292,0.9792141318321228
huc8_02040102,1,4,1.0448825359344482,0.9722192883491516
huc8_02040102,1,5,0.8998003602027893,0.9661022424697876
huc8_02040102,1,6,0.9288001656532288,0.9591704607009888
huc8_02040102,1,7,0.9390349090099336,0.9525182843208312
huc8_02040102,1,8,0.9392974376678468,0.9457741379737854
huc8_02040102,1,9,0.9619410634040833,0.9384623169898988
huc8_02040102,1,10,0.901739239692688,0.9310006499290466
huc8_02040102,1,11,0.9892064929008484,0.923848569393158
huc8_02040102,1,12,0.9726104140281676,0.9173136949539183
huc8_02040102,1,13,0.9317193627357484,0.9116389155387878
huc8_02040102,1,14,0.923704594373703,0.906079113483429
huc8_02040102,1,15,0.9384205639362336,0.9000847339630127
huc8_02040102,1,16,0.8999629020690918,0.8947890996932983
huc8_02040102,1,17,0.8208555281162262,0.8877006769180298
huc8_02040102,1,18,0.8553953766822815,0.8802247643470764
huc8_02040102,1,19,0.7945385873317719,0.8723122477531433
huc8_02040102,1,20,0.7810886204242706,0.8630863428115845
huc8_02040102,1,21,0.7671008408069611,0.8523821830749512
huc8_02040102,1,22,0.8368808925151825,0.8407206535339355
huc8_02040102,1,23,0.7195072770118713,0.8286365270614624
huc8_02040102,1,24,0.7899307906627655,0.8162329792976379
huc8_02040102,1,25,0.6920880377292633,0.8036548495292664
huc8_02040102,1,26,0.6588816940784454,0.7904694676399231
huc8_02040102,1,27,0.7178536355495453,0.7760798335075378
huc8_02040102,1,28,0.7422794103622437,0.761171817779541
huc8_02040102,1,29,0.5867747813463211,0.745995044708252
huc8_02040102,1,30,0.6691758334636688,0.7306543588638306
huc8_02040102,1,31,0.6456737518310547,0.7157279253005981
huc8_02040102,1,32,0.6249266266822815,0.6999475359916687
huc8_02040102,1,33,0.5956394076347351,0.6831178665161133
huc8_02040102,1,34,0.5747423470020294,0.6656429171562195
huc8_02040102,1,35,0.532071441411972,0.6492516398429871
huc8_02040102,1,36,0.5091687440872192,0.6338144540786743
huc8_02040102,1,37,0.4776797741651535,0.6200952529907227
huc8_02040102,1,38,0.4254559278488159,0.6077905893325806
huc8_02040102,1,39,0.3929794281721115,0.5966289639472961
huc8_02040102,1,40,0.3726544082164764,0.5874417424201965
huc8_02040102,2,1,0.9880693157513936,0.6868107914924622
huc8_02040102,2,2,0.9807905753453572,0.6786049008369446
huc8_02040102,2,3,0.8790318171183268,0.6716760396957397
